date,facility_name,upgrade
2023-01-01,Prices Fork - Clear Springs 138 kV #1,baseline reliability upgrade
2023-01-01,Morgan Henderson - Borden Co 138 kV #1,baseline reliability upgrade
2023-01-01,Moran Henderson - Bell 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Schumansville Substation - Boren Co 138 kV,baseline reliability upgrade
2023-01-01,Bell - Sanborn 138 kV #1,baseline reliability upgrade
2023-01-01,Clear Springs Substation 345-138 kV Autotransformer T1,baseline reliability upgrade
2023-01-01,Albany - Thetford 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Whitpain - Albany 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Whitpain - Pennsuco 138 kV,baseline reliability upgrade
2023-01-01,T Bone 7011 - Portside Energy 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Petrie - T Bone 7011 138 kV,baseline reliability upgrade
2023-01-01,Rock Spring - Sw 5Th 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Greater Des Moines Energy Ctr Substation - Fondo Del Seguro Del Estado 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Fondo Del Seguro Del Estado - Main St Mo 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Nilles Corner Substation - Main St Mo 138 kV,baseline reliability upgrade
2023-01-01,Greater Des Moines Energy Center - Weber City 138 kV Line 1,baseline reliability upgrade
2023-01-01,Weber City - Sunbury Substation 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Kings - Southbase 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Kings - Clayton 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Medway - Blue Goose 138 kV L,baseline reliability upgrade
2023-01-01,Medway - Petrie Substation 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Renaissance Station - Blue Goose 138 kV,baseline reliability upgrade
2023-01-01,Wauzeka - Stillwater 138 kV Line 1,baseline reliability upgrade
2023-01-01,Trumbo - Moenkopi 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Tunnel - Schuylkill 138 kV L,baseline reliability upgrade
2023-01-01,Ascutney - Angora 138 kV #1,baseline reliability upgrade
2023-01-01,Ascutney - Columbus Muni 1 138 kV,baseline reliability upgrade
2023-01-01,Stillwater - E Bench 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Mount Holly - Orleans Substation 138 kV #2,baseline reliability upgrade
2023-01-01,Cottle - Putnam Mi 138 kV #1,baseline reliability upgrade
2023-01-01,United Power - Bettas Rd 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Huron - Bettas Road 138 kV,baseline reliability upgrade
2023-01-01,Railyard - South Hampton 138 kV,baseline reliability upgrade
2023-01-01,Railyard - Blooming Grove 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Blooming Grove - Peters Mountain 138 kV,baseline reliability upgrade
2023-01-01,Peters Mtn - Wallenpaupack Substation 138 kV,baseline reliability upgrade
2023-01-01,Wilmngton Sta C - Hills Chapel 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Hills Chapel 345 kV/161 kV Autotransformer Unit 1,baseline reliability upgrade
2023-01-01,Hills Chapel Substation 161-138 kV Transformer,baseline reliability upgrade
2023-01-01,Rawhide Substation - Bowen Street 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Carlton Hills Tap - Kern Oil 138 kV L,baseline reliability upgrade
2023-01-01,Carlton Hills Tap - Upsco 138 kV,baseline reliability upgrade
2023-01-01,Coso Little Lake - Locust Ridge Ii Llc 138 kV,baseline reliability upgrade
2023-01-01,Upsco - Coso Little Lake 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Kern Oil - Rawhide 138 kV Line,baseline reliability upgrade
2023-01-01,Verillion Energy Facility - Kline Township Cogen Facility 138 kV,baseline reliability upgrade
2023-01-01,Barstow - Adler 138 kV,baseline reliability upgrade
2023-01-01,Sunbury - Adler 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Three Mile Island - Lexington 138 kV #1,baseline reliability upgrade
2023-01-01,Cypress Gardens Substation 161-138 kV Autotransformer Unit 1,baseline reliability upgrade
2023-01-01,Ford City 161-138 kV Autotransformer,baseline reliability upgrade
2023-01-01,Three Mile Island - Sw 5Th 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Putnam Mi Substation - Paradise 138 kV #1,baseline reliability upgrade
2023-01-01,Waymart Wind - Lugo 138 kV,baseline reliability upgrade
2023-01-01,Minneapolis City Of - Waymart Wind 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Victoria Tc 7001-7007-7008 - Barnes Lake 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Barnes Lake Substation - Grass Crk 138 kV #1,baseline reliability upgrade
2023-01-01,Deer Trail Substation - Fort Dodge 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Otter Crk - Belfair 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Belfair Substation - Beacon Falls 138 kV #1,baseline reliability upgrade
2023-01-01,Levee - Zachary 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Shadow Glen - La Canada 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Indiantown Cogeneration Lp - Beacon Falls 138 kV #1,baseline reliability upgrade
2023-01-01,Archbald Power Station 345 kV/138 kV Transformer Bank #1,baseline reliability upgrade
2023-01-01,Mtn 345/138 kV XFMR Unit 1,baseline reliability upgrade
2023-01-01,Co Line Rd 345-1 kV XFMR #1,baseline reliability upgrade
2023-01-01,Hilltop 345 kV/138 kV Transformer Bank Bank 1,baseline reliability upgrade
2023-01-01,Peach Bottom - Teichert 345 kV Cir. 1,baseline reliability upgrade
2023-01-01,Talenenergy Martins Creek Llc Harwood 345 kV/138 kV Autotransformer Bank 1,baseline reliability upgrade
2023-01-01,Felida - Talenenergy Martins Creek Llc Harwood 345 kV Circuit 1,baseline reliability upgrade
2023-01-01,Kline Township Cogen Facility - Talenenergy Martins Creek Llc Harwood 345 kV Line 1,baseline reliability upgrade
2023-01-01,Channel Energy Center - Hunterstown 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Upsco 138/1kV Transformer,baseline reliability upgrade
2023-01-01,Upsco - Wheelabrtor Frackville Energy 345 kV Line 1,baseline reliability upgrade
2023-01-01,Wheelabrator Frackville Energy 500 kV/1 kV Auto Bank 1,baseline reliability upgrade
2023-01-01,Sunbury 345 kV/138 kV TX Bank 1,baseline reliability upgrade
2023-01-01,Chambers Springs 500-345 kV Transformer T1,baseline reliability upgrade
2023-01-01,Westwood Generation Llc 345/1 kV Auto,baseline reliability upgrade
2023-01-01,Ironwood Llc 500/345 kV Transformer T1,baseline reliability upgrade
2023-01-01,Wallenpaupack 161/138kV Auto T1,baseline reliability upgrade
2023-01-01,Wallenpaupack 161/1 kV Transformer Bank T1,baseline reliability upgrade
2023-01-01,Marquis - Blfield 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Belfield - Guntersville Dam 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Friendly Hills - Marquis 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Friendly Hills - Uc Davis 138 kV #1,baseline reliability upgrade
2023-01-01,Stewart Mountain Dam Substation - Shepaug 138 kV,baseline reliability upgrade
2023-01-01,Arkoma - Waukena 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Arkoma Substation - Lighthouse Hill 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Uc Davis - Ritter Park 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Havelock - Waukena 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Shepaug - N 138 kV Line 1,baseline reliability upgrade
2023-01-01,Orange Grove-Watt - Midway Lane Prairie 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Orange Grove-Watt - Uncer 138 kV Line 1,baseline reliability upgrade
2023-01-01,Doubletree - Midway Lane Prairie 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Simpson Stuart Tap 345-138 kV Autotransformer,baseline reliability upgrade
2023-01-01,Firstenergy Springdale Power Sta Substation - Gobain 138 kV,baseline reliability upgrade
2023-01-01,Newbury - Septa 138 kV,baseline reliability upgrade
2023-01-01,Green Energy Ctr - Univ Of Nc Chapel Hill Cogen Facility 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Uncer - Green Nergy Center 138 kV Line 1,baseline reliability upgrade
2023-01-01,Tesoro Kenai Cogeneration Plant - Elizabethton 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Septa - Raccoon Substation 138 kV Line 1,baseline reliability upgrade
2023-01-01,Raccoon - Ohio 138 kV Line 1,baseline reliability upgrade
2023-01-01,Ohio Substation - Aes Beaver Valley Partners Beaver Valley 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Eagle - Valley 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,East Evon 345/138 kV XFMR,baseline reliability upgrade
2023-01-01,N Yuma - Asheboro 138 kV,baseline reliability upgrade
2023-01-01,Asheboro - Empire 138 kV Line 1,baseline reliability upgrade
2023-01-01,Florence Mill - Gadsden 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Gilstrap 230-138 kV Autotransformer Unit 1,baseline reliability upgrade
2023-01-01,Milwaukee - Rewey 138 kV Line 1,baseline reliability upgrade
2023-01-01,Chambersburg - N Lewiston 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Rewey 345 kV/138 kV Transformer Bank Unit 1,baseline reliability upgrade
2023-01-01,High St - Coon Rapids Ii 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,W Waynesboro 345/138 kV Auto #1,baseline reliability upgrade
2023-01-01,Empire - Axford 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Brent - Axford 138 kV #1,baseline reliability upgrade
2023-01-01,Golflinks - Warfordsburg 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Warfordsburg - Dome 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Fishkill Plains 500/345 kV Autotransformer #1,baseline reliability upgrade
2023-01-01,William F Matson Generating Sta 500-345 kV Autotransformer,baseline reliability upgrade
2023-01-01,Cayucos 345/1kV Auto,baseline reliability upgrade
2023-01-01,Spindle 500/345kV Auto #1,baseline reliability upgrade
2023-01-01,Nelson Dewey Sw Yd 500/345 kV Transformer Bank Bank 1,baseline reliability upgrade
2023-01-01,Chambersburg 500-345 kV Autotransformer T1,baseline reliability upgrade
2023-01-01,Chambersburg Substation 345 kV/138 kV Autotransformer,baseline reliability upgrade
2023-01-01,Willow Pass - Delaware City Plant 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Denham Springs - Otay Tap 138 kV,baseline reliability upgrade
2023-01-01,Alexander Street Substation - Denham Springs 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Curve - Brandywine 138 kV Line 1,baseline reliability upgrade
2023-01-01,Curve - Brandywine 138 kV Line,baseline reliability upgrade
2023-01-01,Silver Side Rd - Third West 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Silver Side Road - Third W 138 kV #2,baseline reliability upgrade
2023-01-01,Silverbrook - Third W Substation 138 kV Line,baseline reliability upgrade
2023-01-01,Silverbrook - Third West 138 kV Line 2,baseline reliability upgrade
2023-01-01,Maurice - Red Lion Energy Center 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Warren F Sam Beasley Generation Sta 138 kV/14 kV Transformer Bank,baseline reliability upgrade
2023-01-01,Carrcroft Substation 138 kV/18 kV TX T2,baseline reliability upgrade
2023-01-01,Hay Road Substation 138/14kV Autotransformer T2,baseline reliability upgrade
2023-01-01,Ridgeley - Tunica 138 kV #1,baseline reliability upgrade
2023-01-01,Aes Warrior Run Cogeneration Faility Substation - Antelope Mne 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Shuttle - University Of Northern Iowa 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Shuttle - Sunderland 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Quincey - Chesapeake Beach 138 kV #1,baseline reliability upgrade
2023-01-01,Priest Bridge - Quincey 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Quincey - Mitchllville 138 kV Line 1,baseline reliability upgrade
2023-01-01,Quincey - Central Avenue 138 kV Line 1,baseline reliability upgrade
2023-01-01,Chesapeake Beach - El Reno 138 kV #1,baseline reliability upgrade
2023-01-01,El Reno - University Of Northern Iowa 138 kV #1,baseline reliability upgrade
2023-01-01,Priest Bridge - Levitt 138 kV #1,baseline reliability upgrade
2023-01-01,Holopaw - Bruce Crossing 138 kV Line 1,baseline reliability upgrade
2023-01-01,Gray Manor - French Meadows 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,French Meadows - 9 Mile S Sta Substation 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Brinkerhoff - Bge Timonium 138 kV #1,baseline reliability upgrade
2023-01-01,Caney Crk Substation - Bge Timonium 138 kV Line 1,baseline reliability upgrade
2023-01-01,Cipres - Thompson Peak Tap 138 kV,baseline reliability upgrade
2023-01-01,Westport - Warren 138 kV Line,baseline reliability upgrade
2023-01-01,Brinkerhoff - Big Horn 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Dpc New Lisbon - Thompson Peaktap 138 kV #1,baseline reliability upgrade
2023-01-01,9 Mile Sw Sta - Riverside 138 kV Line,baseline reliability upgrade
2023-01-01,New Prague - Danville Westver Plant 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Rustic - Tnney 138 kV,baseline reliability upgrade
2023-01-01,Rustic - Tenney 138 kV L,baseline reliability upgrade
2023-01-01,West Pt - Powell 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Sparrows Point - Amazon Maryland Dca1 138 kV,baseline reliability upgrade
2023-01-01,Port Robson Substation - Pajuil Tc 138 kV #1,baseline reliability upgrade
2023-01-01,Bengies - Pinckneyville 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,Abbot - Powell 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Ramos - Danskammer Generating Station 138 kV L,baseline reliability upgrade
2023-01-01,Lochern - Danville Westover Plant 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Rio Blanco 2702 - Allance 138 kV line,baseline reliability upgrade
2023-01-01,Ornl - Margarita 138 kV,baseline reliability upgrade
2023-01-01,Soda Creek - Margarita 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Newman - Barling 138 kV #1,baseline reliability upgrade
2023-01-01,Barling - Claremont 138 kV Line 1,baseline reliability upgrade
2023-01-01,Demoss - Teney 138 kV L,baseline reliability upgrade
2023-01-01,Demoss Substation - Tenney 138 kV,baseline reliability upgrade
2023-01-01,Tenney - Demoss 138 kV Cir. 3,baseline reliability upgrade
2023-01-01,Hidalgo Smelter 138/1 kV Transformer Bank Unit 1,baseline reliability upgrade
2023-01-01,Hidalgo Smelter - Bengies 138 kV Line 1,baseline reliability upgrade
2023-01-01,Bengies - Hidalgo Smelter 138 kV #2,baseline reliability upgrade
2023-01-01,Bengies - Hidalgo Smelter 138 kV Line 3,baseline reliability upgrade
2023-01-01,Western Digital - Hazelwood 138 kV,baseline reliability upgrade
2023-01-01,Cloverleaf - Hazelwood 138 kV,baseline reliability upgrade
2023-01-01,Painters Mill - Danskammer Generating Sta 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Painters Mill Substation - Dee Trail 138 kV #1,baseline reliability upgrade
2023-01-01,Windy Edge Sta - Notch Cliff 138 kV,baseline reliability upgrade
2023-01-01,Deer Trail - Whiteside 138 kV,baseline reliability upgrade
2023-01-01,Hitchcock Substation - Granite Substation 138 kV,baseline reliability upgrade
2023-01-01,Viking - Granite 138 kV,baseline reliability upgrade
2023-01-01,Whiteside - Lochern 138 kV,baseline reliability upgrade
2023-01-01,Lake June Pump - Ornl 138 kV Line 1,baseline reliability upgrade
2023-01-01,Mount Washington - Caney Creek 138 kV #1,baseline reliability upgrade
2023-01-01,Pajuil Tc - San Lorenzo 3302 Substation 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Western Digital - Ravensworth 138 kV,baseline reliability upgrade
2023-01-01,Recovery Soco - Coldspring 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Thompson Peak Tap Substation - E Towson 138 kV L,baseline reliability upgrade
2023-01-01,Mount Washington - Lone Peak 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Center - E Towson 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Sunderland - White Plains 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Holland Cliff - White Plains 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Chalk Point - Holland Cliff Substation 138 kV Line 1,baseline reliability upgrade
2023-01-01,Soda Crk - Power Delivery Pt 138 kV Line 1,baseline reliability upgrade
2023-01-01,Lake June Pump Substation - Bethany 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Ross Fork - Clover Vly 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Clover Valley - Midlebrook 138 kV Line 1,baseline reliability upgrade
2023-01-01,Thurmont - Ross Fork Substation 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Four Hills Substation - Cit Of Aztec 138 kV,baseline reliability upgrade
2023-01-01,Shadow - Feedville 138 kV #1,baseline reliability upgrade
2023-01-01,Lemoore - Coquille 138 kV #1,baseline reliability upgrade
2023-01-01,Allen Switching - Lemoore 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Power Delivery Point - Toledo 138 kV Line,baseline reliability upgrade
2023-01-01,City Of Aztec - Mount Zion 138 kV Line 1,baseline reliability upgrade
2023-01-01,Perryville - Waste Management Northern Oaks Lfgte 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Alexander St - Springville 138 kV Line 1,baseline reliability upgrade
2023-01-01,Waste Management Northern Oaks Lfgte Substation - Springville 138 kV,baseline reliability upgrade
2023-01-01,Blake - Ryceville 138 kV,baseline reliability upgrade
2023-01-01,Ryceville Substation - Smiley 138 kV #1,baseline reliability upgrade
2023-01-01,Blake - Jaffrey 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Morgantown - Jaffrey 138 kV,baseline reliability upgrade
2023-01-01,Kearns - West Montgomery 138 kV,baseline reliability upgrade
2023-01-01,Rattlesnake Crk Wind Project - Kearns 138 kV,baseline reliability upgrade
2023-01-01,W Montgomery - Smiley 138 kV line,baseline reliability upgrade
2023-01-01,North Alexandria - Orangedale 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Dc Water Chp - Orangedale 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Grant Avenue - Tooma 138 kV Line 1,baseline reliability upgrade
2023-01-01,Egin - Conroe Bulk 138 kV line,baseline reliability upgrade
2023-01-01,Browns Crossing - Suitland 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Doucette - Bethesda 138 kV Line 1,baseline reliability upgrade
2023-01-01,Carnation Dairy - Pepco 117 138 kV,baseline reliability upgrade
2023-01-01,Pepco 117 - Carnation Dairy 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Hilgen - Carnation Dairy 138 kV,baseline reliability upgrade
2023-01-01,Isp Switching - O St Substation 138 kV line,baseline reliability upgrade
2023-01-01,Rosslyn - O St 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Pepco 117 - Isp Switching 138 kV,baseline reliability upgrade
2023-01-01,Kingswood Substation - Suitland 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Bald Mn - Yulee 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Bald Mtn - Conroe Bulk 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Arlington - Glen Carlyn 138 kV line,baseline reliability upgrade
2023-01-01,Lamont - Jack Mcdonough 138 kV Line 1,baseline reliability upgrade
2023-01-01,Lamont - University City 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Mccan - Lamont 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Thurmont - Dry Gap Substation 138 kV Line,baseline reliability upgrade
2023-01-01,Mesick - Five Channels 138 kV,baseline reliability upgrade
2023-01-01,Pluess - Messick Substation 138 kV Line 1,baseline reliability upgrade
2023-01-01,Clark County 345-138 kV Transformer Bank Unit 1,baseline reliability upgrade
2023-01-01,Shelton Substation - Clark County 138 kV Line 1,baseline reliability upgrade
2023-01-01,Clark County - Mccain 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Shelton - Five Channels 138 kV #1,baseline reliability upgrade
2023-01-01,Low Gap - Jack Mcdonough 138 kV,baseline reliability upgrade
2023-01-01,Richford - University City 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Low Gap - Canovanas Pueblo 2401 138 kV Line 1,baseline reliability upgrade
2023-01-01,Dundee - Metro Center 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Tanner - Lcec No. 5 138 kV,baseline reliability upgrade
2023-01-01,Gene - Tanner 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Richford - Sun City 138 kV,baseline reliability upgrade
2023-01-01,Hollister - Metro Center 138 kV Line 1,baseline reliability upgrade
2023-01-01,Hollister - El Sobrante 138 kV Line 1,baseline reliability upgrade
2023-01-01,Metro Ctr - Skykomish 138 kV,baseline reliability upgrade
2023-01-01,Skykomish - Athalmer Tap 138 kV Line 1,baseline reliability upgrade
2023-01-01,Cameron - Pluess 138 kV,baseline reliability upgrade
2023-01-01,Cameron - Athalmer Tap Substation 138 kV,baseline reliability upgrade
2023-01-01,Pensacola Florida Plant - Harford 138 kV Line,baseline reliability upgrade
2023-01-01,Ladysmith Tap - Channel Island 138 kV Line 1,baseline reliability upgrade
2023-01-01,Claremont - Channel Island 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Archer Daniels Midland Lincoln - Stae St 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Detroit - Archer Daniels Midland Lincoln 138 kV,baseline reliability upgrade
2023-01-01,Bagley - S Christianburg 138 kV line,baseline reliability upgrade
2023-01-01,State St - Castaic 138 kV #1,baseline reliability upgrade
2023-01-01,Dodd Rd - Harford 138 kV Line 1,baseline reliability upgrade
2023-01-01,Brighton - Mount Zion 138 kV,baseline reliability upgrade
2023-01-01,Hookdale - Columbia Substation 138 kV,baseline reliability upgrade
2023-01-01,Hookdale - Dixleta 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,Hookdale - Dixleta 138 kV Cir. 3,baseline reliability upgrade
2023-01-01,Mottman - New Hope 138 kV,baseline reliability upgrade
2023-01-01,Polk - Bells Mill 138 kV #1,baseline reliability upgrade
2023-01-01,Cheathm - Canovanas Pueblo 2401 138 kV,baseline reliability upgrade
2023-01-01,Twinbrook - Parklawn 138 kV Line 1,baseline reliability upgrade
2023-01-01,Carderock - Swinks Mill 138 kV #1,baseline reliability upgrade
2023-01-01,Swinks Mill - Carderock 138 kV,baseline reliability upgrade
2023-01-01,Swinks Mill - Shepard Substation 138 kV Line 2,baseline reliability upgrade
2023-01-01,Rockville Substation - Phillips Pump 1 138 kV,baseline reliability upgrade
2023-01-01,Rockville - Scarcello 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Tiger Bay Substation - Hunting Hill 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Tiger Bay - Lake Mine 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Air Force Base 345/138 kV Auto #1,baseline reliability upgrade
2023-01-01,Air Force Base - Rancho 138 kV Line 1,baseline reliability upgrade
2023-01-01,Air Force Base - Montgomery Village 138 kV,baseline reliability upgrade
2023-01-01,Montgomery Village - Air Force Base 138 kV Line,baseline reliability upgrade
2023-01-01,Middlebrook Substation - Rancho Substation 138 kV Line,baseline reliability upgrade
2023-01-01,Montgomery Village - Bondurant 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Montgomery Village - Bondurant 138 kV #2,baseline reliability upgrade
2023-01-01,Bondurant - Tramway 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Bondurant - Tramway 138 kV Line,baseline reliability upgrade
2023-01-01,Helijet - Lakehead Pipeline 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Helijet - Lakehead Pipeline 138 kV #2,baseline reliability upgrade
2023-01-01,Tramway Substation - Scarcello 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Ball Park - Riverdale 138 kV Line,baseline reliability upgrade
2023-01-01,Toaping Castle - Ball Park 138 kV,baseline reliability upgrade
2023-01-01,Toaping Castle - Ball Park 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Ball Park - Branchville 138 kV,baseline reliability upgrade
2023-01-01,Rossmoor S Substation - Trumann 138 kV,baseline reliability upgrade
2023-01-01,Van Ness Substation - Rocky Run 138 kV Line 1,baseline reliability upgrade
2023-01-01,Mitchellville - Buena Vista 138 kV Line 1,baseline reliability upgrade
2023-01-01,Buena Vista - Levitt 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Buena Vista - Wildercroft 138 kV #1,baseline reliability upgrade
2023-01-01,Buena Vista - Wildercroft 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,Buena Vista - Wildercroft 138 kV #3,baseline reliability upgrade
2023-01-01,Levitt - Webster St 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Steed Road - Biport 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Yulee - Rivedale 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Toaping Castle - Wildercroft 138 kV L,baseline reliability upgrade
2023-01-01,Toaping Castle - Wildercroft 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Wildercroft - Conroe Blk 138 kV Line,baseline reliability upgrade
2023-01-01,East Hagerstown - Athalmer Tap 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Innerarity - Pineville 138 kV Line 1,baseline reliability upgrade
2023-01-01,Innerarity - Maryland Solar 138 kV #1,baseline reliability upgrade
2023-01-01,Cressy - Firstenergy R Paul Smith Power Station 138 kV Line 1,baseline reliability upgrade
2023-01-01,Pineville - East Hagerstown 138 kV #1,baseline reliability upgrade
2023-01-01,El Sobrante - Bellsfork 138 kV Line 1,baseline reliability upgrade
2023-01-01,Dome - Cherry Run 138 kV,baseline reliability upgrade
2023-01-01,Macheche - Cherry Run 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Maryland Solar - Bellsfork Substation 138 kV,baseline reliability upgrade
2023-01-01,Peachland - Sun City 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Firstenergy R Paul Smith Power Sta - Dam No. 4 Hydro Sta 138 kV #1,baseline reliability upgrade
2023-01-01,Dam No. 4 Hydro Sta - Schafrath Switch 138 kV,baseline reliability upgrade
2023-01-01,Morgantown - Morgantown Generating Plant 138 kV,baseline reliability upgrade
2023-01-01,Wagner 138/14 kV Auto,baseline reliability upgrade
2023-01-01,Shuffleton - Claytonia 138 kV Line 1,baseline reliability upgrade
2023-01-01,Gray Manor 138/14kV Autotransformer Unit 1,baseline reliability upgrade
2023-01-01,Dodd Rd 345 kV/138 kV Auto Unit 1,baseline reliability upgrade
2023-01-01,Declo - New London 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Declo - Salamancarochester St 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Westchase - Station 54 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Bath County - Austin 138 kV Line 1,baseline reliability upgrade
2023-01-01,Bath County - Austin 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Austin - Bath County 138 kV L,baseline reliability upgrade
2023-01-01,Palmer Substation - Wolf Hills Energy 138 kV,baseline reliability upgrade
2023-01-01,Palmer - N Bristol 138 kV Line 1,baseline reliability upgrade
2023-01-01,Leesburg Picciola - Haysi 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Haysi - Tom Watkins 138 kV,baseline reliability upgrade
2023-01-01,Oak Crk Substation - Farmville 138 kV Line,baseline reliability upgrade
