project_id,study_type,publication_date,template,pdf_path
Q19-1272,system_impact,2020-09-03,B,data/studies/pdf/q191272_imp.pdf
Q19-1304,system_impact,2020-09-01,A,data/studies/pdf/q191304_imp.pdf
Q18-1030,system_impact,2020-09-27,A,data/studies/pdf/q181030_imp.pdf
Q18-1039,system_impact,2020-09-18,A,data/studies/pdf/q181039_imp.pdf
Q18-1117,system_impact,2020-09-23,C,data/studies/pdf/q181117_imp.pdf
Q18-1122,system_impact,2020-10-04,A,data/studies/pdf/q181122_imp.pdf
Q19-1136,system_impact,2020-09-28,C,data/studies/pdf/q191136_imp.pdf
Q19-1149,system_impact,2020-09-17,B,data/studies/pdf/q191149_imp.pdf
Q19-1157,system_impact,2020-10-03,A,data/studies/pdf/q191157_imp.pdf
Q19-1165,system_impact,2020-09-18,A,data/studies/pdf/q191165_imp.pdf
Q19-1166,system_impact,2020-09-15,C,data/studies/pdf/q191166_imp.pdf
Q19-1173,system_impact,2020-10-02,A,data/studies/pdf/q191173_imp.pdf
Q19-1174,system_impact,2020-10-02,C,data/studies/pdf/q191174_imp.pdf
Q19-1190,system_impact,2020-09-29,C,data/studies/pdf/q191190_imp.pdf
Q19-1202,system_impact,2020-09-29,A,data/studies/pdf/q191202_imp.pdf
Q19-1205,system_impact,2020-09-17,C,data/studies/pdf/q191205_imp.pdf
Q19-1237,system_impact,2020-09-20,C,data/studies/pdf/q191237_imp.pdf
Q19-1261,system_impact,2020-09-27,A,data/studies/pdf/q191261_imp.pdf
Q19-1275,system_impact,2020-09-29,A,data/studies/pdf/q191275_imp.pdf
Q19-1287,system_impact,2020-09-29,A,data/studies/pdf/q191287_imp.pdf
Q19-1326,system_impact,2020-09-21,C,data/studies/pdf/q191326_imp.pdf
Q18-1069,system_impact,2020-10-17,B,data/studies/pdf/q181069_imp.pdf
Q18-1085,system_impact,2020-11-03,A,data/studies/pdf/q181085_imp.pdf
Q18-1101,system_impact,2020-11-03,C,data/studies/pdf/q181101_imp.pdf
Q18-1115,system_impact,2020-10-19,B,data/studies/pdf/q181115_imp.pdf
Q19-1140,system_impact,2020-10-23,A,data/studies/pdf/q191140_imp.pdf
Q19-1145,system_impact,2020-10-17,B,data/studies/pdf/q191145_imp.pdf
Q19-1158,system_impact,2020-10-28,C,data/studies/pdf/q191158_imp.pdf
Q19-1168,system_impact,2020-10-19,A,data/studies/pdf/q191168_imp.pdf
Q19-1171,system_impact,2020-10-19,A,data/studies/pdf/q191171_imp.pdf
Q19-1187,system_impact,2020-10-31,B,data/studies/pdf/q191187_imp.pdf
Q19-1215,system_impact,2020-10-19,B,data/studies/pdf/q191215_imp.pdf
Q19-1225,system_impact,2020-10-26,A,data/studies/pdf/q191225_imp.pdf
Q19-1226,system_impact,2020-11-02,A,data/studies/pdf/q191226_imp.pdf
Q19-1229,system_impact,2020-10-18,C,data/studies/pdf/q191229_imp.pdf
Q19-1267,system_impact,2020-10-20,C,data/studies/pdf/q191267_imp.pdf
Q19-1269,system_impact,2020-10-16,C,data/studies/pdf/q191269_imp.pdf
Q19-1288,system_impact,2020-10-26,B,data/studies/pdf/q191288_imp.pdf
Q19-1312,system_impact,2020-10-25,A,data/studies/pdf/q191312_imp.pdf
Q19-1348,system_impact,2020-10-27,A,data/studies/pdf/q191348_imp.pdf
Q18-1083,system_impact,2020-12-03,A,data/studies/pdf/q181083_imp.pdf
Q18-1129,system_impact,2020-12-02,C,data/studies/pdf/q181129_imp.pdf
Q19-1183,system_impact,2020-11-29,A,data/studies/pdf/q191183_imp.pdf
Q19-1185,system_impact,2020-11-18,C,data/studies/pdf/q191185_imp.pdf
Q19-1204,system_impact,2020-11-17,A,data/studies/pdf/q191204_imp.pdf
Q19-1240,system_impact,2020-11-20,B,data/studies/pdf/q191240_imp.pdf
Q19-1249,system_impact,2020-12-03,C,data/studies/pdf/q191249_imp.pdf
Q19-1273,system_impact,2020-11-29,B,data/studies/pdf/q191273_imp.pdf
Q19-1274,system_impact,2020-11-27,C,data/studies/pdf/q191274_imp.pdf
Q19-1299,system_impact,2020-11-15,A,data/studies/pdf/q191299_imp.pdf
Q19-1319,system_impact,2020-11-26,A,data/studies/pdf/q191319_imp.pdf
Q19-1320,system_impact,2020-11-20,A,data/studies/pdf/q191320_imp.pdf
Q19-1329,system_impact,2020-11-24,A,data/studies/pdf/q191329_imp.pdf
Q19-1333,system_impact,2020-11-30,A,data/studies/pdf/q191333_imp.pdf
Q19-1334,system_impact,2020-11-18,C,data/studies/pdf/q191334_imp.pdf
Q19-1341,system_impact,2020-11-19,C,data/studies/pdf/q191341_imp.pdf
Q19-1350,system_impact,2020-11-21,A,data/studies/pdf/q191350_imp.pdf
Q18-1081,system_impact,2020-12-28,A,data/studies/pdf/q181081_imp.pdf
Q18-1088,system_impact,2020-12-31,A,data/studies/pdf/q181088_imp.pdf
Q18-1098,system_impact,2020-12-22,A,data/studies/pdf/q181098_imp.pdf
Q18-1106,system_impact,2020-12-17,A,data/studies/pdf/q181106_imp.pdf
Q19-1154,system_impact,2020-12-31,A,data/studies/pdf/q191154_imp.pdf
Q19-1197,system_impact,2020-12-31,C,data/studies/pdf/q191197_imp.pdf
Q19-1199,system_impact,2020-12-20,C,data/studies/pdf/q191199_imp.pdf
Q19-1213,system_impact,2020-12-27,A,data/studies/pdf/q191213_imp.pdf
Q19-1234,system_impact,2020-12-23,A,data/studies/pdf/q191234_imp.pdf
Q19-1238,system_impact,2020-12-21,A,data/studies/pdf/q191238_imp.pdf
Q19-1258,system_impact,2021-01-03,B,data/studies/pdf/q191258_imp.pdf
Q19-1279,system_impact,2020-12-31,A,data/studies/pdf/q191279_imp.pdf
Q19-1280,system_impact,2021-01-02,C,data/studies/pdf/q191280_imp.pdf
Q19-1281,system_impact,2020-12-16,C,data/studies/pdf/q191281_imp.pdf
Q19-1282,system_impact,2020-12-30,A,data/studies/pdf/q191282_imp.pdf
Q19-1308,system_impact,2020-12-15,A,data/studies/pdf/q191308_imp.pdf
Q19-1311,system_impact,2020-12-18,A,data/studies/pdf/q191311_imp.pdf
Q19-1331,system_impact,2020-12-28,C,data/studies/pdf/q191331_imp.pdf
Q19-1356,system_impact,2020-12-26,A,data/studies/pdf/q191356_imp.pdf
Q19-1370,system_impact,2020-12-30,A,data/studies/pdf/q191370_imp.pdf
Q20-1387,system_impact,2020-12-19,C,data/studies/pdf/q201387_imp.pdf
Q20-1388,system_impact,2021-01-03,C,data/studies/pdf/q201388_imp.pdf
Q20-1411,system_impact,2020-12-17,A,data/studies/pdf/q201411_imp.pdf
Q18-1109,system_impact,2021-01-28,A,data/studies/pdf/q181109_imp.pdf
Q18-1113,system_impact,2021-01-23,A,data/studies/pdf/q181113_imp.pdf
Q18-1120,system_impact,2021-01-23,A,data/studies/pdf/q181120_imp.pdf
Q18-1121,system_impact,2021-01-15,C,data/studies/pdf/q181121_imp.pdf
Q19-1131,system_impact,2021-01-26,B,data/studies/pdf/q191131_imp.pdf
Q19-1146,system_impact,2021-01-25,A,data/studies/pdf/q191146_imp.pdf
Q19-1175,system_impact,2021-01-31,A,data/studies/pdf/q191175_imp.pdf
Q19-1178,system_impact,2021-01-28,B,data/studies/pdf/q191178_imp.pdf
Q19-1196,system_impact,2021-01-28,A,data/studies/pdf/q191196_imp.pdf
Q19-1198,system_impact,2021-01-28,C,data/studies/pdf/q191198_imp.pdf
Q19-1253,system_impact,2021-01-21,B,data/studies/pdf/q191253_imp.pdf
Q19-1257,system_impact,2021-02-03,C,data/studies/pdf/q191257_imp.pdf
Q19-1270,system_impact,2021-01-24,A,data/studies/pdf/q191270_imp.pdf
Q19-1283,system_impact,2021-01-29,A,data/studies/pdf/q191283_imp.pdf
Q19-1318,system_impact,2021-01-30,A,data/studies/pdf/q191318_imp.pdf
Q19-1349,system_impact,2021-02-01,B,data/studies/pdf/q191349_imp.pdf
Q20-1419,system_impact,2021-01-23,A,data/studies/pdf/q201419_imp.pdf
Q20-1430,system_impact,2021-02-01,A,data/studies/pdf/q201430_imp.pdf
Q20-1434,system_impact,2021-01-25,A,data/studies/pdf/q201434_imp.pdf
Q19-1137,system_impact,2021-02-23,C,data/studies/pdf/q191137_imp.pdf
Q19-1224,system_impact,2021-03-05,C,data/studies/pdf/q191224_imp.pdf
Q19-1243,system_impact,2021-02-16,C,data/studies/pdf/q191243_imp.pdf
Q19-1252,system_impact,2021-02-15,A,data/studies/pdf/q191252_imp.pdf
Q19-1255,system_impact,2021-02-24,A,data/studies/pdf/q191255_imp.pdf
Q19-1306,system_impact,2021-02-18,A,data/studies/pdf/q191306_imp.pdf
Q19-1315,system_impact,2021-02-21,A,data/studies/pdf/q191315_imp.pdf
Q19-1328,system_impact,2021-03-01,A,data/studies/pdf/q191328_imp.pdf
Q19-1330,system_impact,2021-02-21,A,data/studies/pdf/q191330_imp.pdf
Q19-1338,system_impact,2021-03-06,A,data/studies/pdf/q191338_imp.pdf
Q19-1351,system_impact,2021-02-17,A,data/studies/pdf/q191351_imp.pdf
Q19-1360,system_impact,2021-02-21,B,data/studies/pdf/q191360_imp.pdf
Q20-1408,system_impact,2021-03-05,C,data/studies/pdf/q201408_imp.pdf
Q20-1413,system_impact,2021-02-22,B,data/studies/pdf/q201413_imp.pdf
Q20-1418,system_impact,2021-03-06,A,data/studies/pdf/q201418_imp.pdf
Q20-1429,system_impact,2021-02-25,A,data/studies/pdf/q201429_imp.pdf
Q19-1151,system_impact,2021-03-24,A,data/studies/pdf/q191151_imp.pdf
Q19-1160,system_impact,2021-03-19,A,data/studies/pdf/q191160_imp.pdf
Q19-1188,system_impact,2021-04-02,A,data/studies/pdf/q191188_imp.pdf
Q19-1195,system_impact,2021-03-18,A,data/studies/pdf/q191195_imp.pdf
Q19-1216,system_impact,2021-03-27,A,data/studies/pdf/q191216_imp.pdf
Q19-1218,system_impact,2021-03-17,A,data/studies/pdf/q191218_imp.pdf
Q19-1239,system_impact,2021-03-16,C,data/studies/pdf/q191239_imp.pdf
Q19-1262,system_impact,2021-03-18,C,data/studies/pdf/q191262_imp.pdf
Q19-1263,system_impact,2021-04-02,A,data/studies/pdf/q191263_imp.pdf
Q19-1265,system_impact,2021-03-17,C,data/studies/pdf/q191265_imp.pdf
Q19-1271,system_impact,2021-04-01,C,data/studies/pdf/q191271_imp.pdf
Q19-1324,system_impact,2021-03-19,C,data/studies/pdf/q191324_imp.pdf
Q19-1332,system_impact,2021-03-27,B,data/studies/pdf/q191332_imp.pdf
Q20-1375,system_impact,2021-03-19,C,data/studies/pdf/q201375_imp.pdf
Q20-1394,system_impact,2021-03-29,A,data/studies/pdf/q201394_imp.pdf
Q20-1403,system_impact,2021-03-16,A,data/studies/pdf/q201403_imp.pdf
Q20-1443,system_impact,2021-03-25,C,data/studies/pdf/q201443_imp.pdf
Q20-1447,system_impact,2021-04-02,C,data/studies/pdf/q201447_imp.pdf
Q20-1452,system_impact,2021-03-18,B,data/studies/pdf/q201452_imp.pdf
Q19-1172,system_impact,2021-04-20,B,data/studies/pdf/q191172_imp.pdf
Q19-1181,system_impact,2021-04-24,B,data/studies/pdf/q191181_imp.pdf
Q19-1217,system_impact,2021-04-29,A,data/studies/pdf/q191217_imp.pdf
Q19-1221,system_impact,2021-04-27,A,data/studies/pdf/q191221_imp.pdf
Q19-1246,system_impact,2021-05-01,B,data/studies/pdf/q191246_imp.pdf
Q19-1251,system_impact,2021-04-23,A,data/studies/pdf/q191251_imp.pdf
Q19-1289,system_impact,2021-04-30,A,data/studies/pdf/q191289_imp.pdf
Q19-1335,system_impact,2021-05-03,A,data/studies/pdf/q191335_imp.pdf
Q19-1347,system_impact,2021-04-21,A,data/studies/pdf/q191347_imp.pdf
Q19-1362,system_impact,2021-05-02,B,data/studies/pdf/q191362_imp.pdf
Q20-1372,system_impact,2021-04-16,A,data/studies/pdf/q201372_imp.pdf
Q20-1381,system_impact,2021-04-25,A,data/studies/pdf/q201381_imp.pdf
Q20-1412,system_impact,2021-04-28,A,data/studies/pdf/q201412_imp.pdf
Q20-1420,system_impact,2021-04-20,A,data/studies/pdf/q201420_imp.pdf
Q20-1427,system_impact,2021-05-04,C,data/studies/pdf/q201427_imp.pdf
Q20-1433,system_impact,2021-04-20,C,data/studies/pdf/q201433_imp.pdf
Q20-1439,system_impact,2021-05-01,B,data/studies/pdf/q201439_imp.pdf
Q20-1468,system_impact,2021-04-29,A,data/studies/pdf/q201468_imp.pdf
Q20-1486,system_impact,2021-04-19,B,data/studies/pdf/q201486_imp.pdf
Q19-1220,system_impact,2021-06-01,B,data/studies/pdf/q191220_imp.pdf
Q19-1228,system_impact,2021-05-24,A,data/studies/pdf/q191228_imp.pdf
Q19-1230,system_impact,2021-05-25,C,data/studies/pdf/q191230_imp.pdf
Q19-1232,system_impact,2021-05-16,A,data/studies/pdf/q191232_imp.pdf
Q19-1242,system_impact,2021-05-26,B,data/studies/pdf/q191242_imp.pdf
Q19-1247,system_impact,2021-05-26,A,data/studies/pdf/q191247_imp.pdf
Q19-1254,system_impact,2021-05-16,A,data/studies/pdf/q191254_imp.pdf
Q19-1256,system_impact,2021-06-03,A,data/studies/pdf/q191256_imp.pdf
Q19-1284,system_impact,2021-05-23,A,data/studies/pdf/q191284_imp.pdf
Q19-1285,system_impact,2021-05-27,C,data/studies/pdf/q191285_imp.pdf
Q19-1286,system_impact,2021-05-24,A,data/studies/pdf/q191286_imp.pdf
Q19-1290,system_impact,2021-05-15,B,data/studies/pdf/q191290_imp.pdf
Q19-1291,system_impact,2021-06-03,A,data/studies/pdf/q191291_imp.pdf
Q19-1310,system_impact,2021-05-26,A,data/studies/pdf/q191310_imp.pdf
Q19-1352,system_impact,2021-05-22,A,data/studies/pdf/q191352_imp.pdf
Q19-1369,system_impact,2021-05-30,A,data/studies/pdf/q191369_imp.pdf
Q20-1371,system_impact,2021-05-22,A,data/studies/pdf/q201371_imp.pdf
Q20-1390,system_impact,2021-05-20,C,data/studies/pdf/q201390_imp.pdf
Q20-1393,system_impact,2021-05-17,A,data/studies/pdf/q201393_imp.pdf
Q20-1406,system_impact,2021-05-19,A,data/studies/pdf/q201406_imp.pdf
Q20-1407,system_impact,2021-05-17,A,data/studies/pdf/q201407_imp.pdf
Q20-1415,system_impact,2021-05-29,C,data/studies/pdf/q201415_imp.pdf
Q20-1422,system_impact,2021-06-01,A,data/studies/pdf/q201422_imp.pdf
Q20-1431,system_impact,2021-05-30,B,data/studies/pdf/q201431_imp.pdf
Q20-1432,system_impact,2021-05-21,A,data/studies/pdf/q201432_imp.pdf
Q20-1442,system_impact,2021-06-02,C,data/studies/pdf/q201442_imp.pdf
Q20-1448,system_impact,2021-05-31,C,data/studies/pdf/q201448_imp.pdf
Q20-1449,system_impact,2021-05-17,A,data/studies/pdf/q201449_imp.pdf
Q20-1460,system_impact,2021-05-24,A,data/studies/pdf/q201460_imp.pdf
Q20-1466,system_impact,2021-05-30,B,data/studies/pdf/q201466_imp.pdf
Q20-1521,system_impact,2021-05-15,A,data/studies/pdf/q201521_imp.pdf
Q19-1214,system_impact,2021-06-27,C,data/studies/pdf/q191214_imp.pdf
Q19-1219,system_impact,2021-06-21,A,data/studies/pdf/q191219_imp.pdf
Q19-1223,system_impact,2021-06-23,C,data/studies/pdf/q191223_imp.pdf
Q19-1316,system_impact,2021-06-20,B,data/studies/pdf/q191316_imp.pdf
Q19-1317,system_impact,2021-06-20,B,data/studies/pdf/q191317_imp.pdf
Q19-1340,system_impact,2021-06-15,A,data/studies/pdf/q191340_imp.pdf
Q19-1354,system_impact,2021-06-24,C,data/studies/pdf/q191354_imp.pdf
Q19-1357,system_impact,2021-06-28,A,data/studies/pdf/q191357_imp.pdf
Q19-1358,system_impact,2021-06-26,A,data/studies/pdf/q191358_imp.pdf
Q19-1365,system_impact,2021-06-26,A,data/studies/pdf/q191365_imp.pdf
Q20-1376,system_impact,2021-07-02,A,data/studies/pdf/q201376_imp.pdf
Q20-1426,system_impact,2021-06-29,A,data/studies/pdf/q201426_imp.pdf
Q20-1437,system_impact,2021-06-21,C,data/studies/pdf/q201437_imp.pdf
Q20-1461,system_impact,2021-07-04,A,data/studies/pdf/q201461_imp.pdf
Q20-1471,system_impact,2021-07-01,A,data/studies/pdf/q201471_imp.pdf
Q20-1479,system_impact,2021-06-29,A,data/studies/pdf/q201479_imp.pdf
Q20-1494,system_impact,2021-06-16,B,data/studies/pdf/q201494_imp.pdf
Q20-1499,system_impact,2021-06-27,B,data/studies/pdf/q201499_imp.pdf
Q20-1506,system_impact,2021-06-22,A,data/studies/pdf/q201506_imp.pdf
Q20-1526,system_impact,2021-07-04,A,data/studies/pdf/q201526_imp.pdf
Q19-1241,system_impact,2021-07-26,A,data/studies/pdf/q191241_imp.pdf
Q19-1245,system_impact,2021-07-17,A,data/studies/pdf/q191245_imp.pdf
Q19-1266,system_impact,2021-07-18,C,data/studies/pdf/q191266_imp.pdf
Q19-1302,system_impact,2021-07-17,C,data/studies/pdf/q191302_imp.pdf
Q19-1325,system_impact,2021-07-15,A,data/studies/pdf/q191325_imp.pdf
Q19-1343,system_impact,2021-08-03,C,data/studies/pdf/q191343_imp.pdf
Q19-1366,system_impact,2021-07-18,A,data/studies/pdf/q191366_imp.pdf
Q20-1380,system_impact,2021-07-26,A,data/studies/pdf/q201380_imp.pdf
Q20-1384,system_impact,2021-07-30,A,data/studies/pdf/q201384_imp.pdf
Q20-1397,system_impact,2021-07-25,C,data/studies/pdf/q201397_imp.pdf
Q20-1405,system_impact,2021-07-17,A,data/studies/pdf/q201405_imp.pdf
Q20-1417,system_impact,2021-07-23,C,data/studies/pdf/q201417_imp.pdf
Q20-1435,system_impact,2021-07-24,C,data/studies/pdf/q201435_imp.pdf
Q20-1504,system_impact,2021-07-26,A,data/studies/pdf/q201504_imp.pdf
Q20-1510,system_impact,2021-07-18,B,data/studies/pdf/q201510_imp.pdf
Q20-1527,system_impact,2021-07-29,A,data/studies/pdf/q201527_imp.pdf
Q20-1540,system_impact,2021-07-20,A,data/studies/pdf/q201540_imp.pdf
Q20-1559,system_impact,2021-07-28,A,data/studies/pdf/q201559_imp.pdf
Q20-1568,system_impact,2021-07-22,A,data/studies/pdf/q201568_imp.pdf
Q20-1573,system_impact,2021-07-28,C,data/studies/pdf/q201573_imp.pdf
Q19-1233,system_impact,2021-08-22,A,data/studies/pdf/q191233_imp.pdf
Q19-1260,system_impact,2021-08-25,C,data/studies/pdf/q191260_imp.pdf
Q19-1264,system_impact,2021-08-21,A,data/studies/pdf/q191264_imp.pdf
Q19-1276,system_impact,2021-09-03,A,data/studies/pdf/q191276_imp.pdf
Q19-1278,system_impact,2021-09-03,A,data/studies/pdf/q191278_imp.pdf
Q19-1296,system_impact,2021-08-28,C,data/studies/pdf/q191296_imp.pdf
Q19-1297,system_impact,2021-09-01,B,data/studies/pdf/q191297_imp.pdf
Q19-1298,system_impact,2021-08-23,B,data/studies/pdf/q191298_imp.pdf
Q19-1345,system_impact,2021-08-17,A,data/studies/pdf/q191345_imp.pdf
Q19-1364,system_impact,2021-08-20,A,data/studies/pdf/q191364_imp.pdf
Q20-1385,system_impact,2021-09-02,A,data/studies/pdf/q201385_imp.pdf
Q20-1410,system_impact,2021-08-18,A,data/studies/pdf/q201410_imp.pdf
Q20-1445,system_impact,2021-08-28,B,data/studies/pdf/q201445_imp.pdf
Q20-1476,system_impact,2021-09-01,C,data/studies/pdf/q201476_imp.pdf
Q20-1512,system_impact,2021-08-23,C,data/studies/pdf/q201512_imp.pdf
Q20-1517,system_impact,2021-08-16,A,data/studies/pdf/q201517_imp.pdf
Q20-1520,system_impact,2021-08-30,C,data/studies/pdf/q201520_imp.pdf
Q20-1553,system_impact,2021-08-25,A,data/studies/pdf/q201553_imp.pdf
Q20-1564,system_impact,2021-09-02,A,data/studies/pdf/q201564_imp.pdf
Q20-1588,system_impact,2021-08-24,B,data/studies/pdf/q201588_imp.pdf
Q19-1294,system_impact,2021-09-15,A,data/studies/pdf/q191294_imp.pdf
Q19-1301,system_impact,2021-09-18,B,data/studies/pdf/q191301_imp.pdf
Q19-1359,system_impact,2021-09-20,B,data/studies/pdf/q191359_imp.pdf
Q20-1373,system_impact,2021-09-19,A,data/studies/pdf/q201373_imp.pdf
Q20-1382,system_impact,2021-09-18,A,data/studies/pdf/q201382_imp.pdf
Q20-1396,system_impact,2021-10-04,A,data/studies/pdf/q201396_imp.pdf
Q20-1398,system_impact,2021-09-19,A,data/studies/pdf/q201398_imp.pdf
Q20-1401,system_impact,2021-09-17,C,data/studies/pdf/q201401_imp.pdf
Q20-1423,system_impact,2021-09-19,C,data/studies/pdf/q201423_imp.pdf
Q20-1451,system_impact,2021-09-26,A,data/studies/pdf/q201451_imp.pdf
Q20-1464,system_impact,2021-09-16,B,data/studies/pdf/q201464_imp.pdf
Q20-1497,system_impact,2021-09-23,B,data/studies/pdf/q201497_imp.pdf
Q20-1529,system_impact,2021-09-29,A,data/studies/pdf/q201529_imp.pdf
Q20-1550,system_impact,2021-09-19,A,data/studies/pdf/q201550_imp.pdf
Q20-1562,system_impact,2021-09-19,A,data/studies/pdf/q201562_imp.pdf
Q20-1602,system_impact,2021-09-19,C,data/studies/pdf/q201602_imp.pdf
Q19-1292,system_impact,2021-10-22,B,data/studies/pdf/q191292_imp.pdf
Q19-1293,system_impact,2021-10-24,A,data/studies/pdf/q191293_imp.pdf
Q19-1300,system_impact,2021-10-16,C,data/studies/pdf/q191300_imp.pdf
Q19-1337,system_impact,2021-10-17,C,data/studies/pdf/q191337_imp.pdf
Q20-1383,system_impact,2021-10-21,A,data/studies/pdf/q201383_imp.pdf
Q20-1404,system_impact,2021-10-18,A,data/studies/pdf/q201404_imp.pdf
Q20-1424,system_impact,2021-10-27,A,data/studies/pdf/q201424_imp.pdf
Q20-1444,system_impact,2021-10-17,A,data/studies/pdf/q201444_imp.pdf
Q20-1470,system_impact,2021-10-24,C,data/studies/pdf/q201470_imp.pdf
Q20-1491,system_impact,2021-10-15,A,data/studies/pdf/q201491_imp.pdf
Q20-1533,system_impact,2021-10-19,C,data/studies/pdf/q201533_imp.pdf
Q20-1534,system_impact,2021-10-21,C,data/studies/pdf/q201534_imp.pdf
Q20-1539,system_impact,2021-10-28,A,data/studies/pdf/q201539_imp.pdf
Q20-1544,system_impact,2021-10-28,A,data/studies/pdf/q201544_imp.pdf
Q20-1545,system_impact,2021-10-17,A,data/studies/pdf/q201545_imp.pdf
Q20-1572,system_impact,2021-10-15,C,data/studies/pdf/q201572_imp.pdf
Q20-1589,system_impact,2021-10-28,A,data/studies/pdf/q201589_imp.pdf
Q20-1590,system_impact,2021-10-29,A,data/studies/pdf/q201590_imp.pdf
Q20-1600,system_impact,2021-10-29,A,data/studies/pdf/q201600_imp.pdf
Q20-1601,system_impact,2021-11-03,A,data/studies/pdf/q201601_imp.pdf
Q20-1606,system_impact,2021-10-27,A,data/studies/pdf/q201606_imp.pdf
Q20-1621,system_impact,2021-10-27,A,data/studies/pdf/q201621_imp.pdf
Q19-1305,system_impact,2021-12-02,C,data/studies/pdf/q191305_imp.pdf
Q19-1307,system_impact,2021-11-30,C,data/studies/pdf/q191307_imp.pdf
Q19-1314,system_impact,2021-11-15,B,data/studies/pdf/q191314_imp.pdf
Q19-1339,system_impact,2021-11-19,C,data/studies/pdf/q191339_imp.pdf
Q19-1344,system_impact,2021-11-21,C,data/studies/pdf/q191344_imp.pdf
Q20-1377,system_impact,2021-12-01,A,data/studies/pdf/q201377_imp.pdf
Q20-1414,system_impact,2021-11-18,A,data/studies/pdf/q201414_imp.pdf
Q20-1416,system_impact,2021-11-25,A,data/studies/pdf/q201416_imp.pdf
Q20-1421,system_impact,2021-11-24,C,data/studies/pdf/q201421_imp.pdf
Q20-1436,system_impact,2021-11-29,A,data/studies/pdf/q201436_imp.pdf
Q20-1557,system_impact,2021-11-28,C,data/studies/pdf/q201557_imp.pdf
Q20-1561,system_impact,2021-12-02,A,data/studies/pdf/q201561_imp.pdf
Q20-1574,system_impact,2021-11-21,A,data/studies/pdf/q201574_imp.pdf
Q20-1578,system_impact,2021-11-25,C,data/studies/pdf/q201578_imp.pdf
Q20-1597,system_impact,2021-11-29,B,data/studies/pdf/q201597_imp.pdf
Q20-1613,system_impact,2021-12-03,A,data/studies/pdf/q201613_imp.pdf
Q20-1630,system_impact,2021-11-18,C,data/studies/pdf/q201630_imp.pdf
Q21-1643,system_impact,2021-11-28,A,data/studies/pdf/q211643_imp.pdf
Q19-1321,system_impact,2021-12-17,A,data/studies/pdf/q191321_imp.pdf
Q19-1336,system_impact,2022-01-02,A,data/studies/pdf/q191336_imp.pdf
Q19-1346,system_impact,2021-12-16,A,data/studies/pdf/q191346_imp.pdf
Q19-1353,system_impact,2021-12-31,C,data/studies/pdf/q191353_imp.pdf
Q19-1363,system_impact,2021-12-20,C,data/studies/pdf/q191363_imp.pdf
Q20-1386,system_impact,2021-12-25,A,data/studies/pdf/q201386_imp.pdf
Q20-1438,system_impact,2021-12-19,C,data/studies/pdf/q201438_imp.pdf
Q20-1457,system_impact,2022-01-01,C,data/studies/pdf/q201457_imp.pdf
Q20-1465,system_impact,2021-12-16,A,data/studies/pdf/q201465_imp.pdf
Q20-1480,system_impact,2021-12-23,B,data/studies/pdf/q201480_imp.pdf
Q20-1532,system_impact,2021-12-27,A,data/studies/pdf/q201532_imp.pdf
Q20-1584,system_impact,2021-12-29,A,data/studies/pdf/q201584_imp.pdf
Q20-1586,system_impact,2021-12-17,A,data/studies/pdf/q201586_imp.pdf
Q20-1618,system_impact,2021-12-21,A,data/studies/pdf/q201618_imp.pdf
Q20-1622,system_impact,2021-12-26,A,data/studies/pdf/q201622_imp.pdf
Q20-1623,system_impact,2021-12-22,C,data/studies/pdf/q201623_imp.pdf
Q19-1361,system_impact,2022-01-15,C,data/studies/pdf/q191361_imp.pdf
Q20-1389,system_impact,2022-01-28,C,data/studies/pdf/q201389_imp.pdf
Q20-1391,system_impact,2022-01-17,A,data/studies/pdf/q201391_imp.pdf
Q20-1395,system_impact,2022-01-24,B,data/studies/pdf/q201395_imp.pdf
Q20-1428,system_impact,2022-01-31,A,data/studies/pdf/q201428_imp.pdf
Q20-1450,system_impact,2022-02-03,A,data/studies/pdf/q201450_imp.pdf
Q20-1454,system_impact,2022-01-20,A,data/studies/pdf/q201454_imp.pdf
Q20-1472,system_impact,2022-01-29,C,data/studies/pdf/q201472_imp.pdf
Q20-1490,system_impact,2022-02-03,A,data/studies/pdf/q201490_imp.pdf
Q20-1502,system_impact,2022-01-19,C,data/studies/pdf/q201502_imp.pdf
Q20-1552,system_impact,2022-01-25,B,data/studies/pdf/q201552_imp.pdf
Q20-1566,system_impact,2022-02-01,A,data/studies/pdf/q201566_imp.pdf
Q20-1576,system_impact,2022-01-23,A,data/studies/pdf/q201576_imp.pdf
Q20-1608,system_impact,2022-01-28,A,data/studies/pdf/q201608_imp.pdf
Q20-1619,system_impact,2022-01-20,A,data/studies/pdf/q201619_imp.pdf
Q20-1624,system_impact,2022-02-03,C,data/studies/pdf/q201624_imp.pdf
Q21-1651,system_impact,2022-01-20,A,data/studies/pdf/q211651_imp.pdf
Q21-1669,system_impact,2022-01-20,B,data/studies/pdf/q211669_imp.pdf
Q21-1672,system_impact,2022-02-03,B,data/studies/pdf/q211672_imp.pdf
Q21-1680,system_impact,2022-01-30,C,data/studies/pdf/q211680_imp.pdf
Q21-1687,system_impact,2022-01-19,B,data/studies/pdf/q211687_imp.pdf
Q19-1355,system_impact,2022-02-27,A,data/studies/pdf/q191355_imp.pdf
Q20-1374,system_impact,2022-03-03,A,data/studies/pdf/q201374_imp.pdf
Q20-1392,system_impact,2022-02-27,A,data/studies/pdf/q201392_imp.pdf
