datetime,constraint_name,shadow_price,flow_mw
2016-02-13 19:00:00,FLORAL PARK - DEERFIELD 5 138 KV,43.81,289.4
2016-02-13 19:00:00,RIO BLANCO 2702 - ALLIANCE 138 KV,1.67,246.6
2016-02-13 19:00:00,MONUMENT ST - RECOVERY SOCO 138 KV,2.98,260.6
2016-02-13 19:00:00,CONCORD - UNIVERSITY 230 KV Ckt 1,14.2,767.0
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,112.72,230.7
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,141.55,125.4
2016-04-06 08:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,3.54,127.6
2016-05-31 18:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,8.69,226.2
2016-05-31 18:00:00,JAN PHYL - BABINE LAKE 138 KV,6.49,235.7
2016-05-31 18:00:00,NNE SPRINGS - VIADUCT AVENUE 138 KV,22.59,219.9
2016-05-31 18:00:00,POSSUM PT 345/138kV Auto,1.47,315.2
2016-05-31 18:00:00,POCKET - MT VERNON 138 KV line,18.4,291.3
2016-05-31 18:00:00,BRIARCLIFF - FORT GARLAND 100 KV,20.66,138.0
2016-06-20 17:00:00,COLORADO - YAHARA RIVER 138 KV,14.0,271.3
2016-06-20 17:00:00,FREDERICK ROAD - NINE SPRINGS 138 KV,12.66,270.2
2016-07-25 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,11.6,288.1
2016-07-25 16:00:00,RAINEY SUBSTATION - HOOD RIV 138 KV,17.53,304.0
2016-07-25 16:00:00,POCKET - TILLAMOOK 138 KV Line,3.52,301.9
2016-07-25 16:00:00,POWERLINE ELKHORN - WEBSTERVILLE 100 KV,68.43,133.6
2016-08-12 16:00:00,LAY DAM 161-138 kV TX,11.97,92.4
2016-08-12 16:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,16.09,288.1
2016-08-12 16:00:00,RAINEY SUBSTATION - HOOD RIV 138 KV,29.69,304.0
2016-08-12 16:00:00,POCKET - MT VERNON 138 KV line,7.28,291.3
2016-08-12 16:00:00,OREG 3 INC 230 kV/138 kV TX,58.0,172.5
2016-08-12 16:00:00,FRANCHISE TAX - NORTHERN STATES FLAMBEAU 100 KV Circuit 2,99.13,159.6
2016-08-12 16:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,78.69,127.6
2016-08-12 16:00:00,GALEVILLE SUBSTATION - MARCOS 100 KV,15.71,162.9
2016-09-08 17:00:00,SNE - SANSUM N ELEC - JAN PHYL 138 KV,11.8,288.1
2016-09-08 17:00:00,ROSS FORK - THURMONT SUBSTATION 138 KV,18.41,202.0
2016-09-08 17:00:00,IMPERIAL - LINCOLN BEACH 100 KV Line 1,137.92,151.8
2016-11-21 19:00:00,MAGNOLIA 1708 - WEST ORANGE 138 KV,21.49,238.4
2016-11-21 19:00:00,DAM HEIGHTS - BABINE LAKE 138 KV,6.55,226.1
2016-12-15 19:00:00,ONANCOCK DIESEL GENERATION FACILITY - GALLATIN TN 100 KV Ckt 2,129.63,165.8
2016-01-19 08:00:00,COLORADO - YAHARA RIVER 138 KV,8.59,271.3
2016-01-19 08:00:00,CALISTOGA 199 - JAJOME 3403 138 KV,45.88,213.7
2016-01-19 08:00:00,POSSUM PT 345/138kV Auto,0.54,315.2
2016-01-19 08:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,93.22,127.6
2016-01-19 08:00:00,LERDO 230/138 kV XFMR,105.05,149.7
2016-01-19 08:00:00,WHIRLPOOL CORPORATION - OTTAWA WIND FARM - TWIN COUNTY RANCH 100 KV,35.55,157.8
2016-01-19 08:00:00,FLOOD ST - AEP COLBY 100 KV Circuit 1,16.33,157.8
2016-02-13 19:00:00,W PT MUNICIPAL - OXFORD 138 KV,9.47,268.8
2016-02-13 19:00:00,MONUMENT ST - RECOVERY SOCO 138 KV,3.9,260.6
2016-02-13 19:00:00,WOLFTEVER 100/1kV TX,2000.0,110.0
2016-02-13 19:00:00,BRINCKEN'S CONER - AUTAUGAVILLE 100 KV,28.17,166.9
2016-02-13 19:00:00,ASHLAND SUBSTATION - YATES 100 KV L,17.12,125.8
2016-02-13 19:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,78.66,127.6
2016-03-03 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,55.88,125.4
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,97.51,230.7
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,128.99,125.4
2016-04-06 08:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,51.05,127.6
2016-05-31 18:00:00,COLORADO - YAHARA RIVER 138 KV,16.77,271.3
2016-05-31 18:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,17.42,205.7
2016-05-31 18:00:00,POSSUM PT 345/138kV Auto,0.51,315.2
2016-05-31 18:00:00,TOM WATKINS - TURKEY CREEK 138 KV Line,36.87,227.7
2016-06-20 17:00:00,COMANCHE PEAK - CLARK 138 KV,23.42,257.0
2016-07-25 16:00:00,COLORADO - YAHARA RIVER 138 KV,5.39,271.3
2016-07-25 16:00:00,RAINEY - MOUNTAIN 138 KV,11.59,312.4
2016-07-25 16:00:00,EAST TOWSON - CTR 138 KV Line,2.3,337.8
2016-07-25 16:00:00,HARLAND 138-1 kV Autotransformer,13.96,198.0
2016-07-25 16:00:00,TOM WATKINS - TURKEY CREEK 138 KV Line,2.5,227.8
2016-07-25 16:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,24.37,127.6
2016-07-25 16:00:00,GALEVILLE SUBSTATION - MARCOS 100 KV,4.5,162.9
2016-07-25 16:00:00,WEST AUSTINTOWN SUBSTATION - GIRARD 230 KV,2.59,568.9
2016-08-12 16:00:00,COLORADO - YAHARA RIVER 138 KV,4.46,271.3
2016-08-12 16:00:00,CASTLETON - NORTH BOTHELL 138 KV,1.29,259.7
2016-08-12 16:00:00,EMPIRE - AXFORD 138 KV,39.6,273.5
2016-08-12 16:00:00,FOUR HILLS - CITY OF AZTEC SUBSTATION 138 KV,7.92,224.8
2016-08-12 16:00:00,TOM WATKINS - TURKEY CREEK 138 KV Line,10.55,227.7
2016-08-12 16:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,53.84,127.6
2016-08-12 16:00:00,GALEVILLE SUBSTATION - MARCOS 100 KV,8.91,162.9
2016-09-08 17:00:00,CASTLETON - NORTH BOTHELL 138 KV,0.61,259.7
2016-09-08 17:00:00,RAINEY SUBSTATION - HOOD RIV 138 KV,13.6,304.0
2016-09-08 17:00:00,OREG 3 INC 230 kV/138 kV TX,27.07,172.5
2016-09-08 17:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,22.17,127.6
2016-09-08 17:00:00,GALEVILLE SUBSTATION - MARCOS 100 KV,5.15,162.9
2016-10-19 17:00:00,SAN FELIPE - REDUCTION 161 KV line,72.75,230.7
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,108.09,125.4
2016-10-19 17:00:00,DEERFIELD 5 - HUNTERSTOWN POWER PLANT 138 KV L,14.93,261.4
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.7,283.8
2016-11-21 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,58.06,125.4
2016-11-21 19:00:00,DUNLAVY - YARMOUTH 138 KV,11.32,183.1
2016-11-21 19:00:00,ALPS - DEROUEN 100 KV,266.03,126.7
2016-11-21 19:00:00,W PT GA - VLSI 100 KV line,2000.0,138.5
2016-11-21 19:00:00,MIGUEL LUJAN TAP NS LINE SUBSTATION - HOOKSINK 100 KV L,160.72,127.6
2016-11-21 19:00:00,SHINROCK - EAST FRANKLIN 100 KV line,160.48,120.8
2016-12-15 19:00:00,CASTLETON - NORTH BOTHELL 138 KV,1.65,259.7
2016-12-15 19:00:00,EASTOWN RD 100/1kV XFMR,102.07,212.9
2016-01-19 08:00:00,HIGHGROVE - CTR SUBSTATION 138 KV,1.87,518.8
2016-01-19 08:00:00,CALISTOGA 199 - JAJOME 3403 138 KV,44.79,213.7
2016-01-19 08:00:00,BLACKSTONE - SCYENE RD 100 KV L,310.74,142.3
2016-02-13 19:00:00,MONUMENT ST - RECOVERY SOCO 138 KV,3.66,260.6
2016-02-13 19:00:00,FIDDYMENT 100-1 kV TX,285.16,162.1
2016-03-03 19:00:00,BELFORT 138/1kV Auto,62.72,100.1
2016-03-03 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,1.13,283.8
2016-03-03 19:00:00,POSSUM PT 345/138kV Auto,5.64,315.2
2016-04-06 08:00:00,BELFORT 138/1kV Auto,101.48,100.1
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.29,283.8
2016-05-31 18:00:00,BELFORT 138/1kV Auto,26.37,100.1
2016-05-31 18:00:00,INDUSTRIAL - CHIQUITA 138 KV,6.33,193.8
2016-05-31 18:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,35.88,205.7
2016-05-31 18:00:00,POSSUM PT 345/138kV Auto,1.01,315.2
2016-06-20 17:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,8.45,205.7
2016-08-12 16:00:00,JOHNNYCAKE - VEVE CALZADA 2002 138 KV,26.13,350.8
2016-08-12 16:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,1.69,205.7
2016-08-12 16:00:00,FOUR HILLS - CITY OF AZTEC SUBSTATION 138 KV,20.93,232.3
2016-08-12 16:00:00,MANHATTAN - TOPMOST 138 KV line,3.38,195.5
2016-08-12 16:00:00,EUSTIS - BISHOP CRK 3 100 KV,27.86,152.5
2016-08-12 16:00:00,W MEDINA SUBSTATION - RYAN 100 KV L,40.14,159.2
2016-09-08 17:00:00,ORANGE PARK SUBSTATION - BOKUM 138 KV Ckt 2,2.98,321.3
2016-09-08 17:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,0.52,205.7
2016-09-08 17:00:00,S WHITEHALL - ROSEAU COUNTY 100 KV,86.02,131.0
2016-10-19 17:00:00,SAN FELIPE - REDUCTION 161 KV line,85.63,246.9
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,34.93,159.7
2016-10-19 17:00:00,BELFORT 138/1kV Auto,24.64,100.1
2016-10-19 17:00:00,DUNLAVY - YARMOUTH 138 KV,24.73,183.1
2016-10-19 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.63,283.8
2016-11-21 19:00:00,BELFORT 138/1kV Auto,61.43,100.1
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,0.8,283.8
2016-11-21 19:00:00,POSSUM PT 345/138kV Auto,5.28,315.2
2016-12-15 19:00:00,W OLYMPIA - HARPER 100 KV Circuit 1,91.63,190.1
2016-01-19 08:00:00,DAM HTS - ATHENIA 138 KV,3.06,214.5
2016-01-19 08:00:00,CALISTOGA 199 - JAJOME 3403 138 KV,43.74,213.7
2016-01-19 08:00:00,POSSUM PT 345/138kV Auto,1.95,315.2
2016-01-19 08:00:00,MAELINE - SCOTT CO 100 KV Line,114.45,164.0
2016-02-13 19:00:00,MONUMENT ST - RECOVERY SOCO 138 KV,1.68,260.6
2016-02-13 19:00:00,FIDDYMENT 100-1 kV TX,224.89,162.1
2016-02-13 19:00:00,SIERRAVILLE - VENTURE 100 KV Cir. 1,176.67,175.8
2016-03-03 19:00:00,BELFORT 138/1kV Auto,68.43,100.1
2016-03-03 19:00:00,ERDMAN - MONUMENT ST 138 KV,5.37,286.3
2016-03-03 19:00:00,POSSUM PT 345/138kV Auto,5.83,315.2
2016-04-06 08:00:00,BELFORT 138/1kV Auto,90.92,100.1
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.76,283.8
2016-05-31 18:00:00,DAM HTS - ATHENIA 138 KV,4.49,214.5
2016-05-31 18:00:00,INDUSTRIAL - CHIQUITA 138 KV,5.19,193.8
2016-05-31 18:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,20.26,205.7
2016-05-31 18:00:00,CLARK COUNTY - SHELTON 138 KV,10.98,262.7
2016-05-31 18:00:00,3 MILE KNOLL - STONEWALL 138 KV,9.61,338.5
2016-05-31 18:00:00,POSSUM PT 345/138kV Auto,0.75,315.2
2016-06-20 17:00:00,DAM HTS - ATHENIA 138 KV,4.53,214.5
2016-06-20 17:00:00,DUNLAVY SUBSTATION - VIADUCT AVENUE 138 KV,15.82,205.7
2016-07-25 16:00:00,AMDEE - CARRCROFT 138 KV #2,0.89,329.0
2016-07-25 16:00:00,JARRETT - HEATON 138 KV,25.58,325.3
2016-07-25 16:00:00,HIDALGO SMELTER 345/1 kV TX,6.72,804.5
2016-07-25 16:00:00,FOUR HILLS - CITY OF AZTEC SUBSTATION 138 KV,13.05,232.3
2016-07-25 16:00:00,SKYKOMISH - AHALMER TAP 138 KV Line,24.17,254.1
2016-08-12 16:00:00,HIDALGO SMELTER 345/1 kV TX,8.47,804.5
2016-08-12 16:00:00,FOUR HILLS - CITY OF AZTEC SUBSTATION 138 KV,29.47,232.3
2016-08-12 16:00:00,W MEDINA SUBSTATION - RYAN 100 KV L,101.94,159.2
2016-09-08 17:00:00,DEER TRAIL - FT DODGE 138 KV,6.55,286.8
2016-09-08 17:00:00,FOUR HILLS - CITY OF AZTEC SUBSTATION 138 KV,3.29,232.3
2016-09-08 17:00:00,COSUMNES - FOWLES 100 KV,72.35,180.1
2016-10-19 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,33.91,159.7
2016-10-19 17:00:00,BELFORT 138/1kV Auto,157.3,100.1
2016-10-19 17:00:00,INDUSTRIAL - CHIQUITA 138 KV,13.23,193.8
2016-10-19 17:00:00,DUNLAVY - YARMOUTH 138 KV,37.87,183.1
2016-10-19 17:00:00,POSSUM PT 345/138kV Auto,7.98,315.2
2016-11-21 19:00:00,BELFORT 138/1kV Auto,61.63,100.1
2016-11-21 19:00:00,ERDMAN - MONUMENT ST 138 KV,6.4,286.3
2016-11-21 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,0.87,283.8
2016-11-21 19:00:00,POSSUM PT 345/138kV Auto,5.17,315.2
2016-12-15 19:00:00,MONUMENT ST - RECOVERY SOCO 138 KV,2.53,260.6
2016-12-15 19:00:00,HAMILTON PEAKING - GREYNOLDS SUBSTATION 100 KV,29.52,160.1
2016-12-15 19:00:00,MAELINE - SCOTT CO 100 KV Line,11.08,164.0
2016-12-15 19:00:00,W MILLERSPORT - MALTA 100 KV Circuit 2,1243.35,153.6
2016-12-15 19:00:00,FIDDYMENT 100-1 kV TX,92.09,162.1
2016-12-15 19:00:00,GEAUGA - TWINSBURG 100 KV Line 1,47.26,144.9
