plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
902099,8991,wind,78.9,2020,,Q15-0458
902100,9961,solar,58.9,2020,,Q17-0830
902101,19531,solar,75.3,2020,,Q17-0858
902102,8823,gas,1225.5,2020,,Q17-0888
902103,5927,solar,78.1,2020,,Q18-0926
902104,9586,solar,164.9,2021,,Q14-0420
902105,8652,solar,210.4,2021,,Q15-0474
902106,22765,other,27.1,2021,,Q16-0561
902107,5770,gas,668.2,2021,,Q16-0698
902108,5834,solar,406.3,2021,,Q17-0890
902109,22742,wind,249.0,2021,,Q17-0900
902110,24606,gas,563.0,2021,,Q18-1055
902111,22292,gas,230.4,2021,,Q15-0462
902112,9131,solar,157.8,2021,,Q15-0538
902113,22897,gas,268.5,2021,,Q16-0601
902114,22589,solar,98.5,2021,,Q16-0605
902115,9544,solar,192.6,2021,,Q16-0620
902116,23279,wind,191.8,2021,,Q16-0640
902117,6524,solar,287.1,2021,,Q17-0753
902118,22782,gas,1070.4,2021,,Q17-0785
902119,9068,wind,437.9,2021,,Q17-0810
902120,17960,solar,63.2,2021,,Q18-0933
902121,23271,solar,62.0,2021,,Q15-0502
902122,5551,wind,146.6,2021,,Q16-0589
902123,9031,gas,576.9,2021,,Q16-0695
902124,17657,solar,31.6,2021,,Q16-0708
902125,9662,solar,77.0,2021,,Q17-0726
902126,10006,solar,145.5,2021,,Q17-0829
902127,9290,solar,129.9,2021,,Q17-0864
902128,10229,storage,63.5,2021,,Q17-0866
902129,22589,gas,43.7,2021,,Q17-0872
902130,19662,solar,76.2,2021,,Q17-0875
902131,7692,gas,413.7,2021,,Q15-0532
902132,7290,wind,343.7,2021,,Q15-0550
902133,22978,solar,60.0,2021,,Q16-0678
902134,7129,wind,330.0,2021,,Q16-0716
902135,18839,solar,143.2,2021,,Q17-0740
902136,19012,solar,70.8,2021,,Q17-0781
902137,9279,wind,125.4,2021,,Q17-0834
902138,22974,solar,295.9,2021,,Q17-0879
902139,9625,solar,46.6,2021,,Q18-0968
902140,17055,wind,240.2,2021,,Q15-0511
902141,20148,gas,363.5,2021,,Q15-0557
902142,7826,solar,128.9,2021,,Q16-0669
902143,9375,other,69.8,2021,,Q16-0672
902144,9135,solar,139.0,2021,,Q17-0728
902145,5989,storage,86.2,2021,,Q17-0729
902146,22949,solar,123.2,2021,,Q17-0805
902147,18854,solar,388.3,2021,,Q17-0850
902148,21394,solar,59.4,2021,,Q17-0857
902149,8823,gas,619.4,2021,,Q18-0992
902150,19985,solar,81.6,2021,,Q18-1013
902151,21774,gas,1200.1,2021,,Q18-1018
902152,8108,solar,78.9,2021,,Q16-0611
902153,8142,gas,39.9,2021,,Q17-0795
902154,22589,solar,178.3,2021,,Q18-0916
902155,10111,solar,326.3,2021,,Q18-0942
902156,7738,solar,164.7,2021,,Q18-0944
902157,17882,solar,29.6,2021,,Q18-0982
902158,22966,solar,207.1,2021,,Q18-1004
902159,10283,gas,287.1,2021,,Q18-1046
902160,9811,gas,41.9,2021,,Q18-1080
902161,9426,solar,26.7,2021,,Q16-0665
902162,8151,wind,241.8,2021,,Q16-0675
902163,5732,solar,131.2,2021,,Q16-0686
902164,19794,gas,176.7,2021,,Q16-0689
902165,23508,gas,174.4,2021,,Q17-0905
902166,22208,solar,117.3,2021,,Q19-1143
902167,5269,solar,122.5,2021,,Q16-0666
902168,22035,gas,514.1,2021,,Q16-0671
902169,22306,gas,299.1,2021,,Q16-0685
902170,10039,solar,70.1,2021,,Q16-0718
902171,17910,gas,463.4,2021,,Q17-0897
902172,10133,wind,303.8,2021,,Q18-0929
902173,10279,solar,63.1,2021,,Q18-0948
902174,22032,gas,1190.6,2021,,Q16-0619
902175,10054,storage,67.6,2021,,Q16-0637
902176,23442,solar,144.1,2021,,Q16-0683
902177,9912,wind,278.0,2021,,Q16-0706
902178,23234,solar,168.3,2021,,Q16-0719
902179,24640,gas,1169.8,2021,,Q17-0782
902180,11151,solar,127.6,2021,,Q17-0883
902181,22309,solar,104.3,2021,,Q17-0898
902182,6612,storage,154.9,2021,,Q16-0625
902183,21778,solar,74.3,2021,,Q17-0793
902184,8252,solar,128.3,2021,,Q17-0825
902185,21664,solar,351.3,2021,,Q17-0874
902186,23330,wind,287.1,2021,,Q17-0892
902187,10705,solar,64.1,2021,,Q18-0921
902188,6989,storage,177.3,2021,,Q18-0935
902189,19243,gas,764.8,2021,,Q18-0937
902190,16961,solar,211.3,2021,,Q18-0995
902191,22830,gas,134.5,2021,,Q18-1017
902192,7078,solar,92.7,2021,,Q16-0623
902193,22878,solar,122.9,2021,,Q16-0713
902194,20063,solar,488.7,2021,,Q17-0784
902195,23285,solar,105.5,2021,,Q17-0812
902196,8458,gas,188.6,2021,,Q17-0821
902197,22224,solar,212.7,2021,,Q17-0909
902198,23161,solar,220.8,2021,,Q18-0920
902199,10222,storage,147.7,2021,,Q18-0934
902200,20097,solar,87.1,2021,,Q18-0946
902201,10158,other,13.6,2021,,Q18-1002
902202,7302,solar,171.4,2021,,Q18-1044
902203,17398,wind,475.6,2021,,Q15-0553
902204,6642,solar,125.2,2021,,Q16-0641
902205,9029,solar,57.0,2021,,Q16-0659
902206,21785,wind,250.9,2021,,Q16-0715
902207,5297,wind,116.7,2021,,Q17-0807
902208,10292,wind,322.3,2021,,Q18-0987
902209,22846,gas,155.7,2021,,Q18-1014
902210,23291,storage,161.2,2022,,Q16-0596
902211,19400,solar,211.6,2022,,Q16-0680
902212,10291,gas,216.9,2022,,Q17-0776
902213,8537,other,107.4,2022,,Q17-0885
902214,7943,wind,152.0,2022,,Q18-1022
902215,17569,storage,111.6,2022,,Q19-1156
902216,19291,gas,375.5,2022,,Q16-0677
902217,22098,gas,828.3,2022,,Q16-0703
902218,10344,wind,163.0,2022,,Q17-0757
902219,5365,solar,587.1,2022,,Q17-0813
902220,9128,storage,41.4,2022,,Q18-0924
902221,5251,solar,77.6,2022,,Q18-0969
902222,18049,solar,214.1,2022,,Q18-1074
902223,19920,solar,116.1,2022,,Q18-1087
902224,22035,wind,241.7,2022,,Q18-1123
902225,22549,gas,284.8,2022,,Q17-0766
902226,9864,wind,253.7,2022,,Q17-0767
902227,22766,wind,146.7,2022,,Q17-0787
902228,23508,gas,1214.0,2022,,Q17-0838
902229,9238,solar,71.3,2022,,Q18-0952
902230,23015,gas,201.1,2022,,Q18-0976
902231,19648,gas,159.6,2022,,Q18-1097
902232,22830,wind,199.4,2022,,Q19-1138
902233,9678,wind,158.0,2022,,Q19-1227
902234,9745,solar,77.0,2022,,Q16-0670
902235,5331,solar,52.4,2022,,Q17-0761
902236,23511,solar,213.6,2022,,Q17-0774
902237,7239,gas,561.7,2022,,Q17-0791
902238,9851,gas,231.9,2022,,Q17-0842
902239,5890,gas,863.9,2022,,Q17-0846
902240,19241,gas,678.8,2022,,Q17-0847
902241,20174,wind,227.9,2022,,Q17-0859
902242,7847,gas,114.4,2022,,Q18-0918
902243,19699,solar,86.6,2022,,Q18-0978
902244,17881,solar,54.9,2022,,Q18-1026
902245,18117,gas,1275.1,2022,,Q18-1048
902246,7374,gas,541.3,2022,,Q18-1105
902247,18471,solar,239.5,2022,,Q19-1174
902248,8181,solar,101.5,2022,,Q19-1244
902249,7647,hybrid,184.5,2022,,Q19-1287
902250,22396,solar,151.9,2022,,Q17-0789
902251,7341,gas,127.7,2022,,Q17-0831
902252,10283,other,69.1,2022,,Q18-1016
902253,18685,solar,56.8,2022,,Q18-1031
902254,19012,wind,100.0,2022,,Q18-1053
902255,9482,wind,62.6,2022,,Q18-1095
902256,23126,solar,207.8,2022,,Q19-1157
902257,10134,solar,65.6,2022,,Q19-1215
902258,9737,solar,69.5,2022,,Q19-1235
902259,8740,solar,167.4,2022,,Q19-1326
902260,9511,solar,74.3,2022,,Q17-0800
902261,9203,solar,68.8,2022,,Q17-0877
902262,5616,storage,35.8,2022,,Q18-0936
902263,6072,gas,468.3,2022,,Q18-1024
902264,10015,gas,340.6,2022,,Q18-1070
902265,16917,solar,59.2,2022,,Q17-0744
902266,10283,gas,937.6,2022,,Q17-0870
902267,10225,solar,59.7,2022,,Q17-0882
902268,17843,gas,1339.3,2022,,Q18-0940
902269,22041,solar,172.5,2022,,Q18-1010
902270,22296,gas,443.6,2022,,Q18-1041
902271,9865,wind,179.4,2022,,Q18-1084
902272,23015,storage,25.3,2022,,Q20-1430
902273,23506,gas,1342.4,2022,,Q16-0687
902274,6315,wind,288.2,2022,,Q17-0745
902275,9483,solar,96.0,2022,,Q17-0751
902276,6188,wind,121.1,2022,,Q17-0822
902277,5245,solar,147.7,2022,,Q17-0860
902278,6561,solar,103.3,2022,,Q18-0954
902279,9237,solar,148.4,2022,,Q18-0966
902280,10100,storage,60.4,2022,,Q18-0971
902281,22220,gas,830.9,2022,,Q18-0994
902282,9506,solar,123.9,2022,,Q18-1027
902283,7727,gas,151.9,2022,,Q18-1032
902284,8929,other,31.0,2022,,Q18-1045
902285,5627,storage,75.1,2022,,Q18-1078
902286,19176,solar,124.5,2022,,Q19-1236
902287,5300,wind,140.0,2022,,Q19-1257
902288,5656,wind,364.1,2022,,Q19-1261
902289,22043,storage,75.9,2022,,Q20-1411
902290,20205,solar,212.4,2022,,Q16-0707
902291,22024,solar,438.6,2022,,Q17-0733
902292,8335,solar,230.0,2022,,Q18-0951
902293,18757,solar,124.2,2022,,Q18-0964
902294,16916,solar,160.5,2022,,Q18-1090
902295,19697,solar,237.5,2022,,Q18-1124
902296,7213,solar,139.1,2022,,Q19-1161
902297,9003,solar,184.6,2022,,Q19-1162
902298,5576,gas,260.3,2022,,Q19-1320
902299,22891,solar,343.4,2022,,Q19-1370
902300,22031,solar,66.8,2022,,Q17-0738
902301,23510,gas,222.4,2022,,Q17-0746
902302,19241,wind,75.4,2022,,Q17-0886
902303,18698,gas,291.3,2022,,Q18-0963
902304,19317,solar,175.4,2022,,Q18-1098
902305,10015,solar,72.7,2022,,Q19-1167
902306,22868,solar,121.7,2022,,Q19-1189
902307,9784,solar,51.4,2022,,Q19-1347
902308,18791,wind,91.0,2022,,Q17-0754
902309,8554,solar,59.3,2022,,Q17-0814
902310,23530,wind,56.2,2022,,Q17-0824
902311,19012,solar,201.6,2022,,Q18-0960
902312,9298,solar,206.9,2022,,Q18-0989
902313,7692,gas,826.4,2022,,Q18-1012
902314,7548,storage,130.0,2022,,Q18-1025
902315,23120,solar,179.1,2022,,Q18-1056
902316,9622,other,109.0,2022,,Q18-1057
902317,22777,other,187.6,2022,,Q18-1060
902318,21985,gas,141.6,2022,,Q18-1113
902319,24609,solar,86.8,2022,,Q19-1158
902320,18403,solar,203.7,2022,,Q19-1271
902321,10239,solar,124.4,2022,,Q19-1329
902322,21841,solar,49.0,2022,,Q17-0750
902323,22765,gas,1143.5,2022,,Q17-0903
902324,23506,wind,318.9,2022,,Q19-1184
902325,9474,storage,135.9,2022,,Q19-1209
902326,23496,solar,245.8,2022,,Q19-1238
902327,22226,solar,173.0,2022,,Q19-1267
902328,5901,gas,150.0,2022,,Q19-1273
902329,10222,solar,95.4,2022,,Q19-1304
902330,10283,solar,114.5,2022,,Q20-1466
902331,9467,solar,69.7,2023,,Q17-0739
902332,8223,wind,153.6,2023,,Q17-0797
902333,8342,solar,124.9,2023,,Q17-0878
902334,6768,solar,106.3,2023,,Q18-0956
902335,9236,solar,121.5,2023,,Q18-0975
902336,19484,wind,143.9,2023,,Q18-1020
902337,21983,solar,250.4,2023,,Q18-1050
902338,8028,solar,211.9,2023,,Q18-1059
902339,8650,wind,157.3,2023,,Q19-1173
902340,10140,solar,153.4,2023,,Q19-1318
902341,7634,solar,136.7,2023,,Q17-0827
902342,22841,other,14.4,2023,,Q17-0841
902343,7935,solar,103.1,2023,,Q17-0854
902344,22220,gas,56.6,2023,,Q17-0901
902345,17600,solar,68.5,2023,,Q18-0931
902346,10299,solar,92.8,2023,,Q18-1100
902347,9738,solar,59.4,2023,,Q18-1103
902348,23390,other,150.0,2023,,Q18-1108
902349,9669,gas,880.4,2023,,Q18-1116
902350,9432,wind,334.4,2023,,Q18-1120
902351,8841,hybrid,200.3,2023,,Q19-1278
902352,20159,storage,58.2,2023,,Q19-1299
902353,18685,solar,32.3,2023,,Q19-1362
902354,10284,hybrid,72.6,2023,,Q20-1405
902355,9722,storage,63.0,2023,,Q20-1460
902356,8207,solar,69.4,2023,,Q17-0906
902357,23393,wind,188.5,2023,,Q18-0955
902358,7072,gas,959.1,2023,,Q18-1005
902359,9483,solar,53.0,2023,,Q18-1034
902360,6607,solar,146.5,2023,,Q19-1135
902361,7777,solar,143.2,2023,,Q19-1185
902362,21719,solar,65.5,2023,,Q19-1207
902363,7447,gas,185.0,2023,,Q19-1216
902364,17275,solar,47.7,2023,,Q19-1350
902365,19694,solar,130.2,2023,,Q19-1357
902366,6404,gas,179.6,2023,,Q20-1540
902367,9866,solar,204.6,2023,,Q20-1588
902368,10019,solar,188.0,2023,,Q17-0881
902369,23032,gas,538.8,2023,,Q18-1019
902370,8371,other,39.6,2023,,Q18-1040
902371,5508,solar,61.5,2023,,Q18-1111
902372,23508,solar,205.0,2023,,Q19-1181
902373,17353,wind,187.9,2023,,Q19-1196
902374,9837,storage,193.7,2023,,Q19-1234
902375,9140,storage,109.2,2023,,Q19-1285
902376,23515,solar,141.4,2023,,Q19-1319
902377,9447,wind,404.4,2023,,Q20-1415
902378,19348,storage,98.0,2023,,Q20-1497
902379,19134,wind,257.0,2023,,Q17-0780
902380,10152,gas,492.4,2023,,Q18-0917
902381,10969,gas,1091.5,2023,,Q18-1001
902382,5529,gas,46.9,2023,,Q18-1023
902383,7997,solar,157.3,2023,,Q18-1130
902384,10283,solar,89.5,2023,,Q19-1154
902385,19420,solar,58.1,2023,,Q19-1163
902386,18444,hybrid,274.2,2023,,Q19-1188
902387,9867,solar,261.6,2023,,Q19-1224
902388,9973,solar,104.4,2023,,Q19-1275
902389,10048,hybrid,150.6,2023,,Q20-1396
902390,9489,solar,57.4,2023,,Q20-1427
902391,6046,hybrid,341.2,2023,,Q20-1435
902392,11130,solar,148.7,2023,,Q20-1553
902393,22589,solar,142.9,2023,,Q20-1573
902394,8577,solar,141.3,2023,,Q17-0855
902395,22588,solar,121.5,2023,,Q17-0895
902396,7674,other,96.8,2023,,Q18-0912
902397,5365,solar,211.7,2023,,Q18-0928
902398,9223,solar,104.4,2023,,Q18-0947
902399,7952,solar,108.8,2023,,Q18-0973
902400,19567,gas,254.8,2023,,Q18-1076
902401,5722,gas,490.1,2023,,Q18-1083
902402,19241,wind,98.2,2023,,Q18-1115
902403,19977,wind,162.7,2023,,Q19-1220
902404,22943,solar,156.5,2023,,Q19-1258
902405,9845,solar,161.8,2023,,Q19-1317
902406,7979,gas,1500.0,2023,,Q20-1382
902407,9078,solar,379.8,2023,,Q20-1418
902408,18403,storage,101.5,2023,,Q20-1590
902409,7614,storage,83.2,2023,,Q20-1600
902410,9236,solar,219.4,2023,,Q18-1009
902411,10284,solar,82.4,2023,,Q18-1065
902412,9765,wind,302.3,2023,,Q18-1075
902413,18799,solar,114.2,2023,,Q18-1077
902414,18006,solar,211.1,2023,,Q18-1109
902415,9816,solar,312.1,2023,,Q19-1141
902416,9729,storage,155.2,2023,,Q19-1170
902417,23256,solar,55.0,2023,,Q19-1232
902418,7369,solar,118.9,2023,,Q19-1254
902419,23509,hybrid,135.1,2023,,Q19-1331
902420,22026,storage,56.8,2023,,Q19-1339
902421,19990,storage,28.5,2023,,Q20-1388
902422,9903,wind,100.8,2023,,Q17-0891
902423,18444,wind,171.3,2023,,Q18-0915
902424,8320,solar,210.3,2023,,Q18-0950
902425,23955,solar,44.9,2023,,Q18-1064
902426,17185,solar,305.6,2023,,Q18-1067
902427,9591,solar,115.1,2023,,Q19-1169
902428,22599,solar,170.3,2023,,Q19-1211
902429,18799,solar,106.2,2023,,Q19-1240
902430,24640,wind,262.4,2023,,Q19-1259
902431,9676,gas,216.2,2023,,Q19-1296
902432,23506,solar,129.9,2023,,Q19-1363
902433,7786,solar,109.0,2023,,Q20-1389
902434,17944,gas,73.7,2023,,Q20-1398
902435,9996,solar,114.5,2023,,Q20-1562
902436,6546,wind,600.0,2023,,Q18-0967
902437,9043,wind,259.8,2023,,Q18-1119
902438,9224,wind,111.9,2023,,Q19-1182
902439,10283,gas,363.4,2023,,Q19-1242
902440,9669,hybrid,114.5,2023,,Q19-1297
902441,21759,wind,287.6,2023,,Q20-1440
902442,19198,solar,73.0,2023,,Q20-1622
902443,9031,solar,75.4,2023,,Q21-1643
902444,8541,solar,165.6,2023,,Q18-1058
902445,23264,wind,96.6,2023,,Q19-1131
902446,10188,storage,66.6,2023,,Q19-1225
902447,9990,solar,212.9,2023,,Q19-1265
902448,23152,solar,233.7,2023,,Q19-1270
902449,22832,solar,182.6,2023,,Q19-1280
902450,22225,solar,89.7,2023,,Q19-1310
902451,11064,solar,71.4,2023,,Q19-1365
902452,20054,solar,210.2,2023,,Q20-1377
902453,9222,storage,22.5,2023,,Q18-0919
902454,7109,storage,87.1,2023,,Q19-1148
902455,10128,gas,262.7,2023,,Q19-1164
902456,23497,solar,131.7,2023,,Q19-1171
902457,5944,hybrid,144.6,2023,,Q19-1175
902458,23878,hybrid,224.4,2023,,Q19-1190
902459,6965,solar,93.6,2023,,Q19-1206
902460,23357,solar,234.3,2023,,Q19-1208
902461,8251,solar,212.1,2023,,Q19-1239
902462,24028,storage,500.0,2023,,Q19-1251
902463,19030,wind,345.2,2023,,Q19-1262
902464,8506,solar,131.9,2023,,Q19-1325
902465,9831,solar,136.3,2023,,Q19-1360
902466,19920,solar,56.8,2023,,Q20-1373
902467,9290,storage,256.9,2023,,Q20-1413
902468,9854,solar,87.2,2023,,Q20-1420
902469,9203,solar,297.1,2023,,Q20-1449
902470,22765,storage,43.5,2023,,Q20-1453
902471,19054,solar,222.6,2023,,Q20-1508
902472,23015,storage,59.7,2023,,Q20-1525
902473,18014,storage,186.3,2023,,Q20-1543
902474,5819,gas,142.3,2023,,Q21-1668
902475,20254,gas,1500.0,2023,,Q17-0907
902476,8541,gas,953.3,2023,,Q18-0981
902477,9266,solar,102.9,2023,,Q19-1152
902478,22579,hybrid,285.4,2023,,Q19-1253
902479,9031,solar,32.4,2023,,Q19-1256
902480,5716,solar,92.4,2023,,Q19-1321
902481,23393,solar,141.8,2023,,Q19-1334
902482,18944,solar,157.9,2023,,Q20-1394
902483,9386,storage,39.0,2023,,Q20-1495
902484,9031,wind,314.5,2023,,Q20-1510
902485,23496,wind,193.1,2023,,Q20-1559
902486,22739,gas,1194.1,2023,,Q21-1704
902487,9610,solar,121.2,2024,,Q18-0922
902488,9683,solar,125.6,2024,,Q18-1085
902489,19012,wind,92.0,2024,,Q19-1282
902490,20290,solar,26.7,2024,,Q19-1284
902491,22032,storage,87.7,2024,,Q19-1305
902492,17054,solar,103.1,2024,,Q20-1429
902493,19208,storage,63.8,2024,,Q20-1432
902494,19845,hybrid,180.1,2024,,Q20-1438
902495,21199,solar,174.8,2024,,Q20-1499
902496,6205,solar,77.0,2024,,Q20-1584
902497,17353,storage,126.0,2024,,Q21-1722
902498,10231,solar,124.4,2024,,Q21-1792
902499,22878,solar,98.4,2024,,Q18-1038
902500,22365,solar,137.8,2024,,Q18-1079
902501,9784,solar,84.5,2024,,Q18-1118
902502,23508,other,99.7,2024,,Q18-1125
902503,19134,solar,309.7,2024,,Q19-1134
902504,19694,wind,64.9,2024,,Q19-1159
902505,9775,solar,51.2,2024,,Q19-1204
902506,18518,solar,133.9,2024,,Q19-1219
902507,19054,solar,175.5,2024,,Q19-1222
902508,18266,solar,144.5,2024,,Q19-1226
902509,18185,solar,286.5,2024,,Q19-1281
902510,7028,solar,235.8,2024,,Q19-1298
902511,17009,storage,94.8,2024,,Q20-1552
902512,5850,solar,122.0,2024,,Q20-1564
902513,7480,solar,77.1,2024,,Q20-1623
902514,18308,storage,122.9,2024,,Q20-1624
902515,9266,storage,64.5,2024,,Q20-1635
902516,22947,hybrid,146.5,2024,,Q21-1648
902517,24640,solar,390.6,2024,,Q21-1687
902518,6065,wind,137.9,2024,,Q21-1864
902519,5379,gas,421.0,2024,,Q18-0957
902520,9961,storage,123.1,2024,,Q19-1177
902521,9399,gas,494.2,2024,,Q20-1442
902522,9557,solar,155.8,2024,,Q20-1461
902523,8111,solar,144.2,2024,,Q20-1490
902524,19117,solar,191.5,2024,,Q20-1571
902525,7963,solar,124.9,2024,,Q21-1859
902526,23226,solar,240.9,2024,,Q18-0998
902527,22721,solar,72.5,2024,,Q19-1178
902528,22098,solar,319.2,2024,,Q19-1214
902529,8309,solar,91.8,2024,,Q19-1300
902530,7690,wind,104.2,2024,,Q20-1419
902531,9730,storage,260.3,2024,,Q20-1434
902532,9804,gas,721.6,2024,,Q20-1445
902533,18151,solar,159.8,2024,,Q20-1512
902534,9574,solar,175.3,2024,,Q18-1063
902535,9885,solar,129.1,2024,,Q18-1107
902536,9616,solar,186.0,2024,,Q19-1137
902537,23442,wind,149.6,2024,,Q19-1144
902538,17419,solar,73.9,2024,,Q19-1149
902539,16815,solar,156.9,2024,,Q19-1150
902540,9068,hybrid,383.5,2024,,Q19-1249
902541,17944,hybrid,116.5,2024,,Q19-1364
902542,10283,solar,79.6,2024,,Q20-1374
902543,10208,solar,78.4,2024,,Q20-1414
902544,7166,solar,79.1,2024,,Q20-1483
902545,7593,wind,142.8,2024,,Q20-1597
902546,23015,solar,156.8,2024,,Q20-1625
902547,23516,solar,133.9,2024,,Q21-1649
902548,7206,solar,195.4,2024,,Q21-1682
902549,5908,solar,83.1,2024,,Q21-1733
902550,9536,gas,197.6,2024,,Q18-1066
902551,22931,gas,34.9,2024,,Q19-1145
902552,5331,solar,116.8,2024,,Q19-1246
902553,5367,solar,406.2,2024,,Q19-1283
902554,9237,hybrid,175.9,2024,,Q19-1353
902555,22984,solar,104.2,2024,,Q20-1403
902556,9783,gas,285.4,2024,,Q20-1462
902557,17636,solar,363.4,2024,,Q20-1491
902558,22013,solar,141.5,2024,,Q20-1492
902559,10928,solar,178.1,2024,,Q20-1498
902560,8346,solar,164.9,2024,,Q20-1570
902561,10207,storage,72.2,2024,,Q20-1572
902562,23400,solar,221.7,2024,,Q20-1637
902563,7140,solar,48.6,2024,,Q21-1641
902564,6529,solar,57.0,2024,,Q21-1692
902565,22226,solar,288.9,2024,,Q21-1695
902566,10161,hybrid,147.4,2024,,Q21-1703
902567,23450,solar,60.2,2024,,Q21-1749
902568,6353,solar,37.9,2024,,Q21-1752
902569,11130,storage,71.5,2024,,Q21-1758
902570,7826,storage,84.0,2024,,Q21-1914
902571,9816,solar,180.9,2024,,Q22-1987
902572,10270,solar,93.3,2024,,Q18-1114
902573,22574,solar,80.1,2024,,Q19-1191
902574,10277,solar,204.3,2024,,Q19-1231
902575,21797,solar,105.4,2024,,Q19-1241
902576,17024,wind,163.9,2024,,Q19-1272
902577,10220,gas,206.0,2024,,Q19-1344
902578,6450,solar,340.9,2024,,Q19-1369
902579,17415,solar,184.3,2024,,Q20-1437
902580,9031,storage,47.6,2024,,Q20-1511
902581,19538,solar,118.0,2024,,Q20-1549
902582,9835,wind,144.4,2024,,Q20-1580
902583,20962,solar,83.2,2024,,Q20-1639
902584,6218,solar,281.0,2024,,Q21-1667
902585,22098,gas,203.9,2024,,Q21-1775
902586,23235,solar,119.6,2024,,Q21-1778
902587,7935,wind,404.3,2024,,Q18-1039
902588,5921,wind,259.0,2024,,Q19-1292
902589,18532,solar,154.2,2024,,Q19-1314
902590,10073,gas,123.1,2024,,Q20-1397
902591,9589,hybrid,390.5,2024,,Q20-1399
902592,5971,hybrid,132.8,2024,,Q20-1425
902593,9819,solar,181.9,2024,,Q20-1472
902594,9625,hybrid,201.6,2024,,Q20-1474
902595,5551,storage,113.7,2024,,Q20-1524
902596,7358,solar,140.2,2024,,Q20-1557
902597,7672,solar,270.0,2024,,Q20-1565
902598,23508,solar,508.2,2024,,Q21-1646
902599,9567,solar,207.5,2024,,Q21-1795
902600,21774,gas,573.2,2024,,Q21-1924
902601,10283,solar,286.0,2024,,Q21-1944
902602,7069,solar,37.7,2024,,Q18-1106
902603,6005,gas,633.6,2024,,Q19-1172
902604,9430,solar,262.0,2024,,Q19-1221
902605,9981,storage,237.7,2024,,Q19-1237
902606,18773,storage,163.8,2024,,Q20-1446
902607,24027,solar,199.8,2024,,Q20-1447
902608,5995,wind,256.9,2024,,Q20-1451
902609,22916,wind,95.7,2024,,Q20-1561
902610,9203,solar,25.7,2024,,Q20-1618
902611,11130,solar,295.6,2024,,Q21-1739
902612,22961,wind,145.5,2024,,Q21-1917
902613,7366,storage,106.3,2024,,Q22-1989
902614,21726,solar,114.3,2024,,Q22-2036
902615,19571,wind,345.0,2024,,Q18-1081
902616,19122,solar,188.5,2024,,Q19-1198
902617,8398,storage,65.8,2024,,Q19-1223
902618,3353,solar,35.6,2024,,Q19-1286
902619,5972,solar,302.2,2024,,Q19-1358
902620,20298,solar,201.9,2024,,Q19-1359
902621,7619,storage,99.0,2024,,Q20-1372
902622,9977,solar,170.9,2024,,Q20-1478
902623,17353,wind,79.0,2024,,Q20-1532
902624,23465,solar,51.5,2024,,Q20-1544
902625,9677,storage,70.3,2024,,Q20-1558
902626,5185,wind,221.5,2024,,Q20-1598
902627,5737,wind,76.4,2024,,Q20-1604
902628,10264,solar,158.9,2024,,Q21-1735
902629,10214,gas,205.7,2024,,Q21-1782
902630,8779,solar,75.5,2024,,Q21-1837
902631,9409,wind,153.6,2024,,Q18-1129
902632,16919,solar,100.0,2024,,Q19-1183
902633,17638,solar,61.8,2024,,Q19-1199
902634,17034,gas,389.0,2024,,Q19-1346
902635,8126,solar,80.5,2024,,Q20-1422
902636,10128,hybrid,128.1,2024,,Q20-1444
902637,24031,gas,1500.0,2024,,Q20-1482
902638,22887,solar,134.0,2024,,Q20-1579
902639,7253,solar,164.8,2024,,Q20-1602
902640,19717,wind,100.6,2024,,Q20-1636
902641,22766,solar,121.0,2024,,Q21-1815
902642,6404,wind,314.0,2024,,Q21-1857
902643,6026,solar,105.2,2024,,Q21-1898
902644,9242,storage,247.4,2024,,Q21-1921
902645,7377,wind,120.2,2024,,Q19-1146
902646,9784,solar,63.6,2024,,Q19-1247
902647,21719,solar,135.2,2024,,Q19-1276
902648,9042,solar,135.5,2024,,Q19-1352
902649,6464,solar,288.5,2024,,Q20-1376
902650,8731,solar,97.6,2024,,Q20-1402
902651,8251,storage,48.8,2024,,Q20-1408
902652,22825,solar,171.0,2024,,Q20-1448
902653,19134,hybrid,377.8,2024,,Q20-1475
902654,9242,storage,131.1,2024,,Q20-1538
902655,7511,solar,339.9,2024,,Q20-1591
902656,19572,solar,202.0,2024,,Q20-1606
902657,10512,storage,128.8,2024,,Q21-1674
902658,22721,wind,271.6,2024,,Q21-1696
902659,9664,storage,219.6,2024,,Q21-1719
902660,8784,solar,74.7,2024,,Q21-1825
902661,5819,storage,163.5,2024,,Q22-2026
902662,21774,solar,111.0,2024,,Q22-2069
902663,23015,solar,195.5,2025,,Q20-1392
902664,20137,solar,126.5,2025,,Q20-1426
902665,19648,solar,186.4,2025,,Q20-1484
902666,9236,solar,139.7,2025,,Q20-1514
902667,5228,solar,77.3,2025,,Q20-1528
902668,6234,storage,104.1,2025,,Q21-1689
902669,17737,solar,142.8,2025,,Q21-1773
902670,22244,solar,100.8,2025,,Q21-1774
902671,9375,solar,63.9,2025,,Q21-1783
902672,21989,solar,244.1,2025,,Q21-1810
902673,9867,hybrid,176.9,2025,,Q21-1841
902674,10032,solar,250.7,2025,,Q21-1846
902675,18439,wind,155.0,2025,,Q21-1861
902676,19558,solar,63.0,2025,,Q21-1941
902677,23428,solar,128.4,2025,,Q22-2014
