facility_name,start,end,reason
Ridgeley - Oliviapark 138 kV Circuit 1,2016-11-13 19:00:00,2016-11-22 19:00:00,planned
Cal Sierra Development - Shngletown 345 kV,2016-11-14 19:00:00,2016-11-29 19:00:00,planned
Hanging Rock - Hartland 230 kV #1,2016-11-14 19:00:00,2016-12-03 19:00:00,planned
Opa Locka - Pequot Lakes 138 kV,2016-11-13 19:00:00,2016-11-25 19:00:00,planned
Deoe Bay - Larned 138 kV #1,2016-11-18 19:00:00,2016-11-20 19:00:00,planned
Tiger Bay - Air Force Base 345 kV Line 1,2016-11-17 19:00:00,2016-12-07 19:00:00,planned
Acec Lewiston - E Richardson 138 kV,2016-11-15 19:00:00,2016-11-16 19:00:00,planned
Fredericksburg - Polk City 345 kV Line 1,2016-11-19 19:00:00,2016-12-06 19:00:00,planned
Miller - Contra Costa 138 kV Circuit 1,2016-11-20 19:00:00,2016-11-22 19:00:00,planned
Bandy - Upper Darby 138 kV Cir. 1,2016-11-13 19:00:00,2016-11-19 19:00:00,planned
Facerock - Safe Harbor 500 kV Cir. 1,2016-11-15 19:00:00,2016-11-26 19:00:00,planned
Nauvoo - Miller 138 kV Ckt 1,2016-11-19 19:00:00,2016-11-30 19:00:00,planned
Walerga-Galbrath - Butte 138 kV Ckt 1,2016-11-13 19:00:00,2016-11-20 19:00:00,planned
Long Reach - Howard 138 kV Circuit 1,2016-11-12 19:00:00,2016-11-25 19:00:00,planned
Argo - Tinley Park 100 kV Circuit 2,2016-11-19 19:00:00,2016-12-04 19:00:00,planned
South Boston - Kenneth-Garfield Tap 100 kV Cir. 1,2016-11-14 19:00:00,2016-11-18 19:00:00,planned
Elk Riv City Of - Durango 138 kV line,2016-11-18 19:00:00,2016-11-20 19:00:00,planned
Killen - Toledo Bend 500 kV Ckt 1,2016-11-19 19:00:00,2016-11-22 19:00:00,planned
Alibates - Action 138 kV Cir. 1,2016-11-21 19:00:00,2016-12-02 19:00:00,planned
Caro - Lawther Dr 100 kV Circuit 1,2016-11-19 19:00:00,2016-12-04 19:00:00,planned
South Bay 1 - Rewey 138 kV L,2016-11-13 19:00:00,2016-11-24 19:00:00,planned
Parkin - Candlers Mtn 138 kV Line 1,2016-11-14 19:00:00,2016-11-30 19:00:00,planned
Moses Lake - Fuel 138 kV Ckt 1,2016-11-13 19:00:00,2016-11-15 19:00:00,planned
Dillard-Orange - Becker 345 kV Ckt 1,2016-11-21 19:00:00,2016-11-24 19:00:00,planned
Kerman - Knuaf 100 kV #1,2016-11-13 19:00:00,2016-11-27 19:00:00,planned
Ludlow Route 103 - Santa Fe Springs 100 kV Cir. 1,2016-11-15 19:00:00,2016-12-02 19:00:00,planned
Sand Road - Canyon 138 kV #1,2016-11-19 19:00:00,2016-12-08 19:00:00,planned
Iatan - Cipres 138 kV Circuit 1,2016-11-15 19:00:00,2016-11-29 19:00:00,planned
Hanford - Prince 138 kV Cir. 1,2016-11-20 19:00:00,2016-11-21 19:00:00,planned
Skiland - Ganso 500 kV Ckt 1,2016-11-18 19:00:00,2016-11-19 19:00:00,planned
East Jackson 1&2 - Allapattah 100 kV Ckt 1,2016-11-13 19:00:00,2016-11-22 19:00:00,planned
Iron Belt - Frontenac 100 kV,2016-11-12 19:00:00,2016-11-26 19:00:00,planned
Bellville S - Byron 500 kV,2016-11-17 19:00:00,2016-11-22 19:00:00,planned
Mission - Bergen Generating Station 138 kV,2016-11-18 19:00:00,2016-11-20 19:00:00,planned
Argo - Tinley Park 100 kV L,2016-11-20 19:00:00,2016-11-21 19:00:00,planned
Plano - Avocado 100 kV Line 1,2016-11-17 19:00:00,2016-11-28 19:00:00,planned
Lake Ruby - Intermediate 100 kV,2016-11-15 19:00:00,2016-11-23 19:00:00,planned
Greene County Station - Sno-King 100 kV Cir. 1,2016-11-21 19:00:00,2016-12-07 19:00:00,planned
Maple St - Leetonia 230 kV L,2016-11-12 19:00:00,2016-11-22 19:00:00,planned
Trimble - Gray Summit 100 kV Line 1,2016-11-19 19:00:00,2016-11-29 19:00:00,planned
Parkcheter - Bannock 100 kV Circuit 1,2016-11-16 19:00:00,2016-11-19 19:00:00,planned
Mariposa - Acec Brooks 100 kV Line 1,2016-11-18 19:00:00,2016-11-26 19:00:00,planned
Sherborn - Farmers Branch Gillis 138 kV L,2016-11-19 19:00:00,2016-11-30 19:00:00,planned
S Ridge - Silverado 138 kV Cir. 1,2016-11-15 19:00:00,2016-11-21 19:00:00,planned
Hb Read - Tuscola W 100 kV Circuit 1,2016-11-13 19:00:00,2016-11-21 19:00:00,planned
Red Lion - St. Rita 100 kV,2016-11-21 19:00:00,2016-11-27 19:00:00,planned
Inabon - Harrod Substation 138 kV #1,2016-11-12 19:00:00,2016-11-20 19:00:00,planned
West Asheville - Warburg 100 kV,2016-11-18 19:00:00,2016-12-04 19:00:00,planned
Fraley - Houseville 138 kV Ckt 1,2016-11-19 19:00:00,2016-12-04 19:00:00,planned
Tulsa North - Meredosia 138 kV,2016-11-13 19:00:00,2016-11-30 19:00:00,planned
Grandview Ave - Bennington 100 kV #2,2016-11-13 19:00:00,2016-11-26 19:00:00,planned
Riva Rd - Weyerhaeuser Pine Hill Operations 138 kV,2016-11-18 19:00:00,2016-11-23 19:00:00,planned
Pinedale-Rio Linda - Lexington Hickory St 100 kV Cir. 1,2016-12-06 19:00:00,2016-12-23 19:00:00,planned
Delaware - E Campus 138 kV Line,2016-12-08 19:00:00,2016-12-15 19:00:00,planned
Burns - Hills Chapel 345 kV #1,2016-12-06 19:00:00,2016-12-17 19:00:00,planned
Catrons Crk - Pinckneyville 138 kV #1,2016-12-08 19:00:00,2016-12-24 19:00:00,planned
Jessup Tap 1 - Fuller Road 138 kV Cir. 2,2016-12-11 19:00:00,2016-12-24 19:00:00,planned
Denmark - Centerville Sw 100 kV,2016-12-06 19:00:00,2016-12-09 19:00:00,planned
Dunn - Cedarburg S 138 kV Ckt 1,2016-12-12 19:00:00,2016-12-28 19:00:00,planned
Nelson Dewey Sw Yd - Sta H 345 kV Line 1,2016-12-06 19:00:00,2016-12-17 19:00:00,planned
Plano - Fork Pickett 100 kV line,2016-12-13 19:00:00,2016-12-28 19:00:00,planned
Rio Bravo - Springfield - Nichols Street 100 kV Ckt 1,2016-12-06 19:00:00,2016-12-10 19:00:00,planned
W Lima - Fitch Rd 138 kV L,2016-12-14 19:00:00,2016-12-16 19:00:00,planned
Lobo - Sullivan Il 138 kV,2016-12-08 19:00:00,2016-12-23 19:00:00,planned
Lincoln Park - Kosciusko 100 kV Line 1,2016-12-15 19:00:00,2016-12-31 19:00:00,planned
Velasco - Ix Ctr 100 kV,2016-12-13 19:00:00,2016-12-26 19:00:00,planned
Delridge - S Jordan 138 kV Circuit 1,2016-12-15 19:00:00,2016-12-16 19:00:00,planned
Oceanview Substation - Monmouth Landfill Gas To Energy 138 kV Cir. 1,2016-12-12 19:00:00,2016-12-20 19:00:00,planned
Malad - Dorris Substation 138 kV #1,2016-12-13 19:00:00,2016-12-25 19:00:00,planned
Glory Rd Substation - Dougoil 138 kV,2016-12-07 19:00:00,2016-12-15 19:00:00,planned
Albion Rd - Central Campus Unm 138 kV Line 1,2016-12-15 19:00:00,2016-12-19 19:00:00,planned
Decherd - Brawley 138 kV #1,2016-12-06 19:00:00,2016-12-23 19:00:00,planned
Eden Solar Llc - Solon Diesel Substation 100 kV,2016-12-15 19:00:00,2016-12-28 19:00:00,planned
Q & Watt Substation - Frontenac 100 kV Cir. 1,2016-12-12 19:00:00,2016-12-29 19:00:00,planned
E End - Kieler 100 kV Line 1,2016-12-07 19:00:00,2016-12-15 19:00:00,planned
Holt T.S - Pacline 100 kV,2016-12-11 19:00:00,2016-12-31 19:00:00,planned
Lions Road - Tesoro Kenai Cogeneration Plant Substation 138 kV Line,2016-12-11 19:00:00,2016-12-31 19:00:00,planned
Esc. Vocacional - Goulds 138 kV Cir. 1,2016-12-13 19:00:00,2016-12-21 19:00:00,planned
Foster Dam - Elk Garden 138 kV Circuit 1,2016-12-06 19:00:00,2016-12-22 19:00:00,planned
Chilliwick - Sea Island 138 kV Ckt 1,2016-12-12 19:00:00,2016-12-30 19:00:00,planned
Adamsville - Nordhem 138 kV,2016-12-08 19:00:00,2016-12-20 19:00:00,planned
Centerville - Ne Irvng Substation 100 kV Cir. 1,2016-12-14 19:00:00,2016-12-27 19:00:00,planned
Barrett - Minco 230 kV,2016-12-12 19:00:00,2016-12-25 19:00:00,planned
Alderwood Mnor - Rio Hondo 100 kV Circuit 1,2016-12-06 19:00:00,2016-12-17 19:00:00,planned
Tillamook - Pocket 138 kV Line 1,2016-01-18 08:00:00,2016-01-27 08:00:00,planned
Church Rd - H Allen Franklin Combined Cycle 100 kV #1,2016-01-11 08:00:00,2016-01-14 08:00:00,planned
Kenzie Creek - Socrats 19 100 kV #1,2016-01-18 08:00:00,2016-01-26 08:00:00,planned
Mcmillan - Kerman 100 kV Line 1,2016-01-16 08:00:00,2016-01-24 08:00:00,planned
Rockingham - Happy Lane 138 kV,2016-01-17 08:00:00,2016-01-22 08:00:00,planned
Brazosport - Rosharon 138 kV Cir. 1,2016-01-11 08:00:00,2016-01-14 08:00:00,planned
Hamilton Dome - Reed 138 kV,2016-01-18 08:00:00,2016-02-04 08:00:00,planned
Sugar Creek Power - Mocapueblo 7101-7104 Substation 138 kV,2016-01-19 08:00:00,2016-02-02 08:00:00,planned
Parkview Battery - Broadway 100 kV #2,2016-01-18 08:00:00,2016-01-26 08:00:00,planned
Phillips Bend - Azco 138 kV Circuit 1,2016-01-12 08:00:00,2016-01-20 08:00:00,planned
Fredericksburg - Polk City 345 kV #2,2016-01-12 08:00:00,2016-02-01 08:00:00,planned
Bulan - Hazard 138 kV Line,2016-01-19 08:00:00,2016-02-05 08:00:00,planned
West Waynesboro - Pineville 345 kV Line 1,2016-01-11 08:00:00,2016-01-31 08:00:00,planned
Cook - Coto Laurel 230 kV Cir. 1,2016-01-19 08:00:00,2016-02-03 08:00:00,planned
Super Max - Green Country 138 kV,2016-01-18 08:00:00,2016-01-21 08:00:00,planned
Leroy Center - Yorba Linda 100 kV #1,2016-01-12 08:00:00,2016-02-01 08:00:00,planned
Alps - Derouen 100 kV Line 1,2016-01-14 08:00:00,2016-01-25 08:00:00,planned
Cranbrook - Ravenna 100 kV Line 1,2016-01-11 08:00:00,2016-01-13 08:00:00,planned
Scenic Woods - Twin Branch Pv 100 kV,2016-01-10 08:00:00,2016-01-26 08:00:00,planned
Lemon City - Smartsville 100 kV,2016-01-18 08:00:00,2016-01-23 08:00:00,planned
Boyles - Black Hills Power 100 kV,2016-01-11 08:00:00,2016-01-17 08:00:00,planned
Lake Louise - Horizon 138 kV Ckt 1,2016-01-18 08:00:00,2016-01-22 08:00:00,planned
Pines - Thibodaux 100 kV Ckt 1,2016-01-13 08:00:00,2016-01-19 08:00:00,planned
Calvert - Revere 100 kV Cir. 1,2016-01-10 08:00:00,2016-01-21 08:00:00,planned
Everman - Greenbank 138 kV Circuit 1,2016-01-14 08:00:00,2016-02-02 08:00:00,planned
Krumroy - Meadow 100 kV Cir. 1,2016-01-15 08:00:00,2016-01-16 08:00:00,planned
Mill Cteek - Southpoint 138 kV Cir. 1,2016-01-19 08:00:00,2016-01-23 08:00:00,planned
Lake Park - Division 138 kV Circuit 1,2016-01-14 08:00:00,2016-01-24 08:00:00,planned
Saltery Bay - Hayfork 138 kV line,2016-01-10 08:00:00,2016-01-22 08:00:00,planned
Lonsdale - Hubbard 100 kV Line 1,2016-01-18 08:00:00,2016-01-23 08:00:00,planned
Etiwanda - Swift Creek Chemical Complex 100 kV L,2016-01-11 08:00:00,2016-01-31 08:00:00,planned
Samaria - St Ignace 100 kV Circuit 2,2016-01-17 08:00:00,2016-02-06 08:00:00,planned
Nickajack Dam - Blackfoot 100 kV Circuit 1,2016-01-16 08:00:00,2016-01-19 08:00:00,planned
Carlyle - Round Rock Westinghouse 100 kV Line 1,2016-01-14 08:00:00,2016-01-17 08:00:00,planned
Denham Springs - Otay Tap 138 kV Cir. 1,2016-01-16 08:00:00,2016-01-20 08:00:00,planned
Wilderado - Elktn 138 kV Line,2016-01-10 08:00:00,2016-01-27 08:00:00,planned
Twin Lakes Alte - Wpcp 138 kV,2016-01-12 08:00:00,2016-01-25 08:00:00,planned
Humbolt Mine - Wec 4 138 kV line,2016-01-10 08:00:00,2016-01-21 08:00:00,planned
Vasallo - Detroit Substation 138 kV #1,2016-01-14 08:00:00,2016-01-19 08:00:00,planned
Woodland Biomass - Taum Sauk 138 kV Line 1,2016-01-19 08:00:00,2016-02-04 08:00:00,planned
Athens Energy - New Jamestown 138 kV Line 1,2016-01-16 08:00:00,2016-01-25 08:00:00,planned
Grove - North Waverly 138 kV,2016-01-11 08:00:00,2016-01-25 08:00:00,planned
Ladysmith Ct - Roza 138 kV L,2016-01-16 08:00:00,2016-02-01 08:00:00,planned
Ocean Road Substation - Monlith 138 kV,2016-01-18 08:00:00,2016-02-03 08:00:00,planned
W River Rd - Hurricane Creek 138 kV Ckt 1,2016-01-12 08:00:00,2016-01-23 08:00:00,planned
Buxton - Yeagertown 138 kV Ckt 1,2016-01-10 08:00:00,2016-01-23 08:00:00,planned
Macneil - North Moscow 100 kV Cir. 1,2016-01-13 08:00:00,2016-01-18 08:00:00,planned
Norgate - Lake Placid N 138 kV,2016-01-14 08:00:00,2016-02-02 08:00:00,planned
Kettle - Delano 138 kV #1,2016-02-08 19:00:00,2016-02-18 19:00:00,planned
Piney - Bayfield 138 kV Circuit 1,2016-02-07 19:00:00,2016-02-26 19:00:00,planned
New Departure - Mason St 230 kV #1,2016-02-06 19:00:00,2016-02-13 19:00:00,planned
Royce Substation - Spring Brook 100 kV,2016-02-13 19:00:00,2016-03-03 19:00:00,planned
Vapor - Moshers 138 kV,2016-02-11 19:00:00,2016-02-14 19:00:00,planned
Parish - Dollarhide 100 kV Circuit 1,2016-02-05 19:00:00,2016-02-19 19:00:00,planned
Ogdensburg - East Broad 138 kV Line,2016-02-04 19:00:00,2016-02-23 19:00:00,planned
Westone Sw Yd - Huntington Junction 138 kV Cir. 1,2016-02-07 19:00:00,2016-02-21 19:00:00,planned
Diamond Island Plant - Gastonia Prime Power Park 161 kV Ckt 1,2016-02-13 19:00:00,2016-02-22 19:00:00,planned
Panther Crk Energy Facility - Indian Harbour 138 kV,2016-02-07 19:00:00,2016-02-20 19:00:00,planned
Maricopa - Cinnaminson Substation 138 kV Circuit 1,2016-02-04 19:00:00,2016-02-07 19:00:00,planned
Frostburg 1 - Olivia Park 138 kV Cir. 1,2016-02-05 19:00:00,2016-02-17 19:00:00,planned
Rancho Santa Fe Substation - Snyder 100 kV Line 1,2016-02-09 19:00:00,2016-02-16 19:00:00,planned
Englishtown - Steelhead 138 kV L,2016-02-11 19:00:00,2016-02-24 19:00:00,planned
Oak Green - Acadiana Mall 138 kV Cir. 1,2016-02-10 19:00:00,2016-02-17 19:00:00,planned
Mud Fork - Chauncey Tap 138 kV #1,2016-02-05 19:00:00,2016-02-22 19:00:00,planned
Cedar Falls Wi - Poe 138 kV #1,2016-02-07 19:00:00,2016-02-11 19:00:00,planned
Mathewson - Msc 345 kV Cir. 1,2016-02-08 19:00:00,2016-02-27 19:00:00,planned
Anson County Generation Facility - Walmart 138 kV Ckt 1,2016-02-09 19:00:00,2016-02-25 19:00:00,planned
American Falls - Bradley 138 kV Ckt 1,2016-02-04 19:00:00,2016-02-15 19:00:00,planned
Affinity - Charlie Creek 138 kV,2016-02-05 19:00:00,2016-02-20 19:00:00,planned
North Pasco - Southampton Power Station 138 kV,2016-02-06 19:00:00,2016-02-11 19:00:00,planned
Yardville - Yardville Solar Farm 138 kV Ckt 1,2016-02-07 19:00:00,2016-02-22 19:00:00,planned
Springfield - Oreana 138 kV line,2016-02-05 19:00:00,2016-02-17 19:00:00,planned
Beckner - Ubc Noth Campus 100 kV Circuit 1,2016-02-10 19:00:00,2016-02-12 19:00:00,planned
Floresville - Bl England Sta 138 kV Cir. 1,2016-02-09 19:00:00,2016-02-13 19:00:00,planned
Kirk - Daly City Tap 100 kV #1,2016-03-02 19:00:00,2016-03-12 19:00:00,planned
Abajo - Ft Rucker 138 kV Ckt 1,2016-03-01 19:00:00,2016-03-21 19:00:00,planned
State St - Robison Park 230 kV Line,2016-02-27 19:00:00,2016-03-17 19:00:00,planned
Stonewall - 3 Mile Knoll 138 kV Ckt 1,2016-02-29 19:00:00,2016-03-17 19:00:00,planned
North Adamsville - S. Helens 138 kV Line 1,2016-02-28 19:00:00,2016-03-17 19:00:00,planned
Mcadory - Lutesville 138 kV Ckt 1,2016-02-24 19:00:00,2016-02-28 19:00:00,planned
Port Angeles - Potomac Yard 138 kV Circuit 1,2016-03-02 19:00:00,2016-03-04 19:00:00,planned
Sheridan - Norfolk Street 138 kV #1,2016-02-24 19:00:00,2016-02-25 19:00:00,planned
Dpc Gradiot - Shell Los Angeles 138 kV Line 1,2016-02-23 19:00:00,2016-03-09 19:00:00,planned
Arcadian - Blue Lagoon 138 kV Line 1,2016-02-23 19:00:00,2016-02-28 19:00:00,planned
Dower - Gould 100 kV #1,2016-02-29 19:00:00,2016-03-01 19:00:00,planned
Luxemburg 24.9 Substation - Hiram 100 kV Cir. 1,2016-02-23 19:00:00,2016-03-07 19:00:00,planned
W Loop - Drain 138 kV,2016-02-25 19:00:00,2016-02-28 19:00:00,planned
Southwest - Buzzard Point 138 kV,2016-02-28 19:00:00,2016-03-19 19:00:00,planned
Lodi Stig - Chesterfield Ave 138 kV Circuit 1,2016-02-27 19:00:00,2016-02-28 19:00:00,planned
Stanvlle - Massapequa 138 kV,2016-02-26 19:00:00,2016-03-11 19:00:00,planned
Morgan Hills-Sonoma Hills - West Deptford Energy Station 138 kV,2016-03-01 19:00:00,2016-03-14 19:00:00,planned
Southwyck - Cavanaugh 138 kV,2016-02-26 19:00:00,2016-02-28 19:00:00,planned
Galeville - Tenneco 100 kV Line 2,2016-02-24 19:00:00,2016-03-11 19:00:00,planned
Deerfield Beach Substation - White Mesa 138 kV Line 1,2016-02-24 19:00:00,2016-03-09 19:00:00,planned
Siuc - Jacksonville Beach 138 kV,2016-02-29 19:00:00,2016-03-02 19:00:00,planned
Simmons - Lakemore 100 kV Cir. 1,2016-02-25 19:00:00,2016-03-04 19:00:00,planned
Pierce - Beckjord 100 kV Ckt 1,2016-03-01 19:00:00,2016-03-15 19:00:00,planned
Second Imperial Geothermal - Drp 5 138 kV Line,2016-02-24 19:00:00,2016-03-06 19:00:00,planned
Comanche Peak - Polk City Substation 345 kV,2016-02-28 19:00:00,2016-03-19 19:00:00,planned
John P Madgett - Avon Lake 100 kV,2016-02-24 19:00:00,2016-03-13 19:00:00,planned
S Colton - Otter 138 kV,2016-04-01 08:00:00,2016-04-15 08:00:00,planned
St. Thomas Hospital - Pittsfield Generating Lp 100 kV Line 1,2016-03-28 08:00:00,2016-04-13 08:00:00,planned
Coulee Ave Substation - Amos 345 kV Cir. 1,2016-04-04 08:00:00,2016-04-07 08:00:00,planned
Colonial Village - Hunlock Unit 4 138 kV Circuit 1,2016-04-06 08:00:00,2016-04-14 08:00:00,planned
Big Stone South - Perryman 138 kV Cir. 1,2016-03-29 08:00:00,2016-03-31 08:00:00,planned
Wyman-Gordon - Ontelaunee Energy Ctr Substation 138 kV Cir. 1,2016-04-02 08:00:00,2016-04-09 08:00:00,planned
Baja - Naples 138 kV,2016-04-02 08:00:00,2016-04-13 08:00:00,planned
Rewey - Milwaukee 138 kV Line 1,2016-04-06 08:00:00,2016-04-17 08:00:00,planned
Razorback - Waterbury Generation 138 kV,2016-03-31 08:00:00,2016-04-11 08:00:00,planned
Clintmoore - Lake Charles Plant 100 kV,2016-04-03 08:00:00,2016-04-10 08:00:00,planned
N Attleboro - Eaymond 138 kV Circuit 1,2016-03-29 08:00:00,2016-04-14 08:00:00,planned
Gallier Co - Shannon 138 kV #1,2016-04-04 08:00:00,2016-04-21 08:00:00,planned
Arcadia Electric - Duval 138 kV Cir. 1,2016-03-29 08:00:00,2016-04-16 08:00:00,planned
Playas Tap2 - Oxford 138 kV,2016-04-06 08:00:00,2016-04-20 08:00:00,planned
Cornville - Webster Tie 138 kV Circuit 1,2016-03-31 08:00:00,2016-04-20 08:00:00,planned
Occoquan - Jeune Landing 138 kV Ckt 1,2016-03-31 08:00:00,2016-04-07 08:00:00,planned
Sully - Walney 138 kV Circuit 1,2016-04-04 08:00:00,2016-04-13 08:00:00,planned
Washington Energy Facility - Waterford Powe Llc 500 kV #1,2016-04-04 08:00:00,2016-04-19 08:00:00,planned
Shadow Glen - La Canada 138 kV line,2016-04-04 08:00:00,2016-04-05 08:00:00,planned
Scot - Interstate 138 kV,2016-04-03 08:00:00,2016-04-11 08:00:00,planned
Wasco Prison - Diamond Hill 138 kV Line,2016-03-30 08:00:00,2016-04-08 08:00:00,planned
Gaion - Viridity Energy Solutions Acua 138 kV #1,2016-04-06 08:00:00,2016-04-23 08:00:00,planned
Limestone Substation - Wyoga 100 kV Line,2016-04-02 08:00:00,2016-04-12 08:00:00,planned
Edgerton - Water 100 kV Cir. 1,2016-03-31 08:00:00,2016-04-06 08:00:00,planned
Vc Porterdale Hydroelectric - Vinton 138 kV #1,2016-04-01 08:00:00,2016-04-11 08:00:00,planned
Peavie - Hohenwald 100 kV #1,2016-03-28 08:00:00,2016-04-05 08:00:00,planned
Livingston Westside - United Power 138 kV Ckt 1,2016-03-29 08:00:00,2016-04-02 08:00:00,planned
Huson - Ft Nelson 100 kV,2016-03-29 08:00:00,2016-04-17 08:00:00,planned
Washington County Cogeneration Facility - Agua Mansa 100 kV Circuit 1,2016-04-03 08:00:00,2016-04-16 08:00:00,planned
Tahiti - Intalco 100 kV,2016-03-31 08:00:00,2016-04-20 08:00:00,planned
Winger Substation - Tupman Substation 100 kV,2016-03-31 08:00:00,2016-04-04 08:00:00,planned
Brevard - Grand Ridge Battery Projects 500 kV #1,2016-04-06 08:00:00,2016-04-19 08:00:00,planned
Tilcon - Carr Draw 100 kV Cir. 1,2016-04-06 08:00:00,2016-04-21 08:00:00,planned
Millcreek Substation - Martin Substation 138 kV Circuit 1,2016-03-31 08:00:00,2016-04-18 08:00:00,planned
Caribbean University Substation - New Stayton 100 kV #1,2016-03-30 08:00:00,2016-04-15 08:00:00,planned
Lan Rd Substation - Ellsworth 100 kV Cir. 1,2016-04-03 08:00:00,2016-04-09 08:00:00,planned
Fulford - Orange Products 100 kV #1,2016-04-04 08:00:00,2016-04-07 08:00:00,planned
Sewell'S Point - Tanners Pint 138 kV Circuit 1,2016-04-06 08:00:00,2016-04-19 08:00:00,planned
Corners - Dairymans 230 kV #1,2016-03-28 08:00:00,2016-04-02 08:00:00,planned
Cherry Run - Macheche 138 kV,2016-03-31 08:00:00,2016-04-14 08:00:00,planned
Union Gap - Loch Mirror 345 kV L,2016-04-04 08:00:00,2016-04-11 08:00:00,planned
Zenith - Firstenery Albright 138 kV Cir. 1,2016-03-28 08:00:00,2016-04-08 08:00:00,planned
Grand Blanc Generating Sta - Wlney 138 kV Circuit 1,2016-03-30 08:00:00,2016-04-09 08:00:00,planned
Big Stone - Skoke 100 kV line,2016-04-01 08:00:00,2016-04-20 08:00:00,planned
Vandolah Power Sta - Mims 100 kV Line 1,2016-04-01 08:00:00,2016-04-05 08:00:00,planned
Westport - Burlington Ks 138 kV,2016-03-30 08:00:00,2016-04-01 08:00:00,planned
Shiras - Telephone 100 kV Circuit 1,2016-03-31 08:00:00,2016-04-02 08:00:00,planned
Macarthur - Dumbarton Tap 138 kV Line 1,2016-04-03 08:00:00,2016-04-16 08:00:00,planned
Naranjito 9801 9802 - Rutland 138 kV #1,2016-03-30 08:00:00,2016-04-09 08:00:00,planned
Humacao Tc - Strasburg 138 kV Line,2016-04-01 08:00:00,2016-04-21 08:00:00,planned
Beardsley St Substation - Neosho 138 kV Cir. 1,2016-03-31 08:00:00,2016-04-18 08:00:00,planned
Kaukauna - Bedford Road 138 kV L,2016-04-05 08:00:00,2016-04-19 08:00:00,planned
Sweet Gum Flats - Constone 138 kV Cir. 1,2016-03-28 08:00:00,2016-03-30 08:00:00,planned
Top Crop - Boca Raton 500 kV,2016-04-02 08:00:00,2016-04-20 08:00:00,planned
Bath County - Folsom Prison 138 kV Cir. 1,2016-05-25 18:00:00,2016-05-31 18:00:00,planned
Barbadoes - Calmat 138 kV Line 1,2016-05-23 18:00:00,2016-06-09 18:00:00,planned
Elk Riv - Rancho Vistoso 138 kV,2016-05-25 18:00:00,2016-06-08 18:00:00,planned
Ucon - South Boston 100 kV Cir. 3,2016-05-22 18:00:00,2016-05-30 18:00:00,planned
Novec Paradise - Pasco Cnty Solid Waste Resource Recovery 138 kV Line,2016-05-26 18:00:00,2016-05-31 18:00:00,planned
W Batesville - Bedington 138 kV Cir. 1,2016-05-24 18:00:00,2016-05-25 18:00:00,planned
Myrtle Point - Mcmillan 230 kV,2016-05-27 18:00:00,2016-06-04 18:00:00,planned
Siegfried Substation - Hickory Withe 138 kV Circuit 1,2016-05-28 18:00:00,2016-06-11 18:00:00,planned
Oxford - Audobon 138 kV Cir. 2,2016-05-24 18:00:00,2016-06-01 18:00:00,planned
Waneeta Substation - Blountstown 138 kV Line 1,2016-05-23 18:00:00,2016-05-26 18:00:00,planned
S Beaver Dam - Adobe 138 kV Circuit 1,2016-05-26 18:00:00,2016-06-06 18:00:00,planned
Frederick Road - Hollofield 138 kV Circuit 1,2016-05-29 18:00:00,2016-06-01 18:00:00,planned
Sanford - Tuna 138 kV Cir. 1,2016-05-29 18:00:00,2016-05-30 18:00:00,planned
Castro Valleytap Substation - Cove 138 kV Cir. 1,2016-05-31 18:00:00,2016-06-11 18:00:00,planned
Woodland - Royalton 230 kV line,2016-05-28 18:00:00,2016-05-29 18:00:00,planned
W Austintown - Girard 230 kV Ckt 1,2016-05-30 18:00:00,2016-06-03 18:00:00,planned
Wurno - Bellwood 100 kV,2016-05-30 18:00:00,2016-06-17 18:00:00,planned
Luquillo 2201 - West Liberty 100 kV,2016-05-25 18:00:00,2016-06-11 18:00:00,planned
Benwood - Wayman 138 kV #1,2016-05-27 18:00:00,2016-05-31 18:00:00,planned
Mattoon East Substation - Rowesville Rd Plant 138 kV Cir. 1,2016-05-31 18:00:00,2016-06-20 18:00:00,planned
480V - Lagoon 138 kV,2016-05-28 18:00:00,2016-06-04 18:00:00,planned
Fairmont - Kenneth Ford 138 kV Line 1,2016-05-26 18:00:00,2016-06-14 18:00:00,planned
Wolfe - Queen Crk Substation 500 kV,2016-05-27 18:00:00,2016-06-02 18:00:00,planned
Seatac - Prison Hill 138 kV #1,2016-05-26 18:00:00,2016-06-09 18:00:00,planned
Lapas - Tiverton Power Plant 138 kV,2016-05-23 18:00:00,2016-06-07 18:00:00,planned
Viele - E Lake Wales 100 kV Circuit 1,2016-05-24 18:00:00,2016-06-07 18:00:00,planned
E Methuen - Henry County 500 kV Line,2016-05-31 18:00:00,2016-06-14 18:00:00,planned
Calapooya - Albion 100 kV #1,2016-05-25 18:00:00,2016-05-31 18:00:00,planned
Charles - Butternut 100 kV Cir. 1,2016-05-23 18:00:00,2016-06-12 18:00:00,planned
Martin Dam - New Denver 138 kV Ckt 1,2016-05-25 18:00:00,2016-06-13 18:00:00,planned
Steamboat - Muddy Ranch 138 kV #1,2016-05-28 18:00:00,2016-06-11 18:00:00,planned
Whitestown - West Bassett 138 kV Line 1,2016-05-28 18:00:00,2016-05-29 18:00:00,planned
Metcalf Energy Ctr - Avon 138 kV Circuit 1,2016-05-22 18:00:00,2016-06-02 18:00:00,planned
Red Lion Energy Ctr - Maurice 138 kV Line 1,2016-05-25 18:00:00,2016-05-30 18:00:00,planned
