project_id,queue_date,poi_sub_id,poi_kv,poi_name,project_type,fuel,mw,state,zone_id,source
Q22-1994,2022-02-03,22024,230.0,Bluebonnet 230 kV,gen,solar,351.4,Indiana,33,synthetic
Q22-1995,2022-02-04,5486,138.0,Tennessee 138 kV,gen,solar,99.7,New Jersey,9,synthetic
Q22-1996,2022-02-04,19662,100.0,Metaline Falls 100 kV,battery,storage,104.8,Ohio,30,synthetic
Q22-1997,2022-02-05,17411,138.0,Reynolds Hill 138 kV,battery,storage,34.6,Kentucky,27,synthetic
Q22-1998,2022-02-06,19241,230.0,New Hollandale 230 kV,gen,hybrid,191.2,Ohio,29,synthetic
Q22-1999,2022-02-06,6567,138.0,Tulloch 138 kV,gen,gas,136.6,Pennsylvania,10,synthetic
Q22-2000,2022-02-06,9511,138.0,Alvin 138 kV,battery,storage,53.0,Virginia,14,synthetic
Q22-2001,2022-02-07,7680,138.0,Bayfield 138 kV,gen,wind,224.6,Pennsylvania,11,synthetic
Q22-2002,2022-02-08,10283,138.0,Commonwealth Chesapeake 138 kV,gen,hybrid,238.6,Virginia,15,synthetic
Q22-2003,2022-02-08,23007,100.0,Spearfish Hydro 100 kV,gen,hybrid,130.3,Illinois,34,synthetic
Q22-2004,2022-02-09,7235,138.0,Blountsville 138 kV,battery,storage,54.4,Pennsylvania,11,synthetic
Q22-2005,2022-02-09,9759,138.0,Wheelabrator Portsmouth 138 kV,battery,storage,115.7,Virginia,15,synthetic
Q22-2006,2022-02-15,22220,100.0,Monfort 100 kV,gen,solar,51.2,Indiana,33,synthetic
Q22-2007,2022-02-16,5551,138.0,Mill C 138 kV,gen,solar,182.4,New Jersey,9,synthetic
Q22-2008,2022-02-16,18748,100.0,Sorcey Rd 100 kV,battery,storage,46.4,Ohio,29,synthetic
Q22-2009,2022-02-17,10245,138.0,Hartselle 138 kV,battery,storage,179.9,Virginia,15,synthetic
Q22-2010,2022-02-17,8631,138.0,Feedville 138 kV,gen,solar,87.5,Maryland,13,synthetic
Q22-2011,2022-02-19,17327,138.0,Dewey 138 kV,gen,gas,230.2,Kentucky,27,synthetic
Q22-2012,2022-02-19,16969,138.0,Sand Springs 138 kV,gen,solar,184.6,Kentucky,27,synthetic
Q22-2013,2022-02-20,19554,500.0,Dresden 500 kV,gen,gas,1500.0,Ohio,29,synthetic
Q22-2014,2022-02-21,23428,100.0,Mazomanie 100 kV,gen,solar,128.4,Illinois,34,synthetic
Q22-2015,2022-02-22,9431,138.0,Trinidad 138 kV,battery,storage,40.5,Virginia,14,synthetic
Q22-2016,2022-02-23,10082,138.0,Bonny Brook 138 kV,gen,solar,69.8,Virginia,15,synthetic
Q22-2017,2022-02-24,19648,230.0,Rogers Lake 230 kV,load,load,670.5,Ohio,30,synthetic
Q22-2018,2022-02-25,9116,138.0,Barracks Road 138 kV,gen,hybrid,87.5,Virginia,14,synthetic
Q22-2019,2022-02-26,18541,138.0,Fraser 138 kV,gen,solar,170.9,West Virginia,28,synthetic
Q22-2020,2022-02-28,9968,138.0,Oxford Dam 138 kV,gen,gas,41.0,Virginia,15,synthetic
Q22-2021,2022-03-01,9451,138.0,Blackhawk 138 kV,load,load,100.9,Virginia,14,synthetic
Q22-2022,2022-03-01,19012,230.0,Airline 230 kV,load,load,95.6,Ohio,29,synthetic
Q22-2023,2022-03-02,22903,100.0,West Frankfort 100 kV,load,load,344.1,Illinois,34,synthetic
Q22-2024,2022-03-06,5186,138.0,Sheldon Road 138 kV,gen,solar,40.4,New Jersey,9,synthetic
Q22-2025,2022-03-06,7016,138.0,Agua Fria 138 kV,gen,solar,108.0,Pennsylvania,10,synthetic
Q22-2026,2022-03-07,5819,138.0,Ansonia 138 kV,battery,storage,163.5,New Jersey,9,synthetic
Q22-2027,2022-03-07,8111,138.0,Lewistown 138 kV,battery,storage,40.7,Pennsylvania,11,synthetic
Q22-2028,2022-03-08,18434,138.0,Vonore 138 kV,gen,solar,113.6,West Virginia,28,synthetic
Q22-2029,2022-03-11,5553,138.0,Lafayette Road Station 138 kV,gen,gas,176.1,New Jersey,9,synthetic
Q22-2030,2022-03-11,21035,100.0,C.H. Dexter 100 kV,gen,hybrid,199.7,Michigan,32,synthetic
Q22-2031,2022-03-11,19434,100.0,Pinellas County Resource Recovery 100 kV,battery,storage,135.1,Ohio,29,synthetic
Q22-2032,2022-03-14,2619,161.0,Hughes 161 kV,battery,storage,259.9,New York,7,synthetic
Q22-2033,2022-03-14,7132,138.0,Newberry 138 kV,load,load,50.1,Pennsylvania,10,synthetic
Q22-2034,2022-03-16,9203,138.0,South Colton 138 kV,battery,storage,76.5,Virginia,14,synthetic
Q22-2035,2022-03-17,17737,138.0,Spatsum Lornex 138 kV,gen,solar,290.0,Kentucky,27,synthetic
Q22-2036,2022-03-18,21726,100.0,J R Whiting 100 kV,gen,solar,114.3,Michigan,32,synthetic
Q22-2037,2022-03-19,22957,100.0,Nacogdoches Road 100 kV,gen,solar,164.6,Illinois,34,synthetic
Q22-2038,2022-03-19,10176,138.0,Seven Mile 138 kV,gen,solar,78.6,Virginia,15,synthetic
Q22-2039,2022-03-20,17946,138.0,San Jose Sta. A 138 kV,battery,storage,134.2,West Virginia,28,synthetic
Q22-2040,2022-03-22,21798,100.0,John S Rainey 100 kV,gen,solar,55.2,Indiana,33,synthetic
Q22-2041,2022-03-22,23480,230.0,Crete Energy Venture Llc 230 kV,gen,solar,158.7,Illinois,34,synthetic
Q22-2042,2022-03-23,22035,230.0,Jones Chapel 230 kV,gen,solar,319.6,Indiana,33,synthetic
Q22-2043,2022-03-26,6748,138.0,Granby 138 kV,gen,solar,60.6,Pennsylvania,10,synthetic
Q22-2044,2022-03-26,5770,161.0,Jacks Creek 161 kV,gen,solar,193.8,New Jersey,9,synthetic
Q22-2045,2022-03-29,22024,230.0,Bluebonnet 230 kV,gen,wind,260.9,Indiana,33,synthetic
Q22-2046,2022-03-30,17679,138.0,G.M. Shrum 138 kV,battery,storage,64.8,Kentucky,27,synthetic
Q22-2047,2022-03-31,10100,138.0,Benton City 138 kV,gen,solar,151.9,Virginia,15,synthetic
Q22-2048,2022-04-01,19012,230.0,Airline 230 kV,battery,storage,25.5,Ohio,29,synthetic
Q22-2049,2022-04-01,17024,138.0,North Blacksburg 138 kV,gen,solar,165.3,Kentucky,27,synthetic
Q22-2050,2022-04-02,6640,138.0,Hudson Falls Hydroelectric Project 138 kV,battery,storage,106.6,Pennsylvania,10,synthetic
Q22-2051,2022-04-03,17888,138.0,Delta Person Llc 138 kV,gen,solar,113.1,West Virginia,28,synthetic
Q22-2052,2022-04-04,18089,345.0,Venice Hill 345 kV,gen,wind,165.8,West Virginia,28,synthetic
Q22-2053,2022-04-04,10042,138.0,Cleburne 138 kV,battery,storage,53.7,Virginia,15,synthetic
Q22-2054,2022-04-05,5316,138.0,Hawkins 138 kV,gen,hybrid,162.4,New Jersey,9,synthetic
Q22-2055,2022-04-05,9382,138.0,Woodsmere 138 kV,load,load,351.5,Virginia,14,synthetic
Q22-2056,2022-04-06,23455,100.0,Blythe 100 kV,gen,solar,125.2,Illinois,34,synthetic
Q22-2057,2022-04-06,23477,500.0,Grand Ridge Battery Projects 500 kV,gen,gas,1500.0,Illinois,34,synthetic
Q22-2058,2022-04-06,16815,138.0,Boone Dam 138 kV,gen,solar,187.6,Tennessee,26,synthetic
Q22-2059,2022-04-08,6808,138.0,Snapper Creek 138 kV,battery,storage,144.2,Pennsylvania,10,synthetic
Q22-2060,2022-04-08,21744,230.0,Wilsonville 230 kV,load,load,682.5,Indiana,33,synthetic
Q22-2061,2022-04-10,17104,138.0,Asarco 138 kV,gen,solar,132.9,Kentucky,27,synthetic
Q22-2062,2022-04-12,10272,138.0,Prince William Dp 138 kV,gen,solar,204.9,Virginia,15,synthetic
Q22-2063,2022-04-13,21208,100.0,Reading 100 kV,gen,solar,74.2,Michigan,32,synthetic
Q22-2064,2022-04-14,22967,100.0,Sycamore Cogen 100 kV,battery,storage,94.1,Illinois,34,synthetic
Q22-2065,2022-04-14,10077,138.0,Hat Rapids 138 kV,battery,storage,50.3,Virginia,15,synthetic
Q22-2066,2022-04-15,9492,138.0,Virginia Tech Power Plant 138 kV,gen,gas,215.5,Virginia,14,synthetic
Q22-2067,2022-04-18,19575,230.0,Woodsdale 230 kV,battery,storage,180.7,Ohio,29,synthetic
Q22-2068,2022-04-18,6943,138.0,Cedar Mountain 138 kV,gen,solar,123.9,Pennsylvania,10,synthetic
Q22-2069,2022-04-20,21774,230.0,State Street 230 kV,gen,solar,111.0,Indiana,33,synthetic
Q22-2070,2022-04-24,6485,138.0,Geer 138 kV,battery,storage,385.2,Pennsylvania,10,synthetic
Q22-2071,2022-04-25,24027,230.0,Flambeau Hydroelectric Station 230 kV,gen,hybrid,140.2,Illinois,35,synthetic
Q22-2072,2022-04-27,5691,138.0,Gillette 138 kV,gen,wind,135.9,New Jersey,9,synthetic
Q22-2073,2022-04-29,23458,230.0,Baytown Energy Center 230 kV,gen,hybrid,175.2,Illinois,34,synthetic
Q22-2074,2022-04-30,19344,230.0,Greenly 230 kV,load,load,219.4,Ohio,29,synthetic
Q22-2075,2022-04-30,7567,138.0,Dewing 138 kV,battery,storage,273.4,Pennsylvania,11,synthetic
Q22-2076,2022-05-02,7058,138.0,Bioenergy Power Llc 138 kV,battery,storage,435.4,Pennsylvania,10,synthetic
Q22-2077,2022-05-04,6845,138.0,Badoura 115 138 kV,battery,storage,79.7,Pennsylvania,10,synthetic
Q22-2078,2022-05-05,5508,138.0,Pagosa 138 kV,gen,wind,225.3,New Jersey,9,synthetic
Q22-2079,2022-05-08,23140,230.0,Woodland 230 kV,battery,storage,86.7,Illinois,34,synthetic
Q22-2080,2022-05-09,9345,138.0,Blue 138 kV,load,load,165.4,Virginia,14,synthetic
Q22-2081,2022-05-11,9669,345.0,Clover 345 kV,load,load,451.8,Virginia,14,synthetic
Q22-2082,2022-05-12,23279,100.0,George M Sullivan Generation Plant 2 100 kV,gen,solar,113.1,Illinois,34,synthetic
Q22-2083,2022-05-12,20289,100.0,Koch Oil 100 kV,battery,storage,203.7,Ohio,30,synthetic
Q22-2084,2022-05-15,10128,138.0,Mickens 138 kV,gen,solar,89.4,Virginia,15,synthetic
Q22-2085,2022-05-16,22032,230.0,University 230 kV,battery,storage,81.5,Indiana,33,synthetic
Q22-2086,2022-05-16,10283,138.0,Commonwealth Chesapeake 138 kV,gen,solar,123.8,Virginia,15,synthetic
Q22-2087,2022-05-19,9915,138.0,Comanche Peak 138 kV,gen,solar,120.3,Virginia,15,synthetic
Q22-2088,2022-05-20,17920,138.0,Opequon 138 kV,gen,solar,169.5,West Virginia,28,synthetic
Q22-2089,2022-05-20,6672,138.0,Gisler 138 kV,battery,storage,177.3,Pennsylvania,10,synthetic
Q22-2090,2022-05-20,9379,138.0,Moorland 138 kV,battery,storage,169.4,Virginia,14,synthetic
Q22-2091,2022-05-22,18732,100.0,Lake 100 kV,gen,solar,71.3,Ohio,29,synthetic
Q22-2092,2022-05-23,8288,138.0,North Allegheny Windpower Project 138 kV,gen,solar,109.3,Pennsylvania,11,synthetic
Q22-2093,2022-05-23,22974,230.0,Adabell 230 kV,gen,gas,314.5,Illinois,34,synthetic
Q22-2094,2022-05-24,5124,138.0,Bayport 138 kV,gen,gas,400.2,New Jersey,9,synthetic
Q22-2095,2022-05-25,23506,100.0,Lincoln 100 kV,gen,solar,112.0,Illinois,34,synthetic
Q22-2096,2022-05-26,7129,138.0,Portland Station 138 kV,battery,storage,27.2,Pennsylvania,10,synthetic
Q22-2097,2022-05-27,8072,138.0,Pierce Brook 138 kV,gen,gas,1023.0,Pennsylvania,11,synthetic
Q22-2098,2022-05-28,9272,138.0,Celcia 138 kV,gen,solar,89.8,Virginia,14,synthetic
Q22-2099,2022-05-29,21212,100.0,Vicksburg 100 kV,load,load,149.3,Michigan,32,synthetic
Q22-2100,2022-05-31,6035,138.0,Gronmeyer 138 kV,battery,storage,172.1,Pennsylvania,10,synthetic
Q22-2101,2022-05-31,5801,138.0,Churchtown 138 kV,gen,solar,260.8,New Jersey,9,synthetic
Q22-2102,2022-06-01,19544,230.0,Waterford Power Llc 230 kV,battery,storage,110.4,Ohio,29,synthetic
Q22-2103,2022-06-01,9816,138.0,Mitchell Dam 138 kV,battery,storage,74.0,Virginia,15,synthetic
Q22-2104,2022-06-03,22778,500.0,Bellville South 500 kV,gen,hybrid,235.4,Illinois,34,synthetic
Q22-2105,2022-06-05,22098,230.0,Dooville 230 kV,gen,solar,321.9,Indiana,33,synthetic
Q22-2106,2022-06-08,8299,138.0,Kalsen Gypsum Plant 138 kV,gen,solar,355.7,Delaware,12,synthetic
Q22-2107,2022-06-10,6073,138.0,West Middleton 138 kV,load,load,907.0,Pennsylvania,10,synthetic
Q22-2108,2022-06-10,6220,138.0,Urbana Perkins Road 138 kV,gen,solar,107.1,Pennsylvania,10,synthetic
Q22-2109,2022-06-11,10179,138.0,Acec Quincy 138 kV,gen,solar,235.6,Virginia,15,synthetic
Q22-2110,2022-06-11,9850,138.0,Viriginia Hills 138 kV,gen,solar,159.4,Virginia,15,synthetic
Q22-2111,2022-06-11,7331,138.0,Whillock 138 kV,battery,storage,118.5,Pennsylvania,11,synthetic
Q22-2112,2022-06-11,9865,138.0,Stonewall Energy Center 138 kV,gen,solar,46.1,Virginia,15,synthetic
Q22-2113,2022-06-12,9408,138.0,Rhinelander Paper 138 kV,gen,solar,298.8,Virginia,14,synthetic
Q22-2114,2022-06-14,20272,100.0,Dighton Power Plant 100 kV,gen,solar,69.7,Ohio,30,synthetic
Q22-2115,2022-06-15,8329,138.0,Seminole 138 kV,gen,solar,637.6,Delaware,12,synthetic
Q22-2116,2022-06-16,19938,100.0,Beloit Gateway 100 kV,gen,solar,57.5,Ohio,30,synthetic
Q22-2117,2022-06-17,24640,230.0,Gardner 230 kV,load,load,115.0,Illinois,35,synthetic
Q22-2118,2022-06-18,6755,138.0,Warminster 138 kV,battery,storage,109.0,Pennsylvania,10,synthetic
Q22-2119,2022-06-18,17834,345.0,Fern Street 345 kV,load,load,219.8,Kentucky,27,synthetic
Q22-2120,2022-06-18,9643,138.0,Louisa Generation Facility 138 kV,load,load,171.0,Virginia,14,synthetic
Q22-2121,2022-06-19,21773,100.0,Wayne Trace 100 kV,battery,storage,226.8,Indiana,33,synthetic
Q22-2122,2022-06-20,23475,230.0,Morris Cogeneration Llc 230 kV,load,load,196.2,Illinois,34,synthetic
Q22-2123,2022-06-22,19816,230.0,Treat 230 kV,battery,storage,78.9,Ohio,30,synthetic
Q22-2124,2022-06-24,17905,138.0,Redman 138 kV,gen,gas,195.1,West Virginia,28,synthetic
Q22-2125,2022-06-25,5365,138.0,Hilltop Alte 138 kV,gen,solar,240.9,New Jersey,9,synthetic
Q22-2126,2022-06-30,10283,345.0,Commonwealth Chesapeake 345 kV,gen,solar,475.0,Virginia,15,synthetic
Q22-2127,2022-07-02,6239,138.0,Port Hudson 138 kV,load,load,820.9,Pennsylvania,10,synthetic
Q22-2128,2022-07-05,19544,230.0,Waterford Power Llc 230 kV,gen,solar,120.8,Ohio,29,synthetic
Q22-2129,2022-07-06,21726,230.0,J R Whiting 230 kV,battery,storage,120.3,Michigan,32,synthetic
Q22-2130,2022-07-07,9584,138.0,Sycan 138 kV,gen,solar,140.7,Virginia,14,synthetic
Q22-2131,2022-07-10,6430,138.0,Plantation 138 kV,load,load,166.5,Pennsylvania,10,synthetic
Q22-2132,2022-07-12,17398,230.0,Alta View 230 kV,battery,storage,101.6,Kentucky,27,synthetic
Q22-2133,2022-07-12,10135,138.0,Meyer Rd 138 kV,battery,storage,49.7,Virginia,15,synthetic
Q22-2134,2022-07-14,9606,138.0,Calpeak Pe 7 138 kV,gen,solar,20.3,Virginia,14,synthetic
Q22-2135,2022-07-15,22588,100.0,Drewry 100 kV,battery,storage,122.0,Indiana,33,synthetic
Q22-2136,2022-07-16,23522,230.0,Royalton 230 kV,gen,hybrid,194.0,Illinois,34,synthetic
Q22-2137,2022-07-20,23408,100.0,Dededo 100 kV,load,load,194.9,Illinois,34,synthetic
Q22-2138,2022-07-21,17736,138.0,Westin-Elgin 138 kV,battery,storage,32.4,Kentucky,27,synthetic
Q22-2139,2022-07-21,7326,138.0,Rose Garden 138 kV,gen,solar,113.0,Pennsylvania,11,synthetic
Q22-2140,2022-07-21,8337,138.0,Fairmont 138 kV,gen,solar,180.6,Delaware,12,synthetic
Q22-2141,2022-07-22,11130,69.0,Roanoke Rapids 69 kV,battery,storage,109.2,North Carolina,16,synthetic
Q22-2142,2022-07-22,6364,138.0,Lakeland Solar Energy Llc 138 kV,load,load,131.7,Pennsylvania,10,synthetic
Q22-2143,2022-07-26,23095,100.0,Corona Ave 100 kV,battery,storage,65.8,Illinois,34,synthetic
Q22-2144,2022-07-26,8823,345.0,Taber 345 kV,gen,solar,393.1,Maryland,13,synthetic
Q22-2145,2022-07-29,11130,345.0,Roanoke Rapids 345 kV,gen,hybrid,284.9,North Carolina,16,synthetic
Q22-2146,2022-07-29,9780,138.0,Yellow Creek 138 kV,load,load,182.7,Virginia,15,synthetic
Q22-2147,2022-07-29,9534,345.0,Hancock 345 kV,gen,gas,726.2,Virginia,14,synthetic
Q22-2148,2022-07-29,5719,138.0,Corson Station 138 kV,gen,wind,120.6,New Jersey,9,synthetic
Q22-2149,2022-08-04,17000,138.0,Scooteney 138 kV,gen,hybrid,133.4,Kentucky,27,synthetic
Q22-2150,2022-08-05,9509,138.0,Nichols 138 kV,gen,solar,102.6,Virginia,14,synthetic
Q22-2151,2022-08-05,7384,138.0,Moshers 138 kV,battery,storage,83.4,Pennsylvania,11,synthetic
Q22-2152,2022-08-05,21522,100.0,Chattanooga Pscc 100 kV,gen,solar,62.0,Michigan,32,synthetic
Q22-2153,2022-08-11,8488,138.0,Rustic 138 kV,gen,hybrid,110.4,Maryland,13,synthetic
Q22-2154,2022-08-11,23155,100.0,Flambeau Solar Partners 100 kV,gen,solar,70.9,Illinois,34,synthetic
Q22-2155,2022-08-12,9764,138.0,Elmo 138 kV,gen,gas,1226.3,Virginia,15,synthetic
Q22-2156,2022-08-12,23197,100.0,Tahkenitch 100 kV,gen,wind,215.1,Illinois,34,synthetic
Q22-2157,2022-08-14,9511,138.0,Alvin 138 kV,gen,hybrid,94.6,Virginia,14,synthetic
Q22-2158,2022-08-14,19274,230.0,Firstenergy West Lorain 230 kV,gen,solar,40.8,Ohio,29,synthetic
Q22-2159,2022-08-16,7106,138.0,Faribault Energy Park 138 kV,gen,hybrid,295.4,Pennsylvania,10,synthetic
Q22-2160,2022-08-16,9433,138.0,Quindaro 138 kV,gen,solar,55.4,Virginia,14,synthetic
Q22-2161,2022-08-17,9876,138.0,Burke-Sideburn 138 kV,gen,hybrid,168.1,Virginia,15,synthetic
Q22-2162,2022-08-17,10116,138.0,Binary 138 kV,battery,storage,141.2,Virginia,15,synthetic
Q22-2163,2022-08-19,18803,230.0,Arco 230 kV,battery,storage,24.2,Ohio,29,synthetic
Q22-2164,2022-08-19,7740,138.0,Roark 138 kV,load,load,20.1,Pennsylvania,11,synthetic
Q22-2165,2022-08-21,8550,138.0,Hitchcock 138 kV,battery,storage,46.9,Maryland,13,synthetic
Q22-2166,2022-08-22,23518,100.0,Bluestone 100 kV,gen,solar,179.8,Illinois,34,synthetic
Q22-2167,2022-08-26,5966,138.0,Yahara River 138 kV,battery,storage,167.1,New Jersey,9,synthetic
Q22-2168,2022-08-28,7379,138.0,Waukena 138 kV,gen,solar,70.6,Pennsylvania,11,synthetic
Q22-2169,2022-08-29,10969,69.0,Orchid 69 kV,gen,solar,84.9,North Carolina,16,synthetic
Q22-2170,2022-08-29,9482,138.0,Chatom 138 kV,gen,solar,335.6,Virginia,14,synthetic
Q22-2171,2022-08-30,18440,138.0,Kimballton 138 kV,gen,solar,89.2,West Virginia,28,synthetic
Q22-2172,2022-08-31,8699,138.0,Jayess 138 kV,gen,solar,131.3,Maryland,13,synthetic
Q22-2173,2022-08-31,21983,230.0,Blue Ravine-School 230 kV,battery,storage,47.7,Indiana,33,synthetic
Q22-2174,2022-08-31,10179,138.0,Acec Quincy 138 kV,gen,solar,154.5,Virginia,15,synthetic
Q22-2175,2022-09-02,10283,138.0,Commonwealth Chesapeake 138 kV,battery,storage,57.8,Virginia,15,synthetic
Q22-2176,2022-09-07,8704,138.0,Hood 138 kV,battery,storage,291.9,Maryland,13,synthetic
Q22-2177,2022-09-07,10283,345.0,Commonwealth Chesapeake 345 kV,battery,storage,182.3,Virginia,15,synthetic
Q22-2178,2022-09-09,22043,100.0,Stepstone 100 kV,battery,storage,178.4,Indiana,33,synthetic
Q22-2179,2022-09-09,17460,138.0,Fuller 138 kV,gen,solar,136.9,Kentucky,27,synthetic
Q22-2180,2022-09-09,10175,138.0,Canon City 138 kV,battery,storage,149.0,Virginia,15,synthetic
Q22-2181,2022-09-10,6792,138.0,Presque Isle 138 kV,gen,gas,240.2,Pennsylvania,10,synthetic
Q22-2182,2022-09-11,7316,138.0,Forbing Road 138 kV,gen,solar,245.1,Pennsylvania,11,synthetic
Q22-2183,2022-09-11,8905,138.0,Woodenshoe 138 kV,battery,storage,207.9,Maryland,13,synthetic
Q22-2184,2022-09-20,21985,100.0,Madison 100 kV,gen,solar,54.1,Indiana,33,synthetic
Q22-2185,2022-09-22,6950,138.0,Barton 138 kV,gen,gas,720.8,Pennsylvania,10,synthetic
Q22-2186,2022-09-23,7786,138.0,Gallatin Mo 138 kV,gen,solar,55.5,Pennsylvania,11,synthetic
Q22-2187,2022-09-25,23205,100.0,Scottsbluff 115 100 kV,gen,solar,131.1,Illinois,34,synthetic
Q22-2188,2022-09-25,22296,100.0,Westboro 100 kV,gen,wind,215.3,Indiana,33,synthetic
Q22-2189,2022-09-26,6083,138.0,Station Mvalley 138 kV,battery,storage,122.5,Pennsylvania,10,synthetic
Q22-2190,2022-09-26,9147,138.0,Ely 138 kV,gen,solar,82.0,Virginia,14,synthetic
Q22-2191,2022-09-27,21774,100.0,State Street 100 kV,gen,solar,190.5,Indiana,33,synthetic
Q22-2192,2022-09-29,19054,100.0,Winthrop 100 kV,battery,storage,131.3,Ohio,29,synthetic
Q22-2193,2022-09-30,6756,138.0,Jewell Branch 138 kV,gen,solar,84.7,Pennsylvania,10,synthetic
Q22-2194,2022-10-01,8650,138.0,Solway 138 kV,gen,solar,97.3,Maryland,13,synthetic
Q22-2195,2022-10-02,18710,100.0,West Rutland 100 kV,gen,hybrid,183.8,Ohio,29,synthetic
Q22-2196,2022-10-04,9990,138.0,Harrogate 138 kV,gen,solar,163.4,Virginia,15,synthetic
Q22-2197,2022-10-05,21757,100.0,Auburn 100 kV,gen,hybrid,78.9,Indiana,33,synthetic
Q22-2198,2022-10-05,7728,138.0,Penuelas 5401 138 kV,gen,solar,117.2,Pennsylvania,11,synthetic
Q22-2199,2022-10-07,7166,138.0,Chambers Springs 138 kV,gen,solar,188.3,Pennsylvania,10,synthetic
Q22-2200,2022-10-10,9576,138.0,Farrell 138 kV,gen,wind,229.5,Virginia,14,synthetic
Q22-2201,2022-10-10,5655,138.0,Palmdale 138 kV,battery,storage,205.1,New Jersey,9,synthetic
Q22-2202,2022-10-10,7707,138.0,Phoenix 138 kV,gen,solar,81.4,Pennsylvania,11,synthetic
Q22-2203,2022-10-11,21810,100.0,Tiefort 100 kV,gen,solar,126.1,Indiana,33,synthetic
Q22-2204,2022-10-11,9940,138.0,Hammerhill 138 kV,gen,solar,136.5,Virginia,15,synthetic
Q22-2205,2022-10-11,7140,138.0,Warehouse Electric 138 kV,gen,solar,88.0,Pennsylvania,10,synthetic
Q22-2206,2022-10-13,19783,100.0,Crystal River East 100 kV,load,load,79.4,Ohio,30,synthetic
Q22-2207,2022-10-14,18398,138.0,Kaw 138 kV,load,load,89.9,West Virginia,28,synthetic
Q22-2208,2022-10-14,17787,138.0,Brunswick Cellulose 138 kV,gen,solar,104.2,Kentucky,27,synthetic
Q22-2209,2022-10-20,22849,100.0,Denton West Interchange 100 kV,gen,solar,229.9,Illinois,34,synthetic
Q22-2210,2022-10-22,9291,138.0,Amargo 138 kV,load,load,359.4,Virginia,14,synthetic
Q22-2211,2022-10-22,10087,138.0,Fort Eustis 138 kV,load,load,97.3,Virginia,15,synthetic
Q22-2212,2022-10-23,23155,100.0,Flambeau Solar Partners 100 kV,battery,storage,57.6,Illinois,34,synthetic
Q22-2213,2022-10-23,8419,138.0,Anatolia 138 kV,load,load,80.1,Maryland,13,synthetic
Q22-2214,2022-10-26,18476,138.0,Glen 138 kV,gen,solar,204.4,West Virginia,28,synthetic
Q22-2215,2022-10-27,17558,138.0,May Street 138 kV,gen,solar,206.7,Kentucky,27,synthetic
Q22-2216,2022-10-27,8168,138.0,Sabana Grande 6501 138 kV,load,load,100.4,Pennsylvania,11,synthetic
Q22-2217,2022-10-28,21983,230.0,Blue Ravine-School 230 kV,gen,solar,137.3,Indiana,33,synthetic
Q22-2218,2022-10-30,21983,230.0,Blue Ravine-School 230 kV,gen,wind,121.8,Indiana,33,synthetic
Q22-2219,2022-10-31,22220,230.0,Monfort 230 kV,gen,wind,162.5,Indiana,33,synthetic
Q22-2220,2022-11-05,23266,100.0,Plano 100 kV,battery,storage,182.9,Illinois,34,synthetic
Q22-2221,2022-11-07,20216,100.0,Girard 100 kV,battery,storage,28.6,Ohio,30,synthetic
Q22-2222,2022-11-07,22309,100.0,Kettner 100 kV,gen,solar,141.7,Indiana,33,synthetic
Q22-2223,2022-11-09,5551,138.0,Mill C 138 kV,battery,storage,60.0,New Jersey,9,synthetic
Q22-2224,2022-11-09,9251,138.0,Mt. Union 138 kV,gen,solar,90.1,Virginia,14,synthetic
Q22-2225,2022-11-09,18251,138.0,Chesterfield Ave 138 kV,load,load,181.5,West Virginia,28,synthetic
Q22-2226,2022-11-09,5367,138.0,Crawfordsville Power Plant 138 kV,battery,storage,19.6,New Jersey,9,synthetic
Q22-2227,2022-11-11,22098,230.0,Dooville 230 kV,battery,storage,140.4,Indiana,33,synthetic
Q22-2228,2022-11-12,9996,138.0,Fort Loudon Dam 138 kV,gen,solar,55.8,Virginia,15,synthetic
Q22-2229,2022-11-14,9669,138.0,Clover 138 kV,battery,storage,115.2,Virginia,14,synthetic
Q22-2230,2022-11-15,18536,138.0,De Francesco 138 kV,battery,storage,43.1,West Virginia,28,synthetic
Q22-2231,2022-11-16,6840,138.0,Clayton 138 kV,load,load,121.7,Pennsylvania,10,synthetic
Q22-2232,2022-11-18,10290,138.0,Birchwood 138 kV,battery,storage,78.0,Virginia,15,synthetic
Q22-2233,2022-11-20,9678,138.0,Arcogen 138 kV,gen,solar,57.2,Virginia,15,synthetic
Q22-2234,2022-11-21,22589,100.0,Revere 100 kV,gen,hybrid,164.9,Indiana,33,synthetic
Q22-2235,2022-11-21,7132,138.0,Newberry 138 kV,battery,storage,219.3,Pennsylvania,10,synthetic
Q22-2236,2022-11-22,9313,138.0,Hutchins 138 kV,gen,solar,177.9,Virginia,14,synthetic
Q22-2237,2022-11-23,5161,138.0,Harts Island 138 kV,gen,hybrid,131.5,New Jersey,9,synthetic
Q22-2238,2022-11-23,7129,500.0,Portland Station 500 kV,gen,hybrid,94.2,Pennsylvania,10,synthetic
Q22-2239,2022-11-24,17677,138.0,Lovely 138 kV,battery,storage,71.1,Kentucky,27,synthetic
Q22-2240,2022-11-25,17592,138.0,Bulan 138 kV,gen,solar,64.9,Kentucky,27,synthetic
Q22-2241,2022-11-27,23506,500.0,Lincoln 500 kV,gen,gas,687.2,Illinois,34,synthetic
Q22-2242,2022-11-29,9422,138.0,Clutch Switch 138 kV,load,load,202.6,Virginia,14,synthetic
