branch,fid,kind,sub_a,sub_b,kv,rate,touches_external,length_km,circuit
17231,L:19838:19858:100,L,19858,19838,100.0,123.39,False,17.98588296095686,1
17232,L:19838:20282:100,L,20282,19838,100.0,130.24,False,0.7746663559117962,1
17233,B:19839:100,B,19839,19839,100.0,0.0,False,0.0,1
17234,L:19839:20084:100,L,20084,19839,100.0,129.86,False,17.23690727012418,1
17235,L:19840:19845:100,L,19840,19845,100.0,135.23,False,35.104052656304184,1
17236,L:19840:20123:100,L,20123,19840,100.0,137.51,False,14.025590760375502,1
17237,L:19841:19843:100,L,19841,19843,100.0,120.38,False,34.58831687624771,1
17238,L:19841:20132:100,L,19841,20132,100.0,127.62,False,24.025862565436654,1
17239,L:19842:19850:100,L,19850,19842,100.0,120.26,False,15.351776430654136,1
17240,L:19842:20135:100,L,19842,20135,100.0,104.06,False,37.51188618655482,1
17241,B:19843:100,B,19843,19843,100.0,0.0,False,0.0,1
17242,L:19843:19844:100,L,19844,19843,100.0,117.25,False,9.38214832618788,1
17243,L:19843:19932:100,L,19932,19843,100.0,120.81,False,13.846110267288772,1
17244,L:19844:19845:100,L,19844,19845,100.0,126.51,False,4.294460126754651,1
17245,B:19845:100,B,19845,19845,100.0,0.0,False,0.0,1
17246,L:19846:19852:230,L,19846,19852,230.0,612.59,False,27.01455837685776,1
17247,L:19846:19917:230,L,19846,19917,230.0,530.78,False,22.142945644757486,1
17248,L:19846:19941:230,L,19846,19941,230.0,670.48,False,49.47230682632263,1
17249,L:19847:19848:100,L,19847,19848,100.0,103.85,False,3.5014520780450256,1
17250,L:19847:19856:100,L,19856,19847,100.0,134.05,False,15.155800552793654,1
17251,L:19847:19917:100,L,19847,19917,100.0,136.42,False,20.41478426748981,1
17252,B:19848:100,B,19848,19848,100.0,0.0,False,0.0,1
17253,L:19848:19916:100,L,19916,19848,100.0,117.33,False,11.598310485318065,1
17254,B:19849:100,B,19849,19849,100.0,0.0,False,0.0,1
17255,L:19849:19851:100,L,19851,19849,100.0,92.64,False,2.7205564173450374,1
17256,L:19849:20074:100,L,19849,20074,100.0,122.95,False,14.862709538015203,1
17257,B:19850:100,B,19850,19850,100.0,0.0,False,0.0,1
17258,L:19850:20072:100,L,20072,19850,100.0,127.68,False,8.650722944352546,1
17259,L:19850:20122:100,L,19850,20122,100.0,112.67,False,21.77890108239541,1
17260,B:19851:100,B,19851,19851,100.0,0.0,False,0.0,1
17261,L:19851:20073:100,L,19851,20073,100.0,124.59,True,14.740080459999033,1
17262,B:19852:230,B,19852,19852,230.0,0.0,False,0.0,1
17263,L:19852:20299:230,L,20299,19852,230.0,633.21,False,43.011817565304,1
17264,L:19853:19854:100,L,19854,19853,100.0,124.13,True,5.306946596381095,1
17265,L:19853:19932:100,L,19932,19853,100.0,128.73,False,9.533793748236453,1
17266,L:19854:19855:100,L,19855,19854,100.0,117.44,True,6.5154297636333345,1
17267,L:19855:19933:100,L,19933,19855,100.0,110.29,False,4.282225391918708,1
17268,B:19856:100,B,19856,19856,100.0,0.0,False,0.0,1
17269,L:19856:19932:100,L,19856,19932,100.0,128.15,False,16.21533037387159,1
17270,B:19857:100,B,19857,19857,100.0,0.0,False,0.0,1
17271,L:19857:19867:100,L,19867,19857,100.0,105.46,False,16.741903591895138,1
17272,L:19857:19868:100,L,19868,19857,100.0,113.33,False,10.35030370383087,1
17273,L:19857:20263:100,L,19857,20263,100.0,109.87,False,12.91157381785773,1
17274,B:19858:100,B,19858,19858,100.0,0.0,False,0.0,1
17275,L:19858:19859:100,L,19858,19859,100.0,137.94,False,9.634611066103622,1
17276,L:19858:19863:100,L,19858,19863,100.0,145.39,False,12.841777202733141,1
17277,L:19858:19866:100,L,19866,19858,100.0,131.4,False,14.358076707901741,1
17278,L:19859:19864:100,L,19859,19864,100.0,136.45,False,12.583682409386398,1
17279,L:19860:19903:100,L,19860,19903,100.0,127.75,False,30.418325843070924,1
17280,L:19860:20293:100,L,19860,20293,100.0,122.1,False,12.982342320232695,1
17281,B:19861:100,B,19861,19861,100.0,0.0,False,0.0,1
17282,L:19861:20263:100,L,19861,20263,100.0,117.06,False,2.8766472900077016,1
17283,X:19862:230:100,X,19862,19862,230.0,219.64,False,0.0,1
17284,X:19862:230:100,X,19862,19862,230.0,219.64,False,0.0,2
17285,X:19862:230:100,X,19862,19862,230.0,219.64,False,0.0,3
17286,B:19862:230,B,19862,19862,230.0,0.0,False,0.0,1
17287,L:19862:19863:100,L,19863,19862,100.0,149.68,False,8.309675651642165,1
17288,L:19862:19969:100,L,19862,19969,100.0,136.47,False,3.579514693333626,1
17289,L:19862:19970:100,L,19862,19970,100.0,134.89,False,9.821154776989202,1
17290,L:19862:19974:100,L,19862,19974,100.0,135.84,False,7.928538434976587,1
17291,L:19862:19865:230,L,19862,19865,230.0,544.96,False,32.42540954502732,1
17292,L:19862:19972:230,L,19972,19862,230.0,482.73,False,14.653178790178789,1
17293,L:19862:20267:230,L,20267,19862,230.0,563.31,False,35.88457300555096,1
17294,B:19863:100,B,19863,19863,100.0,0.0,False,0.0,1
17295,B:19864:100,B,19864,19864,100.0,0.0,False,0.0,1
17296,L:19864:21279:100,L,21279,19864,100.0,131.99,False,5.901847101486458,1
17297,L:19865:20298:230,L,19865,20298,230.0,517.85,False,41.65506869329405,1
17298,L:19865:21272:230,L,21272,19865,230.0,491.56,False,23.202750223060878,1
17299,L:19865:21740:230,L,19865,21740,230.0,525.29,True,80.77232907867601,1
17300,L:19866:19868:100,L,19868,19866,100.0,124.72,False,12.13724203700802,1
17301,L:19867:20297:100,L,19867,20297,100.0,112.53,False,21.507945629615783,1
17302,L:19869:19871:100,L,19869,19871,100.0,116.4,False,7.336915180500128,1
17303,L:19869:20206:100,L,19869,20206,100.0,124.26,False,4.858314193960607,1
17304,L:19870:20093:100,L,20093,19870,100.0,112.2,False,6.32397931073936,1
17305,L:19870:20206:100,L,19870,20206,100.0,124.33,False,6.4698942777881685,1
17306,L:19870:20208:100,L,19870,20208,100.0,123.18,False,6.987942444286434,1
17307,B:19871:100,B,19871,19871,100.0,0.0,False,0.0,1
17308,L:19872:19874:100,L,19872,19874,100.0,101.93,False,6.976653839820525,1
17309,L:19872:20099:100,L,20099,19872,100.0,122.18,False,6.7503012545494,1
17310,B:19873:100,B,19873,19873,100.0,0.0,False,0.0,1
17311,L:19873:20100:100,L,20100,19873,100.0,119.7,False,13.344156332399637,1
17312,L:19874:20208:100,L,19874,20208,100.0,114.55,False,4.919559260505509,1
17313,L:19875:20022:100,L,19875,20022,100.0,114.14,False,21.191099351151774,1
17314,L:19875:20025:100,L,19875,20025,100.0,110.88,False,26.470430957874218,1
17315,L:19875:20026:100,L,19875,20026,100.0,93.09,False,50.3631806098421,1
17316,L:19875:20090:100,L,19875,20090,100.0,103.16,False,34.776699636303604,1
17317,L:19875:20105:100,L,19875,20105,100.0,110.99,False,3.412742619700006,1
17318,L:19875:20221:100,L,19875,20221,100.0,104.9,False,25.662758257764718,1
17319,B:19876:100,B,19876,19876,100.0,0.0,False,0.0,1
17320,L:19876:19878:100,L,19876,19878,100.0,122.48,False,13.575509476078327,1
17321,L:19876:19883:100,L,19883,19876,100.0,124.37,False,18.239035814069176,1
17322,L:19876:20211:100,L,19876,20211,100.0,119.06,False,37.68911395361099,1
17323,L:19877:19878:100,L,19877,19878,100.0,95.41,False,7.386958464571838,1
17324,L:19877:19879:100,L,19879,19877,100.0,114.68,False,3.7524726810577427,1
17325,B:19878:100,B,19878,19878,100.0,0.0,False,0.0,1
17326,L:19878:19921:100,L,19878,19921,100.0,111.7,False,12.83657356067051,1
17327,L:19879:19929:100,L,19929,19879,100.0,126.34,False,5.740960782463163,1
17328,B:19880:100,B,19880,19880,100.0,0.0,False,0.0,1
17329,L:19881:20100:100,L,19881,20100,100.0,127.06,False,5.179797954805473,1
17330,L:19881:20106:100,L,19881,20106,100.0,129.9,False,11.186638195095503,1
17331,L:19882:20223:230,L,19882,20223,230.0,523.13,False,24.82566341336629,1
17332,L:19884:19885:100,L,19885,19884,100.0,106.88,False,1.2588446283551191,1
17333,L:19884:19931:100,L,19884,19931,100.0,127.34,False,5.845580363234213,1
17334,B:19885:100,B,19885,19885,100.0,0.0,False,0.0,1
17335,L:19885:19886:100,L,19885,19886,100.0,119.74,False,5.5460048580065315,1
17336,L:19885:19887:100,L,19887,19885,100.0,131.29,False,3.3284930484583906,1
17337,B:19886:100,B,19886,19886,100.0,0.0,False,0.0,1
17338,L:19886:19888:100,L,19888,19886,100.0,112.85,False,6.01460347140494,1
17339,L:19887:19923:100,L,19887,19923,100.0,135.97,False,2.829538335567843,1
17340,L:19887:19931:100,L,19931,19887,100.0,113.49,False,6.418699990589667,1
17341,L:19888:19931:100,L,19888,19931,100.0,130.33,False,3.371742533545022,1
17342,B:19889:100,B,19889,19889,100.0,0.0,False,0.0,1
17343,L:19889:19902:100,L,19889,19902,100.0,137.42,False,23.088678251165568,1
17344,L:19889:20250:100,L,20250,19889,100.0,139.8,False,12.49028476386044,1
17345,B:19890:100,B,19890,19890,100.0,0.0,False,0.0,1
17346,L:19890:19891:100,L,19890,19891,100.0,138.43,False,7.6105323502949584,1
17347,L:19890:20134:100,L,19890,20134,100.0,136.49,False,19.151505926655435,1
17348,B:19891:100,B,19891,19891,100.0,0.0,False,0.0,1
17349,L:19891:19896:100,L,19891,19896,100.0,141.78,False,32.29391908501754,1
17350,B:19892:100,B,19892,19892,100.0,0.0,False,0.0,1
17351,L:19892:19904:100,L,19892,19904,100.0,110.2,False,20.042982998702396,1
17352,L:19892:20256:100,L,19892,20256,100.0,108.07,False,13.180124474295107,1
17353,X:19893:500:1,X,19893,19893,500.0,769.09,False,0.0,1
17354,B:19893:500,B,19893,19893,500.0,0.0,False,0.0,1
17355,L:19893:20261:500,L,19893,20261,500.0,2687.22,False,84.29925291626984,1
17356,L:19893:20264:500,L,19893,20264,500.0,3123.34,False,146.31489661070228,1
17357,L:19893:20280:500,L,20280,19893,500.0,2800.02,False,69.41158140582644,1
17358,X:19893:230:1,X,19893,19893,230.0,644.09,False,0.0,1
17359,L:19893:19897:230,L,19897,19893,230.0,523.53,False,13.60094945047682,1
17360,L:19893:19900:230,L,19893,19900,230.0,394.83,False,39.10149742684823,1
17361,X:19893:18:1,X,19893,19893,18.0,125.0,False,0.0,1
17362,L:19894:19896:100,L,19894,19896,100.0,125.38,False,1.999979430159832,1
17363,L:19894:19907:100,L,19894,19907,100.0,108.5,False,16.484392493039028,1
17364,L:19895:19896:100,L,19896,19895,100.0,146.82,False,8.521390162601051,1
17365,L:19895:19906:100,L,19906,19895,100.0,137.04,False,17.89635456678936,1
17366,L:19896:19897:100,L,19897,19896,100.0,182.16,False,1.7687144802719021,1
17367,L:19896:19897:100,L,19897,19896,100.0,182.16,False,1.7687144802719021,2
17368,X:19897:230:100,X,19897,19897,230.0,198.35,False,0.0,1
17369,X:19897:230:100,X,19897,19897,230.0,198.35,False,0.0,2
17370,X:19897:230:100,X,19897,19897,230.0,198.35,False,0.0,3
17371,B:19897:230,B,19897,19897,230.0,0.0,False,0.0,1
17372,L:19897:20315:230,L,19897,20315,230.0,513.48,False,111.93410676489938,1
17373,L:19898:19906:100,L,19898,19906,100.0,118.83,False,17.08368961838072,1
17374,B:19899:100,B,19899,19899,100.0,0.0,False,0.0,1
17375,L:19899:19901:100,L,19899,19901,100.0,115.54,False,5.063290371518099,1
17376,L:19899:20130:100,L,20130,19899,100.0,125.15,False,13.214759095667878,1
17377,L:19900:20133:230,L,19900,20133,230.0,518.22,False,27.678961730871002,1
17378,L:19900:20280:230,L,19900,20280,230.0,534.41,False,37.280618067856544,1
17379,L:19901:19902:100,L,19902,19901,100.0,134.45,False,11.987801322495127,1
17380,B:19903:100,B,19903,19903,100.0,0.0,False,0.0,1
17381,L:19903:20113:100,L,20113,19903,100.0,141.46,False,16.766108476733155,1
17382,L:19904:19905:100,L,19905,19904,100.0,122.14,False,18.211592385877204,1
17383,B:19905:100,B,19905,19905,100.0,0.0,False,0.0,1
17384,L:19905:20115:100,L,19905,20115,100.0,127.57,False,14.234334021194165,1
17385,L:19906:20257:100,L,19906,20257,100.0,139.37,False,19.605676110362044,1
17386,B:19907:100,B,19907,19907,100.0,0.0,False,0.0,1
17387,L:19907:20313:100,L,20313,19907,100.0,123.67,False,27.38702973550913,1
17388,B:19909:230,B,19909,19909,230.0,0.0,False,0.0,1
17389,L:19909:20258:230,L,20258,19909,230.0,570.42,False,37.47058445540162,1
17390,L:19910:20236:100,L,20236,19910,100.0,130.01,False,11.693228825394314,1
17391,L:19911:20161:100,L,19911,20161,100.0,109.47,False,21.372612396036008,1
17392,B:19912:100,B,19912,19912,100.0,0.0,False,0.0,1
17393,L:19912:20237:100,L,19912,20237,100.0,133.03,False,14.014054444107837,1
17394,X:19914:230:100,X,19914,19914,230.0,183.22,False,0.0,1
17395,X:19914:230:100,X,19914,19914,230.0,183.22,False,0.0,2
17396,X:19914:230:100,X,19914,19914,230.0,183.22,False,0.0,3
17397,B:19914:230,B,19914,19914,230.0,0.0,False,0.0,1
17398,B:19915:100,B,19915,19915,100.0,0.0,False,0.0,1
17399,L:19915:19916:100,L,19915,19916,100.0,125.24,False,11.333292485758129,1
17400,L:19915:19917:100,L,19915,19917,100.0,148.99,False,6.519019895693742,1
17401,X:19917:230:1,X,19917,19917,230.0,356.51,False,0.0,1
17402,B:19917:230,B,19917,19917,230.0,0.0,False,0.0,1
17403,X:19917:100:1,X,19917,19917,100.0,285.63,False,0.0,1
17404,L:19917:20292:100,L,19917,20292,100.0,131.65,False,25.43586208749392,1
17405,X:19917:14:1,X,19917,19917,13.8,70.88,False,0.0,1
17406,L:19917:20133:230,L,20133,19917,230.0,663.99,False,43.44090905139786,1
17407,L:19918:19920:100,L,19918,19920,100.0,139.42,False,8.6185103606142,1
17408,L:19918:19928:100,L,19928,19918,100.0,145.58,False,2.0749269910490393,1
17409,L:19918:19928:100,L,19928,19918,100.0,145.58,False,2.0749269910490393,2
17410,B:19919:100,B,19919,19919,100.0,0.0,False,0.0,1
17411,X:19920:230:100,X,19920,19920,230.0,254.83,False,0.0,1
17412,X:19920:230:100,X,19920,19920,230.0,254.83,False,0.0,2
17413,X:19920:230:100,X,19920,19920,230.0,254.83,False,0.0,3
17414,X:19920:230:100,X,19920,19920,230.0,254.83,False,0.0,4
17415,B:19920:230,B,19920,19920,230.0,0.0,False,0.0,1
17416,L:19920:19929:100,L,19929,19920,100.0,133.2,False,5.734916687197761,1
17417,L:19920:19931:100,L,19920,19931,100.0,147.48,False,4.247159543374338,1
17418,L:19920:19931:100,L,19920,19931,100.0,147.48,False,4.247159543374338,2
17419,L:19920:19924:230,L,19924,19920,230.0,581.55,False,11.461105493211035,1
17420,L:19920:20291:230,L,20291,19920,230.0,610.3,True,11.925293322006253,1
17421,L:19921:19926:100,L,19921,19926,100.0,127.19,False,4.828289726329726,1
17422,B:19922:100,B,19922,19922,100.0,0.0,False,0.0,1
17423,L:19922:19925:100,L,19922,19925,100.0,151.19,True,7.616782047312084,1
17424,L:19922:19925:100,L,19922,19925,100.0,151.19,True,7.616782047312084,2
17425,L:19922:19930:100,L,19922,19930,100.0,145.34,False,5.794249737819563,1
17426,L:19922:19930:100,L,19922,19930,100.0,145.34,False,5.794249737819563,2
17427,L:19923:19930:100,L,19930,19923,100.0,142.59,False,2.745961787722939,1
17428,L:19924:20290:230,L,20290,19924,230.0,596.96,False,7.5403287696625085,1
17429,L:19925:20296:100,L,20296,19925,100.0,151.49,True,4.912525589819363,1
17430,L:19925:20296:100,L,20296,19925,100.0,151.49,True,4.912525589819363,2
17431,B:19927:100,B,19927,19927,100.0,0.0,False,0.0,1
17432,B:19930:100,B,19930,19930,100.0,0.0,False,0.0,1
17433,L:19933:19935:100,L,19933,19935,100.0,116.01,False,11.043652377858711,1
17434,L:19934:19941:100,L,19941,19934,100.0,127.23,False,5.614692406272636,1
17435,L:19934:19942:100,L,19934,19942,100.0,115.33,False,4.443728243134433,1
17436,L:19934:19943:100,L,19943,19934,100.0,109.25,False,6.706141453599107,1
17437,L:19934:19954:100,L,19954,19934,100.0,96.35,False,7.9093956673590915,1
17438,L:19935:19945:100,L,19935,19945,100.0,129.17,False,3.9729792427490307,1
17439,L:19936:19938:100,L,19938,19936,100.0,130.6,False,4.342873117299965,1
17440,L:19936:19960:100,L,19960,19936,100.0,127.94,False,3.3454103769879606,1
17441,L:19936:20260:100,L,19936,20260,100.0,125.79,False,5.72680513131869,1
17442,L:19938:19953:100,L,19953,19938,100.0,134.91,False,7.0159522041766005,1
17443,B:19939:100,B,19939,19939,100.0,0.0,False,0.0,1
17444,L:19939:19960:100,L,19939,19960,100.0,123.25,False,5.355773640568443,1
17445,L:19940:19961:100,L,19940,19961,100.0,157.91,False,5.3441164507017485,1
17446,L:19940:19961:100,L,19940,19961,100.0,157.91,False,5.3441164507017485,2
17447,X:19941:230:100,X,19941,19941,230.0,240.59,False,0.0,1
17448,X:19941:230:100,X,19941,19941,230.0,240.59,False,0.0,2
17449,X:19941:230:100,X,19941,19941,230.0,240.59,False,0.0,3
17450,X:19941:230:100,X,19941,19941,230.0,240.59,False,0.0,4
17451,B:19941:230,B,19941,19941,230.0,0.0,False,0.0,1
17452,L:19941:19962:230,L,19941,19962,230.0,441.53,False,12.782552168039215,1
17453,L:19941:20264:230,L,20264,19941,230.0,605.18,False,17.793309297023473,1
17454,L:19941:19943:100,L,19943,19941,100.0,165.84,False,2.2247975014286485,1
17455,L:19941:19943:100,L,19943,19941,100.0,165.84,False,2.2247975014286485,2
17456,L:19941:19943:100,L,19943,19941,100.0,165.84,False,2.2247975014286485,3
17457,L:19941:19961:100,L,19941,19961,100.0,137.64,False,7.375361953044626,1
17458,B:19942:100,B,19942,19942,100.0,0.0,False,0.0,1
17459,L:19942:19950:100,L,19942,19950,100.0,117.54,False,12.133442123015016,1
17460,L:19943:19961:100,L,19961,19943,100.0,162.06,False,5.476796354060569,1
17461,L:19943:19961:100,L,19961,19943,100.0,162.06,False,5.476796354060569,2
17462,L:19943:19961:100,L,19961,19943,100.0,162.06,False,5.476796354060569,3
17463,L:19944:19953:100,L,19953,19944,100.0,132.39,False,8.800600239949164,1
17464,L:19944:20260:100,L,20260,19944,100.0,106.32,False,8.694529170089167,1
17465,L:19945:19951:100,L,19945,19951,100.0,114.23,False,8.494946447910383,1
17466,L:19945:20294:100,L,19945,20294,100.0,137.68,False,3.3270834852068982,1
17467,B:19946:100,B,19946,19946,100.0,0.0,False,0.0,1
17468,L:19946:19947:100,L,19947,19946,100.0,99.85,False,7.800493502986516,1
17469,L:19946:20059:100,L,19946,20059,100.0,116.49,False,10.63926582338436,1
17470,L:19947:19948:100,L,19948,19947,100.0,114.43,False,10.494615897440262,1
17471,L:19947:19949:100,L,19949,19947,100.0,111.12,False,7.888510677652722,1
17472,B:19948:100,B,19948,19948,100.0,0.0,False,0.0,1
17473,L:19948:19964:100,L,19948,19964,100.0,117.93,False,10.509964548522637,1
17474,B:19949:100,B,19949,19949,100.0,0.0,False,0.0,1
17475,L:19949:19965:100,L,19949,19965,100.0,119.81,False,12.798260162635977,1
17476,L:19950:20294:100,L,20294,19950,100.0,133.01,False,3.266461390094538,1
17477,L:19951:19952:100,L,19951,19952,100.0,136.14,False,3.62379374291581,1
17478,X:19952:230:100,X,19952,19952,230.0,200.89,False,0.0,1
17479,X:19952:230:100,X,19952,19952,230.0,200.89,False,0.0,2
17480,X:19952:230:100,X,19952,19952,230.0,200.89,False,0.0,3
17481,B:19952:230,B,19952,19952,230.0,0.0,False,0.0,1
17482,L:19952:19954:100,L,19952,19954,100.0,149.31,False,5.6837067111472805,1
17483,L:19952:19954:100,L,19952,19954,100.0,149.31,False,5.6837067111472805,2
17484,L:19952:20264:230,L,19952,20264,230.0,593.42,False,10.683731134524242,1
17485,L:19953:19954:100,L,19953,19954,100.0,146.57,False,3.81743861178315,1
17486,L:19953:19954:100,L,19953,19954,100.0,146.57,False,3.81743861178315,2
17487,L:19955:19956:100,L,19956,19955,100.0,127.03,False,11.373681299882922,1
17488,L:19955:19957:100,L,19955,19957,100.0,128.35,False,9.936980006950208,1
17489,L:19955:20045:100,L,19955,20045,100.0,123.63,False,5.420800893184604,1
17490,L:19957:19958:100,L,19957,19958,100.0,139.23,False,8.272561604740337,1
17491,X:19958:230:1,X,19958,19958,230.0,181.47,False,0.0,1
17492,B:19958:230,B,19958,19958,230.0,0.0,False,0.0,1
17493,L:19958:20063:230,L,19958,20063,230.0,537.9,False,10.602885511610202,1
17494,X:19958:100:1,X,19958,19958,100.0,156.47,False,0.0,1
17495,L:19958:19959:100,L,19959,19958,100.0,136.13,False,5.262267959498111,1
17496,L:19958:20301:100,L,19958,20301,100.0,124.67,False,4.617910943181614,1
17497,X:19958:14:1,X,19958,19958,13.8,25.0,False,0.0,1
17498,L:19959:20059:100,L,20059,19959,100.0,125.81,False,10.8308572257986,1
17499,B:19960:100,B,19960,19960,100.0,0.0,False,0.0,1
17500,L:19961:19963:100,L,19961,19963,100.0,149.74,False,3.7960596536637854,1
17501,L:19961:19963:100,L,19961,19963,100.0,149.74,False,3.7960596536637854,2
17502,L:19962:19966:230,L,19962,19966,230.0,372.64,False,32.195239556492346,1
17503,B:19964:100,B,19964,19964,100.0,0.0,False,0.0,1
17504,L:19964:20311:100,L,20311,19964,100.0,124.14,False,2.125240748262149,1
17505,L:19965:20276:100,L,20276,19965,100.0,128.61,False,3.5563305418156155,1
17506,L:19966:20266:230,L,19966,20266,230.0,423.96,False,52.72067563196176,1
17507,L:19967:20276:100,L,19967,20276,100.0,133.06,False,11.654227833563619,1
17508,B:19968:100,B,19968,19968,100.0,0.0,False,0.0,1
17509,L:19968:19989:100,L,19968,19989,100.0,142.11,False,8.28063381904933,1
17510,L:19968:20076:100,L,20076,19968,100.0,140.2,False,20.171243515348873,1
17511,L:19969:19979:100,L,19969,19979,100.0,133.54,False,12.53137088758646,1
17512,L:19970:19971:100,L,19970,19971,100.0,127.77,False,8.106365078252976,1
17513,L:19971:20252:100,L,19971,20252,100.0,113.47,False,10.18437219574745,1
17514,X:19972:500:230,X,19972,19972,500.0,870.73,False,0.0,1
17515,B:19972:500,B,19972,19972,500.0,0.0,False,0.0,1
17516,L:19972:19998:230,L,19998,19972,230.0,604.29,False,12.033042641569018,1
17517,L:19972:20007:230,L,19972,20007,230.0,511.29,False,14.540472700785518,1
17518,L:19972:19986:500,L,19986,19972,500.0,2183.39,False,27.631315102448585,1
17519,L:19972:20271:500,L,19972,20271,500.0,2361.64,True,64.9362819518035,1
17520,L:19973:19996:100,L,19996,19973,100.0,138.61,False,2.8449139396128293,1
17521,L:19973:20011:100,L,19973,20011,100.0,134.11,False,14.519834126839985,1
17522,L:19974:19982:100,L,19974,19982,100.0,126.63,False,7.357618465520812,1
17523,B:19975:100,B,19975,19975,100.0,0.0,False,0.0,1
17524,L:19975:20001:100,L,20001,19975,100.0,113.41,False,5.978090931877547,1
17525,L:19975:20280:100,L,19975,20280,100.0,127.61,False,13.131343670641796,1
17526,L:19976:19977:100,L,19976,19977,100.0,150.87,True,12.512482781524291,1
17527,L:19976:19977:100,L,19976,19977,100.0,150.87,True,12.512482781524291,2
17528,L:19976:19989:100,L,19989,19976,100.0,146.75,True,5.2638688266067915,1
17529,L:19976:19991:100,L,19991,19976,100.0,132.48,True,5.475063147168352,1
17530,X:19977:230:100,X,19977,19977,230.0,173.84,False,0.0,1
17531,X:19977:230:100,X,19977,19977,230.0,173.84,False,0.0,2
17532,X:19977:230:100,X,19977,19977,230.0,173.84,False,0.0,3
17533,B:19977:230,B,19977,19977,230.0,0.0,False,0.0,1
17534,L:19977:20271:230,L,19977,20271,230.0,527.56,True,29.149840082672043,1
17535,L:19977:20300:230,L,19977,20300,230.0,459.66,False,14.470814068527908,1
17536,L:19977:20001:100,L,20001,19977,100.0,117.28,False,4.225969311634181,1
17537,L:19978:20275:100,L,20275,19978,100.0,134.65,False,2.005515756194739,1
17538,L:19978:20289:100,L,19978,20289,100.0,121.77,False,4.356353969955222,1
17539,B:19979:100,B,19979,19979,100.0,0.0,False,0.0,1
17540,L:19979:19980:100,L,19980,19979,100.0,121.22,False,6.25087805591633,1
17541,L:19979:19982:100,L,19982,19979,100.0,108.98,False,4.000748733096904,1
17542,B:19980:100,B,19980,19980,100.0,0.0,False,0.0,1
17543,L:19980:19993:100,L,19980,19993,100.0,107.45,False,9.858134593362658,1
17544,L:19981:19992:100,L,19981,19992,100.0,143.33,False,10.656894080716757,1
17545,L:19981:21276:100,L,19981,21276,100.0,136.05,False,12.051669783696296,1
17546,L:19983:19984:100,L,19984,19983,100.0,118.77,False,6.20626653400349,1
17547,L:19983:20002:100,L,19983,20002,100.0,132.68,False,2.199717757985542,1
17548,L:19983:21380:100,L,21380,19983,100.0,119.33,False,3.5260749784183156,1
17549,L:19984:20003:100,L,19984,20003,100.0,129.17,False,5.44814686349959,1
17550,B:19985:100,B,19985,19985,100.0,0.0,False,0.0,1
17551,L:19985:21378:100,L,19985,21378,100.0,107.09,False,6.375981446448987,1
17552,L:19985:21395:100,L,19985,21395,100.0,120.84,False,13.665995664539876,1
17553,X:19986:500:230,X,19986,19986,500.0,821.59,False,0.0,1
17554,B:19986:500,B,19986,19986,500.0,0.0,False,0.0,1
17555,L:19986:21655:500,L,19986,21655,500.0,2465.4,False,26.413463453270367,1
17556,L:19986:21726:500,L,21726,19986,500.0,2258.18,False,10.67317196719824,1
17557,L:19986:21394:230,L,19986,21394,230.0,615.67,False,8.967411936284826,1
17558,B:19987:100,B,19987,19987,100.0,0.0,False,0.0,1
17559,L:19987:19998:100,L,19987,19998,100.0,140.36,False,4.215416703501503,1
17560,L:19987:21380:100,L,19987,21380,100.0,131.2,False,1.6087705481772758,1
17561,L:19988:20000:100,L,19988,20000,100.0,142.18,False,4.711852481021946,1
17562,L:19988:20002:100,L,20002,19988,100.0,121.57,False,2.3369696731271015,1
17563,B:19989:100,B,19989,19989,100.0,0.0,False,0.0,1
17564,B:19990:100,B,19990,19990,100.0,0.0,False,0.0,1
17565,L:19990:19995:100,L,19990,19995,100.0,118.42,False,6.3403528423384365,1
17566,L:19990:20000:100,L,19990,20000,100.0,138.4,False,6.569486496415798,1
17567,L:19990:20003:100,L,20003,19990,100.0,106.37,False,3.871899798664519,1
17568,L:19990:20006:100,L,20006,19990,100.0,123.69,False,2.690831391481332,1
17569,L:19991:20305:100,L,19991,20305,100.0,122.71,False,6.164561579202839,1
17570,B:19992:100,B,19992,19992,100.0,0.0,False,0.0,1
17571,L:19992:21397:100,L,21397,19992,100.0,147.68,False,5.494613081327892,1
17572,L:19993:19999:100,L,19993,19999,100.0,122.26,False,3.875298773231833,1
17573,L:19994:19999:100,L,19994,19999,100.0,120.55,False,3.7357319906352022,1
17574,L:19994:21380:100,L,19994,21380,100.0,117.69,False,3.847836638696001,1
17575,L:19995:20006:100,L,19995,20006,100.0,100.82,False,3.87876549217287,1
17576,L:19996:20008:100,L,19996,20008,100.0,135.67,False,7.194256182673758,1
17577,L:19996:20009:100,L,20009,19996,100.0,150.81,False,2.4530795190443015,1
17578,L:19996:20009:100,L,20009,19996,100.0,150.81,False,2.4530795190443015,2
17579,L:19997:19998:100,L,19998,19997,100.0,143.93,False,3.494148347444789,1
17580,L:19997:20002:100,L,20002,19997,100.0,133.29,False,4.382337538436893,1
17581,X:19998:230:100,X,19998,19998,230.0,206.16,False,0.0,1
17582,X:19998:230:100,X,19998,19998,230.0,206.16,False,0.0,2
17583,X:19998:230:100,X,19998,19998,230.0,206.16,False,0.0,3
17584,B:19998:230,B,19998,19998,230.0,0.0,False,0.0,1
17585,L:19998:20005:230,L,20005,19998,230.0,467.62,False,7.425050022921416,1
