branch,fid,start,end,reason,facility_name
9041,L:9115:9126:138,2016-07-17 16:00:00,2016-07-31 16:00:00,planned,Mcauley - Crozet 138 kV Cir. 1
1243,L:5568:5827:138,2016-07-17 16:00:00,2016-07-21 16:00:00,planned,Kennedy Substation - N Meshoppen 138 kV L
15703,L:19193:19194:100,2016-07-17 16:00:00,2016-07-18 16:00:00,planned,El Centro - 8Th St Substation 100 kV Circuit 1
8234,L:8742:17910:345,2016-07-19 16:00:00,2016-07-27 16:00:00,planned,Kearneyville - Clark County 345 kV Circuit 1
10517,L:9816:9975:345,2016-07-23 16:00:00,2016-08-02 16:00:00,planned,Mitchell Dam - Skaggs Island Jct 2 345 kV Line 1
5221,L:7312:7338:138,2016-07-24 16:00:00,2016-08-12 16:00:00,planned,Holland Park - Overton 138 kV Cir. 1
12094,L:16922:17390:138,2016-07-23 16:00:00,2016-07-25 16:00:00,planned,Elberfeld South - Studio 138 kV Cir. 1
15809,L:19238:19247:100,2016-07-18 16:00:00,2016-07-31 16:00:00,planned,Yates - Ashland 100 kV #1
14208,L:18506:18511:138,2016-07-16 16:00:00,2016-07-31 16:00:00,planned,Apple Inc - Dadeland 138 kV L
5332,L:7393:7394:138,2016-07-25 16:00:00,2016-08-05 16:00:00,planned,Vly Way - Warne Tap 138 kV Cir. 1
7735,L:8509:8513:138,2016-07-22 16:00:00,2016-07-23 16:00:00,planned,Viaduct Avenue - Nine Springs 138 kV Ckt 1
13037,L:17788:17857:345,2016-07-17 16:00:00,2016-08-06 16:00:00,planned,Cane Run - Cooper 345 kV Circuit 1
401,L:5175:5195:138,2016-07-25 16:00:00,2016-08-09 16:00:00,planned,Pacific Power - Perrine 138 kV #1
4038,L:6835:6836:138,2016-07-22 16:00:00,2016-07-23 16:00:00,planned,Huffman - Juniata 138 kV Cir. 1
2028,L:5924:5930:500,2016-07-23 16:00:00,2016-08-05 16:00:00,planned,Lacassine - Campo Fresco 2 500 kV Line 1
3078,L:6309:7647:345,2016-07-19 16:00:00,2016-07-24 16:00:00,planned,American Crystal Sugar Drayton - Scott 345 kV
2459,L:6027:8520:138,2016-07-19 16:00:00,2016-08-08 16:00:00,planned,Holiday - Holladay 138 kV Ckt 1
4270,L:6996:6998:138,2016-07-21 16:00:00,2016-07-29 16:00:00,planned,Balboa - Lexington 138 kV #1
13984,L:18348:18707:138,2016-07-20 16:00:00,2016-07-27 16:00:00,planned,Sporn Substation - Daniel Siding 138 kV Line 1
19689,L:22926:23492:100,2016-07-19 16:00:00,2016-07-23 16:00:00,planned,Foster Crk - Limeston 100 kV Cir. 1
3376,L:6456:6457:138,2016-07-19 16:00:00,2016-07-22 16:00:00,planned,Trainer - Bridgeport 138 kV Line 1
1204,L:5552:5821:138,2016-07-18 16:00:00,2016-07-22 16:00:00,planned,Kilner Substation - Eta 138 kV
10612,L:9863:9864:138,2016-07-18 16:00:00,2016-07-28 16:00:00,planned,Jessup - Loudon 138 kV Circuit 1
3689,L:6616:6816:138,2016-07-20 16:00:00,2016-07-21 16:00:00,planned,Hogal - Northampton Generating Company Lp 138 kV Cir. 1
16180,L:19432:19520:100,2016-07-18 16:00:00,2016-08-03 16:00:00,planned,Manteca - Holt T.S 100 kV L
2503,L:6045:6079:138,2016-07-17 16:00:00,2016-08-05 16:00:00,planned,Parkland - Ft Smith 138 kV
9751,L:9479:9826:138,2016-07-19 16:00:00,2016-08-08 16:00:00,planned,Mustang - Acadiana Mall 138 kV Cir. 1
20072,L:23057:23089:100,2016-07-23 16:00:00,2016-08-05 16:00:00,planned,Forman - Longhouse Vly 100 kV Ckt 1
15036,L:18890:18892:100,2016-07-22 16:00:00,2016-08-05 16:00:00,planned,Octol - Simpson Stuart 100 kV Ckt 1
6407,L:7934:7936:138,2016-07-22 16:00:00,2016-08-10 16:00:00,planned,Wyoming - N Lewiston 138 kV line
11203,L:10175:10284:138,2016-07-17 16:00:00,2016-07-19 16:00:00,planned,Canon City - Hard Rock 138 kV Circuit 1
4998,L:7207:7448:138,2016-07-21 16:00:00,2016-07-28 16:00:00,planned,Afton Substation - Waconda Substation 138 kV Circuit 1
8118,L:8700:9062:138,2016-07-24 16:00:00,2016-08-13 16:00:00,planned,Rush - Colesville 138 kV Line 1
11608,L:10354:10367:138,2016-07-22 16:00:00,2016-08-01 16:00:00,planned,Home - Bel Air 138 kV
17195,L:19822:19941:230,2016-07-24 16:00:00,2016-08-02 16:00:00,planned,Joso Substation - Onancock Diesel Genertion Facility 230 kV Line 1
3728,L:6647:6675:138,2016-07-21 16:00:00,2016-08-04 16:00:00,planned,Boeing - Barnard 138 kV
18679,L:21783:21810:100,2016-08-04 16:00:00,2016-08-20 16:00:00,planned,Tieort - Portage Uppco 100 kV Line 1
3555,L:6539:6550:138,2016-08-07 16:00:00,2016-08-25 16:00:00,planned,Jobos Tc - Penn Zeir 138 kV Line 1
17289,L:19862:19970:100,2016-08-11 16:00:00,2016-08-17 16:00:00,planned,Red Bud - Minnehaha 100 kV Line 1
953,L:5434:5442:138,2016-08-12 16:00:00,2016-08-28 16:00:00,planned,Cottonwood - Live Oak 138 kV Circuit 2
19557,L:22883:22931:100,2016-08-04 16:00:00,2016-08-10 16:00:00,planned,Ortoa - New Barnesville 100 kV
6336,L:7893:8179:138,2016-08-07 16:00:00,2016-08-18 16:00:00,planned,Castle Rock - Missouri City 138 kV
9836,L:9531:9534:138,2016-08-04 16:00:00,2016-08-05 16:00:00,planned,Hancock - Floyds Knobs 138 kV #1
15623,L:19152:19153:100,2016-08-10 16:00:00,2016-08-24 16:00:00,planned,Webster City - Boundary 100 kV
14716,L:18754:18828:100,2016-08-10 16:00:00,2016-08-21 16:00:00,planned,Thompon - N White County 100 kV Cir. 1
17840,L:20134:20136:100,2016-08-10 16:00:00,2016-08-16 16:00:00,planned,Slocomb - Marsh 100 kV Ckt 1
20910,L:23442:23498:230,2016-08-08 16:00:00,2016-08-19 16:00:00,planned,Nrg Rockford I - Las Gallinas 230 kV
642,L:5287:5307:138,2016-08-04 16:00:00,2016-08-17 16:00:00,planned,Moab Salt - Beaver Brook 138 kV
9955,L:9602:18361:138,2016-08-03 16:00:00,2016-08-23 16:00:00,planned,Sandy Ridge - N Reading Substation 138 kV
15140,L:18929:19310:100,2016-08-08 16:00:00,2016-08-21 16:00:00,planned,Rainbow Falls Hydro Substation - Galloway 100 kV #1
6172,L:7816:7855:138,2016-08-09 16:00:00,2016-08-25 16:00:00,planned,Archer Daniels Midland Cedar Rapids - Nyssa 138 kV Line 1
12502,L:17215:17792:138,2016-08-05 16:00:00,2016-08-21 16:00:00,planned,Ansonn - 51St St 138 kV #1
5930,L:7700:8158:138,2016-08-04 16:00:00,2016-08-19 16:00:00,planned,Colin Substation - Fruitridge & 44Th 138 kV Line 1
1030,L:5482:5706:138,2016-08-09 16:00:00,2016-08-10 16:00:00,planned,Magnet Coe - Blount Island 138 kV Cir. 1
11001,L:10050:10051:138,2016-08-09 16:00:00,2016-08-22 16:00:00,planned,Douglas City - Souhwest Research Institute 138 kV
6889,L:8216:8238:138,2016-08-09 16:00:00,2016-08-21 16:00:00,planned,Holcombe - Conemaugh Hydro Plant 138 kV #1
7924,L:8615:8627:138,2016-08-07 16:00:00,2016-08-25 16:00:00,planned,Engle-Eastern Tap - Rossville 138 kV Ckt 1
10399,L:9760:10269:138,2016-08-06 16:00:00,2016-08-19 16:00:00,planned,Mcindoes - Chesapeake Energy Ctr 138 kV #1
3493,L:6513:6519:138,2016-08-12 16:00:00,2016-08-14 16:00:00,planned,Jim Bridger - Lajas 6601 6602 138 kV
4204,L:6958:6969:138,2016-08-12 16:00:00,2016-08-30 16:00:00,planned,Huron - Bettas Rd Substation 138 kV Ckt 1
13709,L:18186:18187:138,2016-08-04 16:00:00,2016-08-17 16:00:00,planned,Villas De Castro 3013 - Cottageville 138 kV Line 1
7165,L:8275:18699:345,2016-08-08 16:00:00,2016-08-09 16:00:00,planned,Auburn Rd - Prides Corner 345 kV Line
2918,L:6236:6467:138,2016-08-08 16:00:00,2016-08-24 16:00:00,planned,Bokum - Orange Park 138 kV Circuit 1
18786,L:21990:21994:100,2016-08-07 16:00:00,2016-08-16 16:00:00,planned,Lower Granite Substation - Canal St 100 kV Circuit 1
5102,L:7249:7285:138,2016-08-03 16:00:00,2016-08-09 16:00:00,planned,Dos Amigos - Manati 8401 138 kV Cir. 1
7284,L:8309:8310:138,2016-08-04 16:00:00,2016-08-15 16:00:00,planned,Gilroy Food Substation - Main 138 kV Circuit 1
1736,L:5824:5826:345,2016-08-10 16:00:00,2016-08-13 16:00:00,planned,Mount Tom - Driscoll 345 kV Line 1
20097,L:23071:23518:100,2016-08-10 16:00:00,2016-08-17 16:00:00,planned,Cayuga - Bluestone 100 kV Ckt 1
16256,L:19491:19493:100,2016-08-04 16:00:00,2016-08-06 16:00:00,planned,Destileri A Serralles - Acushnet Tap 100 kV #1
645,L:5288:6875:138,2016-08-08 16:00:00,2016-08-21 16:00:00,planned,Mercerwood - Craig 138 kV Cir. 1
2907,L:6230:6716:138,2016-08-09 16:00:00,2016-08-10 16:00:00,planned,Walden N Generation Sta - Los Angeles Heights 138 kV Line 1
19334,L:22832:23092:100,2016-08-08 16:00:00,2016-08-18 16:00:00,planned,Goose Aven - Rosemre B 100 kV Cir. 1
1682,L:5800:8388:138,2016-08-08 16:00:00,2016-08-12 16:00:00,planned,Amdee - Carrcroft 138 kV
8781,L:9038:9040:138,2016-08-07 16:00:00,2016-08-27 16:00:00,planned,Agawam - Quince Orchard 138 kV Cir. 1
18318,L:20998:21000:100,2016-08-05 16:00:00,2016-08-18 16:00:00,planned,Portage Ind Park Substation - Mimbres 100 kV
53,L:2755:2957:161,2016-08-03 16:00:00,2016-08-17 16:00:00,planned,Exxon - Allen Combined Cycle Plant 161 kV Ckt 1
3540,L:6534:6551:138,2016-08-09 16:00:00,2016-08-21 16:00:00,planned,Jefferies Sta - Shorey Rd 138 kV Ckt 1
15470,L:19073:19083:100,2016-08-03 16:00:00,2016-08-15 16:00:00,planned,Little Rest Rd - Acec Brooks 100 kV Line
1306,L:5602:5853:138,2016-08-07 16:00:00,2016-08-25 16:00:00,planned,Proffit'S Spring - Big Crk 3 138 kV Line 1
3356,L:6449:6890:138,2016-08-04 16:00:00,2016-08-08 16:00:00,planned,Appleton - Granite City 138 kV Ckt 1
15740,L:19207:19211:100,2016-08-09 16:00:00,2016-08-24 16:00:00,planned,Finneytown - Terminal 100 kV #2
1258,L:5574:5823:138,2016-09-04 17:00:00,2016-09-11 17:00:00,planned,Deans - Bethel Court Substation 138 kV
9148,L:9161:9162:138,2016-09-01 17:00:00,2016-09-19 17:00:00,planned,Intel - S Creek 138 kV #1
18996,L:22333:22920:100,2016-09-01 17:00:00,2016-09-17 17:00:00,planned,Peach Orchard - Presidio 100 kV Cir. 1
21513,L:24606:24640:230,2016-09-05 17:00:00,2016-09-09 17:00:00,planned,Top Crop - Gardner 230 kV
16730,L:19617:19893:500,2016-09-08 17:00:00,2016-09-21 17:00:00,planned,Trego - Swan Valley 500 kV Cir. 1
2695,L:6126:6127:138,2016-09-08 17:00:00,2016-09-23 17:00:00,planned,Lawton E Side - Johnson 138 kV Cir. 1
17045,L:19755:19795:100,2016-09-04 17:00:00,2016-09-06 17:00:00,planned,Burney Forest Power - St Johns Substation 100 kV Circuit 1
19913,L:23001:23004:100,2016-08-31 17:00:00,2016-09-13 17:00:00,planned,Paper - Skokie 100 kV Cir. 1
1091,L:5507:5892:138,2016-09-07 17:00:00,2016-09-24 17:00:00,planned,Southeast - Mott Switch Sta 138 kV Cir. 1
13283,L:17954:18020:138,2016-09-02 17:00:00,2016-09-19 17:00:00,planned,Val Verde Substation - Taryall 138 kV Ckt 1
9228,L:9204:9283:138,2016-09-06 17:00:00,2016-09-20 17:00:00,planned,Pinas 9403-905 - Evington 138 kV Line 1
1848,L:5887:6799:138,2016-09-06 17:00:00,2016-09-13 17:00:00,planned,Token Crk - Hobart St 138 kV Line 1
20654,L:23304:23306:100,2016-09-07 17:00:00,2016-09-27 17:00:00,planned,Lullwater - Hamlet 100 kV Line 1
14788,L:18792:19205:100,2016-09-04 17:00:00,2016-09-12 17:00:00,planned,Autaugaville - Leavenworth Substation 100 kV L
4307,L:7017:7021:138,2016-09-01 17:00:00,2016-09-16 17:00:00,planned,Higgins - Mill Creek Sta 138 kV Cir. 1
9703,L:9441:9443:138,2016-09-01 17:00:00,2016-09-05 17:00:00,planned,Forest Jct - Groton St 138 kV
17196,L:19822:20266:230,2016-09-05 17:00:00,2016-09-22 17:00:00,planned,Joso - Eufaula 230 kV Line 1
10405,L:9763:9764:138,2016-09-01 17:00:00,2016-09-09 17:00:00,planned,Robinson Avenue - Elmo 138 kV Ckt 1
17155,L:19805:19956:100,2016-08-31 17:00:00,2016-09-17 17:00:00,planned,Stoney - W Richfield 100 kV #1
9722,L:9457:9458:138,2016-09-07 17:00:00,2016-09-20 17:00:00,planned,Acec Roslin - Miner 138 kV Ckt 1
9474,L:9327:10118:138,2016-08-30 17:00:00,2016-09-11 17:00:00,planned,Coyote Creek - Wilderness Dp Substation 138 kV Ckt 1
15916,L:19296:19567:100,2016-09-08 17:00:00,2016-09-15 17:00:00,planned,Sonora - Lick 100 kV #1
6575,L:8035:8043:138,2016-09-03 17:00:00,2016-09-21 17:00:00,planned,Shenango - Tremont 138 kV Line 1
5237,L:7324:7331:138,2016-09-05 17:00:00,2016-09-11 17:00:00,planned,Boyntonville - Whillock 138 kV
6613,L:8049:8052:138,2016-09-02 17:00:00,2016-09-07 17:00:00,planned,Webre - Wilis 138 kV Ckt 1
18796,L:21993:21999:100,2016-08-31 17:00:00,2016-09-08 17:00:00,planned,Red Lion - Wekiwa 100 kV Circuit 1
7637,L:8470:8517:138,2016-09-05 17:00:00,2016-09-07 17:00:00,planned,Brinkerhoff - Big Horn 138 kV Line 1
3505,L:6521:6545:138,2016-09-03 17:00:00,2016-09-11 17:00:00,planned,Sharyland - Leola 138 kV Cir. 1
8030,L:8666:8680:138,2016-09-03 17:00:00,2016-09-09 17:00:00,planned,Nauvoo - Mulln Substation 138 kV Cir. 1
18994,L:22332:23514:100,2016-09-08 17:00:00,2016-09-14 17:00:00,planned,Calumet Energy Team Llc - Blackfoot 100 kV
20453,L:23217:23247:100,2016-09-05 17:00:00,2016-09-20 17:00:00,planned,Oswego - Moroe Mo 100 kV
4019,L:6821:6973:138,2016-08-30 17:00:00,2016-09-19 17:00:00,planned,Owens Illinois - Andytown 138 kV Line
18127,L:20280:20309:500,2016-09-05 17:00:00,2016-09-22 17:00:00,planned,Troy Energy Llc - Richland 500 kV line
13620,L:18133:18449:138,2016-09-06 17:00:00,2016-09-15 17:00:00,planned,Nebraska Cty 1 - Mud Lake 138 kV Ckt 1
13836,L:18260:18580:138,2016-09-06 17:00:00,2016-09-25 17:00:00,planned,Dow Chemical - Berrydale 138 kV Cir. 1
13143,L:17872:17885:138,2016-09-01 17:00:00,2016-09-21 17:00:00,planned,Rincon Tap - Studio Tap 138 kV Cir. 1
20056,L:23049:23052:100,2016-09-02 17:00:00,2016-09-03 17:00:00,planned,Alsip - Crestwood 100 kV Ckt 1
17692,L:20050:20052:100,2016-09-02 17:00:00,2016-09-08 17:00:00,planned,Tusc - Tygh Vly 100 kV Circuit 1
7485,L:8404:18130:138,2016-09-08 17:00:00,2016-09-23 17:00:00,planned,Metcalf Energy Ctr - Hardwick 138 kV L
15219,L:18968:18971:100,2016-09-07 17:00:00,2016-09-15 17:00:00,planned,Neligh - Gosling 100 kV
20021,L:23035:23444:100,2016-09-08 17:00:00,2016-09-25 17:00:00,planned,Cf Industries Yazoo City Complex - Argo 100 kV #1
8909,L:9078:9104:345,2016-08-30 17:00:00,2016-09-13 17:00:00,planned,Conowingo - Carmi Substation 345 kV line
18996,L:22333:22920:100,2016-10-13 17:00:00,2016-10-27 17:00:00,planned,Presidio - Peach Orchard 100 kV
6621,L:8054:8055:138,2016-10-10 17:00:00,2016-10-14 17:00:00,planned,Interlaken - Crstbrook 138 kV L
2617,L:6088:7174:138,2016-10-19 17:00:00,2016-10-25 17:00:00,planned,Eliza Crk - S Reading 138 kV #1
12365,L:17083:17098:138,2016-10-10 17:00:00,2016-10-25 17:00:00,planned,Prineville - Flaami 138 kV Cir. 1
5966,L:7714:7798:138,2016-10-17 17:00:00,2016-10-18 17:00:00,planned,Vera - Norgate Substation 138 kV Circuit 1
3756,L:6660:6680:138,2016-10-11 17:00:00,2016-10-28 17:00:00,planned,Wahpeton - Douglas Dam Substation 138 kV Cir. 1
3520,L:6530:6533:138,2016-10-11 17:00:00,2016-10-19 17:00:00,planned,Hudson Avenue - Mercury 138 kV #1
6412,L:7935:8274:345,2016-10-13 17:00:00,2016-10-21 17:00:00,planned,Fair Oaks - Chambersburg 345 kV line
10294,L:9724:10177:138,2016-10-12 17:00:00,2016-10-14 17:00:00,planned,E Longmeadow - Parsons Tap 138 kV
19767,L:22953:22956:100,2016-10-13 17:00:00,2016-10-22 17:00:00,planned,Frank E Ratts Station - Redondo 1 100 kV
4825,L:7155:7175:500,2016-10-15 17:00:00,2016-10-30 17:00:00,planned,Teichert - Safe Harbor 500 kV Ckt 1
945,L:5428:6931:138,2016-10-14 17:00:00,2016-10-18 17:00:00,planned,Thorofare - Deptford 138 kV Circuit 1
17590,L:20004:20289:100,2016-10-16 17:00:00,2016-11-02 17:00:00,planned,Carrollton-Upfield - Koch Oil 100 kV line
9830,L:9527:9528:138,2016-10-11 17:00:00,2016-10-29 17:00:00,planned,Rochester - Sysquoc 138 kV Cir. 1
5813,L:7639:8071:138,2016-10-12 17:00:00,2016-10-19 17:00:00,planned,Lake Park - Division 138 kV Ckt 1
5941,L:7705:7708:138,2016-10-17 17:00:00,2016-10-23 17:00:00,planned,Sjve Madera - Ciales 8701 138 kV Ckt 1
11085,L:10104:10304:138,2016-10-12 17:00:00,2016-10-25 17:00:00,planned,Pine Bluff W - Lake Kingman 138 kV Line 1
6473,L:7968:8201:138,2016-10-19 17:00:00,2016-10-26 17:00:00,planned,American River - State Campus 138 kV
15085,L:18910:19487:100,2016-10-17 17:00:00,2016-11-05 17:00:00,planned,Exeter Energy Lp - Putnam Pike 100 kV Line 1
10381,L:9754:9755:138,2016-10-14 17:00:00,2016-10-15 17:00:00,planned,No Mans Land - Ne-Hobbs 138 kV
5032,L:7221:7564:345,2016-10-15 17:00:00,2016-10-22 17:00:00,planned,Ritter Park - Cranberry 345 kV Line
10383,L:9754:9757:138,2016-10-11 17:00:00,2016-10-22 17:00:00,planned,Yadkin - No Mans Land 138 kV
1689,L:5802:5912:138,2016-10-14 17:00:00,2016-10-20 17:00:00,planned,Whitmore - Edgewater Station Substation 138 kV Circuit 1
13398,L:18007:19150:100,2016-10-11 17:00:00,2016-10-30 17:00:00,planned,Lake Juliana - Gable Street 100 kV Line 1
12729,L:17445:17446:138,2016-10-17 17:00:00,2016-10-26 17:00:00,planned,Mullberry - Salem Walk 138 kV Ckt 1
1220,L:5557:5811:138,2016-10-19 17:00:00,2016-10-24 17:00:00,planned,Bennetts Lane Substation - Stratford Substation 138 kV Ckt 1
16063,L:19371:19375:100,2016-10-19 17:00:00,2016-10-30 17:00:00,planned,Putnam - Ilion 100 kV Ckt 1
13745,L:18204:18211:138,2016-10-15 17:00:00,2016-10-22 17:00:00,planned,Cascade Steel - Feagan'S Mill Substation 138 kV Cir. 1
289,L:5123:5995:138,2016-10-13 17:00:00,2016-10-28 17:00:00,planned,Betsy Layne - Acb Energy Parntners Llc - Mtf Cogen 138 kV Line 1
14039,L:18380:18536:138,2016-10-17 17:00:00,2016-10-23 17:00:00,planned,De Francesco - Hartwell Lake 138 kV #1
20731,L:23344:23347:100,2016-10-18 17:00:00,2016-10-27 17:00:00,planned,Tuscaloosa T.S - Cooper Nuclear Sta 100 kV Circuit 1
14177,L:18485:18641:138,2016-10-16 17:00:00,2016-10-21 17:00:00,planned,Leprino - Indian Riv Plant 138 kV
5311,L:7377:7419:138,2016-10-10 17:00:00,2016-10-19 17:00:00,planned,Lake Goodwin - Allegheny No. 5 Hydro Station 138 kV Line 1
8296,L:8782:8798:138,2016-10-16 17:00:00,2016-10-25 17:00:00,planned,Archer Daniels Midland Lincoln - Station D Fairfax 138 kV Cir. 1
1068,L:5497:5498:138,2016-10-12 17:00:00,2016-10-20 17:00:00,planned,Sta 230 - Claxter 138 kV Circuit 1
15528,L:19101:19131:100,2016-10-19 17:00:00,2016-11-03 17:00:00,planned,Caverns Rd Substation - Breeze 100 kV Circuit 2
1701,L:5809:5953:138,2016-10-17 17:00:00,2016-10-25 17:00:00,planned,Mcleansboro - Branchburg 138 kV Ckt 1
3393,L:6463:6948:138,2016-10-16 17:00:00,2016-10-21 17:00:00,planned,Liberty Electric Power Plant - Morton 138 kV Cir. 2
20285,L:23142:23177:100,2016-10-17 17:00:00,2016-10-28 17:00:00,planned,Dawson Crk - City Of West Plains Power Sta 100 kV L
6292,L:7875:7913:138,2016-10-18 17:00:00,2016-11-02 17:00:00,planned,Hacienda Las Carolinas - East Cool Springs 138 kV Circuit 1
19712,L:22933:22971:100,2016-10-14 17:00:00,2016-10-27 17:00:00,planned,Luka - Doodridge 100 kV #3
18879,L:22034:22574:100,2016-10-16 17:00:00,2016-10-29 17:00:00,planned,Kemper County - Twin Branch 100 kV
11024,L:10070:10307:138,2016-10-18 17:00:00,2016-10-20 17:00:00,planned,Thomaston - Toa Vaca Substation 138 kV
12493,L:17211:17212:138,2016-10-15 17:00:00,2016-10-20 17:00:00,planned,North Mccamey - Georgia Pacific 138 kV Circuit 1
15196,L:18954:18955:100,2016-10-10 17:00:00,2016-10-16 17:00:00,planned,Blount - Thousand Springs 100 kV
11979,L:16481:16489:138,2016-10-14 17:00:00,2016-10-20 17:00:00,planned,Palermo - Sepluveda 138 kV Ckt 1
14059,L:18396:18397:138,2016-10-18 17:00:00,2016-10-30 17:00:00,planned,Monroe Street - Orenco 138 kV
15157,L:18937:18980:100,2016-10-10 17:00:00,2016-10-16 17:00:00,planned,Fleming Island - Isabella 100 kV Line
16741,L:19626:19645:230,2016-10-11 17:00:00,2016-10-21 17:00:00,planned,Newport Tie Substation - Post Rock 230 kV Circuit 1
7895,L:8602:8731:138,2016-10-16 17:00:00,2016-11-02 17:00:00,planned,Jarratt - Sandburg 138 kV Cir. 1
9078,L:9133:9418:138,2016-10-14 17:00:00,2016-10-28 17:00:00,planned,Northpoint - S Belleville Substation 138 kV
14884,L:18829:18830:100,2016-10-18 17:00:00,2016-10-19 17:00:00,planned,Patroon - Sky Ranch 100 kV
8798,L:9047:9095:138,2016-10-19 17:00:00,2016-10-26 17:00:00,planned,Arroyo Tap - Reidland 138 kV Circuit 1
5900,L:7681:8253:138,2016-10-14 17:00:00,2016-10-20 17:00:00,planned,Piney - Piney Crk Project 138 kV #1
19902,L:22995:23160:100,2016-10-13 17:00:00,2016-10-22 17:00:00,planned,Honcut - Indeck Silver Springs Energy Ctr 100 kV #1
12814,L:17590:17593:138,2016-10-19 17:00:00,2016-11-04 17:00:00,planned,Hamilton Wolfe Rd - Hazard 138 kV Circuit 1
15433,L:19060:19063:100,2016-10-18 17:00:00,2016-11-04 17:00:00,planned,Duranzo - Helemano Dg 100 kV Line 1
4089,L:6881:6915:138,2016-10-10 17:00:00,2016-10-17 17:00:00,planned,Crescentville Substation - Tuttle 138 kV #1
10831,L:9958:10102:138,2016-10-11 17:00:00,2016-10-15 17:00:00,planned,Tanners Point - Sewell'S Point Substation 138 kV Circuit 1
6205,L:7824:7847:345,2016-10-14 17:00:00,2016-10-25 17:00:00,planned,Corning - Skilad 345 kV Cir. 1
18636,L:21766:21795:100,2016-10-15 17:00:00,2016-10-21 17:00:00,planned,Cornuta - Industrial Park 100 kV
20226,L:23126:23437:100,2016-10-10 17:00:00,2016-10-11 17:00:00,planned,Aurora - Electric Light 100 kV L
1323,L:5609:5655:345,2016-10-17 17:00:00,2016-10-30 17:00:00,planned,Palmdale - Tanner St Generation 345 kV Ckt 1
5750,L:7596:8267:138,2016-10-11 17:00:00,2016-10-12 17:00:00,planned,Ebensburg Power - Fort Gibson 138 kV #1
17803,L:20099:20105:100,2016-10-16 17:00:00,2016-10-21 17:00:00,planned,Finlay Forest Ind - Cawelo C 100 kV L
18991,L:22332:22948:100,2016-10-16 17:00:00,2016-11-05 17:00:00,planned,Sharon - Calumet Energy Team Llc 100 kV Line 3
3645,L:6597:6609:138,2016-10-12 17:00:00,2016-10-24 17:00:00,planned,Lower Village Water Power Project - Belding 138 kV Circuit 1
19416,L:22849:22862:100,2016-10-13 17:00:00,2016-10-18 17:00:00,planned,Denton W Interchange - Solmint 100 kV #3
8068,L:8682:9693:138,2016-10-19 17:00:00,2016-11-02 17:00:00,planned,Five Forks - Cosby 138 kV #1
6185,L:7819:7820:138,2016-10-14 17:00:00,2016-11-02 17:00:00,planned,Deland W - Rinaldi 138 kV Cir. 1
10899,L:9990:9993:138,2016-10-12 17:00:00,2016-10-26 17:00:00,planned,Harrogate - Toro Negro 2 9901 138 kV Ckt 1
20367,L:23171:23185:100,2016-10-12 17:00:00,2016-10-13 17:00:00,planned,Oswego Falls W - Frontenac 100 kV Ckt 2
17059,L:19762:20285:100,2016-11-15 19:00:00,2016-11-19 19:00:00,planned,Hauser-Cl - Tupman 100 kV
19932,L:23006:23444:100,2016-11-19 19:00:00,2016-11-28 19:00:00,planned,Liggett - Cf Industries Yazoo City Complex 100 kV Circuit 1
8262,L:8765:8766:138,2016-11-12 19:00:00,2016-11-24 19:00:00,planned,Decker - Joshua 138 kV Line 1
3587,L:6558:7062:138,2016-11-15 19:00:00,2016-11-20 19:00:00,planned,Culebra 3801 - Crane'S Mill 138 kV #1
8302,L:8785:8800:138,2016-11-19 19:00:00,2016-12-08 19:00:00,planned,Reeds - R.S. Kerr 138 kV
18099,L:20276:20311:100,2016-11-19 19:00:00,2016-11-28 19:00:00,planned,Byside - Emory Rd 100 kV #1
16833,L:19667:19668:100,2016-11-20 19:00:00,2016-12-04 19:00:00,planned,Tontitown - Maxwelton 100 kV Circuit 1
20118,L:23084:23156:100,2016-11-19 19:00:00,2016-12-09 19:00:00,planned,Houma - French Landing Dam 100 kV Cir. 1
17744,L:20081:21753:100,2016-11-15 19:00:00,2016-11-25 19:00:00,planned,R.P.Mone - Monroeville Substation 100 kV Line 1
14196,L:18496:18507:138,2016-11-15 19:00:00,2016-12-02 19:00:00,planned,Fitzwilliam - Gold Beach 138 kV Line 1
12866,L:17617:18619:138,2016-11-21 19:00:00,2016-11-28 19:00:00,planned,Eagle Eye - Big Sandy 138 kV Cir. 1
13562,L:18097:18478:138,2016-11-16 19:00:00,2016-11-20 19:00:00,planned,Philpott - Folsom 138 kV Ckt 1
11012,L:10059:10062:138,2016-11-17 19:00:00,2016-12-06 19:00:00,planned,Sterling Park - Beco 138 kV Line 1
13989,L:18351:18352:138,2016-11-21 19:00:00,2016-11-30 19:00:00,planned,Ossining - Eagle Mountain 138 kV Circuit 1
20139,L:23094:23302:230,2016-11-17 19:00:00,2016-11-30 19:00:00,planned,Employee - Magnesium Plant 230 kV #1
12189,L:16988:17586:138,2016-11-12 19:00:00,2016-11-24 19:00:00,planned,Marlow - W Mesquite 138 kV Circuit 1
9332,L:9257:9613:138,2016-11-12 19:00:00,2016-11-16 19:00:00,planned,Adairville - Warm Springs Tap 138 kV L
17293,L:19862:20267:230,2016-11-20 19:00:00,2016-11-26 19:00:00,planned,Napoleon Peaking Sta - Minnehaha 230 kV Cir. 1
8102,L:8694:8835:138,2016-11-13 19:00:00,2016-11-25 19:00:00,planned,Doucette - Wood Acres 138 kV
