fid,kind,sub_a,sub_b,kv,length_km,n_circuits
L:8565:34292:345,L,8565,34292.0,345,21.835454561209033,1
L:8565:8566:138,L,8565,8566.0,138,0.6778351186912386,2
L:8565:8584:345,L,8565,8584.0,345,36.531946609987365,1
L:8566:11795:138,L,8566,11795.0,138,22.398048606965002,1
L:8566:34331:138,L,8566,34331.0,138,35.858029590125945,1
L:8566:8746:138,L,8566,8746.0,138,9.420071217899796,1
L:8568:8735:138,L,8568,8735.0,138,3.098137101685669,2
L:856:857:138,L,856,857.0,138,20.408734016864646,1
L:8575:11387:138,L,8575,11387.0,138,3.9787425932385414,2
L:8575:8626:138,L,8575,8626.0,138,5.70935225729943,1
L:857:859:138,L,857,859.0,138,7.255414358479874,1
L:857:860:138,L,857,860.0,138,7.717138210474368,1
L:8584:11501:138,L,8584,11501.0,138,15.085681191284749,1
L:8584:34292:345,L,8584,34292.0,345,52.73328904389076,1
L:8584:8693:138,L,8584,8693.0,138,11.280634221590294,2
L:858:859:69,L,858,859.0,69,2.433804734329042,1
L:8591:11752:138,L,8591,11752.0,138,5.425305706240664,1
L:8591:11755:138,L,8591,11755.0,138,5.105185617519817,1
L:8591:38367:345,L,8591,38367.0,345,3.687509918493831,1
L:8591:8623:138,L,8591,8623.0,138,4.807966737288857,2
L:8591:8687:138,L,8591,8687.0,138,6.10662215709941,2
L:8595:8803:138,L,8595,8803.0,138,9.745863314182834,1
L:860:861:138,L,860,861.0,138,5.47724331806274,1
L:861:36518:138,L,861,36518.0,138,23.23839905044633,1
L:861:863:138,L,861,863.0,138,21.110579074818435,1
L:861:864:138,L,861,864.0,138,18.88869081247446,1
L:8622:34288:161,L,8622,34288.0,161,1.596740712271266,1
L:8622:50131:69,L,8622,50131.0,69,19.315228750020392,1
L:8622:50134:69,L,8622,50134.0,69,1.3270404713038435,1
L:8622:50140:69,L,8622,50140.0,69,15.083279837568346,1
L:8622:50148:69,L,8622,50148.0,69,12.059378556887841,1
L:8622:50149:69,L,8622,50149.0,69,7.521768509378886,1
L:8623:8719:138,L,8623,8719.0,138,4.294750972878713,2
L:8629:8710:138,L,8629,8710.0,138,32.39335783153968,1
L:862:864:69,L,862,864.0,69,10.908716090733726,1
L:8633:34638:161,L,8633,34638.0,161,52.964417515170666,1
L:8633:50196:69,L,8633,50196.0,69,7.590888375829507,1
L:8633:50197:69,L,8633,50197.0,69,9.18232861488088,1
L:8633:8661:161,L,8633,8661.0,161,5.1201729278048935,1
L:8636:11386:138,L,8636,11386.0,138,0.8783169596541444,2
L:8636:8742:138,L,8636,8742.0,138,2.245660045692315,2
L:8638:12705:161,L,8638,12705.0,161,14.897438050688645,1
L:8638:12706:69,L,8638,12706.0,69,1.6972525235885034,1
L:8638:12707:69,L,8638,12707.0,69,3.0936928195098012,1
L:8638:12718:161,L,8638,12718.0,161,4.0806102563562625,1
L:8638:50158:69,L,8638,50158.0,69,11.125600933968826,1
L:8638:8757:161,L,8638,8757.0,161,39.9983607830861,1
L:8643:11755:138,L,8643,11755.0,138,1.6880546034151866,1
L:8647:12531:161,L,8647,12531.0,161,26.108597512037026,1
L:8647:8648:161,L,8647,8648.0,161,0.1264710208465964,1
L:8648:8661:161,L,8648,8661.0,161,49.293742604331015,1
L:864:39203:69,L,864,39203.0,69,7.339242564103359,1
L:864:45630:138,L,864,45630.0,138,24.89915809724039,1
L:8655:8803:138,L,8655,8803.0,138,8.88149660931184,1
L:8659:11747:161,L,8659,11747.0,161,30.07504888862457,1
L:8659:8733:161,L,8659,8733.0,161,10.06312461843731,1
L:8659:8782:161,L,8659,8782.0,161,20.925717763958612,1
L:865:866:69,L,865,866.0,69,6.715831574855776,1
L:8661:11203:161,L,8661,11203.0,161,26.324115002301614,1
L:8661:8757:161,L,8661,8757.0,161,17.41892471703567,1
L:8662:11201:161,L,8662,11201.0,161,51.59295438773023,1
L:8662:11204:69,L,8662,11204.0,69,20.688450108461694,1
L:8662:8706:161,L,8662,8706.0,161,63.609994681941224,1
L:8667:8735:138,L,8667,8735.0,138,6.486142208727757,2
L:8667:8790:138,L,8667,8790.0,138,5.285614489459972,1
L:8667:8803:138,L,8667,8803.0,138,7.545869123176638,1
L:866:45638:69,L,866,45638.0,69,9.028301992475631,1
L:866:867:69,L,866,867.0,69,12.025917855120605,1
L:8686:11204:69,L,8686,11204.0,69,30.767746394748222,1
L:8686:8706:69,L,8686,8706.0,69,40.106926572259006,1
L:8687:11282:138,L,8687,11282.0,138,23.25669256201737,1
L:868:45627:69,L,868,45627.0,69,5.531458063391382,1
L:8691:8692:69,L,8691,8692.0,69,0.10121573410208053,1
L:8691:8697:69,L,8691,8697.0,69,20.070204304720107,1
L:8692:8749:69,L,8692,8749.0,69,21.263009958095722,1
L:8693:11501:138,L,8693,11501.0,138,4.927392919832869,2
L:8693:8741:138,L,8693,8741.0,138,2.725539106577427,2
L:8697:8713:69,L,8697,8713.0,69,15.77821006487864,1
L:8700:12532:161,L,8700,12532.0,161,16.921868485934123,1
L:8700:34281:161,L,8700,34281.0,161,36.49261892776508,1
L:870:18024:138,L,870,18024.0,138,27.689852169664633,2
L:870:33443:138,L,870,33443.0,138,37.79655708927351,2
L:870:36542:138,L,870,36542.0,138,40.01999190756916,1
L:8719:11387:138,L,8719,11387.0,138,7.897895265917155,2
L:8719:38382:138,L,8719,38382.0,138,18.02696749533348,1
L:8719:8748:138,L,8719,8748.0,138,10.807912840589706,2
L:8725:11922:138,L,8725,11922.0,138,39.634449780485134,1
L:8725:8744:138,L,8725,8744.0,138,32.0128100241334,1
L:8730:8731:161,L,8730,8731.0,161,0.10394171944463078,1
L:8731:12744:161,L,8731,12744.0,161,4.535789155999673,1
L:8742:38370:138,L,8742,38370.0,138,2.213507776752045,2
L:8742:47360:138,L,8742,47360.0,138,2.3160802546827304,1
L:8744:34331:138,L,8744,34331.0,138,41.490560975053924,1
L:8748:38382:138,L,8748,38382.0,138,7.26546280638982,2
L:8748:50128:138,L,8748,50128.0,138,6.49620941850467,1
L:8750:11796:138,L,8750,11796.0,138,7.103305776257593,1
L:8750:11797:138,L,8750,11797.0,138,4.467414081494943,1
L:8750:34331:138,L,8750,34331.0,138,29.85486302588709,1
L:875:39203:69,L,875,39203.0,69,20.443328151682376,1
L:876:45627:69,L,876,45627.0,69,7.52752135658224,1
L:878:879:69,L,878,879.0,69,8.746239889924269,1
L:8790:8803:138,L,8790,8803.0,138,6.369226767489717,1
L:8795:38360:138,L,8795,38360.0,138,2.921401409415916,1
L:879:18023:138,L,879,18023.0,138,16.847957096102515,1
L:879:40325:138,L,879,40325.0,138,13.138480870538027,1
L:8804:39016:161,L,8804,39016.0,161,18.966061118807822,1
L:880:881:69,L,880,881.0,69,12.255098676313985,1
L:883:17922:138,L,883,17922.0,138,6.87856192701926,1
L:883:17923:138,L,883,17923.0,138,4.446785323890536,1
L:884:899:138,L,884,899.0,138,3.0678255516697854,1
L:884:900:46,L,884,900.0,46,6.080946368553417,1
L:884:904:138,L,884,904.0,138,17.60411076961755,1
L:886:17652:138,L,886,17652.0,138,6.408017961722358,1
L:886:17653:138,L,886,17653.0,138,11.116558643560282,1
L:886:40325:138,L,886,40325.0,138,21.84555716131318,1
L:886:943:138,L,886,943.0,138,22.953047584065875,1
L:889:36908:138,L,889,36908.0,138,24.05461349296675,1
L:889:40325:138,L,889,40325.0,138,26.617292490720292,1
L:891:19136:138,L,891,19136.0,138,28.337401714295623,1
L:891:40882:138,L,891,40882.0,138,13.778814763002392,1
L:891:892:138,L,891,892.0,138,0.507686671508745,3
L:891:897:138,L,891,897.0,138,10.493456328206689,1
L:891:957:138,L,891,957.0,138,9.973292934714655,1
L:893:1867:115,L,893,1867.0,115,13.14040984438896,1
L:893:2430:115,L,893,2430.0,115,2.7054143344120587,1
L:895:45625:69,L,895,45625.0,69,3.7702782641870387,1
L:899:901:138,L,899,901.0,138,5.141765061639816,1
L:900:901:46,L,900,901.0,46,2.543732651532006,1
L:901:36877:46,L,901,36877.0,46,8.145260548922653,1
L:901:902:46,L,901,902.0,46,13.071950168535967,1
L:904:17655:138,L,904,17655.0,138,8.284515668765273,1
L:909:40326:138,L,909,40326.0,138,30.438078121904983,1
L:909:45570:46,L,909,45570.0,46,18.25393810769335,1
L:909:915:88,L,909,915.0,88,3.399577836455722,1
L:910:40005:138,L,910,40005.0,138,30.233388857519763,1
L:911:17651:138,L,911,17651.0,138,29.56868708358198,1
L:911:17832:138,L,911,17832.0,138,23.412278541735194,1
L:911:40005:138,L,911,40005.0,138,10.106052636361605,2
L:911:924:138,L,911,924.0,138,17.711735189608955,1
L:914:18296:138,L,914,18296.0,138,2.797754600739213,1
L:914:35515:138,L,914,35515.0,138,11.55550689583767,1
L:914:42434:69,L,914,42434.0,69,22.02404552579593,1
L:918:4651:138,L,918,4651.0,138,20.081067540770693,1
L:918:923:138,L,918,923.0,138,21.65640764338931,1
L:919:39020:46,L,919,39020.0,46,10.938035860983561,1
L:921:922:138,L,921,922.0,138,10.720242984466879,1
L:921:934:138,L,921,934.0,138,23.741618617709218,1
L:924:40326:138,L,924,40326.0,138,23.32096720171565,1
L:926:17655:138,L,926,17655.0,138,7.0709590957057555,1
L:926:929:138,L,926,929.0,138,9.361409489111525,1
L:932:40319:138,L,932,40319.0,138,11.676069121753313,1
L:932:940:138,L,932,940.0,138,1.547533585808919,1
L:934:39632:138,L,934,39632.0,138,4.111139152776252,1
L:934:39634:138,L,934,39634.0,138,11.542690077298408,1
L:934:39939:138,L,934,39939.0,138,9.742051810976943,1
L:934:40005:138,L,934,40005.0,138,41.29907561311598,1
L:934:938:138,L,934,938.0,138,9.854147433418532,1
L:937:39634:138,L,937,39634.0,138,6.81508640500576,1
L:939:956:138,L,939,956.0,138,1.7981240564569398,1
L:943:40319:138,L,943,40319.0,138,5.430197614460952,1
L:943:40324:138,L,943,40324.0,138,8.824663186373432,1
L:944:11361:138,L,944,11361.0,138,2.577580413525261,1
L:944:948:138,L,944,948.0,138,32.413543453326405,1
L:945:11346:138,L,945,11346.0,138,9.026804870611844,1
L:945:13162:138,L,945,13162.0,138,6.353027998275603,1
L:945:13830:138,L,945,13830.0,138,8.963606399149914,1
L:945:13831:138,L,945,13831.0,138,2.1389746603663755,2
L:945:33039:345,L,945,33039.0,345,24.065775333632704,1
L:945:39918:345,L,945,39918.0,345,101.86889821875532,1
L:945:5062:138,L,945,5062.0,138,9.292479175033154,1
L:945:948:138,L,945,948.0,138,8.89390329997601,1
L:945:949:138,L,945,949.0,138,12.68044865335046,1
L:947:11345:138,L,947,11345.0,138,1.5502581780923148,1
L:947:20177:69,L,947,20177.0,69,9.463845750954198,1
L:947:47302:69,L,947,47302.0,69,2.530341542928415,1
L:947:948:69,L,947,948.0,69,13.777854786755386,1
L:948:47195:138,L,948,47195.0,138,9.621389978590722,1
L:949:950:138,L,949,950.0,138,20.402616765977744,1
L:950:951:138,L,950,951.0,138,15.214481615380153,1
L:952:39054:69,L,952,39054.0,69,20.74505604828388,1
L:952:955:69,L,952,955.0,69,11.302421680378119,1
L:953:13832:138,L,953,13832.0,138,50.44252089043871,1
L:953:39011:138,L,953,39011.0,138,2.957995843786518,1
L:954:16066:69,L,954,16066.0,69,10.946960855407943,1
L:955:16066:69,L,955,16066.0,69,18.359596680371606,1
L:962:40882:138,L,962,40882.0,138,17.341877295031576,1
L:965:39939:138,L,965,39939.0,138,11.107455225365399,1
L:965:40005:138,L,965,40005.0,138,21.368644468240916,1
L:965:45584:46,L,965,45584.0,46,7.303642294489159,1
L:966:11431:138,L,966,11431.0,138,9.059447876758778,1
L:966:39632:138,L,966,39632.0,138,28.432186641932482,1
L:967:36965:138,L,967,36965.0,138,28.554885514737148,1
L:968:32277:138,L,968,32277.0,138,21.230372540596296,1
L:9696:38471:138,L,9696,38471.0,138,11.458900143434978,1
L:9696:43407:138,L,9696,43407.0,138,16.440662059567416,1
L:96:14038:138,L,96,14038.0,138,35.25883596676984,1
L:96:265:138,L,96,265.0,138,5.914050510333857,1
L:96:31503:138,L,96,31503.0,138,15.170010023302677,1
L:976:977:138,L,976,977.0,138,38.075952387938564,1
L:977:32190:138,L,977,32190.0,138,25.569896953062113,1
L:977:978:138,L,977,978.0,138,21.33524601975298,1
L:978:979:138,L,978,979.0,138,16.894460257351863,1
L:979:32626:138,L,979,32626.0,138,56.37852237872536,1
L:979:32778:138,L,979,32778.0,138,37.18965229056191,1
L:979:32784:138,L,979,32784.0,138,40.755940321327806,1
L:981:12566:138,L,981,12566.0,138,15.766699307959492,1
L:981:32190:138,L,981,32190.0,138,12.427624655880239,1
L:982:31659:138,L,982,31659.0,138,16.07838354712047,1
L:982:32780:138,L,982,32780.0,138,27.128312581761335,1
L:982:32801:138,L,982,32801.0,138,8.99405440684448,1
L:982:33164:138,L,982,33164.0,138,7.544796614019068,1
L:985:32805:138,L,985,32805.0,138,22.5688128826648,1
L:985:986:138,L,985,986.0,138,2.238812676183913,1
L:986:12796:138,L,986,12796.0,138,7.9462044626075645,1
L:986:12800:138,L,986,12800.0,138,22.591818357229656,1
L:986:12830:138,L,986,12830.0,138,11.299037804826977,1
L:986:32773:138,L,986,32773.0,138,13.346480021513788,2
L:986:33157:138,L,986,33157.0,138,0.8037833959408005,1
L:987:32804:138,L,987,32804.0,138,14.408843311310893,1
L:988:12562:138,L,988,12562.0,138,52.796185742220345,1
L:990:991:138,L,990,991.0,138,15.518369231562932,1
L:991:12827:138,L,991,12827.0,138,13.502750089875175,1
L:994:16753:138,L,994,16753.0,138,4.4932188341078545,1
L:994:16754:138,L,994,16754.0,138,21.26190992789535,1
L:996:17920:46,L,996,17920.0,46,6.2695339506920655,1
L:998:45633:69,L,998,45633.0,69,9.810905690999073,1
L:998:45636:69,L,998,45636.0,69,5.222333171770372,1
L:9:2921:161,L,9,2921.0,161,11.821933932400864,1
X:794:138:69,X,794,,138,0.0,1
X:794:345:138,X,794,,345,0.0,1
X:799:138:69,X,799,,138,0.0,1
X:800:138:69,X,800,,138,0.0,1
X:802:138:69,X,802,,138,0.0,1
X:820:138:69,X,820,,138,0.0,1
X:826:138:69,X,826,,138,0.0,1
X:859:138:69,X,859,,138,0.0,1
X:864:138:69,X,864,,138,0.0,1
X:879:138:69,X,879,,138,0.0,1
X:884:138:46,X,884,,138,0.0,1
X:901:138:46,X,901,,138,0.0,1
X:909:88:46,X,909,,88,0.0,1
X:909:138:88,X,909,,138,0.0,1
X:914:138:69,X,914,,138,0.0,1
X:945:345:138,X,945,,345,0.0,1
X:947:138:69,X,947,,138,0.0,1
X:948:138:69,X,948,,138,0.0,1
X:965:138:46,X,965,,138,0.0,1
X:1063:138:69,X,1063,,138,0.0,1
X:1381:161:69,X,1381,,161,0.0,1
X:1382:161:69,X,1382,,161,0.0,1
X:1384:138:69,X,1384,,138,0.0,1
X:1384:161:138,X,1384,,161,0.0,1
X:1390:161:69,X,1390,,161,0.0,1
X:1396:161:138,X,1396,,161,0.0,1
X:1398:161:69,X,1398,,161,0.0,1
X:1411:345:138,X,1411,,345,0.0,1
X:1417:161:69,X,1417,,161,0.0,1
X:1423:161:69,X,1423,,161,0.0,1
X:1424:161:69,X,1424,,161,0.0,1
X:1429:345:161,X,1429,,345,0.0,1
X:1462:161:69,X,1462,,161,0.0,1
X:1468:161:69,X,1468,,161,0.0,1
X:1481:161:69,X,1481,,161,0.0,1
X:1486:161:46,X,1486,,161,0.0,1
X:1832:230:115,X,1832,,230,0.0,1
X:1835:230:115,X,1835,,230,0.0,1
X:1840:500:230,X,1840,,500,0.0,1
X:1939:230:115,X,1939,,230,0.0,1
X:1973:230:115,X,1973,,230,0.0,1
X:1974:230:115,X,1974,,230,0.0,1
X:1981:230:115,X,1981,,230,0.0,1
X:1982:230:115,X,1982,,230,0.0,1
X:2011:230:115,X,2011,,230,0.0,1
X:2018:230:161,X,2018,,230,0.0,1
X:2298:115:100,X,2298,,115,0.0,1
X:2299:500:230,X,2299,,500,0.0,1
X:2479:115:100,X,2479,,115,0.0,1
X:2738:115:100,X,2738,,115,0.0,1
X:2742:115:100,X,2742,,115,0.0,1
X:2800:500:230,X,2800,,500,0.0,1
X:2831:230:100,X,2831,,230,0.0,1
X:2848:500:230,X,2848,,500,0.0,1
X:2849:230:100,X,2849,,230,0.0,1
X:2910:230:161,X,2910,,230,0.0,1
X:2910:500:230,X,2910,,500,0.0,1
X:2965:230:100,X,2965,,230,0.0,1
X:3216:230:115,X,3216,,230,0.0,1
X:3221:232:230,X,3221,,232,0.0,1
X:3232:230:115,X,3232,,230,0.0,1
X:3284:230:115,X,3284,,230,0.0,1
X:3417:230:115,X,3417,,230,0.0,1
X:3707:500:100,X,3707,,500,0.0,1
X:3720:230:115,X,3720,,230,0.0,1
X:3743:230:115,X,3743,,230,0.0,1
X:4058:230:100,X,4058,,230,0.0,1
X:4065:230:100,X,4065,,230,0.0,1
X:4084:230:115,X,4084,,230,0.0,1
X:4087:230:115,X,4087,,230,0.0,1
X:4362:230:100,X,4362,,230,0.0,1
X:4364:230:100,X,4364,,230,0.0,1
X:4422:138:69,X,4422,,138,0.0,1
X:4424:138:69,X,4424,,138,0.0,1
X:4426:345:138,X,4426,,345,0.0,1
X:4428:138:69,X,4428,,138,0.0,1
X:4432:138:69,X,4432,,138,0.0,1
X:4432:345:138,X,4432,,345,0.0,1
X:4547:138:69,X,4547,,138,0.0,1
X:4548:138:69,X,4548,,138,0.0,1
X:4594:138:69,X,4594,,138,0.0,1
X:4640:138:69,X,4640,,138,0.0,1
X:4651:138:69,X,4651,,138,0.0,1
X:4656:138:69,X,4656,,138,0.0,1
X:4687:345:138,X,4687,,345,0.0,1
X:4772:345:138,X,4772,,345,0.0,1
X:4814:138:69,X,4814,,138,0.0,1
X:4814:345:138,X,4814,,345,0.0,1
X:4816:138:69,X,4816,,138,0.0,1
X:4944:230:115,X,4944,,230,0.0,1
X:4950:230:115,X,4950,,230,0.0,1
X:5009:138:100,X,5009,,138,0.0,1
X:5021:345:69,X,5021,,345,0.0,1
X:5022:345:138,X,5022,,345,0.0,1
X:5026:345:138,X,5026,,345,0.0,1
X:5026:765:345,X,5026,,765,0.0,1
X:5027:345:138,X,5027,,345,0.0,1
X:5028:345:138,X,5028,,345,0.0,1
X:5032:138:69,X,5032,,138,0.0,1
X:5032:345:138,X,5032,,345,0.0,1
X:5037:138:69,X,5037,,138,0.0,1
X:5037:345:138,X,5037,,345,0.0,1
X:5038:345:138,X,5038,,345,0.0,1
X:5039:345:138,X,5039,,345,0.0,1
X:5040:345:138,X,5040,,345,0.0,1
X:5044:345:138,X,5044,,345,0.0,1
X:5051:138:69,X,5051,,138,0.0,1
X:5053:345:138,X,5053,,345,0.0,1
X:5077:138:69,X,5077,,138,0.0,1
X:5081:138:69,X,5081,,138,0.0,1
X:5101:345:138,X,5101,,345,0.0,1
X:5113:138:69,X,5113,,138,0.0,1
X:5135:138:69,X,5135,,138,0.0,1
X:5137:138:69,X,5137,,138,0.0,1
X:5154:345:138,X,5154,,345,0.0,1
X:5161:138:69,X,5161,,138,0.0,1
X:5185:138:69,X,5185,,138,0.0,1
X:5187:138:69,X,5187,,138,0.0,1
X:5196:138:69,X,5196,,138,0.0,1
X:5203:138:69,X,5203,,138,0.0,1
X:5210:345:69,X,5210,,345,0.0,1
X:5211:138:69,X,5211,,138,0.0,1
X:5221:138:69,X,5221,,138,0.0,1
X:5225:138:69,X,5225,,138,0.0,1
X:5250:230:100,X,5250,,230,0.0,1
X:5259:69:46,X,5259,,69,0.0,1
X:5259:138:69,X,5259,,138,0.0,1
X:5282:115:66,X,5282,,115,0.0,1
X:5350:138:69,X,5350,,138,0.0,1
X:5372:230:115,X,5372,,230,0.0,1
X:5385:230:66,X,5385,,230,0.0,1
X:5424:230:115,X,5424,,230,0.0,1
X:5509:230:100,X,5509,,230,0.0,1
X:5641:230:115,X,5641,,230,0.0,1
X:5677:115:100,X,5677,,115,0.0,1
X:5717:500:161,X,5717,,500,0.0,1
X:5766:230:100,X,5766,,230,0.0,1
X:5770:230:100,X,5770,,230,0.0,1
X:5771:500:230,X,5771,,500,0.0,1
X:5802:230:100,X,5802,,230,0.0,1
X:5856:230:100,X,5856,,230,0.0,1
X:5977:138:69,X,5977,,138,0.0,1
X:5981:230:69,X,5981,,230,0.0,1
X:5994:138:69,X,5994,,138,0.0,1
X:6052:230:115,X,6052,,230,0.0,1
X:6120:230:100,X,6120,,230,0.0,1
X:6130:115:100,X,6130,,115,0.0,1
X:6152:138:69,X,6152,,138,0.0,1
X:6153:138:69,X,6153,,138,0.0,1
X:6157:138:69,X,6157,,138,0.0,1
X:6172:138:69,X,6172,,138,0.0,1
X:6177:138:69,X,6177,,138,0.0,1
X:6221:230:100,X,6221,,230,0.0,1
X:6224:230:100,X,6224,,230,0.0,1
X:6289:230:100,X,6289,,230,0.0,1
X:6303:230:115,X,6303,,230,0.0,1
X:6307:230:115,X,6307,,230,0.0,1
X:6348:230:115,X,6348,,230,0.0,1
X:6350:230:115,X,6350,,230,0.0,1
X:6448:161:69,X,6448,,161,0.0,1
X:6468:161:69,X,6468,,161,0.0,1
X:6479:161:69,X,6479,,161,0.0,1
X:6481:161:69,X,6481,,161,0.0,1
X:6482:161:69,X,6482,,161,0.0,1
X:6540:500:161,X,6540,,500,0.0,1
X:6563:230:115,X,6563,,230,0.0,1
X:6567:230:115,X,6567,,230,0.0,1
X:6600:230:115,X,6600,,230,0.0,1
X:6618:345:138,X,6618,,345,0.0,1
X:6626:161:69,X,6626,,161,0.0,1
X:6630:500:161,X,6630,,500,0.0,1
X:7397:230:115,X,7397,,230,0.0,1
X:7487:115:100,X,7487,,115,0.0,1
X:7537:230:69,X,7537,,230,0.0,1
X:7582:230:100,X,7582,,230,0.0,1
X:7609:230:115,X,7609,,230,0.0,1
X:7610:500:230,X,7610,,500,0.0,1
X:7686:500:115,X,7686,,500,0.0,1
X:7912:230:115,X,7912,,230,0.0,1
X:7939:138:69,X,7939,,138,0.0,1
X:7941:138:69,X,7941,,138,0.0,1
X:7950:138:69,X,7950,,138,0.0,1
X:7967:138:69,X,7967,,138,0.0,1
X:8559:161:69,X,8559,,161,0.0,1
X:8565:345:138,X,8565,,345,0.0,1
X:8584:345:138,X,8584,,345,0.0,1
X:8591:345:138,X,8591,,345,0.0,1
X:8622:161:69,X,8622,,161,0.0,1
X:8633:161:69,X,8633,,161,0.0,1
X:8638:161:69,X,8638,,161,0.0,1
X:8662:161:69,X,8662,,161,0.0,1
X:8706:161:69,X,8706,,161,0.0,1
X:10900:161:69,X,10900,,161,0.0,1
X:10983:161:69,X,10983,,161,0.0,1
X:10988:500:69,X,10988,,500,0.0,1
X:11033:230:69,X,11033,,230,0.0,1
X:11186:161:69,X,11186,,161,0.0,1
X:11278:138:69,X,11278,,138,0.0,1
X:11281:138:69,X,11281,,138,0.0,1
X:11346:138:69,X,11346,,138,0.0,1
X:11361:345:138,X,11361,,345,0.0,1
X:11363:138:69,X,11363,,138,0.0,1
X:11369:138:69,X,11369,,138,0.0,1
X:11391:138:69,X,11391,,138,0.0,1
X:11394:138:69,X,11394,,138,0.0,1
X:11430:138:69,X,11430,,138,0.0,1
X:11466:138:69,X,11466,,138,0.0,1
X:11468:345:138,X,11468,,345,0.0,1
X:11469:138:69,X,11469,,138,0.0,1
X:11474:138:69,X,11474,,138,0.0,1
X:11476:138:69,X,11476,,138,0.0,1
X:11480:138:69,X,11480,,138,0.0,1
X:11489:138:69,X,11489,,138,0.0,1
X:11543:69:46,X,11543,,69,0.0,1
X:11543:138:69,X,11543,,138,0.0,1
X:11543:161:138,X,11543,,161,0.0,1
X:11545:138:69,X,11545,,138,0.0,1
X:11568:138:69,X,11568,,138,0.0,1
X:11571:69:46,X,11571,,69,0.0,1
X:11571:138:69,X,11571,,138,0.0,1
X:11574:138:69,X,11574,,138,0.0,1
X:11578:138:46,X,11578,,138,0.0,1
X:11588:69:46,X,11588,,69,0.0,1
X:11591:69:46,X,11591,,69,0.0,1
X:11597:138:46,X,11597,,138,0.0,1
X:11605:230:115,X,11605,,230,0.0,1
X:11629:138:69,X,11629,,138,0.0,1
X:11734:138:69,X,11734,,138,0.0,1
X:11747:161:69,X,11747,,161,0.0,1
X:11758:138:69,X,11758,,138,0.0,1
X:11762:138:69,X,11762,,138,0.0,1
X:11763:138:69,X,11763,,138,0.0,1
X:11791:138:46,X,11791,,138,0.0,1
X:11824:138:69,X,11824,,138,0.0,1
X:11824:161:138,X,11824,,161,0.0,1
X:11869:161:69,X,11869,,161,0.0,1
X:11886:161:69,X,11886,,161,0.0,1
X:11900:138:69,X,11900,,138,0.0,1
X:11906:138:69,X,11906,,138,0.0,1
X:11908:138:69,X,11908,,138,0.0,1
X:11909:138:69,X,11909,,138,0.0,1
X:11910:161:69,X,11910,,161,0.0,1
X:11911:161:69,X,11911,,161,0.0,1
X:11912:161:69,X,11912,,161,0.0,1
X:11914:161:138,X,11914,,161,0.0,1
X:11915:138:69,X,11915,,138,0.0,1
X:11917:138:69,X,11917,,138,0.0,1
X:11919:138:69,X,11919,,138,0.0,1
X:11957:161:69,X,11957,,161,0.0,1
X:11974:345:138,X,11974,,345,0.0,1
X:12006:161:69,X,12006,,161,0.0,1
X:12018:345:138,X,12018,,345,0.0,1
X:12019:345:138,X,12019,,345,0.0,1
X:12029:345:138,X,12029,,345,0.0,1
X:12061:138:69,X,12061,,138,0.0,1
X:12069:138:69,X,12069,,138,0.0,1
X:12077:138:69,X,12077,,138,0.0,1
X:12078:138:69,X,12078,,138,0.0,1
X:12082:138:69,X,12082,,138,0.0,1
X:12083:138:69,X,12083,,138,0.0,1
X:12083:345:138,X,12083,,345,0.0,1
X:12091:138:69,X,12091,,138,0.0,1
X:12091:345:138,X,12091,,345,0.0,1
X:12100:345:138,X,12100,,345,0.0,1
X:12106:161:69,X,12106,,161,0.0,1
X:12107:230:161,X,12107,,230,0.0,1
X:12108:345:161,X,12108,,345,0.0,1
X:12112:138:69,X,12112,,138,0.0,1
X:12123:138:69,X,12123,,138,0.0,1
X:12124:138:69,X,12124,,138,0.0,1
X:12126:138:69,X,12126,,138,0.0,1
X:12135:138:69,X,12135,,138,0.0,1
X:12145:138:69,X,12145,,138,0.0,1
X:12150:345:138,X,12150,,345,0.0,1
X:12154:138:69,X,12154,,138,0.0,1
X:12157:138:69,X,12157,,138,0.0,1
X:12157:345:138,X,12157,,345,0.0,1
X:12164:138:69,X,12164,,138,0.0,1
X:12175:138:69,X,12175,,138,0.0,1
X:12189:161:138,X,12189,,161,0.0,1
X:12195:345:138,X,12195,,345,0.0,1
X:12219:345:138,X,12219,,345,0.0,1
X:12220:345:138,X,12220,,345,0.0,1
X:12235:345:138,X,12235,,345,0.0,1
X:12249:345:138,X,12249,,345,0.0,1
X:12260:345:138,X,12260,,345,0.0,1
X:12274:345:138,X,12274,,345,0.0,1
X:12284:161:69,X,12284,,161,0.0,1
X:12299:138:69,X,12299,,138,0.0,1
X:12303:138:69,X,12303,,138,0.0,1
X:12303:161:138,X,12303,,161,0.0,1
X:12305:161:69,X,12305,,161,0.0,1
X:12307:138:69,X,12307,,138,0.0,1
X:12338:138:69,X,12338,,138,0.0,1
X:12359:230:138,X,12359,,230,0.0,1
X:12392:138:69,X,12392,,138,0.0,1
X:12393:138:69,X,12393,,138,0.0,1
X:12394:138:69,X,12394,,138,0.0,1
X:12399:345:138,X,12399,,345,0.0,1
X:12402:138:69,X,12402,,138,0.0,1
X:12403:138:69,X,12403,,138,0.0,1
X:12405:138:69,X,12405,,138,0.0,1
X:12438:138:69,X,12438,,138,0.0,1
X:12472:345:138,X,12472,,345,0.0,1
X:12505:138:69,X,12505,,138,0.0,1
X:12507:138:69,X,12507,,138,0.0,1
X:12520:138:69,X,12520,,138,0.0,1
