project_id,study_date,n_facilities,cost_alloc_total,cost_per_kw,n_queue_ahead
Q20-1599,2022-02-15,25,113840000.0,152.4983255190891,544
Q20-1603,2022-02-15,0,0.0,0.0,548
Q20-1608,2022-02-15,0,0.0,0.0,553
Q20-1639,2022-02-15,25,1240000.0,24.409448818897637,577
Q21-1641,2022-02-15,0,0.0,0.0,579
Q21-1643,2022-02-15,33,187780000.0,427.744874715262,580
Q21-1662,2022-02-15,1,1272000.0,8.938861560084328,598
Q21-1683,2022-02-15,3,7774000.0,74.67819404418827,616
Q21-1689,2022-02-15,0,0.0,0.0,621
Q21-1712,2022-02-15,1,20000.0,0.3454231433506045,643
Q20-1419,2022-03-15,1,409000.0,3.0798192771084336,373
Q20-1452,2022-03-15,1,457000.0,5.100446428571429,402
Q20-1453,2022-03-15,0,0.0,0.0,403
Q20-1478,2022-03-15,6,22967000.0,123.21351931330472,422
Q20-1502,2022-03-15,4,7196000.0,32.327044025157235,444
Q20-1510,2022-03-15,5,17387000.0,92.14096449390567,450
Q20-1519,2022-03-15,1,15000.0,0.25125628140703515,459
Q20-1552,2022-03-15,25,2005000.0,28.52062588904694,490
Q20-1557,2022-03-15,25,4966000.0,21.432887354337506,494
Q20-1559,2022-03-15,0,0.0,0.0,496
Q20-1590,2022-03-15,5,24790000.0,77.68724537762456,524
Q20-1626,2022-03-15,24,125325000.0,2295.3296703296705,554
Q21-1644,2022-03-15,0,0.0,0.0,568
Q21-1646,2022-03-15,6,10438000.0,85.34750613246116,570
Q21-1665,2022-03-15,2,309000.0,3.242392444910808,589
Q21-1668,2022-03-15,14,13858000.0,107.59316770186334,592
Q21-1671,2022-03-15,25,10111000.0,86.64095972579263,595
Q21-1685,2022-03-15,25,4197000.0,20.74641621354424,606
Q21-1698,2022-03-15,1,16913000.0,14.163805376434134,618
Q21-1716,2022-03-15,30,17929000.0,142.29365079365078,635
Q21-1740,2022-03-15,3,7046000.0,124.70796460176992,657
Q20-1447,2022-04-15,2,932000.0,21.42528735632184,379
Q20-1450,2022-04-15,0,0.0,0.0,382
Q20-1456,2022-04-15,9,1862000.0,6.524176594253679,387
Q20-1467,2022-04-15,0,0.0,0.0,394
Q20-1469,2022-04-15,0,0.0,0.0,396
Q20-1472,2022-04-15,0,0.0,0.0,399
Q20-1489,2022-04-15,9,1407000.0,36.07692307692308,413
Q20-1497,2022-04-15,18,10882000.0,19.44603288062902,421
Q20-1522,2022-04-15,6,3804000.0,49.21086675291074,444
Q20-1535,2022-04-15,5,92176000.0,203.3892321270962,456
Q20-1537,2022-04-15,5,6250000.0,33.54804079441761,458
Q20-1549,2022-04-15,6,6173000.0,55.86425339366516,469
Q20-1575,2022-04-15,11,5373000.0,22.276119402985074,492
Q20-1577,2022-04-15,2,2422000.0,14.081395348837209,494
Q20-1635,2022-04-15,1,562000.0,12.488888888888889,540
Q21-1659,2022-04-15,2,3903000.0,76.52941176470588,561
Q21-1669,2022-04-15,14,17817000.0,96.25607779578606,572
Q21-1679,2022-04-15,0,0.0,0.0,580
Q21-1690,2022-04-15,0,0.0,0.0,589
Q21-1694,2022-04-15,8,337000.0,3.886966551326413,593
Q21-1708,2022-04-15,0,0.0,0.0,606
Q21-1721,2022-04-15,25,12291000.0,195.40540540540542,619
Q21-1723,2022-04-15,2,317000.0,1.1448176236908632,621
Q21-1743,2022-04-15,1,43000.0,0.7142857142857143,639
Q21-1769,2022-04-15,0,0.0,0.0,661
Q20-1463,2022-05-15,0,0.0,0.0,376
Q20-1468,2022-05-15,9,1524000.0,7.559523809523809,379
Q20-1494,2022-05-15,1,545000.0,9.268707482993197,402
Q20-1517,2022-05-15,0,0.0,0.0,424
Q20-1524,2022-05-15,0,0.0,0.0,430
Q20-1536,2022-05-15,1,5754000.0,21.50224215246637,443
Q20-1541,2022-05-15,9,5947000.0,41.3273106323836,446
Q20-1543,2022-05-15,0,0.0,0.0,448
Q20-1548,2022-05-15,20,27307000.0,178.24412532637075,453
Q20-1587,2022-05-15,0,0.0,0.0,484
Q20-1592,2022-05-15,1,675000.0,3.0474040632054176,489
Q20-1629,2022-05-15,42,16201000.0,251.1782945736434,517
Q20-1634,2022-05-15,6,1544000.0,17.023153252480707,522
Q21-1699,2022-05-15,8,28647000.0,137.8585178055823,577
Q21-1700,2022-05-15,8,31907000.0,96.3084817386055,579
Q21-1713,2022-05-15,25,4617000.0,21.024590163934427,591
Q21-1714,2022-05-15,1,91000.0,1.320754716981132,592
Q21-1768,2022-05-15,0,0.0,0.0,641
Q20-1471,2022-06-15,7,680000.0,5.175038051750381,365
Q20-1482,2022-06-15,3,22432000.0,34.93536832269117,374
Q20-1483,2022-06-15,5,2774000.0,52.53787878787879,375
Q20-1495,2022-06-15,0,0.0,0.0,384
Q20-1509,2022-06-15,9,21495000.0,98.19552306989493,397
Q20-1513,2022-06-15,0,0.0,0.0,401
Q20-1529,2022-06-15,2,15000.0,0.19157088122605365,417
Q20-1530,2022-06-15,7,48216000.0,177.00440528634363,418
Q20-1581,2022-06-15,11,19959000.0,66.5965965965966,458
Q20-1585,2022-06-15,14,48794000.0,143.55398646660782,462
Q20-1605,2022-06-15,2,4671000.0,44.95668912415785,477
Q20-1611,2022-06-15,1,264000.0,1.6127061698228466,482
Q20-1640,2022-06-15,6,19246000.0,534.6111111111111,505
Q21-1651,2022-06-15,0,0.0,0.0,514
Q21-1696,2022-06-15,0,0.0,0.0,552
Q21-1746,2022-06-15,3,2845000.0,75.06596306068602,597
Q21-1751,2022-06-15,5,7580000.0,110.0145137880987,603
Q21-1752,2022-06-15,3,487000.0,6.811188811188811,604
Q21-1771,2022-06-15,3,294000.0,4.005449591280654,622
Q21-1780,2022-06-15,25,46464000.0,660.0,629
Q21-1785,2022-06-15,10,3347000.0,41.99498117942284,634
Q21-1786,2022-06-15,0,0.0,0.0,635
Q21-1798,2022-06-15,3,1645000.0,17.225130890052355,645
Q21-1825,2022-06-15,6,2482000.0,37.492447129909365,672
Q21-1836,2022-06-15,6,9063000.0,42.60930888575459,681
Q20-1475,2022-07-15,0,0.0,0.0,350
Q20-1476,2022-07-15,0,0.0,0.0,350
Q20-1479,2022-07-15,0,0.0,0.0,354
Q20-1492,2022-07-15,0,0.0,0.0,365
Q20-1501,2022-07-15,6,3334000.0,29.452296819787986,373
Q20-1508,2022-07-15,0,0.0,0.0,377
Q20-1550,2022-07-15,1,182000.0,3.618290258449304,416
Q20-1565,2022-07-15,13,13156000.0,68.69973890339426,429
Q20-1573,2022-07-15,0,0.0,0.0,433
Q21-1655,2022-07-15,2,471000.0,2.1073825503355703,498
Q21-1656,2022-07-15,9,62615000.0,337.1836295099623,498
Q21-1680,2022-07-15,25,2541000.0,11.13985094256905,520
Q21-1738,2022-07-15,4,1858000.0,14.62992125984252,572
Q21-1754,2022-07-15,0,0.0,0.0,586
Q21-1758,2022-07-15,7,11211000.0,40.916058394160586,590
Q21-1761,2022-07-15,5,1021000.0,7.282453637660485,592
Q21-1804,2022-07-15,0,0.0,0.0,631
Q21-1858,2022-07-15,10,41768000.0,302.8861493836113,680
Q20-1505,2022-08-15,6,4028000.0,84.6218487394958,359
Q20-1512,2022-08-15,0,0.0,0.0,365
Q20-1516,2022-08-15,1,1522000.0,8.213707501349164,369
Q20-1525,2022-08-15,6,15782000.0,95.64848484848486,379
Q20-1574,2022-08-15,0,0.0,0.0,417
Q20-1586,2022-08-15,8,1607000.0,13.075671277461351,426
Q20-1604,2022-08-15,17,106910000.0,1612.5188536953242,439
Q20-1606,2022-08-15,0,0.0,0.0,441
Q20-1621,2022-08-15,0,0.0,0.0,454
Q21-1653,2022-08-15,0,0.0,0.0,478
Q21-1677,2022-08-15,2,1570000.0,11.77794448612153,498
Q21-1692,2022-08-15,1,148000.0,3.020408163265306,510
Q21-1706,2022-08-15,17,10452000.0,49.961759082217974,522
Q21-1718,2022-08-15,0,0.0,0.0,533
Q21-1720,2022-08-15,19,64280000.0,409.1661362189688,536
Q21-1732,2022-08-15,11,51892000.0,221.85549380076955,546
Q21-1733,2022-08-15,1,678000.0,2.293640054127199,547
Q21-1745,2022-08-15,0,0.0,0.0,556
Q21-1772,2022-08-15,0,0.0,0.0,581
Q21-1791,2022-08-15,8,6662000.0,36.52412280701754,599
Q21-1797,2022-08-15,1,33000.0,0.21782178217821782,604
Q21-1806,2022-08-15,11,88395000.0,415.0,611
Q21-1828,2022-08-15,0,0.0,0.0,632
Q21-1855,2022-08-15,25,23194000.0,149.63870967741934,655
Q21-1876,2022-08-15,2,99000.0,1.7710196779964222,676
Q20-1545,2022-09-15,2,1151000.0,5.863474274070301,375
Q20-1598,2022-09-15,14,20041000.0,262.31675392670155,411
Q20-1610,2022-09-15,3,5961000.0,3.974,420
Q20-1614,2022-09-15,0,0.0,0.0,424
Q20-1630,2022-09-15,2,773000.0,7.68389662027833,435
Q20-1633,2022-09-15,0,0.0,0.0,436
Q21-1648,2022-09-15,0,0.0,0.0,449
Q21-1657,2022-09-15,1,14741000.0,99.19919246298788,458
Q21-1658,2022-09-15,6,42121000.0,240.82904516866782,459
Q21-1686,2022-09-15,3,18066000.0,316.94736842105266,481
Q21-1757,2022-09-15,2,263000.0,1.9071791153009428,544
Q21-1819,2022-09-15,3,6516000.0,87.2289156626506,600
Q21-1820,2022-09-15,25,181400000.0,128.49755613798965,601
Q21-1853,2022-09-15,6,7903000.0,63.274619695756606,630
Q21-1862,2022-09-15,14,39038000.0,314.8225806451613,637
Q21-1892,2022-09-15,25,143526000.0,1364.3155893536123,667
Q21-1904,2022-09-15,26,14797000.0,52.73342836778332,679
Q21-1906,2022-09-15,25,5474000.0,41.40695915279879,681
Q21-1927,2022-09-15,5,4452000.0,34.592074592074596,698
Q21-1937,2022-09-15,0,0.0,0.0,705
Q20-1542,2022-10-15,25,189528000.0,281.3240314680125,358
Q20-1563,2022-10-15,0,0.0,0.0,372
Q20-1564,2022-10-15,1,1446000.0,8.768950879320801,373
Q20-1576,2022-10-15,0,0.0,0.0,381
Q20-1619,2022-10-15,0,0.0,0.0,413
Q20-1632,2022-10-15,0,0.0,0.0,420
Q21-1667,2022-10-15,0,0.0,0.0,450
Q21-1676,2022-10-15,0,0.0,0.0,456
Q21-1684,2022-10-15,0,0.0,0.0,463
Q21-1697,2022-10-15,0,0.0,0.0,474
Q21-1704,2022-10-15,1,280000.0,2.2508038585209005,478
Q21-1707,2022-10-15,0,0.0,0.0,481
Q21-1727,2022-10-15,8,5779000.0,69.54271961492178,501
Q21-1728,2022-10-15,2,1328000.0,7.9141835518474375,502
Q21-1729,2022-10-15,0,0.0,0.0,502
Q21-1734,2022-10-15,25,63630000.0,80.89244851258582,507
Q21-1741,2022-10-15,0,0.0,0.0,512
Q21-1756,2022-10-15,1,594000.0,2.214765100671141,526
Q21-1763,2022-10-15,0,0.0,0.0,532
Q21-1770,2022-10-15,0,0.0,0.0,536
Q21-1789,2022-10-15,25,5195000.0,25.03614457831325,554
Q21-1800,2022-10-15,0,0.0,0.0,566
Q21-1807,2022-10-15,0,0.0,0.0,570
Q21-1813,2022-10-15,5,6074000.0,30.522613065326635,578
Q21-1842,2022-10-15,3,8882000.0,76.76750216076059,602
Q21-1861,2022-10-15,4,199000.0,1.6541978387364922,620
Q21-1867,2022-10-15,6,3245000.0,26.598360655737704,625
Q21-1899,2022-10-15,6,572000.0,9.33115823817292,656
Q21-1912,2022-10-15,13,31938000.0,496.70295489891134,669
Q21-1918,2022-10-15,2,373000.0,0.6507327285415213,673
Q21-1947,2022-10-15,25,3904000.0,94.75728155339806,697
Q20-1631,2022-11-15,6,14747000.0,66.51781686964367,405
Q20-1638,2022-11-15,0,0.0,0.0,411
Q21-1661,2022-11-15,3,7023000.0,24.99288256227758,430
Q21-1691,2022-11-15,17,78070000.0,1195.5589586523736,452
Q21-1693,2022-11-15,0,0.0,0.0,454
Q21-1695,2022-11-15,0,0.0,0.0,457
Q21-1709,2022-11-15,3,1234000.0,27.12087912087912,468
Q21-1735,2022-11-15,3,2073000.0,7.755331088664422,492
Q21-1767,2022-11-15,2,5539000.0,38.78851540616247,520
Q21-1833,2022-11-15,14,9598000.0,59.50402975821451,576
Q21-1838,2022-11-15,7,5549000.0,81.9645494830133,581
Q21-1863,2022-11-15,10,12637000.0,230.18214936247722,604
Q21-1900,2022-11-15,25,113385000.0,278.929889298893,640
Q21-1903,2022-11-15,28,48465000.0,96.93,643
Q21-1908,2022-11-15,20,163608000.0,1947.7142857142858,647
Q21-1909,2022-11-15,2,1926000.0,15.620437956204379,648
Q21-1915,2022-11-15,36,48597000.0,196.43088116410672,654
Q21-1922,2022-11-15,6,47714000.0,330.8876560332871,659
Q21-1941,2022-11-15,19,14292000.0,102.96829971181556,674
Q21-1955,2022-11-15,0,0.0,0.0,687
Q21-1962,2022-11-15,1,215000.0,4.574468085106383,694
Q21-1968,2022-11-15,2,16172000.0,169.51781970649895,700
Q22-1977,2022-11-15,1,3377000.0,7.76143415306826,707
Q22-1979,2022-11-15,48,306972000.0,1694.1059602649007,710
Q20-1589,2022-12-15,0,0.0,0.0,362
Q20-1622,2022-12-15,5,10576000.0,50.052058684335066,387
Q20-1627,2022-12-15,9,19138000.0,90.91686460807601,389
Q21-1650,2022-12-15,0,0.0,0.0,406
Q21-1652,2022-12-15,11,55956000.0,186.76902536715622,408
Q21-1664,2022-12-15,0,0.0,0.0,419
Q21-1719,2022-12-15,6,25745000.0,145.12401352874858,464
Q21-1725,2022-12-15,0,0.0,0.0,468
Q21-1730,2022-12-15,0,0.0,0.0,474
Q21-1749,2022-12-15,4,1015000.0,13.551401869158878,489
Q21-1790,2022-12-15,4,26782000.0,148.7888888888889,525
Q21-1793,2022-12-15,0,0.0,0.0,527
Q21-1794,2022-12-15,2,18257000.0,32.2049744222967,528
Q21-1808,2022-12-15,0,0.0,0.0,540
Q21-1811,2022-12-15,4,35223000.0,55.087582108226464,543
Q21-1824,2022-12-15,6,529000.0,12.74698795180723,555
Q21-1839,2022-12-15,7,10506000.0,141.78137651821862,566
Q21-1847,2022-12-15,0,0.0,0.0,573
Q21-1875,2022-12-15,1,575000.0,5.455407969639468,601
Q21-1883,2022-12-15,25,109198000.0,103.65258661604176,607
Q21-1890,2022-12-15,0,0.0,0.0,615
Q21-1891,2022-12-15,11,3987000.0,81.86858316221766,616
Q21-1917,2022-12-15,4,4946000.0,39.06793048973144,640
Q21-1938,2022-12-15,1,548000.0,1.916083916083916,655
Q21-1958,2022-12-15,10,3538000.0,33.56736242884251,675
Q21-1967,2022-12-15,5,11508000.0,93.86623164763458,683
Q22-1978,2022-12-15,25,42513000.0,34.09222133119487,694
Q22-1981,2022-12-15,7,8434000.0,46.62244333886125,697
Q22-1983,2022-12-15,50,148243000.0,1394.5719661335843,699
Q21-1705,2023-01-15,0,0.0,0.0,443
Q21-1765,2023-01-15,6,7364000.0,52.07920792079208,494
Q21-1787,2023-01-15,7,10316000.0,83.32794830371567,513
Q21-1805,2023-01-15,1,254000.0,3.613086770981508,528
Q21-1837,2023-01-15,5,2631000.0,31.968408262454435,555
Q21-1849,2023-01-15,0,0.0,0.0,567
Q21-1859,2023-01-15,0,0.0,0.0,575
Q21-1864,2023-01-15,9,18353000.0,103.39718309859155,579
Q21-1880,2023-01-15,17,26210000.0,18.515117264764058,596
Q21-1905,2023-01-15,25,28745000.0,227.59303246239114,620
Q21-1946,2023-01-15,24,45364000.0,165.02000727537288,654
Q21-1952,2023-01-15,11,14481000.0,110.12167300380229,659
Q21-1953,2023-01-15,6,356000.0,4.4555694618272845,660
Q21-1965,2023-01-15,2,718000.0,14.563894523326573,672
Q22-2005,2023-01-15,3,5154000.0,22.389226759339703,710
Q22-2008,2023-01-15,5,539000.0,4.197819314641745,713
Q21-1647,2023-02-15,0,0.0,0.0,379
Q21-1654,2023-02-15,1,9158000.0,77.61016949152543,386
Q21-1678,2023-02-15,0,0.0,0.0,403
Q21-1688,2023-02-15,3,26782000.0,196.34897360703812,411
Q21-1710,2023-02-15,9,24557000.0,95.73879142300196,430
Q21-1715,2023-02-15,15,43565000.0,201.6898148148148,434
Q21-1764,2023-02-15,3,22322000.0,89.39527432919503,474
Q21-1766,2023-02-15,6,657000.0,8.161490683229813,475
Q21-1775,2023-02-15,15,6315000.0,20.630512904279648,484
Q21-1776,2023-02-15,2,2208000.0,10.73407875546913,485
Q21-1782,2023-02-15,1,53000.0,0.5081495685522531,488
Q21-1843,2023-02-15,6,29404000.0,96.69187767181847,542
Q21-1857,2023-02-15,2,2492000.0,9.042089985486212,554
Q21-1866,2023-02-15,25,973000.0,22.84037558685446,563
Q21-1871,2023-02-15,0,0.0,0.0,566
Q21-1874,2023-02-15,5,2006000.0,16.15136876006441,571
Q21-1911,2023-02-15,2,304000.0,2.089347079037801,605
Q21-1935,2023-02-15,6,1619000.0,25.6984126984127,625
Q22-2028,2023-02-15,43,48387000.0,632.5098039215686,708
Q22-2030,2023-02-15,0,0.0,0.0,710
Q21-1649,2023-03-15,12,25053000.0,231.32963988919667,365
Q21-1660,2023-03-15,1,216000.0,4.931506849315069,374
Q21-1670,2023-03-15,0,0.0,0.0,382
Q21-1673,2023-03-15,0,0.0,0.0,383
Q21-1717,2023-03-15,2,5371000.0,17.59829619921363,420
Q21-1724,2023-03-15,2,199000.0,1.3257828114590273,426
Q21-1748,2023-03-15,1,6000.0,0.02064693737095664,444
Q21-1795,2023-03-15,1,52000.0,0.5970149253731343,484
Q21-1809,2023-03-15,1,1023000.0,8.454545454545455,495
Q21-1810,2023-03-15,2,799000.0,10.582781456953642,495
Q21-1815,2023-03-15,16,80995000.0,161.99,501
Q21-1831,2023-03-15,3,14159000.0,187.53642384105962,514
Q21-1850,2023-03-15,0,0.0,0.0,531
Q21-1851,2023-03-15,10,55882000.0,177.96815286624204,532
Q21-1860,2023-03-15,7,33202000.0,222.08695652173913,538
Q21-1885,2023-03-15,12,7200000.0,55.08798775822495,563
Q21-1896,2023-03-15,6,65320000.0,47.39515309824409,574
Q21-1910,2023-03-15,2,150000.0,0.970873786407767,587
Q21-1916,2023-03-15,1,495000.0,2.0530900041476565,592
Q21-1957,2023-03-15,4,1105000.0,21.414728682170544,624
Q21-1961,2023-03-15,2,334000.0,2.168831168831169,628
Q21-1966,2023-03-15,4,489000.0,3.255659121171771,633
Q22-1982,2023-03-15,0,0.0,0.0,647
Q22-2012,2023-03-15,22,6367000.0,72.76571428571428,675
Q22-2031,2023-03-15,0,0.0,0.0,692
Q22-2045,2023-03-15,1,88000.0,0.7780725022104332,704
Q22-2051,2023-03-15,25,56374000.0,37.58266666666667,710
Q22-2058,2023-03-15,1,39000.0,0.41445270988310307,717
Q22-2063,2023-03-15,20,46982000.0,423.26126126126127,722
Q22-2078,2023-03-15,1,16000.0,0.1789709172259508,736
Q21-1737,2023-04-15,2,8936000.0,43.976377952755904,418
Q21-1739,2023-04-15,2,254000.0,12.51231527093596,419
Q21-1747,2023-04-15,0,0.0,0.0,426
Q21-1774,2023-04-15,2,574000.0,3.255813953488372,446
Q21-1777,2023-04-15,2,2213000.0,34.63223787167449,451
Q21-1784,2023-04-15,0,0.0,0.0,457
Q21-1821,2023-04-15,3,3086000.0,34.441964285714285,486
Q21-1877,2023-04-15,6,13560000.0,51.61781499809669,535
Q21-1925,2023-04-15,1,140000.0,1.70316301703163,579
Q21-1951,2023-04-15,3,8019000.0,30.294673214960333,599
Q22-1988,2023-04-15,16,7511000.0,21.374501992031874,632
Q22-2020,2023-04-15,15,39997000.0,244.62996941896026,661
Q22-2032,2023-04-15,0,0.0,0.0,672
Q22-2064,2023-04-15,26,126494000.0,328.3852544132918,701
Q22-2076,2023-04-15,2,2660000.0,23.519009725906276,713
Q22-2081,2023-04-15,4,600000.0,4.987531172069826,718
Q22-2090,2023-04-15,22,7526000.0,276.69117647058823,726
Q22-2095,2023-04-15,25,67533000.0,258.94555214723925,730
Q22-2108,2023-04-15,3,253000.0,3.629842180774749,742
Q22-2109,2023-04-15,15,44653000.0,70.03293601003764,744
Q21-1702,2023-05-15,2,44000.0,0.561941251596424,361
Q21-1703,2023-05-15,0,0.0,0.0,362
Q21-1711,2023-05-15,11,105360000.0,527.8557114228457,370
Q21-1722,2023-05-15,6,8791000.0,75.91537132987911,379
Q21-1778,2023-05-15,0,0.0,0.0,424
Q21-1781,2023-05-15,12,22988000.0,214.84112149532712,426
Q21-1803,2023-05-15,0,0.0,0.0,444
Q21-1817,2023-05-15,2,166000.0,2.7347611202635913,457
Q21-1818,2023-05-15,0,0.0,0.0,458
Q21-1835,2023-05-15,8,8802000.0,49.75692481628038,471
Q21-1841,2023-05-15,5,29015000.0,148.9476386036961,477
Q21-1848,2023-05-15,25,153318000.0,102.212,483
Q21-1869,2023-05-15,1,943000.0,6.3544474393531,501
Q21-1882,2023-05-15,0,0.0,0.0,513
Q21-1888,2023-05-15,8,44984000.0,288.72913992297816,518
Q21-1914,2023-05-15,0,0.0,0.0,543
Q21-1928,2023-05-15,24,68220000.0,739.1115926327194,552
Q21-1933,2023-05-15,9,30821000.0,77.7326607818411,556
Q21-1936,2023-05-15,0,0.0,0.0,558
Q22-1976,2023-05-15,0,0.0,0.0,593
Q22-2007,2023-05-15,0,0.0,0.0,621
Q22-2011,2023-05-15,1,1352000.0,2.016405667412379,624
Q22-2017,2023-05-15,0,0.0,0.0,629
Q22-2025,2023-05-15,4,2559000.0,18.941524796447077,637
Q22-2042,2023-05-15,4,6061000.0,237.68627450980392,651
Q22-2043,2023-05-15,7,8999000.0,54.44041137326074,652
Q22-2067,2023-05-15,1,6391000.0,36.47831050228311,673
Q22-2074,2023-05-15,10,14269000.0,86.26964933494558,681
Q22-2077,2023-05-15,5,19733000.0,96.87285223367698,684
Q22-2082,2023-05-15,25,64658000.0,381.4631268436578,688
Q21-1750,2023-06-15,0,0.0,0.0,388
Q21-1755,2023-06-15,5,67552000.0,65.78885858979353,392
Q21-1760,2023-06-15,0,0.0,0.0,395
Q21-1796,2023-06-15,0,0.0,0.0,425
Q21-1816,2023-06-15,8,17348000.0,198.48970251716247,442
Q21-1840,2023-06-15,2,6035000.0,24.072596729158356,462
Q21-1865,2023-06-15,1,31000.0,0.17744705208929593,483
Q21-1873,2023-06-15,1,806000.0,5.09159823120657,491
Q21-1887,2023-06-15,0,0.0,0.0,502
Q21-1901,2023-06-15,0,0.0,0.0,516
Q21-1923,2023-06-15,0,0.0,0.0,533
Q21-1948,2023-06-15,25,38826000.0,230.4213649851632,552
Q21-1954,2023-06-15,16,56399000.0,300.79466666666667,556
Q21-1970,2023-06-15,1,360000.0,9.782608695652174,571
Q22-1974,2023-06-15,7,17638000.0,85.45542635658914,573
Q22-1975,2023-06-15,1,308000.0,2.732919254658385,575
Q22-1996,2023-06-15,7,28919000.0,121.20284995808885,593
Q22-2071,2023-06-15,6,5734000.0,71.94479297365119,660
Q22-2075,2023-06-15,0,0.0,0.0,664
Q22-2086,2023-06-15,4,10107000.0,92.47026532479414,675
Q22-2091,2023-06-15,15,68242000.0,66.70772238514174,678
Q22-2099,2023-06-15,5,24305000.0,75.50481515998757,685
Q22-2121,2023-06-15,25,157191000.0,191.48617371177974,706
Q22-2141,2023-06-15,6,2084000.0,2.869732855962545,725
Q21-1783,2023-07-15,1,11000.0,0.5288461538461539,395
Q21-1788,2023-07-15,0,0.0,0.0,398
Q21-1812,2023-07-15,11,16780000.0,60.84118926758521,419
Q21-1829,2023-07-15,0,0.0,0.0,432
Q21-1844,2023-07-15,0,0.0,0.0,445
Q21-1845,2023-07-15,10,14691000.0,52.97872340425532,447
Q21-1870,2023-07-15,1,1078000.0,14.807692307692308,466
Q21-1872,2023-07-15,5,33108000.0,69.78920741989882,466
Q21-1878,2023-07-15,0,0.0,0.0,474
Q21-1894,2023-07-15,1,327000.0,3.9588377723970942,487
Q21-1895,2023-07-15,1,221000.0,3.605220228384992,489
Q21-1902,2023-07-15,3,671000.0,6.384395813510942,496
Q21-1932,2023-07-15,0,0.0,0.0,518
Q21-1934,2023-07-15,1,70000.0,0.39040713887339656,520
Q21-1963,2023-07-15,25,56177000.0,353.314465408805,543
Q21-1964,2023-07-15,3,875000.0,3.0637254901960786,544
Q22-1971,2023-07-15,25,43184000.0,332.44033872209394,550
Q22-2004,2023-07-15,0,0.0,0.0,579
Q22-2044,2023-07-15,16,29406000.0,275.8536585365854,612
Q22-2120,2023-07-15,7,2292000.0,4.825263157894737,684
Q22-2134,2023-07-15,3,642000.0,3.5548172757475083,696
Q22-2143,2023-07-15,1,183000.0,1.3718140929535232,705
Q22-2161,2023-07-15,0,0.0,0.0,722
Q22-2168,2023-07-15,18,3295000.0,21.326860841423947,730
Q21-1799,2023-08-15,3,497000.0,4.7742555235350626,391
Q21-1822,2023-08-15,0,0.0,0.0,410
Q21-1823,2023-08-15,0,0.0,0.0,411
Q21-1868,2023-08-15,0,0.0,0.0,448
Q21-1879,2023-08-15,5,14757000.0,104.95732574679943,458
Q21-1893,2023-08-15,10,9355000.0,64.6957123098202,469
Q21-1897,2023-08-15,3,2782000.0,3.299335863377609,473
Q21-1945,2023-08-15,0,0.0,0.0,508
Q21-1949,2023-08-15,0,0.0,0.0,512
Q22-1993,2023-08-15,11,21491000.0,157.32796486090777,551
Q22-2010,2023-08-15,3,788000.0,11.289398280802292,566
Q22-2026,2023-08-15,35,83279000.0,320.42708734128513,581
Q22-2049,2023-08-15,0,0.0,0.0,598
Q22-2054,2023-08-15,0,0.0,0.0,604
Q22-2056,2023-08-15,6,3301000.0,16.110297706198146,606
Q22-2059,2023-08-15,1,43000.0,0.8548707753479126,610
Q22-2084,2023-08-15,1,1315000.0,7.762691853600945,633
Q22-2106,2023-08-15,1,4000.0,0.08676789587852494,652
Q22-2110,2023-08-15,5,896000.0,15.582608695652175,657
Q22-2119,2023-08-15,6,1910000.0,7.928601079286011,665
Q22-2137,2023-08-15,2,102000.0,1.5501519756838906,680
Q22-2191,2023-08-15,20,85439000.0,1082.8770595690748,733
Q22-2217,2023-08-15,0,0.0,0.0,755
Q21-1826,2023-09-15,0,0.0,0.0,392
Q21-1832,2023-09-15,10,20156000.0,40.312,397
Q21-1886,2023-09-15,0,0.0,0.0,442
Q21-1924,2023-09-15,2,50000.0,0.5005005005005005,474
Q21-1931,2023-09-15,1,162000.0,2.1315789473684212,478
Q21-1956,2023-09-15,6,745000.0,5.279943302622254,498
Q21-1960,2023-09-15,0,0.0,0.0,501
Q21-1969,2023-09-15,0,0.0,0.0,508
Q22-1973,2023-09-15,3,813000.0,3.1819960861056753,511
Q22-1985,2023-09-15,0,0.0,0.0,522
Q22-2000,2023-09-15,1,125000.0,2.44140625,535
Q22-2089,2023-09-15,6,887000.0,7.919642857142857,616
Q22-2097,2023-09-15,0,0.0,0.0,622
Q22-2154,2023-09-15,2,453000.0,8.176895306859207,676
Q22-2157,2023-09-15,1,163000.0,6.735537190082645,677
Q22-2162,2023-09-15,2,348000.0,4.929178470254958,684
Q22-2167,2023-09-15,0,0.0,0.0,689
Q22-2199,2023-09-15,0,0.0,0.0,716
Q21-1856,2023-10-15,5,15820000.0,62.03921568627451,393
Q21-1889,2023-10-15,11,36070000.0,29.25622516019142,418
Q21-1898,2023-10-15,0,0.0,0.0,428
Q21-1913,2023-10-15,7,22815000.0,139.7121861604409,441
Q21-1929,2023-10-15,0,0.0,0.0,450
Q22-1986,2023-10-15,2,457000.0,8.431734317343173,494
Q22-1992,2023-10-15,2,2998000.0,15.679916317991632,499
Q22-1999,2023-10-15,14,30659000.0,264.98703543647366,504
Q22-2001,2023-10-15,0,0.0,0.0,505
Q22-2021,2023-10-15,4,3694000.0,90.76167076167076,524
Q22-2038,2023-10-15,0,0.0,0.0,538
Q22-2052,2023-10-15,2,578000.0,3.0810234541577826,550
