branch,fid,start,end,reason,facility_name
9435,L:9311:9477:138,2016-08-30 17:00:00,2016-09-03 17:00:00,planned,Comton - White Creek 138 kV line
16176,L:19430:19551:100,2016-09-03 17:00:00,2016-09-15 17:00:00,planned,E J Stoneman Sta - Milvon 100 kV
17626,L:20018:20218:100,2016-09-05 17:00:00,2016-09-25 17:00:00,planned,Tualatin Substation - Brookfield 100 kV Ckt 1
16090,L:19386:19399:100,2016-09-01 17:00:00,2016-09-02 17:00:00,planned,Rockwood - Mormon Flat Dam 100 kV Circuit 1
20093,L:23069:23505:100,2016-09-01 17:00:00,2016-09-12 17:00:00,planned,Benson - University Park N 100 kV
9364,L:9270:9633:138,2016-09-05 17:00:00,2016-09-13 17:00:00,planned,Kean Mtn And Grassy Creek - Garden Crk 138 kV Ckt 1
5048,L:7227:7284:138,2016-08-30 17:00:00,2016-09-08 17:00:00,planned,Thompson Peak Tap - 2Nd St 138 kV Ckt 1
19226,L:22791:23428:100,2016-09-05 17:00:00,2016-09-21 17:00:00,planned,Central Ferry - Winston 100 kV L
10621,L:9866:9867:138,2016-09-06 17:00:00,2016-09-12 17:00:00,planned,Bull Run - Greenwater 138 kV Circuit 1
4368,L:7055:7089:138,2016-09-06 17:00:00,2016-09-18 17:00:00,planned,Martin Creek - Stadium 138 kV Line 1
8046,L:8676:8926:138,2016-09-03 17:00:00,2016-09-13 17:00:00,planned,West Lafayette Cumberland Avenue - Burches Hill 138 kV #1
1093,L:5508:6004:138,2016-09-01 17:00:00,2016-09-21 17:00:00,planned,Siloam Springs Southwest - Clarksville 138 kV Circuit 1
12119,L:16952:16954:138,2016-08-30 17:00:00,2016-09-04 17:00:00,planned,Astra Wind Farm Substation - Fratt 138 kV Cir. 1
7364,L:8348:8352:138,2016-10-15 17:00:00,2016-10-25 17:00:00,planned,Red Lion Energy Ctr - Queen City 138 kV Cir. 1
15158,L:18939:19191:100,2016-10-11 17:00:00,2016-10-22 17:00:00,planned,Orange Riv - Granite Falls 100 kV
10396,L:9760:10130:138,2016-10-15 17:00:00,2016-10-19 17:00:00,planned,Elizabeth Riv Power Sta - Cato 138 kV
19093,L:22598:22599:100,2016-10-11 17:00:00,2016-10-16 17:00:00,planned,Marley - Pokagon Substation 100 kV Circuit 1
14191,L:18494:18500:138,2016-10-13 17:00:00,2016-10-26 17:00:00,planned,Forest - Norwood Substation 138 kV Circuit 1
1297,L:5599:5616:138,2016-10-16 17:00:00,2016-10-28 17:00:00,planned,Midulla Generating Station Substation - Lombardy Ln 138 kV
8656,L:8964:9853:138,2016-10-17 17:00:00,2016-11-01 17:00:00,planned,Westwing - Waitsburg Substation 138 kV
7733,L:8507:9058:138,2016-10-10 17:00:00,2016-10-11 17:00:00,planned,Wheelabrator Baltimore Refuse - Wilkens 138 kV
7668,L:8484:8578:138,2016-10-11 17:00:00,2016-10-14 17:00:00,planned,Torrington Terminal - Aj Swope 138 kV Line 1
4371,L:7056:7103:138,2016-10-16 17:00:00,2016-10-26 17:00:00,planned,La Muda 1343 - Coggon 138 kV L
2991,L:6271:6272:138,2016-10-10 17:00:00,2016-10-14 17:00:00,planned,Lakeshore - Orfordvlle 138 kV Ckt 1
8234,L:8742:17910:345,2016-10-16 17:00:00,2016-10-29 17:00:00,planned,Huntingdon - Kearneyville 345 kV Cir. 1
17074,L:19769:19775:100,2016-10-18 17:00:00,2016-11-03 17:00:00,planned,D B Wilson - Glendale South Tap 5 100 kV L
102,L:2943:2954:161,2016-10-17 17:00:00,2016-10-18 17:00:00,planned,North Bergen - Lasel Ap 161 kV line
9474,L:9327:10118:138,2016-10-17 17:00:00,2016-10-26 17:00:00,planned,Ardmore - Wilderness Dp 138 kV L
10496,L:9806:9807:138,2016-10-12 17:00:00,2016-10-20 17:00:00,planned,Shockoe - Carver 138 kV Cir. 1
3269,L:6408:6422:138,2016-10-17 17:00:00,2016-10-18 17:00:00,planned,Willett St - Calumet 138 kV Line 1
12103,L:16927:17387:138,2016-10-14 17:00:00,2016-11-03 17:00:00,planned,Appleway - Webb 138 kV Ckt 1
2336,L:5989:5995:500,2016-10-16 17:00:00,2016-11-04 17:00:00,planned,Acb Energy Parntners Llc - Mtf Cogen - Cumberland Nj 500 kV #1
6506,L:7987:7996:138,2016-10-11 17:00:00,2016-10-22 17:00:00,planned,Chevmain - Rogers Lake 138 kV L
12969,L:17735:17736:138,2016-10-14 17:00:00,2016-10-27 17:00:00,planned,Allings Crossing - Paul Sweet 138 kV Cir. 1
10356,L:9743:10267:138,2016-10-10 17:00:00,2016-10-18 17:00:00,planned,Clearwater - Tyler 138 kV Circuit 1
18863,L:22026:22029:100,2016-10-15 17:00:00,2016-10-27 17:00:00,planned,German Church - West Liberty 100 kV Line
14616,L:18716:19495:100,2016-10-10 17:00:00,2016-10-14 17:00:00,planned,Pittsburg - Honk Falls 100 kV Circuit 1
2513,L:6047:6184:138,2016-10-16 17:00:00,2016-10-23 17:00:00,planned,Plaquemine Cogeneration Plant - Raceland 138 kV Ckt 1
945,L:5428:6931:138,2016-10-11 17:00:00,2016-10-23 17:00:00,planned,Thorofare - Deptford 138 kV Circuit 1
8170,L:8715:8939:138,2016-10-13 17:00:00,2016-10-25 17:00:00,planned,Cloverbank - Vaseauxlake Substation 138 kV L
5869,L:7669:8110:138,2016-10-14 17:00:00,2016-10-15 17:00:00,planned,G E Turner - Hurricane Creek Substation 138 kV Cir. 1
18949,L:22243:22247:100,2016-10-13 17:00:00,2016-10-28 17:00:00,planned,Silver Hawk - Hale Co 100 kV #1
17696,L:20051:20190:100,2016-10-18 17:00:00,2016-10-23 17:00:00,planned,B&W Susbtation Substation - Johnsons Corners 100 kV
9857,L:9546:9575:138,2016-10-19 17:00:00,2016-10-27 17:00:00,planned,Sweetwater Substation - Upper Mechanicville 138 kV Circuit 1
13605,L:18126:18138:138,2016-10-11 17:00:00,2016-10-19 17:00:00,planned,Moss - Gardiner 138 kV Line 1
4400,L:7070:7082:138,2016-10-18 17:00:00,2016-10-27 17:00:00,planned,Wray - Oreana 138 kV Ckt 1
14649,L:18729:18733:100,2016-10-13 17:00:00,2016-10-21 17:00:00,planned,Trimble - Greens Bayou 345 Substation 100 kV Line 1
5831,L:7649:7671:138,2016-10-18 17:00:00,2016-10-31 17:00:00,planned,Eastmont - Caseyw 138 kV Cir. 1
15151,L:18933:20236:100,2016-10-14 17:00:00,2016-11-03 17:00:00,planned,Marys Riv - Fitchburg 100 kV #2
8283,L:8776:8799:138,2016-10-19 17:00:00,2016-10-29 17:00:00,planned,Kaweah 2 - Dixon 138 kV #1
1080,L:5504:5506:138,2016-10-18 17:00:00,2016-11-03 17:00:00,planned,Whitwell - Lake 138 kV Ckt 1
7124,L:8270:19533:500,2016-10-15 17:00:00,2016-10-31 17:00:00,planned,Midland - Usk 500 kV Circuit 1
5901,L:7682:7691:138,2016-10-12 17:00:00,2016-10-18 17:00:00,planned,Maquoketa - 56Th 138 kV L
7753,L:8516:9104:345,2016-10-16 17:00:00,2016-10-28 17:00:00,planned,Plant Avenue - Conowingo 345 kV L
4343,L:7038:7166:138,2016-10-16 17:00:00,2016-10-19 17:00:00,planned,Chevron Kettleman - S Bloomington 138 kV
4230,L:6975:6987:138,2016-10-14 17:00:00,2016-10-29 17:00:00,planned,Noxon - Epsy 138 kV Line
20229,L:23127:23192:100,2016-10-15 17:00:00,2016-10-26 17:00:00,planned,Moshier - Goodhue Solar 100 kV
3438,L:6486:6513:138,2016-10-14 17:00:00,2016-10-18 17:00:00,planned,Market St - Spinninng Spur I 138 kV #1
15725,L:19200:19211:100,2016-10-11 17:00:00,2016-10-23 17:00:00,planned,Innovation - Finneytown 100 kV
13521,L:18068:18529:138,2016-10-19 17:00:00,2016-10-20 17:00:00,planned,Pax Branch - Warner Lambert 138 kV
3583,L:6554:6563:138,2016-10-15 17:00:00,2016-11-04 17:00:00,planned,Mt Joy - Lancaster Air Products 138 kV Ckt 1
8419,L:8841:8891:138,2016-10-19 17:00:00,2016-10-26 17:00:00,planned,Twinbrook - Kensington 138 kV Line 1
7307,L:8320:8830:138,2016-10-12 17:00:00,2016-10-19 17:00:00,planned,Belfry - Lea National Substation 138 kV
17439,L:19936:19938:100,2016-10-12 17:00:00,2016-10-26 17:00:00,planned,Tewksbury - Somis & Shellsom 100 kV Cir. 1
19508,L:22873:22982:230,2016-10-16 17:00:00,2016-11-04 17:00:00,planned,Commonwealth Edion Des Plaines - Clifton Wilson Substation 230 kV Ckt 1
3636,L:6593:6598:138,2016-10-14 17:00:00,2016-10-22 17:00:00,planned,Ruch - Spencer Hydro 138 kV Cir. 1
18531,L:21696:22584:230,2016-10-18 17:00:00,2016-11-07 17:00:00,planned,Ridgeline - Locust 230 kV Ckt 1
6778,L:8133:8151:138,2016-11-18 19:00:00,2016-12-01 19:00:00,planned,Marsh Fork - Attala 138 kV Line 1
5739,L:7590:7721:138,2016-11-15 19:00:00,2016-11-16 19:00:00,planned,Hedda - South Plant 138 kV Circuit 1
7620,L:8464:9086:138,2016-11-16 19:00:00,2016-11-20 19:00:00,planned,Kenyon - Highlandtown 138 kV L
7981,L:8653:8969:138,2016-11-13 19:00:00,2016-11-20 19:00:00,planned,Aquasco - Crain Highway 138 kV Line 1
15525,L:19099:19132:100,2016-11-20 19:00:00,2016-12-05 19:00:00,planned,Hiawatha - St Clod 100 kV Ckt 1
18914,L:22100:22673:100,2016-11-19 19:00:00,2016-12-05 19:00:00,planned,Deer Crk - Gruver 100 kV Ckt 2
1850,L:5889:6800:138,2016-11-21 19:00:00,2016-12-09 19:00:00,planned,Glendon - Hoicon Substation 138 kV Line 1
7667,L:8484:8508:138,2016-11-14 19:00:00,2016-11-17 19:00:00,planned,Torrington Terminal - Pleasentville 138 kV Ckt 1
2472,L:6030:8622:138,2016-11-18 19:00:00,2016-11-23 19:00:00,planned,Carle Place - Walla Walla Substation 138 kV Circuit 1
2997,L:6273:8650:138,2016-11-18 19:00:00,2016-11-30 19:00:00,planned,Serpent - Dunsmuir - Adjunct 138 kV
9985,L:9624:9625:138,2016-11-21 19:00:00,2016-11-29 19:00:00,planned,Henry Co - North Dublin 138 kV #1
15299,L:19006:19022:100,2016-11-20 19:00:00,2016-12-04 19:00:00,planned,Tulu - W Lancaster 100 kV line
5528,L:7490:7504:138,2016-11-20 19:00:00,2016-12-03 19:00:00,planned,Sewall Substation - Igo 138 kV line
14775,L:18787:19515:100,2016-11-13 19:00:00,2016-11-24 19:00:00,planned,Priest River - Fern Hill 100 kV
19718,L:22935:23056:230,2016-11-17 19:00:00,2016-11-26 19:00:00,planned,Guilbeau Electric - Bordertown 230 kV
15250,L:18981:18982:100,2016-11-19 19:00:00,2016-12-09 19:00:00,planned,Rec Newark - Owatonna 100 kV
18380,L:21195:21197:100,2016-11-19 19:00:00,2016-12-04 19:00:00,planned,Marble Rive Hatch - Parkview Battery 100 kV Line 1
17276,L:19858:19863:100,2016-11-18 19:00:00,2016-11-23 19:00:00,planned,Crystal Mtn Generation - Greenport 100 kV
21481,L:24206:24208:100,2016-11-13 19:00:00,2016-11-15 19:00:00,planned,Stiles - Certified 100 kV
20312,L:23148:23165:100,2016-11-20 19:00:00,2016-11-27 19:00:00,planned,Picadilly - West Sparta 100 kV Line 1
19638,L:22908:22937:100,2016-11-18 19:00:00,2016-12-03 19:00:00,planned,George Eal South - Bryan St Substation 100 kV Cir. 1
759,L:5346:5349:138,2016-11-17 19:00:00,2016-11-30 19:00:00,planned,Ft Rock - Silver Star 138 kV Line 1
15369,L:19036:19049:100,2016-11-19 19:00:00,2016-12-03 19:00:00,planned,Ductile - Chipola 100 kV Circuit 1
11065,L:10096:10208:138,2016-11-17 19:00:00,2016-12-03 19:00:00,planned,Craney Island - Solway 138 kV Ckt 1
12454,L:17173:17174:138,2016-11-21 19:00:00,2016-11-25 19:00:00,planned,Se Olk - Russ Ranch 138 kV L
15954,L:19316:19319:100,2016-11-20 19:00:00,2016-12-03 19:00:00,planned,Hillsdale Jct - Cheboygan 100 kV Ckt 1
20461,L:23222:23448:100,2016-11-12 19:00:00,2016-11-17 19:00:00,planned,Upper Salmon Falls - Imhoff Tap 1 100 kV
19754,L:22951:22960:100,2016-11-21 19:00:00,2016-12-08 19:00:00,planned,Jim Christal - Drmmond 100 kV Line
9377,L:9276:9278:138,2016-11-20 19:00:00,2016-12-06 19:00:00,planned,Sta G - Vedder 138 kV
5886,L:7673:7677:345,2016-11-17 19:00:00,2016-12-02 19:00:00,planned,Glendale - W Campus 345 kV Cir. 1
787,L:5362:5385:138,2016-12-06 19:00:00,2016-12-15 19:00:00,planned,Amistad - Federal Square 138 kV Circuit 1
20727,L:23342:23343:100,2016-12-09 19:00:00,2016-12-27 19:00:00,planned,Sinnott - Energizer 100 kV Circuit 1
21366,L:23876:23882:100,2016-12-12 19:00:00,2016-12-27 19:00:00,planned,Fremont Community Digester Llc - Ft Atkinson 100 kV
12589,L:17317:17319:138,2016-12-12 19:00:00,2016-12-21 19:00:00,planned,Morgan Fork - Beaver Crk 138 kV
16999,L:19741:20285:100,2016-12-06 19:00:00,2016-12-13 19:00:00,planned,Fap Substation - Jm Manufacturing 100 kV #1
4064,L:6860:6869:138,2016-12-07 19:00:00,2016-12-17 19:00:00,planned,E Batavia - Sandy Run 138 kV #1
8553,L:8914:8949:138,2016-12-12 19:00:00,2016-12-16 19:00:00,planned,Buena Vista Substation - Columbus Denois Creek Substation 138 kV
11152,L:10139:10140:138,2016-12-11 19:00:00,2016-12-15 19:00:00,planned,Gainesville - Caney Creek 138 kV Line 1
10562,L:9839:10264:138,2016-12-12 19:00:00,2016-12-24 19:00:00,planned,Bear Island - Winger 138 kV #1
9351,L:9265:9347:138,2016-12-09 19:00:00,2016-12-21 19:00:00,planned,Haysi - Totem 138 kV L
19666,L:22918:22929:100,2016-12-06 19:00:00,2016-12-08 19:00:00,planned,Peetz - Hog Bayou Energy Ctr 100 kV Cir. 1
20802,L:23396:23415:100,2016-12-06 19:00:00,2016-12-23 19:00:00,planned,L V Sutton Combined Cycle - Marys Rvier 100 kV
12588,L:17316:17325:138,2016-12-12 19:00:00,2016-12-24 19:00:00,planned,Bear Creek Dam Substation - Stanville Substation 138 kV
21496,L:24592:24606:500,2016-12-11 19:00:00,2016-12-20 19:00:00,planned,Maalaea - Top Crop 500 kV
17541,L:19979:19982:100,2016-12-07 19:00:00,2016-12-14 19:00:00,planned,Bass Lake - Northern States Flambeau 100 kV Cir. 1
9251,L:9218:9291:138,2016-12-12 19:00:00,2016-12-26 19:00:00,planned,Allens Falls Substation - Boonsboro 138 kV
9445,L:9318:9395:138,2016-12-09 19:00:00,2016-12-21 19:00:00,planned,Hp Hood Ct - Old Chapel Substation 138 kV Ckt 1
10383,L:9754:9757:138,2016-12-08 19:00:00,2016-12-11 19:00:00,planned,R D Morrow - Yadkin Substation 138 kV Circuit 1
14680,L:18741:19625:100,2016-12-09 19:00:00,2016-12-13 19:00:00,planned,Mcewen - Stephentown 100 kV Ckt 1
5182,L:7287:7331:138,2016-12-11 19:00:00,2016-12-30 19:00:00,planned,Eden Prairie - Martin Dam 138 kV Cir. 1
7191,L:8280:18688:345,2016-12-14 19:00:00,2016-12-17 19:00:00,planned,Ronco - Firstenergy Ft Martin Power Sta Substation 345 kV Cir. 1
14395,L:18652:18660:138,2016-12-15 19:00:00,2016-12-18 19:00:00,planned,Wnp 1 - White Pine 138 kV Line 1
908,L:5411:6005:345,2016-12-13 19:00:00,2016-12-29 19:00:00,planned,Woodstown - Punta Gorda 345 kV Ckt 1
10511,L:9813:10172:138,2016-12-12 19:00:00,2016-12-16 19:00:00,planned,Luke Street - Acca 138 kV Circuit 1
12088,L:16920:17385:138,2016-12-08 19:00:00,2016-12-18 19:00:00,planned,Monta Vista - Yale 138 kV
10487,L:9799:9984:138,2016-12-14 19:00:00,2017-01-02 19:00:00,planned,Beanblossom-Sw Sta - River Rd 138 kV Line 1
3512,L:6525:6573:138,2016-12-14 19:00:00,2016-12-30 19:00:00,planned,Pineview Substation - Livingston Ridge 138 kV #1
10050,L:9643:10279:345,2016-12-11 19:00:00,2016-12-20 19:00:00,planned,N Anna - Louisa Generation Facility 345 kV
17460,L:19943:19961:100,2016-12-07 19:00:00,2016-12-17 19:00:00,planned,Gilstrap Substation - Abbe 100 kV Circuit 1
14711,L:18751:19588:100,2016-12-09 19:00:00,2016-12-26 19:00:00,planned,Bellaire Op Substation - Lockwood 100 kV Line
17896,L:20171:20239:100,2016-12-06 19:00:00,2016-12-24 19:00:00,planned,Dalton - Sepluveda 100 kV Circuit 1
15997,L:19337:19454:100,2016-12-13 19:00:00,2016-12-24 19:00:00,planned,Martin Luther King - Big Grassy 100 kV Line 1
13050,L:17796:17797:138,2016-12-08 19:00:00,2016-12-13 19:00:00,planned,Stone - W Fairbault Substation 138 kV Ckt 1
13908,L:18312:18313:138,2016-12-13 19:00:00,2016-12-28 19:00:00,planned,Pruntytown - Stadium Reit 138 kV Ckt 1
10960,L:10029:10030:138,2016-12-08 19:00:00,2016-12-26 19:00:00,planned,New Rd Substation - Lockhart 138 kV #1
3685,L:6613:6814:138,2016-12-13 19:00:00,2016-12-28 19:00:00,planned,Fiddyment - Santa Isabel 138 kV Cir. 1
3767,L:6671:6672:138,2016-12-08 19:00:00,2016-12-17 19:00:00,planned,Leesburg Picciola - Limestone 138 kV line
16129,L:19402:19409:100,2016-12-12 19:00:00,2016-12-19 19:00:00,planned,Hell Crk - Barceloneta 8504 100 kV Cir. 1
1691,L:5803:8339:138,2016-12-07 19:00:00,2016-12-17 19:00:00,planned,Edgemoor - Deepwater 138 kV
2909,L:6231:6817:138,2016-12-07 19:00:00,2016-12-11 19:00:00,planned,Switch - Gold Riv 138 kV
10883,L:9978:10021:138,2016-12-06 19:00:00,2016-12-13 19:00:00,planned,Highway 22 - Nrg Rockford Ii Energy Center 138 kV Ckt 1
3157,L:6345:6405:138,2016-12-11 19:00:00,2016-12-18 19:00:00,planned,Woodmont - Grant 138 kV Ckt 1
12684,L:17395:17401:138,2016-12-08 19:00:00,2016-12-16 19:00:00,planned,Makalapa - Russell 138 kV
19856,L:22980:23011:100,2016-12-15 19:00:00,2017-01-03 19:00:00,planned,New Lonon - Vlyhome Tap 1 100 kV Line
3555,L:6539:6550:138,2016-12-10 19:00:00,2016-12-28 19:00:00,planned,Chattahoochee Energy Facility - Blooming Prairie 138 kV Cir. 1
9219,L:9201:9225:138,2016-12-13 19:00:00,2017-01-02 19:00:00,planned,Blue Ridge - Tanglewilde 138 kV Circuit 1
12395,L:17147:17148:138,2016-12-06 19:00:00,2016-12-18 19:00:00,planned,Lone Pine 2 - Education 138 kV Ckt 1
14714,L:18753:18759:100,2016-12-08 19:00:00,2016-12-14 19:00:00,planned,Gable - Pisgah 100 kV #1
3367,L:6452:6949:138,2016-12-13 19:00:00,2016-12-27 19:00:00,planned,Mortan - Clinton Battery 138 kV Cir. 1
1313,L:5606:5619:138,2016-12-09 19:00:00,2016-12-17 19:00:00,planned,Skaggs Island Jct 1 - Kettleman Hills 138 kV Line 1
14036,L:18378:18535:138,2016-12-15 19:00:00,2016-12-19 19:00:00,planned,Gadsden Substation - Qechan 138 kV
9630,L:9400:9405:138,2016-12-14 19:00:00,2017-01-02 19:00:00,planned,Easy Springfield - Siloam Springs 138 kV Cir. 1
14999,L:18866:19163:100,2016-01-19 08:00:00,2016-01-26 08:00:00,planned,Fayette Plant 1 Substation - New Carlisle 100 kV
13725,L:18194:18201:138,2016-01-19 08:00:00,2016-01-20 08:00:00,planned,Ravenswood - Blue Springs 138 kV Ckt 1
16283,L:19503:19553:100,2016-01-12 08:00:00,2016-01-14 08:00:00,planned,Niland - N Intertie 100 kV Circuit 1
6841,L:8181:8198:138,2016-01-10 08:00:00,2016-01-16 08:00:00,planned,Water St - Cowlitz 138 kV Line 1
4343,L:7038:7166:138,2016-01-11 08:00:00,2016-01-12 08:00:00,planned,Chevron Kettleman - S Bloomington 138 kV Circuit 1
14126,L:18444:18445:138,2016-01-16 08:00:00,2016-01-29 08:00:00,planned,Cheraw Cash Rd - Ecoelectrica 138 kV Circuit 1
3758,L:6661:6662:138,2016-01-18 08:00:00,2016-02-03 08:00:00,planned,Wren - Bearwallow 138 kV Line 1
2491,L:6039:6083:138,2016-01-10 08:00:00,2016-01-21 08:00:00,planned,Bluff Creek - Colvard 138 kV #1
15222,L:18969:18983:100,2016-01-16 08:00:00,2016-02-05 08:00:00,planned,Speed - Berrywood 100 kV Line 1
15494,L:19084:19089:100,2016-01-16 08:00:00,2016-02-03 08:00:00,planned,Westinghouse - Maraschino 100 kV
9140,L:9156:9663:138,2016-01-10 08:00:00,2016-01-29 08:00:00,planned,Cushaw - Daytona Beach 138 kV Line 1
8645,L:8955:9696:138,2016-01-11 08:00:00,2016-01-31 08:00:00,planned,S Carlle - Belle Havn 138 kV Circuit 1
16304,L:19516:19518:100,2016-01-12 08:00:00,2016-01-16 08:00:00,planned,Burrows Crossing Rd - Santa Fe Energy 100 kV Circuit 1
19927,L:23005:23499:100,2016-01-14 08:00:00,2016-01-30 08:00:00,planned,Georgia Pacific Paper - Moize Crk 100 kV Line 2
17502,L:19962:19966:230,2016-01-12 08:00:00,2016-01-21 08:00:00,planned,Kirtland Air Force Base 3 - Paterson Rd 230 kV Line 1
7778,L:8525:9094:138,2016-01-16 08:00:00,2016-01-26 08:00:00,planned,Sulphur Springs - Bengies 138 kV #1
2907,L:6230:6716:138,2016-01-19 08:00:00,2016-02-07 08:00:00,planned,Big Crk 4 - Astro 138 kV Circuit 1
20401,L:23185:23187:100,2016-01-19 08:00:00,2016-02-02 08:00:00,planned,Frontenac - Maguire Road 100 kV
9797,L:9504:9505:138,2016-01-16 08:00:00,2016-01-17 08:00:00,planned,Jetersville - Crewe 138 kV Cir. 1
3524,L:6531:6533:345,2016-01-18 08:00:00,2016-01-21 08:00:00,planned,Eagle - Tentwood 345 kV L
6981,L:8247:8288:345,2016-01-10 08:00:00,2016-01-11 08:00:00,planned,North Allegheny Windpower Project - Harwood 345 kV Cir. 1
6600,L:8043:8050:138,2016-01-12 08:00:00,2016-01-17 08:00:00,planned,Bonnie Nook - Lowellville 138 kV
4994,L:7205:7285:138,2016-01-19 08:00:00,2016-01-31 08:00:00,planned,Lsp-Cottage Grove Lp - Big Riv 138 kV
12853,L:17610:17611:138,2016-01-14 08:00:00,2016-01-20 08:00:00,planned,Broadview - Hillje 138 kV Line 1
21404,L:24025:24039:100,2016-01-10 08:00:00,2016-01-21 08:00:00,planned,North Omaha - Rumford Industrial Park Substation 100 kV #1
9907,L:9580:18145:138,2016-01-12 08:00:00,2016-01-16 08:00:00,planned,Gears - Vancouver Shipyard 138 kV Ckt 1
7376,L:8357:9033:138,2016-01-16 08:00:00,2016-02-04 08:00:00,planned,E Webster - Bethpage 138 kV Cir. 1
19295,L:22825:23214:100,2016-01-13 08:00:00,2016-01-28 08:00:00,planned,Archie - St Francois 100 kV #1
9886,L:9565:9566:138,2016-01-12 08:00:00,2016-01-21 08:00:00,planned,Lebanon - Shiloh 138 kV
15124,L:18924:18937:100,2016-01-17 08:00:00,2016-01-23 08:00:00,planned,W Coshocton - Kimball Road 100 kV
5790,L:7619:8285:138,2016-01-18 08:00:00,2016-02-06 08:00:00,planned,Cambria Cogen - Whitehall Substation 138 kV Line 1
21401,L:24024:24027:100,2016-01-19 08:00:00,2016-02-08 08:00:00,planned,Beech Bluff - Tsawassen Beach Terminal 100 kV Line
10533,L:9822:10122:138,2016-01-11 08:00:00,2016-01-29 08:00:00,planned,Medtronic - Oak Green 138 kV Ckt 1
15810,L:19239:19253:100,2016-01-19 08:00:00,2016-01-21 08:00:00,planned,Bayou Chico - Plymouth 3 Substation 100 kV
18662,L:21774:21784:100,2016-01-19 08:00:00,2016-01-22 08:00:00,planned,Moreau Substation - State St 100 kV line
17915,L:20181:20192:100,2016-01-14 08:00:00,2016-01-16 08:00:00,planned,Copley - Pine 100 kV Cir. 2
557,L:5244:5254:138,2016-01-17 08:00:00,2016-01-22 08:00:00,planned,Foreman Cement - Marlton 138 kV Cir. 1
3684,L:6612:6795:138,2016-01-11 08:00:00,2016-01-16 08:00:00,planned,Sunlake Substation - Pmaria 138 kV Line
8227,L:8740:8761:138,2016-01-13 08:00:00,2016-01-16 08:00:00,planned,Frederick - Miller 138 kV Ckt 1
4663,L:7127:9104:345,2016-01-19 08:00:00,2016-01-31 08:00:00,planned,Amps - Conowingo 345 kV Circuit 1
6683,L:8082:8096:138,2016-01-19 08:00:00,2016-01-24 08:00:00,planned,Ridgelawn - Palmer 138 kV L
16830,L:19665:19666:100,2016-01-12 08:00:00,2016-01-14 08:00:00,planned,Perry - Vly Home 100 kV Line 1
3353,L:6448:6449:138,2016-01-11 08:00:00,2016-01-20 08:00:00,planned,Bryn Mawr - Buford 138 kV Line 1
16971,L:19735:19920:100,2016-01-14 08:00:00,2016-01-20 08:00:00,planned,Seal Rock - Stent Tap 100 kV Ckt 1
6519,L:7992:8109:138,2016-01-17 08:00:00,2016-01-24 08:00:00,planned,Kennewick - Millennium Power 138 kV Ckt 1
1190,L:5548:5983:138,2016-01-15 08:00:00,2016-01-26 08:00:00,planned,Peninsula Park - South Kirkland 138 kV Line 1
6291,L:7875:7876:138,2016-01-16 08:00:00,2016-01-26 08:00:00,planned,Thomson Primary - Tivy Vly Substation 138 kV #1
7148,L:8273:19533:500,2016-01-12 08:00:00,2016-01-23 08:00:00,planned,Beaver Vly - Usk 500 kV Circuit 1
16961,L:19732:19815:100,2016-01-15 08:00:00,2016-01-21 08:00:00,planned,Norway - Nelson 100 kV Ckt 1
4070,L:6864:6876:138,2016-01-19 08:00:00,2016-01-25 08:00:00,planned,Squaw Valley - Camden 138 kV Circuit 1
12466,L:17177:17178:138,2016-01-17 08:00:00,2016-01-19 08:00:00,planned,Auburn 2 - Nelson Cable 138 kV Ckt 1
18127,L:20280:20309:500,2016-01-10 08:00:00,2016-01-17 08:00:00,planned,Richland Substation - Troy Energy Llc 500 kV line
12067,L:16913:16914:138,2016-01-12 08:00:00,2016-01-13 08:00:00,planned,Inskip - Smithtool 138 kV Ckt 1
3665,L:6604:6609:138,2016-01-18 08:00:00,2016-02-06 08:00:00,planned,Warm Springs - Wakefield Junction 138 kV
8333,L:8809:8811:138,2016-01-10 08:00:00,2016-01-19 08:00:00,planned,Kern Canyon - Columbia 138 kV Ckt 2
1578,L:5729:5744:138,2016-01-10 08:00:00,2016-01-18 08:00:00,planned,Southampton Solar Llc - Waunakee Municipal 2 138 kV Cir. 1
19327,L:22830:22917:100,2016-01-15 08:00:00,2016-01-18 08:00:00,planned,Temblor - Chalk Hills Hy 100 kV Line 1
3987,L:6792:7102:138,2016-01-17 08:00:00,2016-01-29 08:00:00,planned,Quincy - Border Steel 138 kV Circuit 1
10580,L:9847:9889:138,2016-01-15 08:00:00,2016-02-01 08:00:00,planned,Gum Springs - Friona Rural 138 kV Ckt 1
20389,L:23178:23513:100,2016-01-17 08:00:00,2016-02-02 08:00:00,planned,Alire Pnm - Huebner 100 kV #1
273,L:5118:5127:138,2016-01-18 08:00:00,2016-02-05 08:00:00,planned,Big Eddy - Alcoa Primary 138 kV
4947,L:7190:7284:138,2016-01-13 08:00:00,2016-01-31 08:00:00,planned,Elk Garden - 2Nd St 138 kV Ckt 1
9219,L:9201:9225:138,2016-02-08 19:00:00,2016-02-13 19:00:00,planned,Blue Ridge - Tanglewilde Substation 138 kV Cir. 1
9439,L:9313:9669:138,2016-02-12 19:00:00,2016-02-29 19:00:00,planned,Hugo - Clover 138 kV Ckt 1
2491,L:6039:6083:138,2016-02-04 19:00:00,2016-02-20 19:00:00,planned,Colvard - Bluff Creek 138 kV Cir. 1
