plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
902099,18789,wind,91.0,2020,,Q17-0748
902100,9551,solar,269.8,2020,,Q17-0754
902101,8907,other,91.5,2021,,Q16-0581
902102,22015,solar,80.1,2021,,Q16-0666
902103,18118,solar,536.7,2021,,Q16-0681
902104,22035,solar,66.8,2021,,Q17-0732
902105,9921,solar,145.5,2021,,Q17-0823
902106,9276,wind,169.4,2021,,Q17-0878
902107,7946,solar,108.8,2021,,Q18-0967
902108,22035,gas,1500.0,2021,,Q18-0971
902109,19648,gas,986.3,2021,,Q15-0557
902110,8499,solar,105.7,2021,,Q16-0592
902111,22018,solar,301.1,2021,,Q16-0632
902112,17792,storage,107.8,2021,,Q16-0654
902113,23177,solar,91.9,2021,,Q16-0689
902114,5826,gas,668.2,2021,,Q16-0691
902115,19604,solar,247.3,2021,,Q17-0741
902116,8659,storage,466.0,2021,,Q17-0765
902117,20177,solar,488.7,2021,,Q17-0778
902118,8222,wind,153.6,2021,,Q17-0791
902119,22765,gas,1143.5,2021,,Q17-0897
902120,17834,gas,1339.3,2021,,Q18-0934
902121,22855,gas,134.5,2021,,Q18-1011
902122,19048,gas,1034.2,2021,,Q15-0545
902123,22749,solar,192.8,2021,,Q15-0548
902124,9693,gas,414.7,2021,,Q16-0642
902125,19535,solar,211.6,2021,,Q16-0673
902126,5339,solar,52.4,2021,,Q17-0755
902127,5372,solar,587.1,2021,,Q17-0807
902128,8740,gas,619.4,2021,,Q18-0986
902129,22308,solar,40.0,2021,,Q16-0599
902130,9133,solar,95.5,2021,,Q17-0829
902131,9156,gas,289.7,2021,,Q17-0834
902132,7923,gas,705.7,2021,,Q17-0843
902133,23046,solar,142.1,2021,,Q17-0845
902134,8542,solar,141.3,2021,,Q17-0849
902135,9633,gas,1455.3,2021,,Q17-0910
902136,6521,wind,392.6,2021,,Q18-0921
902137,9529,solar,95.5,2021,,Q18-0977
902138,9545,solar,123.9,2021,,Q18-1021
902139,11146,other,100.7,2021,,Q15-0534
902140,22749,solar,98.5,2021,,Q16-0598
902141,17656,solar,31.6,2021,,Q16-0701
902142,19045,solar,70.8,2021,,Q17-0775
902143,21801,solar,74.3,2021,,Q17-0787
902144,9677,solar,101.6,2021,,Q17-0906
902145,9633,storage,280.5,2021,,Q18-0926
902146,17325,solar,56.2,2021,,Q16-0627
902147,5810,wind,110.5,2021,,Q16-0650
902148,24600,gas,1169.8,2021,,Q17-0776
902149,21211,solar,31.6,2021,,Q17-0797
902150,9312,solar,129.9,2021,,Q17-0858
902151,5930,solar,78.1,2021,,Q18-0920
902152,22965,solar,150.0,2021,,Q16-0593
902153,10274,solar,120.1,2021,,Q17-0870
902154,9530,gas,285.4,2021,,Q15-0551
902155,17570,gas,904.9,2021,,Q16-0602
902156,22886,solar,122.9,2021,,Q16-0706
902157,18290,wind,107.7,2021,,Q16-0720
902158,21989,solar,49.0,2021,,Q17-0744
902159,22749,solar,155.1,2021,,Q17-0764
902160,19953,solar,145.7,2021,,Q17-0777
902161,17146,solar,77.1,2021,,Q17-0862
902162,19154,gas,473.3,2021,,Q17-0867
902163,9250,solar,219.4,2021,,Q18-1003
902164,9546,solar,57.8,2021,,Q18-1088
902165,18367,solar,301.2,2021,,Q16-0620
902166,6524,solar,46.0,2021,,Q16-0637
902167,8370,solar,91.7,2021,,Q17-0742
902168,16877,solar,105.1,2021,,Q17-0762
902169,9614,storage,75.9,2021,,Q17-0847
902170,11151,solar,127.6,2021,,Q17-0877
902171,21772,solar,155.4,2021,,Q16-0566
902172,9989,storage,67.6,2021,,Q16-0630
902173,9645,solar,77.0,2021,,Q16-0663
902174,7123,wind,330.0,2021,,Q16-0709
902175,6549,gas,222.5,2021,,Q17-0749
902176,9317,wind,238.9,2021,,Q17-0861
902177,17917,gas,463.4,2021,,Q17-0891
902178,22749,wind,249.0,2021,,Q17-0894
902179,22394,solar,212.7,2021,,Q17-0903
902180,10037,storage,60.4,2021,,Q18-0965
902181,9070,solar,161.5,2021,,Q18-0990
902182,19962,solar,116.1,2021,,Q18-1081
902183,19594,storage,31.0,2021,,Q19-1146
902184,7087,solar,92.7,2021,,Q16-0616
902185,5756,solar,131.2,2021,,Q16-0679
902186,9946,solar,70.1,2021,,Q16-0711
902187,23256,solar,105.5,2021,,Q17-0806
902188,9773,gas,231.9,2021,,Q17-0836
902189,22035,gas,830.9,2021,,Q18-0988
902190,5534,gas,46.9,2021,,Q18-1017
902191,20169,solar,114.8,2021,,Q18-1121
902192,18034,gas,894.7,2021,,Q16-0647
902193,6653,gas,361.7,2021,,Q17-0729
902194,23509,solar,213.6,2021,,Q17-0768
902195,22765,wind,146.7,2021,,Q17-0781
902196,19544,gas,678.8,2021,,Q17-0841
902197,9374,gas,452.5,2021,,Q18-0939
902198,6787,solar,106.3,2021,,Q18-0950
902199,5243,solar,77.6,2021,,Q18-0963
902200,9250,solar,121.5,2021,,Q18-0969
902201,22965,gas,201.1,2021,,Q18-0970
902202,19950,solar,105.4,2021,,Q18-0978
902203,7286,gas,541.3,2021,,Q18-1099
902204,22749,solar,170.3,2021,,Q19-1205
902205,17461,solar,111.6,2022,,Q17-0820
902206,21769,wind,173.6,2022,,Q17-0846
902207,18801,solar,114.2,2022,,Q18-1071
902208,9065,wind,259.8,2022,,Q18-1113
902209,9633,solar,279.7,2022,,Q18-1130
902210,6164,storage,251.1,2022,,Q19-1139
902211,23390,solar,56.2,2022,,Q16-0576
902212,17386,solar,202.6,2022,,Q17-0759
902213,22903,gas,1070.4,2022,,Q17-0779
902214,18043,storage,117.2,2022,,Q17-0809
902215,20197,wind,227.9,2022,,Q17-0853
902216,5238,solar,147.7,2022,,Q17-0854
902217,6376,solar,77.8,2022,,Q17-0855
902218,5382,wind,178.1,2022,,Q17-0883
902219,10228,solar,281.2,2022,,Q17-0909
902220,16955,solar,211.3,2022,,Q18-0989
902221,17940,gas,446.1,2022,,Q18-0994
902222,7653,gas,826.4,2022,,Q18-1006
902223,5512,solar,61.5,2022,,Q18-1105
902224,9872,storage,123.1,2022,,Q19-1171
902225,22491,gas,299.1,2022,,Q16-0678
902226,23508,gas,222.4,2022,,Q17-0740
902227,9587,gas,637.1,2022,,Q17-0814
902228,5917,gas,863.9,2022,,Q17-0840
902229,7548,solar,156.7,2022,,Q18-0982
902230,20033,solar,81.6,2022,,Q18-1007
902231,5184,solar,139.7,2022,,Q19-1145
902232,9242,wind,111.9,2022,,Q19-1176
902233,17040,solar,43.6,2022,,Q19-1196
902234,8343,solar,407.3,2022,,Q16-0677
902235,9670,other,74.4,2022,,Q17-0757
902236,5947,gas,736.7,2022,,Q17-0817
902237,17931,storage,103.1,2022,,Q17-0822
902238,9855,solar,58.9,2022,,Q17-0824
902239,8347,solar,124.9,2022,,Q17-0872
902240,8499,other,107.4,2022,,Q17-0879
902241,8207,solar,69.4,2022,,Q17-0900
902242,10241,solar,63.1,2022,,Q18-0942
902243,9275,solar,71.3,2022,,Q18-0946
902244,22886,solar,98.4,2022,,Q18-1032
902245,18699,solar,76.2,2022,,Q18-1036
902246,8499,solar,165.6,2022,,Q18-1052
902247,9444,wind,153.6,2022,,Q18-1123
902248,8276,storage,85.0,2022,,Q19-1242
902249,9929,solar,261.9,2022,,Q19-1263
902250,7630,hybrid,184.5,2022,,Q19-1281
902251,23302,solar,69.2,2022,,Q17-0723
902252,10280,gas,216.9,2022,,Q17-0770
902253,9024,solar,160.0,2022,,Q17-0827
902254,18853,solar,388.3,2022,,Q17-0844
902255,23302,wind,287.1,2022,,Q17-0886
902256,10749,solar,158.8,2022,,Q17-0890
902257,23495,solar,52.8,2022,,Q17-0904
902258,11146,storage,500.0,2022,,Q18-0913
902259,8371,other,39.6,2022,,Q18-1034
902260,8852,solar,187.4,2022,,Q18-1046
902261,11130,gas,358.2,2022,,Q19-1143
902262,10186,solar,46.7,2022,,Q17-0810
902263,7328,gas,127.7,2022,,Q17-0825
902264,18801,solar,132.7,2022,,Q17-0837
902265,6085,gas,598.5,2022,,Q17-0850
902266,9812,wind,100.8,2022,,Q17-0885
902267,8015,solar,284.1,2022,,Q17-0896
902268,23276,solar,43.6,2022,,Q18-0937
902269,9633,solar,46.6,2022,,Q18-0962
902270,21986,solar,241.5,2022,,Q18-1027
902271,19645,gas,254.8,2022,,Q18-1070
902272,9007,solar,184.6,2022,,Q19-1156
902273,17623,solar,61.8,2022,,Q19-1193
902274,17008,storage,332.7,2022,,Q19-1206
902275,9510,solar,111.3,2022,,Q16-0695
902276,17599,other,49.9,2022,,Q17-0753
902277,22595,solar,121.5,2022,,Q17-0889
902278,23508,gas,174.4,2022,,Q17-0899
902279,5653,storage,35.8,2022,,Q18-0930
902280,9273,solar,148.4,2022,,Q18-0960
902281,6580,wind,600.0,2022,,Q18-0961
902282,22869,gas,155.7,2022,,Q18-1008
902283,6091,gas,468.3,2022,,Q18-1018
902284,17100,solar,305.6,2022,,Q18-1061
902285,9716,gas,41.9,2022,,Q18-1074
902286,10286,solar,92.8,2022,,Q18-1094
902287,9244,storage,103.6,2022,,Q19-1160
902288,22493,hybrid,181.7,2022,,Q19-1180
902289,20254,solar,117.1,2022,,Q19-1207
902290,18252,solar,144.5,2022,,Q19-1220
902291,23348,wind,188.5,2022,,Q18-0949
902292,22749,wind,141.8,2022,,Q18-0973
902293,19554,wind,143.9,2022,,Q18-1014
902294,9633,gas,781.8,2022,,Q18-1024
902295,24606,gas,743.2,2022,,Q18-1041
902296,22493,solar,137.8,2022,,Q18-1073
902297,9662,solar,84.5,2022,,Q18-1112
902298,9912,solar,72.7,2022,,Q19-1161
902299,22749,solar,72.5,2022,,Q19-1172
902300,22575,solar,80.1,2022,,Q19-1185
902301,23329,solar,234.3,2022,,Q19-1202
902302,8250,solar,212.1,2022,,Q19-1233
902303,10111,solar,362.3,2022,,Q19-1273
902304,9540,solar,74.3,2022,,Q17-0794
902305,6507,gas,273.2,2022,,Q17-0813
902306,7629,solar,136.7,2022,,Q17-0821
902307,9301,wind,125.4,2022,,Q17-0828
902308,9633,solar,121.2,2022,,Q18-0916
902309,6619,storage,67.6,2022,,Q18-0956
902310,9336,solar,206.9,2022,,Q18-0983
902311,24612,solar,175.2,2022,,Q18-1022
902312,23328,wind,193.0,2022,,Q18-1087
902313,8384,solar,139.2,2022,,Q19-1159
902314,5960,hybrid,144.6,2022,,Q19-1169
902315,9528,storage,135.9,2022,,Q19-1203
902316,18986,solar,108.9,2022,,Q19-1249
902317,20185,storage,58.2,2022,,Q19-1293
902318,23512,solar,141.4,2022,,Q19-1313
902319,19952,solar,112.9,2022,,Q19-1342
902320,23508,solar,234.0,2022,,Q16-0719
902321,16919,solar,59.2,2022,,Q17-0738
902322,9084,wind,437.9,2022,,Q17-0804
902323,6198,wind,121.1,2022,,Q17-0816
902324,20286,gas,1500.0,2022,,Q17-0901
902325,7518,storage,130.0,2022,,Q18-1019
902326,9764,wind,179.4,2022,,Q18-1078
902327,22035,wind,241.7,2022,,Q18-1117
902328,9896,storage,237.7,2022,,Q19-1231
902329,23495,solar,245.8,2022,,Q19-1232
902330,5342,solar,116.8,2022,,Q19-1240
902331,9841,solar,104.4,2022,,Q19-1269
902332,7668,wind,104.2,2022,,Q20-1413
902333,9514,solar,96.0,2022,,Q17-0745
902334,19554,solar,75.3,2022,,Q17-0852
902335,7938,wind,152.0,2022,,Q18-1016
902336,6976,wind,273.4,2022,,Q18-1043
902337,17847,solar,84.6,2022,,Q19-1174
902338,22095,solar,319.2,2022,,Q19-1208
902339,24569,storage,500.0,2022,,Q19-1245
902340,22958,solar,156.5,2022,,Q19-1252
902341,17152,solar,86.7,2022,,Q19-1283
902342,9202,storage,105.8,2022,,Q19-1309
902343,6494,solar,340.9,2022,,Q19-1363
902344,10038,solar,81.7,2022,,Q17-0722
902345,19230,wind,257.0,2022,,Q17-0774
902346,22336,solar,128.1,2022,,Q17-0857
902347,5372,gas,421.0,2022,,Q18-0951
902348,10752,gas,1091.5,2022,,Q18-0995
902349,7936,wind,228.7,2022,,Q18-1116
902350,17049,solar,44.7,2022,,Q18-1129
902351,5482,solar,156.4,2022,,Q19-1135
902352,23520,hybrid,224.4,2022,,Q19-1184
902353,9633,wind,79.2,2022,,Q19-1195
902354,21704,solar,65.5,2022,,Q19-1201
902355,9760,solar,261.6,2022,,Q19-1218
902356,22493,gas,443.6,2023,,Q18-1035
902357,10266,gas,287.1,2023,,Q18-1040
902358,10279,solar,82.4,2023,,Q18-1059
902359,23495,storage,93.4,2023,,Q18-1067
902360,22493,solar,173.0,2023,,Q19-1261
902361,22965,solar,343.4,2023,,Q19-1364
902362,20138,solar,87.1,2023,,Q18-0940
902363,8920,other,31.0,2023,,Q18-1039
902364,9785,solar,129.1,2023,,Q18-1101
902365,22035,solar,144.7,2023,,Q18-1120
902366,20286,solar,411.8,2023,,Q19-1148
902367,7416,gas,185.0,2023,,Q19-1210
902368,18801,solar,106.2,2023,,Q19-1234
902369,21977,solar,105.4,2023,,Q19-1235
902370,5987,storage,50.4,2023,,Q19-1244
902371,9729,solar,161.8,2023,,Q19-1311
902372,7938,solar,244.3,2023,,Q19-1332
902373,9793,solar,82.9,2023,,Q20-1381
902374,17391,solar,184.3,2023,,Q20-1431
902375,8520,solar,59.3,2023,,Q17-0808
902376,10279,gas,937.6,2023,,Q17-0864
902377,6026,solar,97.8,2023,,Q18-0912
902378,5374,solar,211.7,2023,,Q18-0922
902379,19544,gas,764.8,2023,,Q18-0931
902380,9633,wind,302.3,2023,,Q18-1069
902381,19769,solar,237.5,2023,,Q18-1118
902382,7233,solar,139.1,2023,,Q19-1155
902383,9633,hybrid,114.5,2023,,Q19-1291
902384,17219,solar,47.7,2023,,Q19-1344
902385,21786,solar,64.6,2023,,Q20-1458
902386,21212,solar,174.8,2023,,Q20-1493
902387,22866,other,14.4,2023,,Q17-0835
902388,5862,solar,185.8,2023,,Q18-0955
902389,17040,solar,53.3,2023,,Q18-1005
902390,19587,wind,345.0,2023,,Q18-1075
902391,9633,solar,125.6,2023,,Q18-1079
902392,18623,solar,76.0,2023,,Q18-1098
902393,6997,solar,148.9,2023,,Q19-1154
902394,9633,solar,105.5,2023,,Q19-1224
902395,5924,gas,150.0,2023,,Q19-1267
902396,22865,solar,182.6,2023,,Q19-1274
902397,8313,solar,91.8,2023,,Q19-1294
902398,9658,solar,51.4,2023,,Q19-1341
902399,22035,storage,83.8,2023,,Q19-1369
902400,20171,solar,126.5,2023,,Q20-1420
902401,9633,gas,721.6,2023,,Q20-1439
902402,9179,storage,55.2,2023,,Q20-1500
902403,6432,gas,179.6,2023,,Q20-1534
902404,23512,solar,175.7,2023,,Q18-0915
902405,9219,solar,104.4,2023,,Q18-0941
902406,17881,solar,29.6,2023,,Q18-0976
902407,9534,solar,53.0,2023,,Q18-1028
902408,18497,solar,83.8,2023,,Q18-1063
902409,10066,solar,236.3,2023,,Q18-1111
902410,9985,storage,155.0,2023,,Q18-1126
902411,19932,storage,130.0,2023,,Q19-1131
902412,22849,storage,117.9,2023,,Q19-1222
902413,18384,solar,63.4,2023,,Q19-1223
902414,9755,storage,193.7,2023,,Q19-1228
902415,21716,solar,135.2,2023,,Q19-1270
902416,9747,solar,182.9,2023,,Q19-1301
902417,9275,solar,203.9,2023,,Q19-1334
902418,23340,solar,147.3,2023,,Q19-1348
902419,9633,wind,185.9,2023,,Q19-1350
902420,9540,wind,404.4,2023,,Q20-1409
902421,17041,solar,103.1,2023,,Q20-1423
902422,22493,wind,264.3,2023,,Q20-1562
902423,22596,solar,142.9,2023,,Q20-1567
902424,23516,wind,56.2,2023,,Q17-0818
902425,8499,gas,953.3,2023,,Q18-0975
902426,9633,solar,59.4,2023,,Q18-1097
902427,18693,wind,238.5,2023,,Q19-1189
902428,6646,storage,166.1,2023,,Q19-1268
902429,22021,solar,60.6,2023,,Q19-1300
902430,9987,gas,123.1,2023,,Q20-1391
902431,10098,wind,95.5,2023,,Q20-1511
902432,7320,solar,140.2,2023,,Q20-1551
902433,23523,solar,210.6,2023,,Q20-1615
902434,8343,solar,230.0,2023,,Q18-0945
902435,18934,wind,224.2,2023,,Q18-0980
902436,5960,wind,361.5,2023,,Q18-1009
902437,22493,solar,145.2,2023,,Q18-1062
902438,9633,gas,880.4,2023,,Q18-1110
902439,19548,solar,58.1,2023,,Q19-1157
902440,9633,solar,115.1,2023,,Q19-1163
902441,10446,storage,93.5,2023,,Q19-1194
902442,8011,solar,500.3,2023,,Q19-1360
902443,8710,solar,115.5,2023,,Q20-1395
902444,23185,solar,99.8,2023,,Q20-1498
902445,18122,solar,159.8,2023,,Q20-1506
902446,19554,storage,44.6,2023,,Q20-1514
902447,9219,solar,25.7,2023,,Q20-1612
902448,22493,gas,97.8,2023,,Q18-0914
902449,9853,solar,326.3,2023,,Q18-0936
902450,18021,wind,97.4,2023,,Q18-0943
902451,9633,other,109.0,2023,,Q18-1051
902452,23495,solar,131.7,2023,,Q19-1165
902453,9336,storage,39.3,2023,,Q19-1211
902454,10156,storage,66.6,2023,,Q19-1219
902455,5726,wind,364.1,2023,,Q19-1255
902456,20299,solar,201.9,2023,,Q19-1353
902457,22035,solar,106.5,2023,,Q19-1366
902458,10038,storage,136.2,2023,,Q20-1379
902459,8146,solar,106.2,2023,,Q20-1422
902460,9193,solar,68.8,2023,,Q17-0871
902461,23887,other,46.9,2023,,Q18-0933
902462,9567,gas,197.6,2023,,Q18-1060
902463,9532,wind,62.6,2023,,Q18-1089
902464,22001,gas,59.9,2023,,Q18-1090
902465,8009,solar,157.3,2023,,Q18-1124
902466,24600,solar,205.4,2023,,Q18-1125
902467,9253,solar,63.8,2023,,Q19-1138
902468,10240,solar,204.3,2023,,Q19-1225
902469,22035,storage,87.7,2023,,Q19-1299
902470,10182,gas,206.0,2023,,Q19-1338
902471,9811,solar,83.6,2023,,Q20-1387
902472,8146,solar,80.5,2023,,Q20-1416
902473,9078,solar,28.7,2023,,Q20-1430
902474,10134,solar,237.3,2023,,Q20-1459
902475,23185,solar,216.0,2023,,Q20-1533
902476,10068,storage,75.8,2023,,Q17-0898
902477,9159,storage,41.4,2023,,Q18-0918
902478,7750,solar,164.7,2023,,Q18-0938
902479,22965,solar,207.1,2023,,Q18-0998
902480,22982,gas,538.8,2023,,Q18-1013
902481,7936,wind,404.3,2023,,Q18-1033
902482,22035,solar,27.1,2023,,Q18-1037
902483,23508,other,99.7,2023,,Q18-1119
902484,8397,storage,65.8,2023,,Q19-1217
902485,23142,solar,233.7,2023,,Q19-1264
902486,9633,gas,216.2,2023,,Q19-1290
902487,8209,solar,119.2,2023,,Q19-1367
902488,2957,solar,89.4,2023,,Q20-1384
902489,5238,solar,71.3,2023,,Q20-1400
902490,9091,solar,379.8,2023,,Q20-1412
902491,19386,storage,63.8,2023,,Q20-1426
902492,9055,wind,314.5,2023,,Q20-1504
902493,5484,storage,188.7,2023,,Q20-1510
902494,17238,wind,79.0,2023,,Q20-1526
902495,19235,solar,188.5,2023,,Q19-1192
902496,19321,solar,124.5,2023,,Q19-1230
902497,5308,wind,140.0,2023,,Q19-1251
902498,10157,solar,95.4,2023,,Q19-1298
902499,9633,hybrid,390.5,2023,,Q20-1393
902500,9436,gas,494.2,2023,,Q20-1436
902501,17238,solar,89.6,2023,,Q20-1452
902502,9631,solar,155.8,2023,,Q20-1455
902503,24600,wind,165.4,2023,,Q20-1515
902504,19735,storage,143.9,2023,,Q20-1541
902505,11153,solar,90.7,2023,,Q20-1634
902506,22035,gas,203.9,2023,,Q21-1769
902507,10279,solar,170.2,2023,,Q18-0985
902508,10275,other,69.1,2023,,Q18-1010
902509,17238,wind,187.9,2023,,Q19-1190
902510,8180,solar,101.5,2023,,Q19-1238
902511,9633,solar,200.2,2023,,Q19-1260
902512,8710,solar,167.4,2023,,Q19-1320
902513,23508,hybrid,135.1,2023,,Q19-1325
902514,17394,storage,20.8,2023,,Q20-1425
902515,18019,storage,108.3,2023,,Q20-1490
902516,9751,solar,204.6,2023,,Q20-1582
902517,22018,solar,157.6,2023,,Q20-1613
902518,22749,solar,109.2,2023,,Q21-1644
902519,19391,wind,98.2,2024,,Q18-1109
902520,6005,gas,633.6,2024,,Q19-1166
902521,7507,hybrid,144.0,2024,,Q19-1284
902522,18984,storage,69.4,2024,,Q19-1322
902523,8698,solar,97.6,2024,,Q20-1396
902524,22493,wind,358.9,2024,,Q20-1473
902525,19544,solar,642.1,2024,,Q20-1482
902526,9633,gas,559.6,2024,,Q20-1497
902527,22578,solar,157.1,2024,,Q20-1580
902528,7567,wind,142.8,2024,,Q20-1591
902529,19492,solar,175.4,2024,,Q18-1092
902530,9633,solar,221.1,2024,,Q19-1142
902531,9633,wind,158.0,2024,,Q19-1221
902532,10264,gas,363.4,2024,,Q19-1236
902533,19017,wind,92.0,2024,,Q19-1276
902534,10210,solar,75.5,2024,,Q19-1310
902535,22965,storage,94.7,2024,,Q19-1324
902536,18567,storage,96.9,2024,,Q19-1365
902537,20087,solar,210.2,2024,,Q20-1371
902538,21763,wind,287.6,2024,,Q20-1434
902539,10054,hybrid,128.1,2024,,Q20-1438
902540,22311,solar,128.1,2024,,Q20-1453
902541,19544,storage,98.0,2024,,Q20-1491
902542,22965,storage,59.7,2024,,Q20-1519
902543,9633,solar,202.3,2024,,Q21-1685
902544,11129,solar,295.6,2024,,Q21-1733
902545,8395,solar,56.5,2024,,Q21-1740
902546,23201,solar,240.9,2024,,Q18-0992
902547,9810,gas,340.6,2024,,Q18-1064
902548,18005,solar,211.1,2024,,Q18-1103
902549,16921,solar,100.0,2024,,Q19-1177
902550,22493,solar,104.9,2024,,Q19-1257
902551,8841,hybrid,200.3,2024,,Q19-1272
902552,20100,solar,63.2,2024,,Q20-1394
902553,10279,hybrid,72.6,2024,,Q20-1399
902554,9662,gas,285.4,2024,,Q20-1456
902555,24600,gas,1500.0,2024,,Q20-1476
902556,9278,solar,139.7,2024,,Q20-1508
902557,9633,storage,70.3,2024,,Q20-1552
902558,23495,wind,193.1,2024,,Q20-1553
902559,18692,solar,437.3,2024,,Q20-1603
902560,21664,hybrid,132.2,2024,,Q21-1718
902561,18683,solar,56.8,2024,,Q18-1025
902562,9633,solar,71.1,2024,,Q18-1029
902563,19554,solar,63.0,2024,,Q19-1133
902564,23495,wind,318.9,2024,,Q19-1178
902565,18442,hybrid,274.2,2024,,Q19-1182
902566,18028,solar,217.3,2024,,Q19-1191
902567,20199,storage,153.1,2024,,Q20-1378
902568,8244,storage,48.8,2024,,Q20-1402
902569,7526,solar,305.9,2024,,Q20-1418
902570,23508,storage,84.2,2024,,Q20-1480
902571,21710,solar,53.7,2024,,Q20-1513
902572,18222,storage,209.0,2024,,Q20-1544
902573,22901,solar,134.0,2024,,Q20-1573
902574,9225,solar,163.7,2024,,Q20-1611
902575,6999,storage,54.6,2024,,Q20-1626
902576,7837,solar,106.4,2024,,Q21-1679
902577,9024,storage,151.4,2024,,Q18-1076
902578,23104,solar,207.8,2024,,Q19-1151
902579,22035,storage,56.8,2024,,Q19-1333
902580,23504,solar,129.9,2024,,Q19-1357
902581,23495,hybrid,500.0,2024,,Q20-1404
902582,22578,solar,100.4,2024,,Q20-1475
902583,22749,storage,211.9,2024,,Q20-1521
902584,9633,solar,228.1,2024,,Q21-1680
902585,16805,gas,786.6,2024,,Q21-1734
902586,22035,solar,61.3,2024,,Q21-1899
902587,9627,solar,175.3,2024,,Q18-1057
902588,9633,wind,167.0,2024,,Q19-1134
902589,19588,solar,69.3,2024,,Q19-1136
902590,24642,wind,262.4,2024,,Q19-1253
902591,20299,solar,26.7,2024,,Q19-1278
902592,22493,solar,89.7,2024,,Q19-1304
902593,17957,gas,73.7,2024,,Q20-1392
902594,22035,storage,75.9,2024,,Q20-1405
902595,9219,storage,303.6,2024,,Q20-1512
902596,23035,hybrid,109.0,2024,,Q20-1523
902597,11130,storage,68.9,2024,,Q21-1751
902598,22035,solar,300.9,2024,,Q21-1828
902599,17320,solar,41.2,2024,,Q21-1947
902600,22024,gas,141.6,2024,,Q18-1107
902601,9078,hybrid,383.5,2024,,Q19-1243
902602,20286,solar,72.6,2024,,Q19-1329
902603,23320,solar,231.2,2024,,Q19-1331
902604,19569,solar,197.6,2024,,Q20-1427
902605,9590,hybrid,122.9,2024,,Q20-1586
902606,19344,solar,73.0,2024,,Q20-1616
902607,7447,solar,77.1,2024,,Q20-1617
902608,22962,storage,100.7,2024,,Q21-1674
902609,5221,solar,124.4,2024,,Q21-1704
902610,10018,hybrid,213.0,2024,,Q21-1806
902611,9912,storage,161.3,2024,,Q21-1833
902612,7811,storage,84.0,2024,,Q21-1908
902613,17673,gas,246.6,2024,,Q18-1095
902614,24211,solar,86.8,2024,,Q19-1152
902615,7936,storage,91.9,2024,,Q19-1246
902616,7109,storage,167.5,2024,,Q19-1335
902617,22965,solar,104.2,2024,,Q20-1397
902618,9722,solar,113.2,2024,,Q20-1501
902619,8350,solar,164.9,2024,,Q20-1564
902620,19993,wind,172.0,2024,,Q20-1577
902621,22493,storage,42.1,2024,,Q21-1708
902622,21719,gas,205.8,2024,,Q21-1741
902623,17027,solar,105.4,2024,,Q21-1875
902624,23527,gas,55.9,2024,,Q21-1876
902625,17420,solar,49.3,2024,,Q21-1965
902626,6435,solar,94.0,2024,,Q19-1144
902627,10071,solar,65.6,2024,,Q19-1209
902628,19914,solar,123.5,2024,,Q19-1212
902629,23227,solar,55.0,2024,,Q19-1226
902630,5628,gas,260.3,2024,,Q19-1314
902631,22493,solar,164.8,2024,,Q19-1339
902632,9219,storage,68.4,2024,,Q19-1355
902633,9867,solar,85.6,2024,,Q20-1380
902634,22965,storage,25.3,2024,,Q20-1424
902635,10279,solar,149.5,2024,,Q20-1570
902636,9971,solar,90.6,2024,,Q20-1587
902637,7233,solar,164.8,2024,,Q20-1596
902638,5642,solar,81.4,2024,,Q20-1602
902639,20962,solar,83.2,2024,,Q20-1633
902640,19905,solar,185.5,2024,,Q21-1666
902641,19554,solar,70.3,2024,,Q21-1667
902642,6174,storage,140.2,2024,,Q21-1761
902643,7144,solar,115.7,2024,,Q21-1955
902644,23357,storage,42.8,2024,,Q18-1082
902645,23508,solar,205.0,2024,,Q19-1175
902646,7784,solar,109.0,2024,,Q20-1383
902647,23153,solar,127.9,2024,,Q20-1464
902648,19437,hybrid,377.8,2024,,Q20-1469
902649,8130,solar,144.2,2024,,Q20-1484
902650,11146,solar,148.7,2024,,Q20-1547
902651,7287,solar,45.0,2024,,Q20-1635
902652,9782,solar,95.3,2024,,Q21-1665
902653,19580,hybrid,305.2,2024,,Q21-1717
902654,22767,solar,268.2,2024,,Q21-1756
902655,19236,solar,141.4,2024,,Q21-1765
902656,10167,gas,205.7,2024,,Q21-1776
902657,11146,solar,120.3,2024,,Q21-1861
902658,9207,storage,76.5,2024,,Q22-2028
902659,9062,solar,135.5,2024,,Q19-1346
902660,20038,storage,28.5,2024,,Q20-1382
902661,22765,wind,297.8,2024,,Q20-1403
902662,5970,solar,72.5,2024,,Q20-1446
902663,9844,solar,170.9,2024,,Q20-1472
902664,22982,storage,162.5,2024,,Q20-1527
902665,9633,solar,78.3,2024,,Q20-1529
902666,5184,wind,221.5,2024,,Q20-1592
902667,9070,solar,168.7,2024,,Q21-1651
902668,9275,solar,177.4,2024,,Q21-1719
902669,9480,solar,262.0,2024,,Q19-1215
902670,9044,solar,32.4,2024,,Q19-1250
902671,10095,storage,165.0,2024,,Q20-1525
902672,11146,solar,43.8,2024,,Q21-1660
902673,11209,wind,459.1,2024,,Q21-1678
902674,22959,solar,57.9,2024,,Q21-1712
902675,8244,storage,66.2,2024,,Q21-1825
902676,9301,solar,406.5,2024,,Q21-1900
902677,22035,gas,573.2,2024,,Q21-1918
902678,21977,solar,127.6,2025,,Q19-1237
