date,facility_name,upgrade
2022-01-01,Wabash - Gruver 100 kV Line 2,baseline reliability upgrade
2022-01-01,Morganville Substation - Polson 100 kV Circuit 2,baseline reliability upgrade
2022-01-01,N Vernon - Spills 100 kV Line 1,baseline reliability upgrade
2022-01-01,Moreno Tap - Lakehead Vesper 100 kV Ckt 1,baseline reliability upgrade
2022-01-01,Comed Devon - Lincoln St S 100 kV,baseline reliability upgrade
2022-01-01,Sun Prairie - Canreed 100 kV #2,baseline reliability upgrade
2022-01-01,Sun Prairie - Canreed 100 kV #3,baseline reliability upgrade
2022-01-01,Henagar - Aiyansh Substation 100 kV,baseline reliability upgrade
2022-01-01,South Jackson - Pittsford 100 kV Cir. 1,baseline reliability upgrade
2022-01-01,Southeast Chicago Energy Project - Mi-Wuk 100 kV,baseline reliability upgrade
2022-01-01,Southeast Chicago Energy Project - Mi-Wuk 100 kV Cir. 2,baseline reliability upgrade
2022-01-01,Jim Christal - N Cambridge Substation 230 kV #1,baseline reliability upgrade
2022-01-01,Keelers - Chaffee Gas Recovery 100 kV,baseline reliability upgrade
2022-01-01,Eastern Office - Burnt Mill 100 kV,baseline reliability upgrade
2022-01-01,Georgia Pacific Paper - Moize Creek 100 kV Cir. 2,baseline reliability upgrade
2022-01-01,Scot - Rocky Rd Power Llc 230 kV Ckt 1,baseline reliability upgrade
2022-01-01,Byhalia - Electric 100 kV L,baseline reliability upgrade
2022-01-01,Electric - Eastshore 100 kV #1,baseline reliability upgrade
2022-01-01,Zack - W Shawano 100 kV,baseline reliability upgrade
2022-01-01,Van Buren St - Bernardo 100 kV,baseline reliability upgrade
2022-01-01,Lombard - Rapides 100 kV line,baseline reliability upgrade
2022-01-01,Lombard - Rapides 100 kV Cir. 2,baseline reliability upgrade
2022-01-01,Royce - Spring Brook 100 kV L,baseline reliability upgrade
2022-01-01,Rockaway Beach - Bushkill 100 kV #1,baseline reliability upgrade
2022-01-01,Morrison Lane - Bruceville 100 kV Cir. 1,baseline reliability upgrade
2022-01-01,W Sparta - Picadilly 100 kV #1,baseline reliability upgrade
2022-01-01,Picadilly - W Sparta 100 kV,baseline reliability upgrade
2022-01-01,James De Yung Substation - Depost Substation 100 kV Circuit 1,baseline reliability upgrade
2022-01-01,James De Young - Deposit 100 kV Cir. 2,baseline reliability upgrade
2022-01-01,Brvort - W Sparta 100 kV Ckt 2,baseline reliability upgrade
2022-01-01,Endako Cust - Route 59 100 kV #2,baseline reliability upgrade
2022-01-01,Maguire Rd - Brevrt 100 kV line,baseline reliability upgrade
2022-01-01,Offerman - Drum 100 kV Ckt 1,baseline reliability upgrade
2022-01-01,Imhoff Tap 1 - Drum 100 kV #1,baseline reliability upgrade
2022-01-01,Reid Gardnr - Rancho Seco 100 kV Cir. 1,baseline reliability upgrade
2022-01-01,Rancho Seco - Los Ositos 100 kV #3,baseline reliability upgrade
2022-01-01,Harmony Village - Pinal 100 kV Circuit 1,baseline reliability upgrade
2022-01-01,Hibbing - Harmony Village 100 kV Cir. 1,baseline reliability upgrade
2022-01-01,Covanta Wallingford Energy - Deep Springs 100 kV Ckt 1,baseline reliability upgrade
2022-01-01,Bogard - Baja 100 kV Circuit 1,baseline reliability upgrade
2022-01-01,Biport - Crist Rd 100 kV,baseline reliability upgrade
2022-01-01,Sage Rd - Jepson 100 kV Line 2,baseline reliability upgrade
2022-01-01,Brodie Lane - East Ellensburg 100 kV,baseline reliability upgrade
2022-01-01,Terrora - Mcreynolds 100 kV Ckt 1,baseline reliability upgrade
2022-01-01,Easy Road - Big Meadows 230 kV #2,baseline reliability upgrade
2022-01-01,Desert Springs - Fisk Stret 230 kV Line,baseline reliability upgrade
2022-01-01,Sunset Point 230-18 kV XFMR T1,baseline reliability upgrade
2022-01-01,Sunset Pt 230/18kV Transformer Bank Unit 3,baseline reliability upgrade
2022-01-01,Byron 230 kV/1 kV Transformer Bank 1,baseline reliability upgrade
2023-01-01,Ss3145 - Closter 161 kV Circuit 1,baseline reliability upgrade
2023-01-01,El Reno - Westfield Village 161 kV,baseline reliability upgrade
2023-01-01,Blakeslee Jct 138-1 kV Auto #1,baseline reliability upgrade
2023-01-01,Lasel Tap - International Paper Riverdale Mill 161 kV Line 1,baseline reliability upgrade
2023-01-01,Grand Haven Diesel Plant - Closter 161 kV Cir. 1,baseline reliability upgrade
2023-01-01,Grand Haven Diesel Plant - Closter 161 kV Circuit 2,baseline reliability upgrade
2023-01-01,Amargo - Slater 138 kV #1,baseline reliability upgrade
2023-01-01,Long Lake - Airport 138 kV line,baseline reliability upgrade
2023-01-01,Fair Lawn - Smiley 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Smiley - Ogdensburg 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Granville - Bremerton 138 kV Line 1,baseline reliability upgrade
2023-01-01,Altamont - Waveland 138 kV #1,baseline reliability upgrade
2023-01-01,Seagoville Sw 345/161kV Transformer Bank,baseline reliability upgrade
2023-01-01,Seagoville Sw 161 kV/138 kV XFMR Bank 4,baseline reliability upgrade
2023-01-01,Cayetano - Calectric 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Cypress - Yauco Plaza 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Cypress Substation - Wolf Creek Generator Substation 138 kV,baseline reliability upgrade
2023-01-01,Bremerton - Colchester 16 138 kV #1,baseline reliability upgrade
2023-01-01,Colchester 16 Substation - Montclair Cogen Facility 138 kV Line 1,baseline reliability upgrade
2023-01-01,Stanley Terrace Substation - Naval Air Station 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Goldfield - Whippany 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Roy - Whippany 138 kV,baseline reliability upgrade
2023-01-01,Wolf Crk Generator - Casto 138 kV,baseline reliability upgrade
2023-01-01,Polk St - Marion Drive 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Marion Drive - Barre City 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Prairie - Dower 138 kV Line 1,baseline reliability upgrade
2023-01-01,Alsea - Santa Ynez Switch 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Aldene - Tecumseh Rd 138 kV line,baseline reliability upgrade
2023-01-01,Orchard Sta - Dane 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,I-94 - Northern 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Beardsley St - Alessandro 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Post Rock - Deer Rips 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Montville - Morgan Energy Ctr 138 kV line,baseline reliability upgrade
2023-01-01,Needham Substation - Rocky Run 138 kV Line 1,baseline reliability upgrade
2023-01-01,San German 6401 - Halsey 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,West Caldwell - Wingra 138 kV,baseline reliability upgrade
2023-01-01,Canton Street - Hcf Substation 138 kV,baseline reliability upgrade
2023-01-01,E Sparanburg - Rock Run 138 kV Line,baseline reliability upgrade
2023-01-01,Artesia - Jackson Road 138 kV Line 1,baseline reliability upgrade
2023-01-01,County Line - Jefferies Station Substation 138 kV,baseline reliability upgrade
2023-01-01,County Line - W Crossille 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Calectric - Indiana 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Blaine - Pennsgrove 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Amargosa - Gregg 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Amargosa - Willmar 138 kV Line 1,baseline reliability upgrade
2023-01-01,Carrcroft - Amargosa Substation 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Amargosa - Carrcroft 138 kV,baseline reliability upgrade
2023-01-01,Hay Road - Amargosa 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Dell City - Willmar 138 kV Line 1,baseline reliability upgrade
2023-01-01,Cape Canaveral Substation - Rotar Park 138 kV,baseline reliability upgrade
2023-01-01,River Hills - Unisource Sq Hi 138 kV,baseline reliability upgrade
2023-01-01,Mckellar - Ussc 138 kV L,baseline reliability upgrade
2023-01-01,Dixon Tap - Hamilton Pa 138 kV #1,baseline reliability upgrade
2023-01-01,Collierville - Crag View 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Folsom Prison 345/138kV Transformer #1,baseline reliability upgrade
2023-01-01,Brodhead Central - Ykk Usa Chestney 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Melrose - Horse Heaven 138 kV,baseline reliability upgrade
2023-01-01,Frogtown - Warrington 138 kV,baseline reliability upgrade
2023-01-01,Forest City Light Plant - Horse Heaven 138 kV,baseline reliability upgrade
2023-01-01,34Th & E - Forest City Light Plant 138 kV L,baseline reliability upgrade
2023-01-01,Heaton - Jarrett 138 kV #1,baseline reliability upgrade
2023-01-01,Black Riv - Maynarville 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Sewell Creek Energy - Eklutna Generation Station 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Tyrone Substation - Sta E. West 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Statio E. W - Casa Grande 138 kV #1,baseline reliability upgrade
2023-01-01,Burgess Biopower - Hobart 138 kV,baseline reliability upgrade
2023-01-01,Tinnin Road Substation - Sunset 138 kV #1,baseline reliability upgrade
2023-01-01,Tinnin Rd - Reta 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Beeline - E 61St Street 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Priceville 345/138 kV TX Bank 1,baseline reliability upgrade
2023-01-01,Foulk - Chittenden 138 kV #1,baseline reliability upgrade
2023-01-01,Wabasso - Chichester 138 kV Line 1,baseline reliability upgrade
2023-01-01,Phantom Lake - Silver Side Road 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Edic - Alcoa Sw Sta 138 kV Line 1,baseline reliability upgrade
2023-01-01,Foulk - Stockton Wyndham 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Orange - Pt Beach Station 138 kV,baseline reliability upgrade
2023-01-01,Trainer - 52Nd St 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Eklutna Generation Station - Silverbrook 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Eklutna Generation Sta - Silverbrook Substation 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Vernon Vt - El Casco 138 kV Line 1,baseline reliability upgrade
2023-01-01,Marketst - Jenkins 345 kV L,baseline reliability upgrade
2023-01-01,King Street - Wapato 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Kimball - Purde Northwest 138 kV Line 1,baseline reliability upgrade
2023-01-01,Rock-Tenn Mill - Overtn 2 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Don Pedro - Greynods 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Maple Lake - Pinnacle Peak Walc 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Sunlake - Pomaria 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Siegfried - Country Club 138 kV Line 1,baseline reliability upgrade
2023-01-01,Cachete 1529 - Vfw Park 345 kV #1,baseline reliability upgrade
2023-01-01,Blanchard - Castaic 138 kV L,baseline reliability upgrade
2023-01-01,Shady Glen - Synata Hugoton 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Tunnel - Schuylkill 138 kV,baseline reliability upgrade
2023-01-01,Taft Cogeneration Facility - Reclaim 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Elporta - Indian Springs 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Shelline - Kline Township Cogen Facility 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Quindaro - Rio Verde 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Grizzly - Locust Ridge Ii Llc 138 kV,baseline reliability upgrade
2023-01-01,Waymart Wind - Eielson Afb Central Heat & Power Plant 138 kV Line 1,baseline reliability upgrade
2023-01-01,Equestrian Substation - Twisp 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Equestrian - Channng Substation 138 kV Line 1,baseline reliability upgrade
2023-01-01,Lancaster County Resource Recovery - Sheldon 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Little Mountain - Lancaster County Resource Recovery 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Twisp - Ripp 138 kV #1,baseline reliability upgrade
2023-01-01,Merchandise - E Knoxville 138 kV Line 1,baseline reliability upgrade
2023-01-01,Massachusetts Street - Northfield 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Wautoma - Newberry Vlg 138 kV #1,baseline reliability upgrade
2023-01-01,Yorkana - Coggon 345 kV Circuit 1,baseline reliability upgrade
2023-01-01,Cachete 1529 - Yermo 345 kV Line 1,baseline reliability upgrade
2023-01-01,Peach Bottom - Amps 345 kV Ckt 1,baseline reliability upgrade
2023-01-01,Indiantown Cogeneration Lp - Amps 345 kV Cir. 1,baseline reliability upgrade
2023-01-01,Northwest Tap 500/345kV Transformer #1,baseline reliability upgrade
2023-01-01,Brunner Island - Little Mtn 138 kV Line 1,baseline reliability upgrade
2023-01-01,Fisher Road - Hintz 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Fletcher - Tornado 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Montauk - Boundary 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Reid - Boundary 138 kV,baseline reliability upgrade
2023-01-01,Queen City - Sunset Lake 138 kV line,baseline reliability upgrade
2023-01-01,Enterprise Substation - Met Center 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,San Manuel - Morganton Parker Rd 138 kV line,baseline reliability upgrade
2023-01-01,Eden Substation - Silver Side Rd 138 kV #1,baseline reliability upgrade
2023-01-01,Silver Side Road - Eden 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Carrcroft Substation - Silver Side Rd 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Carrcroft - Silver Side Rd 138 kV Cir. 3,baseline reliability upgrade
2023-01-01,Silverbrook - Eden 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Silverbrook - Eden 138 kV Line 2,baseline reliability upgrade
2023-01-01,Carrcroft 138 kV/14 kV Transformer Bank 2,baseline reliability upgrade
2023-01-01,Westhaven - Rogue Riv 138 kV,baseline reliability upgrade
2023-01-01,Westhaven - Viaduct Avenue 138 kV Line,baseline reliability upgrade
2023-01-01,14Th Street - Hacienda Las Carolinas 138 kV Line 1,baseline reliability upgrade
2023-01-01,No. Wall - Captive 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,E Substation - Lake Charles Polymers 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Rubicon - Hunters Point 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,S Manchester - Eastpoint 138 kV L,baseline reliability upgrade
2023-01-01,Erdman - Eastpoint 138 kV Line 2,baseline reliability upgrade
2023-01-01,Bge Timonium - Shaw Road 138 kV Line 1,baseline reliability upgrade
2023-01-01,Eaymond - Weston Village 138 kV #1,baseline reliability upgrade
2023-01-01,Shawan Rd - Texas 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Dos Palos - White Plains 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Torrington Terminal - Pleasentville 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Redman - Frederick Road 138 kV #1,baseline reliability upgrade
2023-01-01,Frederick Road - Redman Substation 138 kV #2,baseline reliability upgrade
2023-01-01,6Th S - Falls Hydro Substation 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Shawan Rd - Ripp 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Sparrows Point - Amazon Maryland Dca1 Substation 138 kV Line 1,baseline reliability upgrade
2023-01-01,Rattlesnake - Hacienda Las Carolinas Substation 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Hacienda Las Carolinas - Hunters Pt 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Mission - Bethany 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Falls Hydro - Pingree 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,7Th St - Goudcaux 138 kV,baseline reliability upgrade
2023-01-01,Goudchaux - Norton 138 kV,baseline reliability upgrade
2023-01-01,Travis - Viaduct Avenue 138 kV #1,baseline reliability upgrade
2023-01-01,Plant Avenue - Melbourne 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Austin - 7Th Street 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,Oroville - Fullerton 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Sulphur Springs Substation 345/1kV Autotransformer,baseline reliability upgrade
2023-01-01,Sulphur Springs 138-1 kV XFMR Bank 1,baseline reliability upgrade
2023-01-01,Bengies - Sulphur Springs 138 kV Line 2,baseline reliability upgrade
2023-01-01,Sulphur Springs - Bengies 138 kV Line 3,baseline reliability upgrade
2023-01-01,Hazelwood - Wolf Road 138 kV,baseline reliability upgrade
2023-01-01,Hazelwood - Oroville 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Norton - Painters Mill 138 kV,baseline reliability upgrade
2023-01-01,Painters Mill - Hollywood Park 138 kV,baseline reliability upgrade
2023-01-01,Gunpowder - Oroville 138 kV #1,baseline reliability upgrade
2023-01-01,Notch Cliff - Windy Edge Sta 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Lochern - Pana 138 kV #1,baseline reliability upgrade
2023-01-01,National Welders Ind - Northwest 138 kV Line 1,baseline reliability upgrade
2023-01-01,Shaw Rd - Mount Washington 138 kV line,baseline reliability upgrade
2023-01-01,Rattlesnake - Alpla Caribe 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Monument St - Lilac 138 kV #1,baseline reliability upgrade
2023-01-01,Coldspring - Lilac 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Coldspring - Ctr 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Ctr - Tyhee 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,East Towson - Purewater 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Mount Washington - Barcelona 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Barcelona - East Towsn 138 kV,baseline reliability upgrade
2023-01-01,N Gatlinburg - Alvin Auto 138 kV Line 1,baseline reliability upgrade
2023-01-01,N Gatlnburg - Middlebrook 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Whitehurst - Oliver Dam 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Colony-Woods - Craighead 138 kV,baseline reliability upgrade
2023-01-01,Jessup Tap 1 - Colony-Woods 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Defrain - Chiloquin 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Blueridge - Goddard Steam Plant 138 kV #1,baseline reliability upgrade
2023-01-01,Dc Waer Chp - Addy 138 kV Line,baseline reliability upgrade
2023-01-01,Addy - Redwood City 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Addy - Redwood City 138 kV Line 2,baseline reliability upgrade
2023-01-01,Normal West-Parkside Substaition - Bethesda 138 kV #1,baseline reliability upgrade
2023-01-01,Grinding - Pepco 117 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Grinding - Pepco 117 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,O St - Lyonsdale Associates 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Palmers Corner - Luxemburg 24.9 138 kV Line 2,baseline reliability upgrade
2023-01-01,Jonesboro Spa - Mccain 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Rock Spring - Walkersville 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Yost Bridge - N Strasburg 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Mccain - Huntingdon 138 kV #1,baseline reliability upgrade
2023-01-01,Twin Bridges - Fernclff 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Melbourne - Lake Tradition 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Soport - Hampton 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Berkshire - Ford Drive 138 kV Line 1,baseline reliability upgrade
2023-01-01,Brighton - Mount Zion 138 kV,baseline reliability upgrade
2023-01-01,Columbia - Alpla Caribe Substation 138 kV #1,baseline reliability upgrade
2023-01-01,Captive - Columbia 138 kV,baseline reliability upgrade
2023-01-01,Sandy Spring - Riverplace 138 kV L,baseline reliability upgrade
2023-01-01,Howard - Alpla Caribe 138 kV,baseline reliability upgrade
2023-01-01,Capive - Pluess Substation 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Pluess - Captive 138 kV #2,baseline reliability upgrade
2023-01-01,Captive - Pluess Substation 138 kV Line 3,baseline reliability upgrade
2023-01-01,Alumax - Kleber 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Twinbrook - Parklawn 138 kV #1,baseline reliability upgrade
2023-01-01,Twinbrook - Kensington 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Tap - Montgomery Village 138 kV,baseline reliability upgrade
2023-01-01,Montgomery Village - Monta Vista Upper 138 kV Line 1,baseline reliability upgrade
2023-01-01,Montgomery Village - Monta Vista Upper 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,Monta Vista Upper - Summit Lake Wps 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Kingsberry - Masonville Uppco 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Kingsberry - Floraday 138 kV,baseline reliability upgrade
2023-01-01,Foraday - Kingsberry 138 kV L,baseline reliability upgrade
2023-01-01,Summit Lake Wps - Glenwood 138 kV,baseline reliability upgrade
2023-01-01,Van Ness - Sans Souci 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Meadow Woods S - Van Ness Substation 138 kV #1,baseline reliability upgrade
2023-01-01,Antietam - Jollyville 138 kV Line 1,baseline reliability upgrade
2023-01-01,Antietam - Merritt Park 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Es Wesel - Jollyville 138 kV Line 1,baseline reliability upgrade
2023-01-01,De Saba - Salton Sea 3 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Dam No. 4 Hydro Station - Firstenergy R Paul Smith Power Sta 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Humbug - Clifton Forge 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Humbug - Alliance 138 kV #1,baseline reliability upgrade
2023-01-01,Clifton Forge - Hts Reit 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Las Onjas 1416 - E Longmeadow Substation 138 kV,baseline reliability upgrade
2023-01-01,Heights Reit - Lowmoor 138 kV #1,baseline reliability upgrade
2023-01-01,Craigsville - Alliance 138 kV #1,baseline reliability upgrade
2023-01-01,Mentone - Verona 138 kV,baseline reliability upgrade
2023-01-01,Ellis Hydro - Verona 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Bath County - Las Monjas 1416 138 kV Line 2,baseline reliability upgrade
2023-01-01,Las Monjas 1416 - Bath County 138 kV L,baseline reliability upgrade
2023-01-01,Old Chapel - Lusk 138 kV Line 1,baseline reliability upgrade
2023-01-01,Randolph Field Substation - N Delphos Substation 138 kV,baseline reliability upgrade
2023-01-01,Double Toll Gate - Domtar 2 Tap 138 kV L,baseline reliability upgrade
2023-01-01,Domtar 2 Tap - Hp Hood Ct 138 kV,baseline reliability upgrade
2023-01-01,Front Royal - Domtar 2 Tap 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Front Royal - Domtar 2 Tap 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Silvergate Substation - N Delphos 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Canal St - Praxair Tap Station Substation 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Canal St - Buttercup 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Stonewall - Redbud 138 kV,baseline reliability upgrade
2023-01-01,Destrehan - Stonewall 138 kV #1,baseline reliability upgrade
2023-01-01,Woodland Tap - Double Toll Gate 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Antelope Mine - Woodland Tap 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Vly View Substation - Woodland Tap 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,W Winchester - Antelope Mine 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,West Winchester - Underground 138 kV Line,baseline reliability upgrade
2023-01-01,Front Royal - Chaparral 345 kV,baseline reliability upgrade
2023-01-01,Redbud - College Substation 138 kV #1,baseline reliability upgrade
2023-01-01,Moore Rd - Thomson Reuters Campus Bldg A-D 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Batesville Substation - Kerr Dam 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Batesville - Kerr Dam Substation 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Valley View - N Delphos 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Front Royal 345-138 kV Autotransformer #1,baseline reliability upgrade
2023-01-01,Frot Royal 345/138kV XFMR T2,baseline reliability upgrade
2023-01-01,Belvoir - New Plymounth 138 kV Ckt 2,baseline reliability upgrade
2023-01-01,New Plymounth - Canadian Hills Wind 138 kV,baseline reliability upgrade
2023-01-01,Canadian Hills Wind - New Plymounth Substation 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Annandale - Sta 138 138 kV Line 1,baseline reliability upgrade
2023-01-01,Annandale - Sta 138 138 kV Cir. 2,baseline reliability upgrade
2023-01-01,Moorhead Substation - Rock Lake Ct 138 kV,baseline reliability upgrade
2023-01-01,Tulloch Substation - Pentagon 138 kV,baseline reliability upgrade
2023-01-01,Carderock - Floraday 138 kV,baseline reliability upgrade
2023-01-01,Miller Redwood 138/1kV Autotransformer #1,baseline reliability upgrade
2023-01-01,King'S Mill - Watsonville 138 kV L,baseline reliability upgrade
2023-01-01,Rio Grande Estates 2306 - Rc Shaw 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Brandybranch - Cato 138 kV Circuit 1,baseline reliability upgrade
2023-01-01,Cato - Brandy Branch 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Benton - Wilkins Slough 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Shockoe - Acca 138 kV,baseline reliability upgrade
2023-01-01,Duck Crk - Simpson Stuart 138 kV line,baseline reliability upgrade
2023-01-01,Duck Crk - Destrehan 138 kV line,baseline reliability upgrade
2023-01-01,Lusk - Simpson Stuart 138 kV,baseline reliability upgrade
2023-01-01,Buttercup Substation - Otten 138 kV Ckt 1,baseline reliability upgrade
2023-01-01,Rock Lake Ct - Harewood 138 kV Line 1,baseline reliability upgrade
2023-01-01,Harewood - Rock Lake Ct 138 kV Line 2,baseline reliability upgrade
2023-01-01,Green Springs - Ballston 138 kV,baseline reliability upgrade
2023-01-01,Honeygo - Dranesville 138 kV #1,baseline reliability upgrade
2023-01-01,Honeygo - Drnesville 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Hemdon - Honeygo 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Braddock - Station 138 138 kV line,baseline reliability upgrade
2023-01-01,Gallows Road - Port Allen Hi 138 kV #1,baseline reliability upgrade
2023-01-01,Ballston - Dulles 138 kV Line 1,baseline reliability upgrade
2023-01-01,Dulles - Riteaid 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Dranesville - New Lisbon 138 kV Line 1,baseline reliability upgrade
2023-01-01,Dranesville - New Lisbon 138 kV Circuit 2,baseline reliability upgrade
2023-01-01,Dranesville - San Carlos 138 kV Line,baseline reliability upgrade
2023-01-01,Masonville Uppco Substation - San Carlos 138 kV Cir. 1,baseline reliability upgrade
2023-01-01,Novec Smoketown - Rio Piedras Heights83 1345 138 kV L,baseline reliability upgrade
2023-01-01,Entergy Station South - Occoquan 138 kV #2,baseline reliability upgrade
2023-01-01,Frenchtown - Challenge 138 kV Line 1,baseline reliability upgrade
