project_id,date,status
Q16-0568,2020-09-08,in_service
Q18-1050,2020-09-08,withdrawn
Q19-1173,2020-09-11,withdrawn
Q20-1569,2020-09-13,queued
Q20-1570,2020-09-13,queued
Q15-0546,2020-09-16,in_service
Q19-1153,2020-09-16,withdrawn
Q18-1093,2020-09-19,withdrawn
Q15-0554,2020-09-21,in_service
Q17-0908,2020-09-21,withdrawn
Q20-1571,2020-09-21,queued
Q19-1186,2020-09-23,withdrawn
Q20-1572,2020-09-24,queued
Q20-1573,2020-09-24,queued
Q15-0509,2020-09-25,in_service
Q16-0617,2020-09-25,in_service
Q20-1457,2020-09-25,withdrawn
Q20-1574,2020-09-26,queued
Q19-1362,2020-09-27,withdrawn
Q17-0785,2020-09-28,in_service
Q20-1575,2020-09-28,queued
Q20-1576,2020-09-28,queued
Q19-1271,2020-09-29,withdrawn
Q20-1577,2020-10-01,queued
Q20-1578,2020-10-02,queued
Q20-1579,2020-10-04,queued
Q20-1580,2020-10-06,queued
Q20-1581,2020-10-06,queued
Q19-1289,2020-10-08,withdrawn
Q20-1582,2020-10-08,queued
Q20-1583,2020-10-08,queued
Q20-1584,2020-10-09,queued
Q20-1585,2020-10-09,queued
Q20-1586,2020-10-10,queued
Q20-1587,2020-10-10,queued
Q20-1588,2020-10-10,queued
Q20-1589,2020-10-11,queued
Q20-1590,2020-10-11,queued
Q17-0842,2020-10-13,in_service
Q18-0999,2020-10-14,withdrawn
Q20-1591,2020-10-14,queued
Q16-0638,2020-10-15,in_service
Q20-1592,2020-10-16,queued
Q20-1593,2020-10-18,queued
Q20-1594,2020-10-20,queued
Q20-1595,2020-10-20,queued
Q16-0588,2020-10-22,in_service
Q20-1596,2020-10-28,queued
Q16-0610,2020-10-29,in_service
Q17-0848,2020-10-29,withdrawn
Q20-1597,2020-10-29,queued
Q18-1084,2020-10-30,withdrawn
Q20-1598,2020-10-30,queued
Q20-1599,2020-10-30,queued
Q20-1600,2020-10-30,queued
Q16-0594,2020-11-02,in_service
Q16-0601,2020-11-02,in_service
Q15-0443,2020-11-04,in_service
Q19-1317,2020-11-06,withdrawn
Q20-1601,2020-11-07,queued
Q20-1602,2020-11-08,queued
Q20-1603,2020-11-10,queued
Q16-0652,2020-11-11,in_service
Q20-1503,2020-11-11,withdrawn
Q20-1604,2020-11-11,queued
Q20-1605,2020-11-11,queued
Q20-1606,2020-11-12,queued
Q20-1607,2020-11-12,queued
Q20-1608,2020-11-13,queued
Q16-0626,2020-11-14,in_service
Q20-1609,2020-11-14,queued
Q16-0683,2020-11-18,in_service
Q17-0754,2020-11-19,in_service
Q20-1610,2020-11-19,queued
Q20-1611,2020-11-19,queued
Q16-0570,2020-11-20,in_service
Q16-0611,2020-11-22,in_service
Q20-1435,2020-11-22,withdrawn
Q20-1612,2020-11-22,queued
Q20-1613,2020-11-23,queued
Q20-1614,2020-11-25,queued
Q18-1042,2020-11-26,withdrawn
Q18-1091,2020-11-28,withdrawn
Q17-0748,2020-11-30,in_service
Q20-1540,2020-12-02,withdrawn
Q20-1615,2020-12-03,queued
Q16-0585,2020-12-04,in_service
Q16-0675,2020-12-05,in_service
Q20-1616,2020-12-06,queued
Q20-1617,2020-12-06,queued
Q20-1507,2020-12-07,withdrawn
Q16-0671,2020-12-08,in_service
Q20-1618,2020-12-08,queued
Q20-1619,2020-12-08,queued
Q20-1620,2020-12-09,queued
Q20-1621,2020-12-11,queued
Q16-0562,2020-12-12,in_service
Q16-0716,2020-12-12,in_service
Q20-1622,2020-12-13,queued
Q20-1623,2020-12-14,queued
Q20-1624,2020-12-14,queued
Q20-1625,2020-12-15,queued
Q20-1626,2020-12-16,queued
Q20-1627,2020-12-18,queued
Q20-1628,2020-12-18,queued
Q20-1629,2020-12-20,queued
Q20-1630,2020-12-22,queued
Q20-1631,2020-12-24,queued
Q20-1632,2020-12-24,queued
Q20-1633,2020-12-24,queued
Q20-1634,2020-12-25,queued
Q20-1635,2020-12-25,queued
Q20-1636,2020-12-25,queued
Q20-1637,2020-12-25,queued
Q20-1638,2020-12-26,queued
Q19-1199,2020-12-27,withdrawn
Q20-1639,2020-12-27,queued
Q18-1102,2020-12-29,withdrawn
Q20-1640,2020-12-29,queued
Q17-0732,2020-12-30,in_service
Q16-0581,2020-12-31,in_service
Q16-0666,2021-01-01,in_service
Q21-1641,2021-01-01,queued
Q21-1642,2021-01-02,queued
Q21-1643,2021-01-02,queued
Q21-1644,2021-01-02,queued
Q19-1164,2021-01-05,withdrawn
Q21-1645,2021-01-06,queued
Q16-0681,2021-01-07,in_service
Q21-1646,2021-01-07,queued
Q21-1647,2021-01-09,queued
Q17-0878,2021-01-11,in_service
Q18-0971,2021-01-11,in_service
Q21-1648,2021-01-12,queued
Q21-1649,2021-01-13,queued
Q20-1487,2021-01-14,withdrawn
Q17-0823,2021-01-15,in_service
Q18-0967,2021-01-15,in_service
Q21-1650,2021-01-16,queued
Q21-1651,2021-01-17,queued
Q16-0689,2021-01-18,in_service
Q21-1652,2021-01-18,queued
Q17-0765,2021-01-20,in_service
Q18-0934,2021-01-21,in_service
Q17-0741,2021-01-23,in_service
Q17-0778,2021-01-23,in_service
Q21-1653,2021-01-23,queued
Q21-1654,2021-01-24,queued
Q21-1655,2021-01-24,queued
Q21-1656,2021-01-24,queued
Q16-0632,2021-01-25,in_service
Q21-1657,2021-01-25,queued
Q16-0654,2021-01-27,in_service
Q16-0592,2021-01-28,in_service
Q17-0897,2021-01-29,in_service
Q19-1200,2021-01-29,withdrawn
Q21-1658,2021-01-29,queued
Q21-1659,2021-01-29,queued
Q21-1660,2021-01-30,queued
Q17-0791,2021-01-31,in_service
Q21-1661,2021-02-01,queued
Q18-1011,2021-02-02,in_service
Q21-1662,2021-02-02,queued
Q15-0557,2021-02-03,in_service
Q21-1663,2021-02-04,queued
Q19-1140,2021-02-05,withdrawn
Q21-1664,2021-02-05,queued
Q18-1080,2021-02-07,withdrawn
Q21-1665,2021-02-07,queued
Q19-1328,2021-02-10,withdrawn
Q21-1666,2021-02-10,queued
Q21-1667,2021-02-10,queued
Q21-1668,2021-02-11,queued
Q16-0691,2021-02-12,in_service
Q20-1601,2021-02-15,withdrawn
Q21-1669,2021-02-15,queued
Q21-1670,2021-02-15,queued
Q15-0545,2021-02-16,in_service
Q21-1671,2021-02-16,queued
Q21-1672,2021-02-16,queued
Q21-1673,2021-02-17,queued
Q19-1158,2021-02-18,withdrawn
Q21-1674,2021-02-18,queued
Q21-1675,2021-02-19,queued
Q21-1676,2021-02-19,queued
Q19-1179,2021-02-20,withdrawn
Q16-0673,2021-02-21,in_service
Q21-1677,2021-02-21,queued
Q21-1678,2021-02-22,queued
Q21-1679,2021-02-23,queued
Q20-1461,2021-02-25,withdrawn
Q21-1680,2021-02-25,queued
Q21-1681,2021-02-25,queued
Q18-0986,2021-02-26,in_service
Q19-1198,2021-02-26,withdrawn
Q17-0755,2021-02-27,in_service
Q21-1682,2021-02-27,queued
Q21-1683,2021-02-27,queued
Q21-1684,2021-02-28,queued
Q21-1685,2021-03-04,queued
Q21-1686,2021-03-04,queued
Q16-0642,2021-03-06,in_service
Q21-1687,2021-03-06,queued
Q19-1168,2021-03-07,withdrawn
Q15-0548,2021-03-08,in_service
Q21-1688,2021-03-08,queued
Q17-0807,2021-03-09,in_service
Q19-1137,2021-03-09,withdrawn
Q21-1689,2021-03-09,queued
Q18-1002,2021-03-11,withdrawn
Q21-1690,2021-03-11,queued
Q21-1691,2021-03-11,queued
Q21-1692,2021-03-13,queued
Q21-1693,2021-03-13,queued
Q21-1694,2021-03-14,queued
Q21-1695,2021-03-15,queued
Q21-1696,2021-03-16,queued
Q17-0829,2021-03-17,in_service
Q21-1697,2021-03-18,queued
Q17-0845,2021-03-23,in_service
Q19-1368,2021-03-23,withdrawn
Q21-1698,2021-03-24,queued
Q21-1699,2021-03-24,queued
Q16-0599,2021-03-25,in_service
Q21-1700,2021-03-26,queued
Q18-1021,2021-03-27,in_service
Q19-1256,2021-03-27,withdrawn
Q21-1701,2021-03-27,queued
Q21-1702,2021-03-28,queued
Q17-0895,2021-03-30,withdrawn
Q21-1703,2021-03-30,queued
Q21-1704,2021-03-30,queued
Q21-1705,2021-03-31,queued
Q21-1706,2021-04-02,queued
Q21-1707,2021-04-02,queued
Q21-1708,2021-04-03,queued
Q21-1709,2021-04-03,queued
Q18-0921,2021-04-04,in_service
Q21-1710,2021-04-05,queued
Q17-0843,2021-04-06,in_service
Q21-1711,2021-04-07,queued
Q21-1712,2021-04-08,queued
Q21-1713,2021-04-10,queued
Q21-1714,2021-04-11,queued
Q21-1715,2021-04-11,queued
Q18-0977,2021-04-12,in_service
Q19-1183,2021-04-12,withdrawn
Q21-1716,2021-04-12,queued
Q17-0834,2021-04-13,in_service
Q21-1717,2021-04-13,queued
Q21-1718,2021-04-13,queued
Q17-0849,2021-04-14,in_service
Q17-0910,2021-04-14,in_service
Q21-1719,2021-04-14,queued
Q15-0534,2021-04-16,in_service
Q18-1058,2021-04-16,withdrawn
Q21-1720,2021-04-16,queued
Q21-1721,2021-04-17,queued
Q21-1722,2021-04-17,queued
Q21-1723,2021-04-18,queued
Q21-1724,2021-04-18,queued
Q21-1725,2021-04-18,queued
Q21-1726,2021-04-19,queued
Q19-1188,2021-04-21,withdrawn
Q21-1727,2021-04-21,queued
Q17-0906,2021-04-22,in_service
Q18-1077,2021-04-22,withdrawn
Q21-1728,2021-04-23,queued
Q21-1729,2021-04-23,queued
Q21-1730,2021-04-25,queued
Q16-0701,2021-04-26,in_service
Q21-1731,2021-04-26,queued
Q21-1732,2021-04-26,queued
Q21-1733,2021-04-28,queued
Q16-0572,2021-04-29,in_service
Q18-0926,2021-04-30,in_service
Q21-1734,2021-05-01,queued
Q21-1735,2021-05-01,queued
Q18-1020,2021-05-04,withdrawn
Q20-1609,2021-05-04,withdrawn
Q21-1736,2021-05-05,queued
Q21-1737,2021-05-05,queued
Q17-0775,2021-05-06,in_service
Q21-1738,2021-05-07,queued
Q21-1739,2021-05-07,queued
Q16-0598,2021-05-08,in_service
Q17-0787,2021-05-08,in_service
Q21-1740,2021-05-08,queued
Q21-1741,2021-05-08,queued
Q18-1108,2021-05-10,withdrawn
Q20-1623,2021-05-10,withdrawn
Q21-1742,2021-05-10,queued
Q21-1743,2021-05-11,queued
Q21-1744,2021-05-13,queued
Q21-1745,2021-05-14,queued
Q21-1746,2021-05-14,queued
Q21-1747,2021-05-15,queued
Q21-1748,2021-05-15,queued
Q18-0920,2021-05-16,in_service
Q21-1749,2021-05-16,queued
Q21-1750,2021-05-17,queued
Q17-0725,2021-05-18,in_service
Q21-1751,2021-05-18,queued
Q17-0858,2021-05-19,in_service
Q21-1752,2021-05-19,queued
Q21-1753,2021-05-19,queued
Q17-0797,2021-05-20,in_service
Q18-1068,2021-05-20,withdrawn
Q21-1754,2021-05-21,queued
Q21-1755,2021-05-22,queued
Q21-1756,2021-05-23,queued
Q21-1757,2021-05-24,queued
Q18-0953,2021-05-25,withdrawn
Q19-1266,2021-05-26,withdrawn
Q21-1758,2021-05-26,queued
Q21-1759,2021-05-26,queued
Q21-1760,2021-05-26,queued
Q17-0887,2021-05-27,in_service
Q21-1761,2021-05-31,queued
Q16-0627,2021-06-01,in_service
Q21-1762,2021-06-02,queued
Q21-1763,2021-06-04,queued
Q21-1642,2021-06-05,withdrawn
Q21-1764,2021-06-06,queued
Q21-1765,2021-06-07,queued
Q21-1766,2021-06-07,queued
Q21-1767,2021-06-08,queued
Q21-1768,2021-06-08,queued
Q21-1769,2021-06-08,queued
Q21-1770,2021-06-08,queued
Q21-1771,2021-06-09,queued
Q21-1772,2021-06-09,queued
Q21-1773,2021-06-09,queued
Q21-1774,2021-06-09,queued
Q16-0650,2021-06-10,in_service
Q18-1023,2021-06-10,withdrawn
Q18-1054,2021-06-11,withdrawn
Q21-1775,2021-06-11,queued
Q21-1776,2021-06-12,queued
Q21-1777,2021-06-13,queued
Q21-1778,2021-06-13,queued
Q17-0776,2021-06-14,in_service
Q21-1779,2021-06-14,queued
Q19-1323,2021-06-15,withdrawn
Q21-1780,2021-06-15,queued
Q21-1781,2021-06-15,queued
Q21-1782,2021-06-15,queued
Q18-1044,2021-06-17,withdrawn
Q21-1783,2021-06-18,queued
Q18-0958,2021-06-19,withdrawn
Q21-1784,2021-06-19,queued
Q21-1785,2021-06-20,queued
Q21-1786,2021-06-21,queued
Q18-0948,2021-06-22,withdrawn
Q19-1306,2021-06-22,withdrawn
Q21-1787,2021-06-22,queued
Q21-1788,2021-06-22,queued
Q21-1789,2021-06-22,queued
Q21-1790,2021-06-23,queued
Q20-1628,2021-06-24,withdrawn
Q21-1791,2021-06-24,queued
Q19-1216,2021-06-25,withdrawn
Q21-1792,2021-06-25,queued
Q21-1793,2021-06-25,queued
Q19-1167,2021-06-26,withdrawn
Q21-1794,2021-06-26,queued
Q16-0593,2021-06-27,in_service
Q21-1795,2021-06-27,queued
Q21-1796,2021-06-27,queued
Q21-1797,2021-06-29,queued
Q21-1798,2021-06-29,queued
Q20-1481,2021-06-30,withdrawn
Q21-1799,2021-07-01,queued
Q18-1030,2021-07-02,withdrawn
Q21-1800,2021-07-03,queued
Q21-1801,2021-07-04,queued
Q19-1275,2021-07-05,withdrawn
Q21-1802,2021-07-05,queued
Q18-1053,2021-07-06,withdrawn
Q21-1803,2021-07-06,queued
Q21-1804,2021-07-06,queued
Q21-1805,2021-07-07,queued
Q21-1806,2021-07-07,queued
Q21-1807,2021-07-07,queued
Q21-1808,2021-07-09,queued
Q21-1809,2021-07-09,queued
Q21-1810,2021-07-09,queued
Q21-1811,2021-07-10,queued
Q21-1812,2021-07-13,queued
Q17-0870,2021-07-14,in_service
Q21-1813,2021-07-14,queued
Q21-1814,2021-07-14,queued
Q21-1815,2021-07-15,queued
Q21-1816,2021-07-17,queued
Q21-1817,2021-07-18,queued
Q16-0720,2021-07-19,in_service
Q19-1229,2021-07-19,withdrawn
Q21-1818,2021-07-19,queued
Q18-1088,2021-07-20,in_service
Q21-1819,2021-07-20,queued
Q21-1820,2021-07-21,queued
Q21-1821,2021-07-21,queued
Q21-1822,2021-07-22,queued
Q21-1823,2021-07-24,queued
Q21-1824,2021-07-25,queued
Q19-1302,2021-07-26,withdrawn
Q21-1825,2021-07-26,queued
Q21-1826,2021-07-26,queued
Q21-1827,2021-07-27,queued
Q21-1828,2021-07-27,queued
Q21-1829,2021-07-27,queued
Q19-1356,2021-07-28,withdrawn
Q21-1830,2021-07-28,queued
Q21-1831,2021-07-28,queued
Q21-1832,2021-07-29,queued
Q21-1833,2021-07-29,queued
Q17-0744,2021-07-30,in_service
Q21-1834,2021-07-30,queued
Q21-1835,2021-07-30,queued
Q21-1836,2021-07-31,queued
Q16-0655,2021-08-01,in_service
Q21-1837,2021-08-01,queued
Q16-0706,2021-08-02,in_service
Q21-1838,2021-08-02,queued
Q21-1839,2021-08-02,queued
Q21-1840,2021-08-03,queued
Q15-0551,2021-08-04,in_service
Q18-0944,2021-08-05,withdrawn
Q21-1841,2021-08-05,queued
Q21-1842,2021-08-05,queued
Q21-1843,2021-08-06,queued
Q21-1844,2021-08-06,queued
Q17-0764,2021-08-08,in_service
Q19-1132,2021-08-08,withdrawn
Q21-1845,2021-08-10,queued
Q21-1846,2021-08-10,queued
Q21-1847,2021-08-10,queued
Q17-0862,2021-08-11,in_service
Q17-0867,2021-08-11,in_service
Q18-1003,2021-08-11,in_service
Q21-1848,2021-08-12,queued
Q18-1004,2021-08-13,withdrawn
Q16-0602,2021-08-14,in_service
Q17-0777,2021-08-14,in_service
Q21-1849,2021-08-14,queued
Q21-1850,2021-08-15,queued
Q21-1851,2021-08-16,queued
Q21-1852,2021-08-17,queued
Q21-1853,2021-08-19,queued
Q21-1854,2021-08-20,queued
Q21-1855,2021-08-20,queued
Q21-1856,2021-08-20,queued
Q21-1857,2021-08-21,queued
Q19-1345,2021-08-22,withdrawn
Q21-1858,2021-08-22,queued
Q16-0620,2021-08-23,in_service
Q20-1620,2021-08-23,withdrawn
Q21-1859,2021-08-24,queued
Q21-1860,2021-08-24,queued
Q17-0762,2021-08-25,in_service
Q21-1861,2021-08-25,queued
Q21-1862,2021-08-25,queued
Q21-1863,2021-08-26,queued
Q21-1864,2021-08-26,queued
Q17-0742,2021-08-28,in_service
Q21-1865,2021-08-28,queued
Q17-0847,2021-08-30,in_service
Q21-1866,2021-08-31,queued
Q21-1867,2021-08-31,queued
Q20-1571,2021-09-01,withdrawn
Q21-1868,2021-09-01,queued
Q21-1869,2021-09-03,queued
Q21-1870,2021-09-03,queued
Q21-1871,2021-09-03,queued
Q21-1872,2021-09-03,queued
Q19-1326,2021-09-06,withdrawn
Q21-1873,2021-09-06,queued
Q21-1874,2021-09-08,queued
Q16-0637,2021-09-10,in_service
Q21-1875,2021-09-10,queued
Q21-1876,2021-09-12,queued
Q21-1877,2021-09-12,queued
Q17-0877,2021-09-13,in_service
Q21-1878,2021-09-13,queued
Q21-1701,2021-09-14,withdrawn
Q17-0861,2021-09-16,in_service
Q21-1879,2021-09-16,queued
Q21-1880,2021-09-18,queued
Q16-0566,2021-09-19,in_service
Q16-0663,2021-09-19,in_service
Q21-1881,2021-09-19,queued
Q21-1882,2021-09-19,queued
Q21-1883,2021-09-19,queued
Q20-1441,2021-09-20,withdrawn
Q21-1884,2021-09-23,queued
Q21-1726,2021-09-24,withdrawn
Q21-1885,2021-09-25,queued
Q16-0709,2021-09-26,in_service
Q21-1886,2021-09-26,queued
Q21-1887,2021-09-27,queued
Q21-1888,2021-09-27,queued
Q21-1889,2021-09-27,queued
Q21-1890,2021-09-28,queued
Q20-1462,2021-09-29,withdrawn
Q20-1465,2021-09-29,withdrawn
Q21-1891,2021-09-29,queued
Q19-1146,2021-09-30,in_service
Q21-1892,2021-09-30,queued
Q20-1374,2021-10-01,withdrawn
Q17-0891,2021-10-02,in_service
Q16-0630,2021-10-03,in_service
Q21-1893,2021-10-04,queued
Q21-1894,2021-10-04,queued
Q21-1895,2021-10-05,queued
Q21-1896,2021-10-06,queued
Q19-1247,2021-10-07,withdrawn
Q20-1554,2021-10-07,withdrawn
Q21-1897,2021-10-07,queued
Q18-1081,2021-10-08,in_service
Q21-1898,2021-10-08,queued
Q21-1899,2021-10-08,queued
Q17-0903,2021-10-09,in_service
Q18-0990,2021-10-09,in_service
Q21-1900,2021-10-11,queued
Q21-1901,2021-10-12,queued
Q17-0894,2021-10-13,in_service
Q18-0965,2021-10-13,in_service
Q21-1902,2021-10-13,queued
Q21-1903,2021-10-14,queued
Q17-0749,2021-10-15,in_service
Q21-1904,2021-10-15,queued
Q16-0615,2021-10-17,in_service
Q20-1556,2021-10-18,withdrawn
Q21-1905,2021-10-18,queued
Q18-0988,2021-10-20,in_service
Q21-1906,2021-10-21,queued
Q21-1907,2021-10-21,queued
Q19-1295,2021-10-22,withdrawn
Q19-1319,2021-10-24,withdrawn
Q21-1908,2021-10-24,queued
Q21-1814,2021-10-25,withdrawn
Q21-1909,2021-10-25,queued
Q21-1910,2021-10-26,queued
Q21-1911,2021-10-26,queued
Q18-1127,2021-10-27,withdrawn
Q21-1912,2021-10-27,queued
Q18-1121,2021-10-28,in_service
Q21-1913,2021-10-28,queued
Q21-1914,2021-10-28,queued
Q21-1792,2021-10-29,withdrawn
Q21-1915,2021-10-29,queued
Q21-1916,2021-10-31,queued
Q21-1917,2021-10-31,queued
Q21-1918,2021-10-31,queued
Q18-1017,2021-11-01,in_service
Q21-1919,2021-11-01,queued
Q21-1920,2021-11-01,queued
Q21-1672,2021-11-02,withdrawn
Q16-0616,2021-11-03,in_service
Q21-1921,2021-11-03,queued
Q19-1265,2021-11-05,withdrawn
Q21-1922,2021-11-06,queued
Q21-1923,2021-11-07,queued
Q16-0711,2021-11-08,in_service
Q21-1924,2021-11-08,queued
Q21-1925,2021-11-09,queued
Q17-0836,2021-11-10,in_service
Q18-1100,2021-11-10,withdrawn
Q20-1625,2021-11-10,withdrawn
Q21-1926,2021-11-11,queued
Q16-0679,2021-11-12,in_service
Q21-1927,2021-11-12,queued
Q17-0806,2021-11-14,in_service
Q21-1928,2021-11-14,queued
Q21-1929,2021-11-14,queued
Q21-1930,2021-11-15,queued
Q21-1931,2021-11-15,queued
Q17-0781,2021-11-16,in_service
Q18-0939,2021-11-16,in_service
Q21-1932,2021-11-16,queued
Q18-0978,2021-11-17,in_service
Q21-1933,2021-11-17,queued
Q18-0969,2021-11-19,in_service
Q21-1934,2021-11-20,queued
Q18-0963,2021-11-24,in_service
Q21-1687,2021-11-24,withdrawn
Q21-1935,2021-11-25,queued
Q21-1936,2021-11-25,queued
Q21-1937,2021-11-25,queued
Q21-1938,2021-11-25,queued
Q21-1939,2021-11-26,queued
Q21-1940,2021-11-26,queued
Q21-1941,2021-11-26,queued
Q21-1942,2021-11-27,queued
Q21-1943,2021-11-27,queued
Q18-1099,2021-11-28,in_service
Q21-1675,2021-11-28,withdrawn
Q21-1773,2021-11-28,withdrawn
Q21-1944,2021-11-29,queued
Q21-1945,2021-11-29,queued
Q21-1946,2021-11-30,queued
Q21-1947,2021-11-30,queued
Q19-1205,2021-12-01,in_service
Q19-1312,2021-12-01,withdrawn
Q21-1948,2021-12-01,queued
Q21-1949,2021-12-01,queued
Q17-0841,2021-12-02,in_service
Q21-1950,2021-12-02,queued
Q21-1779,2021-12-03,withdrawn
Q16-0647,2021-12-06,in_service
Q21-1951,2021-12-06,queued
Q20-1579,2021-12-07,withdrawn
Q21-1952,2021-12-07,queued
Q21-1953,2021-12-08,queued
Q21-1954,2021-12-08,queued
Q17-0768,2021-12-09,in_service
Q18-0950,2021-12-09,in_service
Q21-1955,2021-12-10,queued
Q18-1114,2021-12-11,withdrawn
Q21-1956,2021-12-11,queued
Q21-1957,2021-12-11,queued
Q19-1282,2021-12-12,withdrawn
Q20-1460,2021-12-12,withdrawn
Q21-1958,2021-12-12,queued
Q21-1959,2021-12-13,queued
Q17-0729,2021-12-15,in_service
Q18-0970,2021-12-15,in_service
Q21-1960,2021-12-15,queued
Q21-1961,2021-12-16,queued
Q20-1442,2021-12-17,withdrawn
Q21-1962,2021-12-17,queued
Q21-1963,2021-12-18,queued
Q20-1637,2021-12-19,withdrawn
Q20-1407,2021-12-20,withdrawn
Q17-0846,2021-12-23,in_service
Q21-1964,2021-12-24,queued
Q18-1130,2021-12-25,in_service
Q21-1965,2021-12-25,queued
Q21-1966,2021-12-27,queued
Q21-1967,2021-12-27,queued
Q21-1968,2021-12-28,queued
Q21-1969,2021-12-28,queued
Q19-1241,2021-12-29,withdrawn
Q21-1970,2021-12-29,queued
Q22-1971,2022-01-01,queued
Q21-1736,2022-01-02,withdrawn
Q22-1972,2022-01-02,queued
Q22-1973,2022-01-02,queued
Q22-1974,2022-01-02,queued
Q22-1975,2022-01-05,queued
Q22-1976,2022-01-06,queued
Q22-1977,2022-01-06,queued
Q19-1139,2022-01-07,in_service
Q22-1978,2022-01-07,queued
Q19-1248,2022-01-09,withdrawn
Q22-1979,2022-01-09,queued
Q22-1980,2022-01-10,queued
Q18-1113,2022-01-11,in_service
Q22-1981,2022-01-11,queued
Q22-1982,2022-01-11,queued
Q22-1983,2022-01-12,queued
Q18-1071,2022-01-13,in_service
Q22-1984,2022-01-13,queued
Q19-1259,2022-01-14,withdrawn
Q17-0820,2022-01-15,in_service
Q20-1428,2022-01-15,withdrawn
Q22-1985,2022-01-15,queued
Q22-1986,2022-01-16,queued
Q16-0576,2022-01-17,in_service
Q17-0759,2022-01-17,in_service
Q22-1987,2022-01-17,queued
Q22-1988,2022-01-18,queued
Q17-0809,2022-01-21,in_service
Q22-1989,2022-01-21,queued
Q21-1645,2022-01-22,withdrawn
Q22-1990,2022-01-22,queued
Q22-1991,2022-01-22,queued
Q17-0854,2022-01-23,in_service
Q22-1992,2022-01-23,queued
Q17-0855,2022-01-24,in_service
Q22-1993,2022-01-25,queued
Q22-1994,2022-01-26,queued
Q17-0909,2022-01-27,in_service
Q17-0779,2022-01-30,in_service
Q19-1277,2022-01-31,withdrawn
Q22-1995,2022-01-31,queued
Q17-0750,2022-02-03,in_service
Q22-1996,2022-02-03,queued
Q18-0994,2022-02-04,in_service
Q22-1997,2022-02-04,queued
Q22-1998,2022-02-04,queued
Q21-1682,2022-02-05,withdrawn
Q22-1999,2022-02-05,queued
Q18-1006,2022-02-06,in_service
Q19-1327,2022-02-06,withdrawn
Q22-2000,2022-02-06,queued
Q22-2001,2022-02-06,queued
Q22-2002,2022-02-06,queued
Q22-2003,2022-02-06,queued
Q22-2004,2022-02-07,queued
Q18-1105,2022-02-08,in_service
Q19-1171,2022-02-08,in_service
Q22-2005,2022-02-08,queued
Q22-2006,2022-02-08,queued
Q22-2007,2022-02-09,queued
Q17-0853,2022-02-10,in_service
Q17-0883,2022-02-10,in_service
Q18-0989,2022-02-11,in_service
Q20-1624,2022-02-13,withdrawn
Q21-1827,2022-02-14,withdrawn
Q22-2008,2022-02-16,queued
Q22-2009,2022-02-17,queued
Q22-2010,2022-02-19,queued
Q22-2011,2022-02-20,queued
Q22-2012,2022-02-21,queued
Q22-2013,2022-02-23,queued
Q21-1884,2022-02-24,withdrawn
Q21-1919,2022-02-24,withdrawn
Q22-2014,2022-02-24,queued
Q17-0814,2022-02-26,in_service
Q18-1007,2022-02-26,in_service
Q17-0840,2022-02-27,in_service
Q22-2015,2022-02-28,queued
Q21-1744,2022-03-01,withdrawn
Q22-2016,2022-03-01,queued
Q22-2017,2022-03-01,queued
Q22-2018,2022-03-02,queued
Q22-2019,2022-03-03,queued
Q22-2020,2022-03-04,queued
Q18-0982,2022-03-05,in_service
Q19-1145,2022-03-06,in_service
Q22-2021,2022-03-06,queued
Q22-2022,2022-03-06,queued
Q22-2023,2022-03-06,queued
Q22-2024,2022-03-07,queued
Q16-0678,2022-03-08,in_service
Q22-2025,2022-03-08,queued
Q19-1176,2022-03-10,in_service
Q20-1411,2022-03-10,withdrawn
Q20-1474,2022-03-10,withdrawn
Q17-0740,2022-03-11,in_service
Q22-2026,2022-03-11,queued
Q20-1594,2022-03-13,withdrawn
Q22-2027,2022-03-14,queued
Q22-2028,2022-03-14,queued
Q19-1196,2022-03-15,in_service
Q22-2029,2022-03-16,queued
Q22-2030,2022-03-17,queued
Q22-2031,2022-03-19,queued
Q22-2032,2022-03-20,queued
Q18-0942,2022-03-21,in_service
Q18-1052,2022-03-21,in_service
Q22-2033,2022-03-22,queued
Q22-2034,2022-03-22,queued
Q22-2035,2022-03-23,queued
Q18-0946,2022-03-24,in_service
Q19-1340,2022-03-24,withdrawn
Q20-1597,2022-03-24,withdrawn
Q21-1940,2022-03-24,withdrawn
Q22-2036,2022-03-24,queued
Q22-2037,2022-03-24,queued
Q17-0757,2022-03-25,in_service
Q22-2038,2022-03-26,queued
Q22-2039,2022-03-26,queued
Q22-2040,2022-03-29,queued
Q22-2041,2022-03-30,queued
Q17-0879,2022-03-31,in_service
Q19-1281,2022-03-31,in_service
Q20-1568,2022-03-31,withdrawn
Q22-2042,2022-03-31,queued
Q19-1242,2022-04-01,in_service
Q22-2043,2022-04-01,queued
Q22-2044,2022-04-01,queued
Q17-0824,2022-04-02,in_service
Q20-1588,2022-04-02,withdrawn
Q22-2045,2022-04-02,queued
Q22-2046,2022-04-03,queued
Q22-2047,2022-04-04,queued
Q22-2048,2022-04-04,queued
Q22-2049,2022-04-04,queued
Q19-1263,2022-04-05,in_service
Q22-2050,2022-04-05,queued
Q17-0817,2022-04-06,in_service
Q22-2051,2022-04-06,queued
Q22-2052,2022-04-06,queued
Q18-1036,2022-04-07,in_service
Q21-1830,2022-04-07,withdrawn
Q22-2053,2022-04-08,queued
Q22-2054,2022-04-08,queued
Q17-0900,2022-04-09,in_service
