project_id,study_type,publication_date,template,pdf_path
Q19-1163,system_impact,2020-08-15,A,data/studies/pdf/q191163_imp.pdf
Q19-1167,system_impact,2020-08-18,A,data/studies/pdf/q191167_imp.pdf
Q19-1194,system_impact,2020-08-26,A,data/studies/pdf/q191194_imp.pdf
Q19-1196,system_impact,2020-08-25,B,data/studies/pdf/q191196_imp.pdf
Q19-1199,system_impact,2020-08-24,B,data/studies/pdf/q191199_imp.pdf
Q19-1255,system_impact,2020-08-16,A,data/studies/pdf/q191255_imp.pdf
Q19-1269,system_impact,2020-08-31,A,data/studies/pdf/q191269_imp.pdf
Q19-1281,system_impact,2020-08-28,A,data/studies/pdf/q191281_imp.pdf
Q18-1024,system_impact,2020-09-15,A,data/studies/pdf/q181024_imp.pdf
Q18-1033,system_impact,2020-09-21,C,data/studies/pdf/q181033_imp.pdf
Q18-1063,system_impact,2020-10-01,A,data/studies/pdf/q181063_imp.pdf
Q18-1111,system_impact,2020-09-27,C,data/studies/pdf/q181111_imp.pdf
Q18-1116,system_impact,2020-09-18,C,data/studies/pdf/q181116_imp.pdf
Q19-1140,system_impact,2020-09-16,A,data/studies/pdf/q191140_imp.pdf
Q19-1151,system_impact,2020-10-02,A,data/studies/pdf/q191151_imp.pdf
Q19-1159,system_impact,2020-09-23,A,data/studies/pdf/q191159_imp.pdf
Q19-1160,system_impact,2020-09-16,A,data/studies/pdf/q191160_imp.pdf
Q19-1168,system_impact,2020-09-28,A,data/studies/pdf/q191168_imp.pdf
Q19-1184,system_impact,2020-09-19,B,data/studies/pdf/q191184_imp.pdf
Q19-1209,system_impact,2020-09-29,C,data/studies/pdf/q191209_imp.pdf
Q19-1219,system_impact,2020-09-30,B,data/studies/pdf/q191219_imp.pdf
Q19-1223,system_impact,2020-09-26,A,data/studies/pdf/q191223_imp.pdf
Q19-1261,system_impact,2020-10-02,C,data/studies/pdf/q191261_imp.pdf
Q19-1263,system_impact,2020-09-27,A,data/studies/pdf/q191263_imp.pdf
Q19-1306,system_impact,2020-10-01,A,data/studies/pdf/q191306_imp.pdf
Q19-1320,system_impact,2020-09-17,B,data/studies/pdf/q191320_imp.pdf
Q18-1079,system_impact,2020-11-03,A,data/studies/pdf/q181079_imp.pdf
Q18-1095,system_impact,2020-10-15,A,data/studies/pdf/q181095_imp.pdf
Q18-1109,system_impact,2020-10-22,A,data/studies/pdf/q181109_imp.pdf
Q18-1123,system_impact,2020-10-23,A,data/studies/pdf/q181123_imp.pdf
Q19-1132,system_impact,2020-10-20,A,data/studies/pdf/q191132_imp.pdf
Q19-1134,system_impact,2020-10-23,A,data/studies/pdf/q191134_imp.pdf
Q19-1136,system_impact,2020-10-31,A,data/studies/pdf/q191136_imp.pdf
Q19-1152,system_impact,2020-10-29,C,data/studies/pdf/q191152_imp.pdf
Q19-1162,system_impact,2020-10-31,A,data/studies/pdf/q191162_imp.pdf
Q19-1165,system_impact,2020-10-24,A,data/studies/pdf/q191165_imp.pdf
Q19-1177,system_impact,2020-10-22,C,data/studies/pdf/q191177_imp.pdf
Q19-1181,system_impact,2020-10-25,B,data/studies/pdf/q191181_imp.pdf
Q19-1198,system_impact,2020-11-03,C,data/studies/pdf/q191198_imp.pdf
Q19-1220,system_impact,2020-11-01,A,data/studies/pdf/q191220_imp.pdf
Q19-1234,system_impact,2020-10-31,A,data/studies/pdf/q191234_imp.pdf
Q19-1243,system_impact,2020-10-26,A,data/studies/pdf/q191243_imp.pdf
Q19-1267,system_impact,2020-10-20,C,data/studies/pdf/q191267_imp.pdf
Q19-1268,system_impact,2020-10-25,A,data/studies/pdf/q191268_imp.pdf
Q19-1282,system_impact,2020-10-25,C,data/studies/pdf/q191282_imp.pdf
Q19-1293,system_impact,2020-10-17,C,data/studies/pdf/q191293_imp.pdf
Q19-1342,system_impact,2020-10-19,C,data/studies/pdf/q191342_imp.pdf
Q18-1075,system_impact,2020-12-01,A,data/studies/pdf/q181075_imp.pdf
Q18-1077,system_impact,2020-11-26,C,data/studies/pdf/q181077_imp.pdf
Q18-1082,system_impact,2020-11-21,A,data/studies/pdf/q181082_imp.pdf
Q18-1100,system_impact,2020-12-01,C,data/studies/pdf/q181100_imp.pdf
Q18-1126,system_impact,2020-11-15,B,data/studies/pdf/q181126_imp.pdf
Q19-1144,system_impact,2020-11-25,B,data/studies/pdf/q191144_imp.pdf
Q19-1148,system_impact,2020-11-23,A,data/studies/pdf/q191148_imp.pdf
Q19-1179,system_impact,2020-11-30,A,data/studies/pdf/q191179_imp.pdf
Q19-1228,system_impact,2020-11-23,C,data/studies/pdf/q191228_imp.pdf
Q19-1232,system_impact,2020-11-24,B,data/studies/pdf/q191232_imp.pdf
Q19-1252,system_impact,2020-11-17,C,data/studies/pdf/q191252_imp.pdf
Q19-1273,system_impact,2020-11-16,A,data/studies/pdf/q191273_imp.pdf
Q19-1275,system_impact,2020-11-24,A,data/studies/pdf/q191275_imp.pdf
Q19-1276,system_impact,2020-12-02,A,data/studies/pdf/q191276_imp.pdf
Q19-1302,system_impact,2020-12-02,C,data/studies/pdf/q191302_imp.pdf
Q19-1313,system_impact,2020-11-27,A,data/studies/pdf/q191313_imp.pdf
Q19-1314,system_impact,2020-12-03,B,data/studies/pdf/q191314_imp.pdf
Q19-1323,system_impact,2020-11-28,B,data/studies/pdf/q191323_imp.pdf
Q19-1325,system_impact,2020-11-24,C,data/studies/pdf/q191325_imp.pdf
Q19-1327,system_impact,2020-11-20,C,data/studies/pdf/q191327_imp.pdf
Q19-1328,system_impact,2020-11-20,A,data/studies/pdf/q191328_imp.pdf
Q19-1335,system_impact,2020-11-29,A,data/studies/pdf/q191335_imp.pdf
Q19-1344,system_impact,2020-11-15,A,data/studies/pdf/q191344_imp.pdf
Q18-1092,system_impact,2020-12-31,A,data/studies/pdf/q181092_imp.pdf
Q18-1103,system_impact,2020-12-16,C,data/studies/pdf/q181103_imp.pdf
Q19-1133,system_impact,2020-12-24,B,data/studies/pdf/q191133_imp.pdf
Q19-1169,system_impact,2020-12-18,B,data/studies/pdf/q191169_imp.pdf
Q19-1191,system_impact,2020-12-29,A,data/studies/pdf/q191191_imp.pdf
Q19-1193,system_impact,2020-12-16,A,data/studies/pdf/q191193_imp.pdf
Q19-1207,system_impact,2020-12-26,C,data/studies/pdf/q191207_imp.pdf
Q19-1247,system_impact,2020-12-19,B,data/studies/pdf/q191247_imp.pdf
Q19-1264,system_impact,2020-12-18,A,data/studies/pdf/q191264_imp.pdf
Q19-1274,system_impact,2020-12-22,A,data/studies/pdf/q191274_imp.pdf
Q19-1277,system_impact,2020-12-24,C,data/studies/pdf/q191277_imp.pdf
Q19-1305,system_impact,2021-01-03,A,data/studies/pdf/q191305_imp.pdf
Q19-1350,system_impact,2020-12-19,B,data/studies/pdf/q191350_imp.pdf
Q19-1364,system_impact,2020-12-17,A,data/studies/pdf/q191364_imp.pdf
Q20-1381,system_impact,2020-12-19,A,data/studies/pdf/q201381_imp.pdf
Q20-1382,system_impact,2020-12-17,A,data/studies/pdf/q201382_imp.pdf
Q20-1405,system_impact,2020-12-25,C,data/studies/pdf/q201405_imp.pdf
Q18-1107,system_impact,2021-01-15,A,data/studies/pdf/q181107_imp.pdf
Q18-1114,system_impact,2021-02-01,B,data/studies/pdf/q181114_imp.pdf
Q18-1115,system_impact,2021-01-31,A,data/studies/pdf/q181115_imp.pdf
Q18-1125,system_impact,2021-01-29,C,data/studies/pdf/q181125_imp.pdf
Q18-1128,system_impact,2021-01-28,A,data/studies/pdf/q181128_imp.pdf
Q18-1129,system_impact,2021-01-17,A,data/studies/pdf/q181129_imp.pdf
Q19-1172,system_impact,2021-01-25,C,data/studies/pdf/q191172_imp.pdf
Q19-1190,system_impact,2021-01-22,A,data/studies/pdf/q191190_imp.pdf
Q19-1192,system_impact,2021-01-18,A,data/studies/pdf/q191192_imp.pdf
Q19-1218,system_impact,2021-02-01,C,data/studies/pdf/q191218_imp.pdf
Q19-1237,system_impact,2021-01-19,B,data/studies/pdf/q191237_imp.pdf
Q19-1246,system_impact,2021-01-28,A,data/studies/pdf/q191246_imp.pdf
Q19-1249,system_impact,2021-01-20,A,data/studies/pdf/q191249_imp.pdf
Q19-1251,system_impact,2021-01-28,C,data/studies/pdf/q191251_imp.pdf
Q19-1309,system_impact,2021-01-21,C,data/studies/pdf/q191309_imp.pdf
Q19-1312,system_impact,2021-01-21,A,data/studies/pdf/q191312_imp.pdf
Q19-1332,system_impact,2021-01-16,A,data/studies/pdf/q191332_imp.pdf
Q19-1343,system_impact,2021-01-21,C,data/studies/pdf/q191343_imp.pdf
Q19-1368,system_impact,2021-01-26,C,data/studies/pdf/q191368_imp.pdf
Q20-1413,system_impact,2021-01-29,A,data/studies/pdf/q201413_imp.pdf
Q20-1424,system_impact,2021-01-20,A,data/studies/pdf/q201424_imp.pdf
Q20-1428,system_impact,2021-01-26,A,data/studies/pdf/q201428_imp.pdf
Q19-1210,system_impact,2021-02-18,A,data/studies/pdf/q191210_imp.pdf
Q19-1212,system_impact,2021-03-01,B,data/studies/pdf/q191212_imp.pdf
Q19-1233,system_impact,2021-02-27,A,data/studies/pdf/q191233_imp.pdf
Q19-1256,system_impact,2021-03-01,A,data/studies/pdf/q191256_imp.pdf
Q19-1257,system_impact,2021-02-23,B,data/studies/pdf/q191257_imp.pdf
Q19-1259,system_impact,2021-03-04,B,data/studies/pdf/q191259_imp.pdf
Q19-1265,system_impact,2021-02-23,A,data/studies/pdf/q191265_imp.pdf
Q19-1300,system_impact,2021-02-28,A,data/studies/pdf/q191300_imp.pdf
Q19-1322,system_impact,2021-02-28,A,data/studies/pdf/q191322_imp.pdf
Q19-1324,system_impact,2021-02-17,C,data/studies/pdf/q191324_imp.pdf
Q19-1345,system_impact,2021-03-02,B,data/studies/pdf/q191345_imp.pdf
Q19-1354,system_impact,2021-03-03,C,data/studies/pdf/q191354_imp.pdf
Q20-1402,system_impact,2021-02-20,A,data/studies/pdf/q201402_imp.pdf
Q20-1407,system_impact,2021-02-15,B,data/studies/pdf/q201407_imp.pdf
Q20-1412,system_impact,2021-02-20,A,data/studies/pdf/q201412_imp.pdf
Q20-1423,system_impact,2021-02-15,C,data/studies/pdf/q201423_imp.pdf
Q19-1154,system_impact,2021-03-23,B,data/studies/pdf/q191154_imp.pdf
Q19-1175,system_impact,2021-03-18,A,data/studies/pdf/q191175_imp.pdf
Q19-1182,system_impact,2021-03-26,A,data/studies/pdf/q191182_imp.pdf
Q19-1189,system_impact,2021-04-03,C,data/studies/pdf/q191189_imp.pdf
Q19-1211,system_impact,2021-03-31,A,data/studies/pdf/q191211_imp.pdf
Q19-1240,system_impact,2021-03-24,A,data/studies/pdf/q191240_imp.pdf
Q19-1245,system_impact,2021-03-24,A,data/studies/pdf/q191245_imp.pdf
Q19-1283,system_impact,2021-03-16,C,data/studies/pdf/q191283_imp.pdf
Q19-1318,system_impact,2021-03-18,A,data/studies/pdf/q191318_imp.pdf
Q19-1326,system_impact,2021-03-29,C,data/studies/pdf/q191326_imp.pdf
Q20-1388,system_impact,2021-03-30,A,data/studies/pdf/q201388_imp.pdf
Q20-1397,system_impact,2021-03-31,A,data/studies/pdf/q201397_imp.pdf
Q20-1414,system_impact,2021-03-17,A,data/studies/pdf/q201414_imp.pdf
Q20-1441,system_impact,2021-03-16,C,data/studies/pdf/q201441_imp.pdf
Q20-1446,system_impact,2021-03-24,A,data/studies/pdf/q201446_imp.pdf
Q19-1166,system_impact,2021-04-24,A,data/studies/pdf/q191166_imp.pdf
Q19-1214,system_impact,2021-04-25,A,data/studies/pdf/q191214_imp.pdf
Q19-1215,system_impact,2021-04-21,A,data/studies/pdf/q191215_imp.pdf
Q19-1222,system_impact,2021-04-30,A,data/studies/pdf/q191222_imp.pdf
Q19-1226,system_impact,2021-05-04,A,data/studies/pdf/q191226_imp.pdf
Q19-1236,system_impact,2021-04-19,B,data/studies/pdf/q191236_imp.pdf
Q19-1241,system_impact,2021-04-26,B,data/studies/pdf/q191241_imp.pdf
Q19-1248,system_impact,2021-04-17,A,data/studies/pdf/q191248_imp.pdf
Q19-1278,system_impact,2021-04-30,A,data/studies/pdf/q191278_imp.pdf
Q19-1279,system_impact,2021-04-23,A,data/studies/pdf/q191279_imp.pdf
Q19-1285,system_impact,2021-04-27,A,data/studies/pdf/q191285_imp.pdf
Q19-1304,system_impact,2021-04-24,A,data/studies/pdf/q191304_imp.pdf
Q19-1329,system_impact,2021-05-02,B,data/studies/pdf/q191329_imp.pdf
Q19-1341,system_impact,2021-04-15,A,data/studies/pdf/q191341_imp.pdf
Q19-1356,system_impact,2021-04-22,A,data/studies/pdf/q191356_imp.pdf
Q19-1363,system_impact,2021-05-04,A,data/studies/pdf/q191363_imp.pdf
Q19-1365,system_impact,2021-04-26,A,data/studies/pdf/q191365_imp.pdf
Q19-1370,system_impact,2021-05-03,A,data/studies/pdf/q191370_imp.pdf
Q20-1375,system_impact,2021-04-15,A,data/studies/pdf/q201375_imp.pdf
Q20-1406,system_impact,2021-05-01,A,data/studies/pdf/q201406_imp.pdf
Q20-1421,system_impact,2021-04-22,C,data/studies/pdf/q201421_imp.pdf
Q20-1427,system_impact,2021-04-15,A,data/studies/pdf/q201427_imp.pdf
Q20-1437,system_impact,2021-04-25,C,data/studies/pdf/q201437_imp.pdf
Q20-1462,system_impact,2021-04-29,B,data/studies/pdf/q201462_imp.pdf
Q20-1480,system_impact,2021-05-02,A,data/studies/pdf/q201480_imp.pdf
Q19-1208,system_impact,2021-06-03,A,data/studies/pdf/q191208_imp.pdf
Q19-1213,system_impact,2021-05-20,A,data/studies/pdf/q191213_imp.pdf
Q19-1217,system_impact,2021-05-19,C,data/studies/pdf/q191217_imp.pdf
Q19-1224,system_impact,2021-06-01,C,data/studies/pdf/q191224_imp.pdf
Q19-1250,system_impact,2021-05-22,B,data/studies/pdf/q191250_imp.pdf
Q19-1280,system_impact,2021-05-24,A,data/studies/pdf/q191280_imp.pdf
Q19-1284,system_impact,2021-05-27,A,data/studies/pdf/q191284_imp.pdf
Q19-1310,system_impact,2021-05-22,C,data/studies/pdf/q191310_imp.pdf
Q19-1311,system_impact,2021-06-01,A,data/studies/pdf/q191311_imp.pdf
Q19-1334,system_impact,2021-06-02,C,data/studies/pdf/q191334_imp.pdf
Q19-1346,system_impact,2021-05-31,A,data/studies/pdf/q191346_imp.pdf
Q19-1348,system_impact,2021-05-25,A,data/studies/pdf/q191348_imp.pdf
Q20-1384,system_impact,2021-05-21,C,data/studies/pdf/q201384_imp.pdf
Q20-1387,system_impact,2021-05-25,B,data/studies/pdf/q201387_imp.pdf
Q20-1400,system_impact,2021-05-22,B,data/studies/pdf/q201400_imp.pdf
Q20-1401,system_impact,2021-05-16,A,data/studies/pdf/q201401_imp.pdf
Q20-1409,system_impact,2021-05-29,A,data/studies/pdf/q201409_imp.pdf
Q20-1416,system_impact,2021-05-16,C,data/studies/pdf/q201416_imp.pdf
Q20-1425,system_impact,2021-05-18,A,data/studies/pdf/q201425_imp.pdf
Q20-1426,system_impact,2021-05-31,A,data/studies/pdf/q201426_imp.pdf
Q20-1433,system_impact,2021-05-20,A,data/studies/pdf/q201433_imp.pdf
Q20-1436,system_impact,2021-05-22,C,data/studies/pdf/q201436_imp.pdf
Q20-1442,system_impact,2021-05-30,B,data/studies/pdf/q201442_imp.pdf
Q20-1443,system_impact,2021-05-21,A,data/studies/pdf/q201443_imp.pdf
Q20-1454,system_impact,2021-06-03,A,data/studies/pdf/q201454_imp.pdf
Q20-1515,system_impact,2021-05-26,A,data/studies/pdf/q201515_imp.pdf
Q19-1235,system_impact,2021-06-26,C,data/studies/pdf/q191235_imp.pdf
Q19-1239,system_impact,2021-06-23,A,data/studies/pdf/q191239_imp.pdf
Q19-1260,system_impact,2021-06-15,A,data/studies/pdf/q191260_imp.pdf
Q19-1296,system_impact,2021-06-29,C,data/studies/pdf/q191296_imp.pdf
Q19-1351,system_impact,2021-06-23,A,data/studies/pdf/q191351_imp.pdf
Q19-1352,system_impact,2021-06-21,A,data/studies/pdf/q191352_imp.pdf
Q19-1359,system_impact,2021-06-30,B,data/studies/pdf/q191359_imp.pdf
Q20-1420,system_impact,2021-06-26,A,data/studies/pdf/q201420_imp.pdf
Q20-1431,system_impact,2021-06-26,A,data/studies/pdf/q201431_imp.pdf
Q20-1455,system_impact,2021-07-02,C,data/studies/pdf/q201455_imp.pdf
Q20-1460,system_impact,2021-07-04,A,data/studies/pdf/q201460_imp.pdf
Q20-1473,system_impact,2021-06-23,A,data/studies/pdf/q201473_imp.pdf
Q20-1488,system_impact,2021-06-26,C,data/studies/pdf/q201488_imp.pdf
Q20-1493,system_impact,2021-07-03,A,data/studies/pdf/q201493_imp.pdf
Q20-1500,system_impact,2021-06-26,A,data/studies/pdf/q201500_imp.pdf
Q20-1520,system_impact,2021-06-21,A,data/studies/pdf/q201520_imp.pdf
Q19-1227,system_impact,2021-08-03,A,data/studies/pdf/q191227_imp.pdf
Q19-1254,system_impact,2021-07-27,B,data/studies/pdf/q191254_imp.pdf
Q19-1258,system_impact,2021-08-01,A,data/studies/pdf/q191258_imp.pdf
Q19-1270,system_impact,2021-07-25,A,data/studies/pdf/q191270_imp.pdf
Q19-1272,system_impact,2021-07-18,B,data/studies/pdf/q191272_imp.pdf
Q19-1291,system_impact,2021-07-18,A,data/studies/pdf/q191291_imp.pdf
Q19-1319,system_impact,2021-07-20,C,data/studies/pdf/q191319_imp.pdf
Q19-1337,system_impact,2021-07-21,C,data/studies/pdf/q191337_imp.pdf
Q19-1339,system_impact,2021-07-21,A,data/studies/pdf/q191339_imp.pdf
Q19-1360,system_impact,2021-07-31,A,data/studies/pdf/q191360_imp.pdf
Q19-1366,system_impact,2021-07-28,B,data/studies/pdf/q191366_imp.pdf
Q20-1374,system_impact,2021-07-29,C,data/studies/pdf/q201374_imp.pdf
Q20-1378,system_impact,2021-07-31,A,data/studies/pdf/q201378_imp.pdf
Q20-1391,system_impact,2021-07-24,A,data/studies/pdf/q201391_imp.pdf
Q20-1399,system_impact,2021-08-01,A,data/studies/pdf/q201399_imp.pdf
Q20-1411,system_impact,2021-07-26,A,data/studies/pdf/q201411_imp.pdf
Q20-1429,system_impact,2021-07-31,B,data/studies/pdf/q201429_imp.pdf
Q20-1465,system_impact,2021-07-20,B,data/studies/pdf/q201465_imp.pdf
Q20-1498,system_impact,2021-08-03,C,data/studies/pdf/q201498_imp.pdf
Q20-1504,system_impact,2021-08-01,A,data/studies/pdf/q201504_imp.pdf
Q20-1521,system_impact,2021-07-27,A,data/studies/pdf/q201521_imp.pdf
Q20-1534,system_impact,2021-07-21,B,data/studies/pdf/q201534_imp.pdf
Q20-1553,system_impact,2021-07-23,C,data/studies/pdf/q201553_imp.pdf
Q20-1562,system_impact,2021-08-03,C,data/studies/pdf/q201562_imp.pdf
Q20-1567,system_impact,2021-07-24,A,data/studies/pdf/q201567_imp.pdf
Q19-1288,system_impact,2021-08-20,C,data/studies/pdf/q191288_imp.pdf
Q19-1290,system_impact,2021-08-25,A,data/studies/pdf/q191290_imp.pdf
Q19-1292,system_impact,2021-08-21,C,data/studies/pdf/q191292_imp.pdf
Q19-1295,system_impact,2021-08-16,A,data/studies/pdf/q191295_imp.pdf
Q19-1358,system_impact,2021-08-24,B,data/studies/pdf/q191358_imp.pdf
Q19-1369,system_impact,2021-09-02,A,data/studies/pdf/q191369_imp.pdf
Q20-1379,system_impact,2021-08-19,A,data/studies/pdf/q201379_imp.pdf
Q20-1404,system_impact,2021-08-30,A,data/studies/pdf/q201404_imp.pdf
Q20-1439,system_impact,2021-08-20,A,data/studies/pdf/q201439_imp.pdf
Q20-1470,system_impact,2021-09-01,C,data/studies/pdf/q201470_imp.pdf
Q20-1491,system_impact,2021-08-20,C,data/studies/pdf/q201491_imp.pdf
Q20-1506,system_impact,2021-09-01,B,data/studies/pdf/q201506_imp.pdf
Q20-1511,system_impact,2021-09-03,A,data/studies/pdf/q201511_imp.pdf
Q20-1514,system_impact,2021-08-25,A,data/studies/pdf/q201514_imp.pdf
Q20-1547,system_impact,2021-08-19,A,data/studies/pdf/q201547_imp.pdf
Q20-1556,system_impact,2021-08-31,A,data/studies/pdf/q201556_imp.pdf
Q20-1558,system_impact,2021-08-30,C,data/studies/pdf/q201558_imp.pdf
Q20-1582,system_impact,2021-08-29,B,data/studies/pdf/q201582_imp.pdf
Q19-1286,system_impact,2021-09-28,C,data/studies/pdf/q191286_imp.pdf
Q19-1287,system_impact,2021-10-01,C,data/studies/pdf/q191287_imp.pdf
Q19-1294,system_impact,2021-09-20,A,data/studies/pdf/q191294_imp.pdf
Q19-1331,system_impact,2021-10-01,B,data/studies/pdf/q191331_imp.pdf
Q19-1353,system_impact,2021-09-18,A,data/studies/pdf/q191353_imp.pdf
Q20-1376,system_impact,2021-09-21,A,data/studies/pdf/q201376_imp.pdf
Q20-1377,system_impact,2021-09-30,C,data/studies/pdf/q201377_imp.pdf
Q20-1390,system_impact,2021-09-22,C,data/studies/pdf/q201390_imp.pdf
Q20-1392,system_impact,2021-10-03,A,data/studies/pdf/q201392_imp.pdf
Q20-1395,system_impact,2021-09-18,B,data/studies/pdf/q201395_imp.pdf
Q20-1417,system_impact,2021-09-22,B,data/studies/pdf/q201417_imp.pdf
Q20-1445,system_impact,2021-09-24,B,data/studies/pdf/q201445_imp.pdf
Q20-1458,system_impact,2021-10-02,A,data/studies/pdf/q201458_imp.pdf
Q20-1523,system_impact,2021-09-21,A,data/studies/pdf/q201523_imp.pdf
Q20-1544,system_impact,2021-10-04,C,data/studies/pdf/q201544_imp.pdf
Q20-1596,system_impact,2021-10-03,A,data/studies/pdf/q201596_imp.pdf
Q19-1299,system_impact,2021-10-22,A,data/studies/pdf/q191299_imp.pdf
Q19-1301,system_impact,2021-10-26,C,data/studies/pdf/q191301_imp.pdf
Q19-1308,system_impact,2021-11-02,C,data/studies/pdf/q191308_imp.pdf
Q19-1333,system_impact,2021-10-25,B,data/studies/pdf/q191333_imp.pdf
Q19-1338,system_impact,2021-10-27,C,data/studies/pdf/q191338_imp.pdf
Q20-1398,system_impact,2021-11-02,A,data/studies/pdf/q201398_imp.pdf
Q20-1418,system_impact,2021-10-31,A,data/studies/pdf/q201418_imp.pdf
Q20-1438,system_impact,2021-10-29,C,data/studies/pdf/q201438_imp.pdf
Q20-1464,system_impact,2021-10-19,A,data/studies/pdf/q201464_imp.pdf
Q20-1485,system_impact,2021-10-23,A,data/studies/pdf/q201485_imp.pdf
Q20-1527,system_impact,2021-10-20,C,data/studies/pdf/q201527_imp.pdf
Q20-1528,system_impact,2021-10-28,A,data/studies/pdf/q201528_imp.pdf
Q20-1533,system_impact,2021-10-25,A,data/studies/pdf/q201533_imp.pdf
Q20-1538,system_impact,2021-11-02,A,data/studies/pdf/q201538_imp.pdf
Q20-1539,system_impact,2021-10-25,A,data/studies/pdf/q201539_imp.pdf
Q20-1566,system_impact,2021-10-17,C,data/studies/pdf/q201566_imp.pdf
Q20-1568,system_impact,2021-11-03,A,data/studies/pdf/q201568_imp.pdf
Q20-1583,system_impact,2021-10-23,B,data/studies/pdf/q201583_imp.pdf
Q20-1584,system_impact,2021-10-21,B,data/studies/pdf/q201584_imp.pdf
Q20-1594,system_impact,2021-11-01,A,data/studies/pdf/q201594_imp.pdf
Q20-1595,system_impact,2021-10-31,C,data/studies/pdf/q201595_imp.pdf
Q20-1600,system_impact,2021-10-31,A,data/studies/pdf/q201600_imp.pdf
Q20-1615,system_impact,2021-10-30,C,data/studies/pdf/q201615_imp.pdf
Q20-1371,system_impact,2021-12-02,A,data/studies/pdf/q201371_imp.pdf
Q20-1408,system_impact,2021-12-02,A,data/studies/pdf/q201408_imp.pdf
Q20-1410,system_impact,2021-11-23,A,data/studies/pdf/q201410_imp.pdf
Q20-1415,system_impact,2021-11-26,A,data/studies/pdf/q201415_imp.pdf
Q20-1430,system_impact,2021-11-19,A,data/studies/pdf/q201430_imp.pdf
Q20-1551,system_impact,2021-12-01,C,data/studies/pdf/q201551_imp.pdf
Q20-1555,system_impact,2021-11-24,C,data/studies/pdf/q201555_imp.pdf
Q20-1572,system_impact,2021-11-22,A,data/studies/pdf/q201572_imp.pdf
Q20-1591,system_impact,2021-11-23,A,data/studies/pdf/q201591_imp.pdf
Q20-1607,system_impact,2021-12-02,A,data/studies/pdf/q201607_imp.pdf
Q20-1612,system_impact,2021-11-27,C,data/studies/pdf/q201612_imp.pdf
Q20-1616,system_impact,2021-11-26,A,data/studies/pdf/q201616_imp.pdf
Q20-1624,system_impact,2021-11-27,A,data/studies/pdf/q201624_imp.pdf
Q19-1315,system_impact,2021-12-22,C,data/studies/pdf/q191315_imp.pdf
Q19-1330,system_impact,2022-01-01,A,data/studies/pdf/q191330_imp.pdf
Q19-1340,system_impact,2021-12-25,A,data/studies/pdf/q191340_imp.pdf
Q19-1347,system_impact,2021-12-18,A,data/studies/pdf/q191347_imp.pdf
Q19-1357,system_impact,2021-12-18,C,data/studies/pdf/q191357_imp.pdf
Q19-1367,system_impact,2021-12-23,B,data/studies/pdf/q191367_imp.pdf
Q20-1380,system_impact,2021-12-30,B,data/studies/pdf/q201380_imp.pdf
Q20-1385,system_impact,2021-12-26,C,data/studies/pdf/q201385_imp.pdf
Q20-1432,system_impact,2021-12-22,A,data/studies/pdf/q201432_imp.pdf
Q20-1451,system_impact,2021-12-24,C,data/studies/pdf/q201451_imp.pdf
Q20-1459,system_impact,2021-12-26,B,data/studies/pdf/q201459_imp.pdf
Q20-1474,system_impact,2021-12-21,A,data/studies/pdf/q201474_imp.pdf
Q20-1526,system_impact,2021-12-29,A,data/studies/pdf/q201526_imp.pdf
Q20-1560,system_impact,2021-12-31,A,data/studies/pdf/q201560_imp.pdf
Q20-1570,system_impact,2021-12-16,C,data/studies/pdf/q201570_imp.pdf
Q20-1578,system_impact,2022-01-03,A,data/studies/pdf/q201578_imp.pdf
Q20-1580,system_impact,2021-12-27,A,data/studies/pdf/q201580_imp.pdf
Q20-1613,system_impact,2021-12-31,A,data/studies/pdf/q201613_imp.pdf
Q20-1617,system_impact,2021-12-26,A,data/studies/pdf/q201617_imp.pdf
Q20-1636,system_impact,2022-01-01,A,data/studies/pdf/q201636_imp.pdf
Q19-1349,system_impact,2022-01-23,B,data/studies/pdf/q191349_imp.pdf
Q19-1355,system_impact,2022-01-30,C,data/studies/pdf/q191355_imp.pdf
Q20-1383,system_impact,2022-01-30,A,data/studies/pdf/q201383_imp.pdf
Q20-1389,system_impact,2022-01-19,A,data/studies/pdf/q201389_imp.pdf
Q20-1403,system_impact,2022-01-24,B,data/studies/pdf/q201403_imp.pdf
Q20-1422,system_impact,2022-02-02,B,data/studies/pdf/q201422_imp.pdf
Q20-1448,system_impact,2022-01-25,A,data/studies/pdf/q201448_imp.pdf
Q20-1466,system_impact,2022-01-25,A,data/studies/pdf/q201466_imp.pdf
Q20-1484,system_impact,2022-01-31,C,data/studies/pdf/q201484_imp.pdf
Q20-1496,system_impact,2022-01-23,C,data/studies/pdf/q201496_imp.pdf
Q20-1546,system_impact,2022-02-02,C,data/studies/pdf/q201546_imp.pdf
Q20-1602,system_impact,2022-01-20,B,data/studies/pdf/q201602_imp.pdf
Q20-1618,system_impact,2022-01-16,C,data/studies/pdf/q201618_imp.pdf
Q21-1663,system_impact,2022-01-24,B,data/studies/pdf/q211663_imp.pdf
Q21-1666,system_impact,2022-01-30,C,data/studies/pdf/q211666_imp.pdf
Q21-1674,system_impact,2022-01-18,C,data/studies/pdf/q211674_imp.pdf
Q21-1681,system_impact,2022-01-16,A,data/studies/pdf/q211681_imp.pdf
Q20-1386,system_impact,2022-02-25,A,data/studies/pdf/q201386_imp.pdf
