project_id,queue_date,poi_sub_id,poi_kv,poi_name,project_type,fuel,mw,state,zone_id,source
Q22-2086,2022-05-20,8291,138.0,Armstrong 138 kV,gen,solar,109.3,Pennsylvania,11,synthetic
Q22-2087,2022-05-20,22965,230.0,Lower Granite 230 kV,gen,gas,314.5,Illinois,34,synthetic
Q22-2088,2022-05-22,5127,138.0,Alcoa Primary 138 kV,gen,gas,400.2,New Jersey,9,synthetic
Q22-2089,2022-05-23,23495,230.0,Rocky Road Power Llc 230 kV,gen,solar,112.0,Illinois,34,synthetic
Q22-2090,2022-05-23,7181,138.0,Coronet 138 kV,battery,storage,27.2,Pennsylvania,11,synthetic
Q22-2091,2022-05-23,8095,138.0,Razorback 138 kV,gen,gas,1023.0,Pennsylvania,11,synthetic
Q22-2092,2022-05-23,9327,138.0,Ardmore 138 kV,gen,solar,89.8,Virginia,14,synthetic
Q22-2093,2022-05-24,21380,100.0,Candelaria 100 kV,load,load,149.3,Michigan,32,synthetic
Q22-2094,2022-05-26,6048,138.0,Keahole 138 kV,battery,storage,172.1,Pennsylvania,10,synthetic
Q22-2095,2022-05-26,5835,138.0,Nunn 138 kV,gen,solar,260.8,New Jersey,9,synthetic
Q22-2096,2022-05-27,19605,100.0,Beloit Gateway 100 kV,battery,storage,110.4,Ohio,30,synthetic
Q22-2097,2022-05-29,9724,138.0,Nexen Tap 138 kV,battery,storage,74.0,Virginia,15,synthetic
Q22-2098,2022-05-31,22782,100.0,Friendsville 100 kV,gen,hybrid,235.4,Illinois,34,synthetic
Q22-2099,2022-05-31,22220,230.0,Eupora 230 kV,gen,solar,321.9,Indiana,33,synthetic
Q22-2100,2022-06-01,8300,138.0,Mckee Run 138 kV,gen,solar,355.7,Delaware,12,synthetic
Q22-2101,2022-06-01,6125,345.0,Acec Roslin 345 kV,load,load,907.0,Pennsylvania,10,synthetic
Q22-2102,2022-06-03,6250,138.0,Horse Flat 138 kV,gen,solar,107.1,Pennsylvania,10,synthetic
Q22-2103,2022-06-05,10100,138.0,Upalco 138 kV,gen,solar,235.6,Virginia,15,synthetic
Q22-2104,2022-06-08,9729,138.0,Colton 138 kV,gen,solar,159.4,Virginia,15,synthetic
Q22-2105,2022-06-10,7286,138.0,Ss3143 138 kV,battery,storage,118.5,Pennsylvania,11,synthetic
Q22-2106,2022-06-10,9740,138.0,National City 138 kV,gen,solar,46.1,Virginia,15,synthetic
Q22-2107,2022-06-11,9501,138.0,La Virgencita 9404 138 kV,gen,solar,298.8,Virginia,14,synthetic
Q22-2108,2022-06-11,20286,230.0,Marbo 230 kV,gen,solar,69.7,Ohio,30,synthetic
Q22-2109,2022-06-12,8341,138.0,Citisteel 138 kV,gen,solar,637.6,Delaware,12,synthetic
Q22-2110,2022-06-15,19998,100.0,Daniel Siding 100 kV,gen,solar,57.5,Ohio,30,synthetic
Q22-2111,2022-06-16,24642,230.0,Minonk Wind Farm 230 kV,load,load,115.0,Illinois,35,synthetic
Q22-2112,2022-06-17,6805,138.0,Belfast 138 kV,battery,storage,109.0,Pennsylvania,10,synthetic
Q22-2113,2022-06-18,17785,138.0,Lampson 138 kV,load,load,219.8,Kentucky,27,synthetic
Q22-2114,2022-06-19,9633,138.0,Kean Mtn And Grassy Creek 138 kV,load,load,171.0,Virginia,14,synthetic
Q22-2115,2022-06-20,21796,230.0,Robison Park 230 kV,battery,storage,226.8,Indiana,33,synthetic
Q22-2116,2022-06-21,23491,230.0,Fisk Street 230 kV,load,load,196.2,Illinois,34,synthetic
Q22-2117,2022-06-22,19914,100.0,Martinsville East 100 kV,battery,storage,78.9,Ohio,30,synthetic
Q22-2118,2022-06-24,17910,345.0,Kearneyville 345 kV,gen,gas,195.1,West Virginia,28,synthetic
Q22-2119,2022-06-25,5372,138.0,Laurel Ave 138 kV,gen,solar,240.9,New Jersey,9,synthetic
Q22-2120,2022-06-30,10227,138.0,Oakwood 138 kV,gen,solar,475.0,Virginia,15,synthetic
Q22-2121,2022-06-30,6320,138.0,North Bonneville 138 kV,load,load,820.9,Pennsylvania,10,synthetic
Q22-2122,2022-07-01,19557,230.0,Conesville Station 230 kV,gen,solar,120.8,Ohio,29,synthetic
Q22-2123,2022-07-02,21719,230.0,Caliente 230 kV,battery,storage,120.3,Michigan,32,synthetic
Q22-2124,2022-07-06,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,140.7,Virginia,14,synthetic
Q22-2125,2022-07-06,6475,138.0,Ge Alachua 138 kV,load,load,166.5,Pennsylvania,10,synthetic
Q22-2126,2022-07-07,17361,138.0,Ponca City 138 kV,battery,storage,101.6,Kentucky,27,synthetic
Q22-2127,2022-07-10,10095,138.0,Vesper 138 kV,battery,storage,49.7,Virginia,15,synthetic
Q22-2128,2022-07-12,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,20.3,Virginia,14,synthetic
Q22-2129,2022-07-12,22586,100.0,South Bend 100 kV,battery,storage,122.0,Indiana,33,synthetic
Q22-2130,2022-07-13,23512,230.0,Zion 230 kV,gen,hybrid,194.0,Illinois,34,synthetic
Q22-2131,2022-07-13,23349,100.0,Applied Materials 100 kV,load,load,194.9,Illinois,34,synthetic
Q22-2132,2022-07-14,17711,138.0,Cwec Scandinavia 138 kV,battery,storage,32.4,Kentucky,27,synthetic
Q22-2133,2022-07-15,7286,138.0,Ss3143 138 kV,gen,solar,113.0,Pennsylvania,11,synthetic
Q22-2134,2022-07-16,8345,138.0,Silverbrook 138 kV,gen,solar,180.6,Delaware,12,synthetic
Q22-2135,2022-07-16,11146,138.0,Person 138 kV,battery,storage,109.2,North Carolina,16,synthetic
Q22-2136,2022-07-20,6410,138.0,Hathaway 138 kV,load,load,131.7,Pennsylvania,10,synthetic
Q22-2137,2022-07-20,23072,100.0,Golf Mill 100 kV,battery,storage,65.8,Illinois,34,synthetic
Q22-2138,2022-07-21,8735,138.0,Tyson 138 kV,gen,solar,393.1,Maryland,13,synthetic
Q22-2139,2022-07-21,11130,345.0,Roanoke Rapids 345 kV,gen,hybrid,284.9,North Carolina,16,synthetic
Q22-2140,2022-07-21,9677,138.0,Port Costa Brick Tap 138 kV,load,load,182.7,Virginia,15,synthetic
Q22-2141,2022-07-22,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,gas,726.2,Virginia,14,synthetic
Q22-2142,2022-07-24,5756,138.0,Manitous 138 kV,gen,wind,120.6,New Jersey,9,synthetic
Q22-2143,2022-07-26,16969,138.0,Huntersville Delivery No 2 138 kV,gen,hybrid,133.4,Kentucky,27,synthetic
Q22-2144,2022-07-28,9625,345.0,North Dublin 345 kV,gen,solar,102.6,Virginia,14,synthetic
Q22-2145,2022-07-29,7328,138.0,Statesville Highway 64 138 kV,battery,storage,83.4,Pennsylvania,11,synthetic
Q22-2146,2022-07-29,21664,230.0,Palisades 230 kV,gen,solar,62.0,Michigan,32,synthetic
Q22-2147,2022-08-05,8499,138.0,Redman 138 kV,gen,hybrid,110.4,Maryland,13,synthetic
Q22-2148,2022-08-05,23141,100.0,Fort Gage 100 kV,gen,solar,70.9,Illinois,34,synthetic
Q22-2149,2022-08-05,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,gas,1226.3,Virginia,14,synthetic
Q22-2150,2022-08-06,23185,100.0,Frontenac 100 kV,gen,wind,215.1,Illinois,34,synthetic
Q22-2151,2022-08-10,9627,138.0,Weston 138 kV,gen,hybrid,94.6,Virginia,14,synthetic
Q22-2152,2022-08-11,19449,100.0,Glendale South Tap 3 100 kV,gen,solar,40.8,Ohio,29,synthetic
Q22-2153,2022-08-11,7123,500.0,Foster Wheeler Mt Carmel Cogen 500 kV,gen,hybrid,295.4,Pennsylvania,10,synthetic
Q22-2154,2022-08-12,9537,138.0,Bonsack 138 kV,gen,solar,55.4,Virginia,14,synthetic
Q22-2155,2022-08-14,9755,138.0,Cordova Park 138 kV,gen,hybrid,168.1,Virginia,15,synthetic
Q22-2156,2022-08-14,10038,138.0,Arcogen 138 kV,battery,storage,141.2,Virginia,15,synthetic
Q22-2157,2022-08-14,18801,230.0,Wellington 1 230 kV,battery,storage,24.2,Ohio,29,synthetic
Q22-2158,2022-08-16,7727,138.0,Lemon Cove 138 kV,load,load,20.1,Pennsylvania,11,synthetic
Q22-2159,2022-08-16,8499,138.0,Redman 138 kV,battery,storage,46.9,Maryland,13,synthetic
Q22-2160,2022-08-22,23512,230.0,Zion 230 kV,gen,solar,179.8,Illinois,34,synthetic
Q22-2161,2022-08-22,5970,345.0,St. Clair 345 kV,battery,storage,167.1,New Jersey,9,synthetic
Q22-2162,2022-08-23,7328,138.0,Statesville Highway 64 138 kV,gen,solar,70.6,Pennsylvania,11,synthetic
Q22-2163,2022-08-23,10929,69.0,Weyerhaeuser Pine Hill Operations 69 kV,gen,solar,84.9,North Carolina,16,synthetic
Q22-2164,2022-08-25,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,335.6,Virginia,14,synthetic
Q22-2165,2022-08-26,18442,138.0,Svp 138 kV,gen,solar,89.2,West Virginia,28,synthetic
Q22-2166,2022-08-26,8655,138.0,Blueridge 138 kV,gen,solar,131.3,Maryland,13,synthetic
Q22-2167,2022-08-28,22035,230.0,Mcmichen 230 kV,battery,storage,47.7,Indiana,33,synthetic
Q22-2168,2022-08-29,10098,138.0,Ruritan 138 kV,gen,solar,154.5,Virginia,15,synthetic
Q22-2169,2022-08-31,10245,138.0,Rosiere 138 kV,battery,storage,57.8,Virginia,15,synthetic
Q22-2170,2022-08-31,8629,345.0,Athens 345 kV,battery,storage,291.9,Maryland,13,synthetic
Q22-2171,2022-09-01,10272,138.0,Prince William Dp 138 kV,battery,storage,182.3,Virginia,15,synthetic
Q22-2172,2022-09-02,22035,500.0,Mcmichen 500 kV,battery,storage,178.4,Indiana,33,synthetic
Q22-2173,2022-09-02,17402,138.0,Hanging Rock Energy Facility 138 kV,gen,solar,136.9,Kentucky,27,synthetic
Q22-2174,2022-09-06,10139,138.0,Gainesville 138 kV,battery,storage,149.0,Virginia,15,synthetic
Q22-2175,2022-09-07,6840,138.0,Nashville 138 kV,gen,gas,240.2,Pennsylvania,10,synthetic
Q22-2176,2022-09-07,7285,138.0,Big River 138 kV,gen,solar,245.1,Pennsylvania,11,synthetic
Q22-2177,2022-09-08,8895,138.0,Havana 138 kV,battery,storage,207.9,Maryland,13,synthetic
Q22-2178,2022-09-09,22035,230.0,Mcmichen 230 kV,gen,solar,54.1,Indiana,33,synthetic
Q22-2179,2022-09-09,7056,138.0,La Muda 1343 138 kV,gen,gas,720.8,Pennsylvania,10,synthetic
Q22-2180,2022-09-09,7774,138.0,Albertville 138 kV,gen,solar,55.5,Pennsylvania,11,synthetic
Q22-2181,2022-09-09,23196,100.0,Billeaud 100 kV,gen,solar,131.1,Illinois,34,synthetic
Q22-2182,2022-09-10,22493,230.0,Buckeye 230 kV,gen,wind,215.3,Indiana,33,synthetic
Q22-2183,2022-09-11,6119,138.0,Oro Grande 138 kV,battery,storage,122.5,Pennsylvania,10,synthetic
Q22-2184,2022-09-18,9179,138.0,Nm Potash 1 138 kV,gen,solar,82.0,Virginia,14,synthetic
Q22-2185,2022-09-22,21840,100.0,Carnation Dairy 100 kV,gen,solar,190.5,Indiana,33,synthetic
Q22-2186,2022-09-23,19190,100.0,Westcoast Cellufibre 100 kV,battery,storage,131.3,Ohio,29,synthetic
Q22-2187,2022-09-23,6788,138.0,Blue Water 138 kV,gen,solar,84.7,Pennsylvania,10,synthetic
Q22-2188,2022-09-25,8612,138.0,Vineyard Tap 138 kV,gen,solar,97.3,Maryland,13,synthetic
Q22-2189,2022-09-25,18710,100.0,Huston 100 kV,gen,hybrid,183.8,Ohio,29,synthetic
Q22-2190,2022-09-26,9850,138.0,Viriginia Hills 138 kV,gen,solar,163.4,Virginia,15,synthetic
Q22-2191,2022-09-27,21764,100.0,Rose Hill 100 kV,gen,hybrid,78.9,Indiana,33,synthetic
Q22-2192,2022-09-29,7709,138.0,Stegall 138 kV,gen,solar,117.2,Pennsylvania,11,synthetic
Q22-2193,2022-09-30,7202,138.0,Quinn 138 kV,gen,solar,188.3,Pennsylvania,11,synthetic
Q22-2194,2022-10-01,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,wind,229.5,Virginia,14,synthetic
Q22-2195,2022-10-02,5702,138.0,Slater 138 kV,battery,storage,205.1,New Jersey,9,synthetic
Q22-2196,2022-10-02,7681,138.0,Piney 138 kV,gen,solar,81.4,Pennsylvania,11,synthetic
Q22-2197,2022-10-03,22018,100.0,Yahuecas 8203 100 kV,gen,solar,126.1,Indiana,33,synthetic
Q22-2198,2022-10-04,9810,138.0,Mountain Lake 138 kV,gen,solar,136.5,Virginia,15,synthetic
Q22-2199,2022-10-05,7169,138.0,Ironwood Llc 138 kV,gen,solar,88.0,Pennsylvania,10,synthetic
Q22-2200,2022-10-05,19885,100.0,Midset 100 kV,load,load,79.4,Ohio,30,synthetic
Q22-2201,2022-10-05,18386,138.0,Minnix Mountain 138 kV,load,load,89.9,West Virginia,28,synthetic
Q22-2202,2022-10-07,17761,138.0,Boscobel Muni 138 kV,gen,solar,104.2,Kentucky,27,synthetic
Q22-2203,2022-10-10,22886,100.0,Flax Hill 100 kV,gen,solar,229.9,Illinois,34,synthetic
Q22-2204,2022-10-10,9336,138.0,Skungamaug 138 kV,load,load,359.4,Virginia,14,synthetic
Q22-2205,2022-10-11,10029,138.0,New Road 138 kV,load,load,97.3,Virginia,15,synthetic
Q22-2206,2022-10-11,23146,100.0,Chensource 100 kV,battery,storage,57.6,Illinois,34,synthetic
Q22-2207,2022-10-11,8417,138.0,Westhaven 138 kV,load,load,80.1,Maryland,13,synthetic
Q22-2208,2022-10-12,18483,138.0,Pleasants Energy Llc 138 kV,gen,solar,204.4,West Virginia,28,synthetic
Q22-2209,2022-10-20,17423,138.0,Raco 138 kV,gen,solar,206.7,Kentucky,27,synthetic
Q22-2210,2022-10-21,8170,138.0,Toone 138 kV,load,load,100.4,Pennsylvania,11,synthetic
Q22-2211,2022-10-22,22024,230.0,Mt. Harris 230 kV,gen,solar,137.3,Indiana,33,synthetic
Q22-2212,2022-10-23,22024,230.0,Mt. Harris 230 kV,gen,wind,121.8,Indiana,33,synthetic
Q22-2213,2022-10-23,22395,100.0,Makahoy 100 kV,gen,wind,162.5,Indiana,33,synthetic
Q22-2214,2022-10-23,23227,230.0,Mason Creek 230 kV,battery,storage,182.9,Illinois,34,synthetic
Q22-2215,2022-10-26,20242,100.0,Bruce Crossing 100 kV,battery,storage,28.6,Ohio,30,synthetic
Q22-2216,2022-10-26,22493,230.0,Buckeye 230 kV,gen,solar,141.7,Indiana,33,synthetic
Q22-2217,2022-10-27,5579,138.0,Double Bridges 138 kV,battery,storage,60.0,New Jersey,9,synthetic
Q22-2218,2022-10-27,9308,138.0,Santa Fe Station Pnm 138 kV,gen,solar,90.1,Virginia,14,synthetic
Q22-2219,2022-10-28,18242,138.0,Westex 138 kV,load,load,181.5,West Virginia,28,synthetic
Q22-2220,2022-10-28,5372,138.0,Laurel Ave 138 kV,battery,storage,19.6,New Jersey,9,synthetic
Q22-2221,2022-10-30,22225,100.0,West Hill 100 kV,battery,storage,140.4,Indiana,33,synthetic
Q22-2222,2022-10-30,9870,138.0,Honeygo 138 kV,gen,solar,55.8,Virginia,15,synthetic
Q22-2223,2022-11-01,9633,138.0,Kean Mtn And Grassy Creek 138 kV,battery,storage,115.2,Virginia,14,synthetic
Q22-2224,2022-11-02,18558,138.0,Glenshire 138 kV,battery,storage,43.1,West Virginia,28,synthetic
Q22-2225,2022-11-03,6925,138.0,El Porta 138 kV,load,load,121.7,Pennsylvania,10,synthetic
Q22-2226,2022-11-05,10279,138.0,North Anna 138 kV,battery,storage,78.0,Virginia,15,synthetic
Q22-2227,2022-11-07,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,57.2,Virginia,14,synthetic
Q22-2228,2022-11-07,22742,100.0,Wabash 100 kV,gen,hybrid,164.9,Indiana,33,synthetic
Q22-2229,2022-11-09,7184,138.0,Bauer 138 kV,battery,storage,219.3,Pennsylvania,11,synthetic
Q22-2230,2022-11-09,9363,138.0,Balch 138 kV,gen,solar,177.9,Virginia,14,synthetic
Q22-2231,2022-11-11,5177,138.0,Campo Fresco 1 138 kV,gen,hybrid,131.5,New Jersey,9,synthetic
Q22-2232,2022-11-12,7137,345.0,Kline Township Cogen Facility 345 kV,gen,hybrid,94.2,Pennsylvania,10,synthetic
Q22-2233,2022-11-13,17678,138.0,Cedar Mountain 138 kV,battery,storage,71.1,Kentucky,27,synthetic
Q22-2234,2022-11-14,17570,138.0,West Paintsville 138 kV,gen,solar,64.9,Kentucky,27,synthetic
Q22-2235,2022-11-16,23508,500.0,Dresden Generating Station 500 kV,gen,gas,687.2,Illinois,34,synthetic
Q22-2236,2022-11-16,9499,138.0,Edgemont 138 kV,load,load,202.6,Virginia,14,synthetic
Q22-2237,2022-11-18,7553,138.0,Butler 138 kV,battery,storage,191.4,Pennsylvania,11,synthetic
Q22-2238,2022-11-20,5173,138.0,Buffalo 138 kV,gen,solar,263.3,New Jersey,9,synthetic
Q22-2239,2022-11-21,19247,100.0,Ehrlich Road 100 kV,gen,hybrid,217.1,Ohio,29,synthetic
Q22-2240,2022-11-21,5775,138.0,Prairie 138 kV,battery,storage,79.9,New Jersey,9,synthetic
Q22-2241,2022-11-21,18622,345.0,Glennville 345 kV,gen,gas,737.9,West Virginia,28,synthetic
Q22-2242,2022-11-23,6452,138.0,Mortan 138 kV,gen,solar,72.8,Pennsylvania,10,synthetic
Q22-2243,2022-11-24,22018,100.0,Yahuecas 8203 100 kV,gen,solar,140.8,Indiana,33,synthetic
Q22-2244,2022-11-25,19241,230.0,Airport Lane 230 kV,gen,gas,379.6,Ohio,29,synthetic
Q22-2245,2022-11-29,9336,138.0,Skungamaug 138 kV,gen,hybrid,400.9,Virginia,14,synthetic
Q22-2246,2022-11-29,9336,138.0,Skungamaug 138 kV,load,load,114.4,Virginia,14,synthetic
Q22-2247,2022-11-30,10224,138.0,Potter Station 2 138 kV,battery,storage,78.7,Virginia,15,synthetic
Q22-2248,2022-12-03,8222,345.0,Luxor 345 kV,load,load,593.3,Pennsylvania,11,synthetic
Q22-2249,2022-12-03,8740,138.0,Frederick 138 kV,gen,solar,70.3,Maryland,13,synthetic
Q22-2250,2022-12-04,16971,138.0,Kern River 3 138 kV,gen,gas,95.8,Kentucky,27,synthetic
Q22-2251,2022-12-08,22493,230.0,Buckeye 230 kV,battery,storage,199.1,Indiana,33,synthetic
Q22-2252,2022-12-12,8612,345.0,Vineyard Tap 345 kV,load,load,138.1,Maryland,13,synthetic
Q22-2253,2022-12-12,22493,230.0,Buckeye 230 kV,gen,solar,105.1,Indiana,33,synthetic
Q22-2254,2022-12-12,9946,138.0,Short Pump 138 kV,battery,storage,237.6,Virginia,15,synthetic
Q22-2255,2022-12-14,18696,138.0,Mountaineer Wind Energy Center 138 kV,gen,solar,141.7,West Virginia,28,synthetic
Q22-2256,2022-12-15,22035,500.0,Mcmichen 500 kV,gen,solar,227.6,Indiana,33,synthetic
Q22-2257,2022-12-16,17711,138.0,Cwec Scandinavia 138 kV,battery,storage,162.1,Kentucky,27,synthetic
Q22-2258,2022-12-16,22965,100.0,Lower Granite 100 kV,gen,solar,57.7,Illinois,34,synthetic
Q22-2259,2022-12-16,10038,138.0,Arcogen 138 kV,load,load,87.3,Virginia,15,synthetic
Q22-2260,2022-12-18,19920,230.0,Stent Tap 230 kV,gen,wind,162.3,Ohio,30,synthetic
Q22-2261,2022-12-19,9619,138.0,Burtt Road 138 kV,gen,solar,194.9,Virginia,14,synthetic
Q22-2262,2022-12-20,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,hybrid,209.7,Virginia,14,synthetic
Q22-2263,2022-12-24,17024,138.0,Ryder 138 kV,gen,solar,260.1,Kentucky,27,synthetic
Q22-2264,2022-12-24,22018,100.0,Yahuecas 8203 100 kV,gen,solar,153.5,Indiana,33,synthetic
Q22-2265,2022-12-26,7749,138.0,Cochrane Dam 138 kV,gen,gas,257.1,Pennsylvania,11,synthetic
Q22-2266,2022-12-26,21988,100.0,Labarre 100 kV,gen,gas,177.3,Indiana,33,synthetic
Q22-2267,2022-12-28,22965,100.0,Lower Granite 100 kV,gen,solar,65.8,Illinois,34,synthetic
Q22-2268,2022-12-28,8028,138.0,Los Coches 138 kV,gen,solar,141.3,Pennsylvania,11,synthetic
Q22-2269,2022-12-29,10227,138.0,Oakwood 138 kV,load,load,37.3,Virginia,15,synthetic
Q22-2270,2022-12-29,19187,100.0,F B Culley 100 kV,gen,wind,266.7,Ohio,29,synthetic
Q23-2271,2023-01-06,5549,138.0,Stephensburg 138 kV,load,load,89.3,New Jersey,9,synthetic
Q23-2272,2023-01-07,22035,230.0,Mcmichen 230 kV,gen,gas,232.8,Indiana,33,synthetic
Q23-2273,2023-01-08,7979,138.0,Kingsley 138 kV,battery,storage,118.7,Pennsylvania,11,synthetic
Q23-2274,2023-01-11,10259,138.0,Four Rivers 138 kV,gen,solar,238.7,Virginia,15,synthetic
Q23-2275,2023-01-13,7523,138.0,Ocean Ave 138 kV,battery,storage,105.3,Pennsylvania,11,synthetic
Q23-2276,2023-01-13,5316,138.0,Clay City 138 kV,battery,storage,47.3,New Jersey,9,synthetic
Q23-2277,2023-01-14,21975,100.0,Noble 100 kV,gen,solar,99.5,Indiana,33,synthetic
Q23-2278,2023-01-18,7553,138.0,Butler 138 kV,gen,solar,91.7,Pennsylvania,11,synthetic
Q23-2279,2023-01-23,22035,230.0,Mcmichen 230 kV,gen,solar,345.4,Indiana,33,synthetic
Q23-2280,2023-01-24,5486,138.0,Gilmore 138 kV,gen,solar,59.1,New Jersey,9,synthetic
Q23-2281,2023-01-27,19648,230.0,Aes Columbia Power 230 kV,gen,gas,786.1,Ohio,30,synthetic
Q23-2282,2023-02-05,5866,138.0,Traynor 138 kV,gen,gas,683.1,New Jersey,9,synthetic
Q23-2283,2023-02-07,7203,138.0,Argo 138 kV,gen,solar,130.1,Pennsylvania,11,synthetic
Q23-2284,2023-02-09,6372,138.0,Mexico 138 kV,gen,solar,100.2,Pennsylvania,10,synthetic
Q23-2285,2023-02-12,18699,345.0,Hassayampa Tap 345 kV,gen,hybrid,155.3,West Virginia,28,synthetic
Q23-2286,2023-02-15,17713,345.0,Saltery Bay 345 kV,load,load,86.0,Kentucky,27,synthetic
Q23-2287,2023-02-16,22965,230.0,Lower Granite 230 kV,gen,gas,1475.2,Illinois,34,synthetic
Q23-2288,2023-02-18,19684,100.0,Grand Prairie 100 kV,load,load,127.0,Ohio,30,synthetic
Q23-2289,2023-02-20,6280,138.0,Cromby 138 kV,gen,gas,623.7,Pennsylvania,10,synthetic
Q23-2290,2023-03-03,19760,230.0,Kelly 230 kV,battery,storage,358.2,Ohio,30,synthetic
Q23-2291,2023-03-05,8863,138.0,Borrego 138 kV,battery,storage,87.9,Maryland,13,synthetic
Q23-2292,2023-03-06,9385,138.0,Mcminnville 138 kV,gen,solar,114.9,Virginia,14,synthetic
Q23-2293,2023-03-15,10038,138.0,Arcogen 138 kV,battery,storage,106.2,Virginia,15,synthetic
Q23-2294,2023-03-21,7388,138.0,La Pointe 138 kV,gen,wind,291.5,Pennsylvania,11,synthetic
Q23-2295,2023-03-22,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,146.2,Virginia,14,synthetic
Q23-2296,2023-03-25,22035,230.0,Mcmichen 230 kV,battery,storage,500.0,Indiana,33,synthetic
Q23-2297,2023-03-27,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,gas,807.1,Virginia,14,synthetic
Q23-2298,2023-04-04,9542,138.0,Roanoke 138 kV,battery,storage,30.5,Virginia,14,synthetic
Q23-2299,2023-04-07,11130,138.0,Roanoke Rapids 138 kV,gen,solar,228.9,North Carolina,16,synthetic
Q23-2300,2023-04-13,22035,230.0,Mcmichen 230 kV,battery,storage,55.8,Indiana,33,synthetic
Q23-2301,2023-04-13,9290,138.0,Hypoluxo 138 kV,load,load,452.7,Virginia,14,synthetic
Q23-2302,2023-04-15,22765,230.0,Mount Holly 230 kV,load,load,52.7,Indiana,33,synthetic
Q23-2303,2023-04-16,5925,500.0,Glen Gardner 500 kV,gen,solar,259.9,New Jersey,9,synthetic
Q23-2304,2023-04-16,6915,138.0,Bullmoose 138 kV,gen,solar,137.8,Pennsylvania,10,synthetic
Q23-2305,2023-04-16,17238,138.0,Phoenix 138 kV,gen,gas,1500.0,Kentucky,27,synthetic
Q23-2306,2023-04-17,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,hybrid,197.1,Virginia,14,synthetic
Q23-2307,2023-04-21,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,solar,305.7,Virginia,14,synthetic
Q23-2308,2023-04-23,7273,345.0,Kettner 345 kV,battery,storage,241.3,Pennsylvania,11,synthetic
Q23-2309,2023-04-24,10024,138.0,Morrison 138 kV,gen,hybrid,87.2,Virginia,15,synthetic
Q23-2310,2023-05-05,18730,100.0,Plains 100 kV,gen,solar,146.0,Ohio,29,synthetic
Q23-2311,2023-05-07,20056,230.0,North Medina 230 kV,load,load,91.7,Ohio,30,synthetic
Q23-2312,2023-05-12,5584,138.0,Sayreville 138 kV,battery,storage,38.7,New Jersey,9,synthetic
Q23-2313,2023-05-22,5393,138.0,Mt Hope 138 kV,gen,solar,75.6,New Jersey,9,synthetic
Q23-2314,2023-05-25,17757,138.0,Cowan 138 kV,gen,solar,74.2,Kentucky,27,synthetic
Q23-2315,2023-05-26,20199,230.0,Ruskin 230 kV,gen,wind,213.3,Ohio,30,synthetic
Q23-2316,2023-06-08,9633,138.0,Kean Mtn And Grassy Creek 138 kV,gen,solar,73.0,Virginia,14,synthetic
Q23-2317,2023-06-10,6842,138.0,Woodbourne 138 kV,gen,solar,99.5,Pennsylvania,10,synthetic
Q23-2318,2023-06-11,18118,138.0,State Pen 138 kV,gen,solar,664.6,West Virginia,28,synthetic
Q23-2319,2023-06-13,22033,100.0,W. El Camino-15 100 kV,gen,solar,74.7,Indiana,33,synthetic
Q23-2320,2023-06-14,9633,345.0,Kean Mtn And Grassy Creek 345 kV,gen,hybrid,85.7,Virginia,14,synthetic
Q23-2321,2023-06-21,8245,345.0,Seward 345 kV,gen,solar,176.9,Pennsylvania,11,synthetic
Q23-2322,2023-06-23,17208,345.0,Formosa Plastics 345 kV,load,load,304.2,Kentucky,27,synthetic
Q23-2323,2023-06-23,22849,230.0,Moreno Tap 230 kV,gen,solar,700.0,Illinois,34,synthetic
Q23-2324,2023-06-26,17841,230.0,West Ravenna 230 kV,battery,storage,99.6,Kentucky,27,synthetic
Q23-2325,2023-06-29,5637,138.0,Louetta 138 kV,gen,solar,100.8,New Jersey,9,synthetic
Q23-2326,2023-07-24,21963,100.0,Northstar 100 kV,gen,hybrid,191.4,Indiana,33,synthetic
Q23-2327,2023-07-25,9633,138.0,Kean Mtn And Grassy Creek 138 kV,load,load,111.1,Virginia,14,synthetic
Q23-2328,2023-07-25,9661,138.0,Skimmer 138 kV,gen,solar,136.8,Virginia,14,synthetic
Q23-2329,2023-08-03,9336,138.0,Skungamaug 138 kV,gen,gas,273.2,Virginia,14,synthetic
Q23-2330,2023-08-03,8754,138.0,Twin Bridges 138 kV,gen,hybrid,101.1,Maryland,13,synthetic
Q23-2331,2023-08-12,7349,138.0,Lawndale 138 kV,gen,solar,199.9,Pennsylvania,11,synthetic
Q23-2332,2023-08-15,9764,138.0,Kansas 138 kV,gen,solar,183.1,Virginia,15,synthetic
Q23-2333,2023-08-23,19628,100.0,Todd 100 kV,battery,storage,106.6,Ohio,30,synthetic
